episode, reward, n_steps, epsilon, success_count, memory length
48, 39.90351790189743, 38, 0.9101970854331864, 1099, 16109
49, -40.81057018041611, 40, 0.9083766912623201, 1099, 16148
50, -78.4784786766395, 135, 0.9065599378797955, 1099, 16282
51, -67.65151756629348, 142, 0.9047468180040359, 1099, 16423
52, -51.495209001004696, 68, 0.9029373243680279, 1099, 16490
53, -59.4170047044754, 49, 0.9011314497192918, 1099, 16538
54, -58.595072127878666, 61, 0.8993291868198532, 1099, 16598
55, -107.97822116315365, 134, 0.8975305284462135, 1099, 16731
56, -144.54613316757604, 211, 0.8957354673893211, 1099, 16941
57, -90.5560153243132, 173, 0.8939439964545425, 1099, 17113
58, -104.61437935754657, 129, 0.8921561084616334, 1099, 17241
60, -160.02343505620956, 106, 0.8885910526522206, 1099, 17346
61, -140.30268114898354, 332, 0.8868138705469162, 1099, 17677
62, -31.479498118162155, 51, 0.8850402428058224, 1099, 17727
63, -66.00555393099785, 85, 0.8832701623202107, 1099, 17811
64, 17.122071004472673, 69, 0.8815036219955703, 1099, 17879
65, -21.19608438014984, 30, 0.8797406147515792, 1099, 17908
66, -9.392124722944573, 47, 0.877981133522076, 1099, 17954
67, -45.5594727396965, 51, 0.8762251712550319, 1099, 18004
68, -122.17396220564842, 117, 0.8744727209125218, 1099, 18120
69, -68.73059711232781, 85, 0.8727237754706968, 1099, 18204
70, -30.616889491677284, 57, 0.8709783279197554, 1099, 18260
71, -36.51409521698952, 45, 0.8692363712639158, 1099, 18304
72, -71.95526369661093, 110, 0.867497898521388, 1099, 18413
73, -31.638750597834587, 45, 0.8657629027243453, 1099, 18457
74, 8.383122049461235, 70, 0.8640313769188966, 1099, 18526
75, -161.18147827498615, 195, 0.8623033141650589, 1099, 18720
76, -146.2172349365428, 368, 0.8605787075367288, 1099, 19087
77, -92.10698321461678, 100, 0.8588575501216553, 1099, 19186
78, -97.21353322267532, 82, 0.857139835021412, 1099, 19267
79, 10.749230496585369, 28, 0.8554255553513692, 1099, 19294
80, -160.11077240190934, 214, 0.8537147042406664, 1099, 19507
81, -98.51796168088913, 112, 0.8520072748321851, 1099, 19618
82, -93.65839272737503, 80, 0.8503032602825207, 1099, 19697
83, -128.9650879241526, 290, 0.8486026537619556, 1099, 19986
84, -94.23215018585324, 120, 0.8469054484544317, 1099, 20105
85, -39.35950183868408, 103, 0.8452116375575228, 1099, 20207
86, 16.66438807261784, 155, 0.8435212142824078, 1099, 20361
87, -47.77472621202469, 39, 0.841834171853843, 1099, 20399
88, -101.37427244335413, 104, 0.8401505035101353, 1099, 20502
89, -15.286879295483232, 46, 0.838470202503115, 1099, 20547
90, -125.78766338899732, 176, 0.8367932620981088, 1099, 20722
91, -97.61096324212849, 169, 0.8351196755739125, 1099, 20890
92, -103.66437697410583, 111, 0.8334494362227647, 1099, 21000
93, -130.01901826262474, 131, 0.8317825373503192, 1099, 21130
94, -77.54229056835175, 81, 0.8301189722756185, 1099, 21210
95, -117.66791395843029, 188, 0.8284587343310672, 1099, 21397
96, -59.8641457259655, 58, 0.8268018168624051, 1099, 21454
97, 33.78939924389124, 52, 0.8251482132286803, 1099, 21505
98, -46.06172686815262, 62, 0.823497916802223, 1099, 21566
99, -54.040684312582016, 60, 0.8218509209686186, 1099, 21625
100, -51.36782267689705, 59, 0.8202072191266814, 1099, 21683
101, -87.42718642950058, 85, 0.818566804688428, 1099, 21767
102, -48.74703633785248, 51, 0.8169296710790511, 1099, 21817
103, -66.73018022067845, 133, 0.815295811736893, 1099, 21949
104, -144.03377445414662, 152, 0.8136652201134192, 1099, 22100
105, -38.784650177229196, 57, 0.8120378896731923, 1099, 22156
106, -57.12036548089236, 285, 0.8104138138938459, 1099, 22440
107, 13.274806348606944, 107, 0.8087929862660582, 1099, 22546
108, -39.3002505004406, 61, 0.8071754002935261, 1099, 22606
109, -225.18093560199486, 330, 0.805561049492939, 1099, 22935
110, -16.672804356087, 139, 0.8039499273939532, 1099, 23073
111, 17.81616507191211, 51, 0.8023420275391653, 1099, 23123
112, -4.110068775713444, 12, 0.800737343484087, 1099, 23134
113, -36.01598868146539, 169, 0.7991358687971188, 1099, 23302
114, -40.9161495345179, 63, 0.7975375970595246, 1099, 23364
115, -46.39774010097608, 72, 0.7959425218654056, 1099, 23435
116, -103.6362837255001, 149, 0.7943506368216747, 1099, 23583
117, -101.99164580181241, 113, 0.7927619355480314, 1099, 23695
118, -64.79562652111053, 61, 0.7911764116769353, 1099, 23755
119, -157.9311290718615, 131, 0.7895940588535815, 1099, 23885
120, -55.38374886661768, 79, 0.7880148707358743, 1099, 23963
121, -46.20149692893028, 44, 0.7864388409944025, 1099, 24006
122, -117.25269705685787, 137, 0.7848659633124138, 1099, 24142
123, -64.57810294628143, 49, 0.783296231385789, 1099, 24190
124, -66.46486629918218, 128, 0.7817296389230174, 1099, 24317
125, -20.201586414594203, 79, 0.7801661796451713, 1099, 24395
126, -55.566125500481576, 74, 0.778605847285881, 1099, 24468
127, -169.0429275147617, 142, 0.7770486355913092, 1099, 24609
128, -115.31758680334315, 159, 0.7754945383201266, 1099, 24767
129, -154.4845955967903, 124, 0.7739435492434863, 1099, 24890
130, -216.4966213107109, 177, 0.7723956621449993, 1099, 25066
131, -62.777110017836094, 85, 0.7708508708207094, 1099, 25150
132, 15.110050436109304, 30, 0.769309169079068, 1099, 25179
133, -91.74248552322388, 91, 0.7677705507409098, 1099, 25269
134, -17.758823074400425, 46, 0.766235009639428, 1099, 25314
135, 23.157094083726406, 42, 0.7647025396201492, 1099, 25355
136, 16.894309025257826, 120, 0.763173134540909, 1099, 25474
137, -82.1037575956434, 116, 0.7616467882718272, 1099, 25589
138, -63.17167316330597, 109, 0.7601234946952835, 1099, 25697
139, -81.12759896274656, 112, 0.7586032477058929, 1099, 25808
140, -103.1552644832991, 132, 0.7570860412104812, 1099, 25939
141, -7.230595218017697, 57, 0.7555718691280602, 1099, 25995
142, -134.27418096736073, 107, 0.7540607253898041, 1099, 26101
143, -112.87732116132975, 107, 0.7525526039390245, 1099, 26207
144, -100.26872099470347, 186, 0.7510474987311464, 1099, 26392
145, -73.4377179434523, 165, 0.7495454037336841, 1099, 26556
146, -43.670580476522446, 53, 0.7480463129262167, 1099, 26608
147, -131.0297767490847, 262, 0.7465502203003642, 1099, 26869
148, -65.17514932435006, 107, 0.7450571198597635, 1099, 26975
149, -111.40059188380837, 122, 0.743567005620044, 1099, 27096
150, -156.16021195426583, 166, 0.7420798716088038, 1099, 27261
151, -11.334443259984255, 99, 0.7405957118655863, 1099, 27359
152, -50.61630787141621, 129, 0.7391145204418551, 1099, 27487
153, -52.93494939059019, 108, 0.7376362914009714, 1099, 27594
154, -5.218194932676852, 148, 0.7361610188181695, 1099, 27741
156, 9.14369914215058, 27, 0.733219319386972, 1099, 27767
157, -28.947289317846298, 104, 0.7317528807481981, 1099, 27870
158, -2.7255624743411317, 179, 0.7302893749867018, 1099, 28048
159, -31.867140656337142, 47, 0.7288287962367284, 1099, 28094
160, -74.75219947099686, 79, 0.727371138644255, 1099, 28172
161, 15.913370424881577, 30, 0.7259163963669665, 1099, 28201
162, -143.4000136964023, 161, 0.7244645635742325, 1099, 28361
163, -37.59856760688126, 76, 0.723015634447084, 1099, 28436
164, -56.58801018237136, 178, 0.7215696031781899, 1099, 28613
165, -25.19354084134102, 41, 0.7201264639718334, 1099, 28653
166, -133.06670707464218, 103, 0.7186862110438897, 1099, 28755
167, -260.1206708624959, 200, 0.717248838621802, 1099, 28954
168, 13.17332036793232, 31, 0.7158143409445584, 1099, 28984
169, -164.03178544342518, 196, 0.7143827122626694, 1099, 29179
170, -8.520874016379821, 62, 0.7129539468381441, 1099, 29240
171, -94.03730945661664, 120, 0.7115280389444678, 1099, 29359
172, -89.82703286409378, 79, 0.7101049828665789, 1099, 29437
173, 17.455603942275047, 19, 0.7086847729008457, 1099, 29455
174, -97.65271019935608, 69, 0.707267403355044, 1099, 29523
175, -59.130706548690796, 83, 0.705852868548334, 1099, 29605
176, -114.90391503367573, 178, 0.7044411628112373, 1099, 29782
177, -29.173442876781337, 75, 0.7030322804856147, 1099, 29856
178, -201.74639699747786, 323, 0.7016262159246435, 1099, 30178
179, -20.732565423473716, 93, 0.7002229634927942, 1099, 30270
180, -61.875844130292535, 81, 0.6988225175658086, 1099, 30350
181, -56.42744955420494, 68, 0.697424872530677, 1099, 30417
182, -86.84844765812159, 78, 0.6960300227856157, 1099, 30494
183, -108.5380271114409, 148, 0.6946379627400444, 1099, 30641
184, -66.83944162051193, 67, 0.6932486868145643, 1099, 30707
185, -145.44875263050199, 167, 0.6918621894409351, 1099, 30873
186, -29.490630351006985, 57, 0.6904784650620532, 1099, 30929
187, -112.69384380988777, 187, 0.6890975081319292, 1099, 31115
188, -80.75688138231635, 96, 0.6877193131156653, 1099, 31210
189, -122.3209969997406, 90, 0.6863438744894339, 1099, 31299
190, 8.61009895708412, 17, 0.684971186740455, 1099, 31315
191, -85.2325832247734, 87, 0.6836012443669741, 1099, 31401
192, -73.29023760557175, 108, 0.6822340418782402, 1099, 31508
193, -78.82711771503091, 92, 0.6808695737944838, 1099, 31599
194, -144.33179107308388, 174, 0.6795078346468948, 1099, 31772
195, -70.95707884430885, 72, 0.678148818977601, 1099, 31843
196, -163.07123325765133, 201, 0.6767925213396458, 1099, 32043
197, -105.38582789897919, 93, 0.6754389362969666, 1099, 32135
198, -88.92967641353607, 114, 0.6740880584243727, 1099, 32248
199, 10.22196651995182, 26, 0.6727398823075239, 1099, 32273
200, -32.197329388931394, 66, 0.6713944025429088, 1099, 32338
201, -85.15327040106058, 88, 0.670051613737823, 1099, 32425
202, 10.145601087831892, 133, 0.6687115105103473, 1099, 32557
203, 35.65829286398366, 117, 0.6673740874893266, 1099, 32673
204, -52.289675645530224, 108, 0.6660393393143479, 1099, 32780
205, -76.37236896529794, 179, 0.6647072606357192, 1099, 32958
206, -138.0227607304696, 173, 0.6633778461144477, 1099, 33130
207, -55.88925208058208, 124, 0.6620510904222189, 1099, 33253
208, 15.113587717525661, 82, 0.6607269882413744, 1099, 33334
209, 24.15780761674978, 123, 0.6594055342648917, 1099, 33456
210, -113.77414642088115, 196, 0.6580867231963619, 1099, 33651
211, -63.43121432000771, 158, 0.6567705497499692, 1099, 33808
212, -50.400210838764906, 96, 0.6554570086504692, 1099, 33903
213, -61.69968732167035, 146, 0.6541460946331682, 1099, 34048
214, -31.31552806601394, 101, 0.6528378024439019, 1099, 34148
215, -361.292801060481, 467, 0.6515321268390141, 1099, 34614
216, -121.52314589731395, 181, 0.6502290625853361, 1099, 34794
217, -26.838786432519555, 135, 0.6489286044601654, 1099, 34928
218, -5.131358576356433, 81, 0.6476307472512451, 1099, 35008
219, -79.47026297450066, 93, 0.6463354857567426, 1099, 35100
220, -101.28272834327072, 116, 0.6450428147852291, 1099, 35215
221, -177.10736384242773, 139, 0.6437527291556586, 1099, 35353
222, -60.93217858672142, 67, 0.6424652236973473, 1099, 35419
223, -73.7470103725791, 118, 0.6411802932499525, 1099, 35536
224, -37.3292066976428, 98, 0.6398979326634526, 1099, 35633
225, -159.11903282254934, 124, 0.6386181367981257, 1099, 35756
226, -49.42847186117433, 93, 0.6373409005245295, 1099, 35848
227, -35.1291843727231, 70, 0.6360662187234805, 1099, 35917
228, -69.74523570481688, 102, 0.6347940862860335, 1099, 36018
229, -21.05801264056936, 59, 0.6335244981134615, 1099, 36076
230, -10.024060844443738, 48, 0.6322574491172346, 1099, 36123
231, -74.18206672370434, 54, 0.6309929342190002, 1099, 36176
232, -31.582508110441267, 203, 0.6297309483505622, 1099, 36378
233, -29.543911635875702, 30, 0.6284714864538611, 1099, 36407
234, -50.89909253269434, 74, 0.6272145434809534, 1099, 36480
235, -142.0335295497207, 225, 0.6259601143939915, 1099, 36704
236, -71.09474731236696, 164, 0.6247081941652035, 1099, 36867
237, -42.142618899582885, 90, 0.6234587777768731, 1099, 36956
238, 8.81423332542181, 18, 0.6222118602213194, 1099, 36973
240, -52.944939617067575, 87, 0.619725501627875, 1099, 37059
241, -28.681697353720665, 56, 0.6184860506246193, 1099, 37114
242, -35.958706888370216, 332, 0.61724907852337, 1099, 37445
243, -22.234043983742595, 215, 0.6160145803663232, 1099, 37659
244, -44.578873217105865, 42, 0.6147825512055906, 1099, 37700
246, -61.251429200172424, 56, 0.612325880130973, 1099, 37755
247, -24.703187853097916, 49, 0.611101228370711, 1099, 37803
248, -53.657866102759726, 276, 0.6098790259139696, 1099, 38078
249, -130.65659223217517, 227, 0.6086592678621416, 1099, 38304
250, -32.08279290422797, 183, 0.6074419493264174, 1099, 38486
251, 11.12032720609568, 208, 0.6062270654277645, 1099, 38693
252, 0.27257905900478363, 82, 0.6050146112969089, 1099, 38774
255, -50.60379798908252, 195, 0.6013917789643461, 1099, 38968
256, -23.47358615323901, 62, 0.6001889954064175, 1099, 39029
257, -2.5562385846860707, 90, 0.5989886174156046, 1099, 39118
258, -86.49578506452963, 194, 0.5977906401807734, 1099, 39311
259, -47.7767241736874, 127, 0.5965950589004119, 1099, 39437
260, -22.376584142446518, 69, 0.595401868782611, 1099, 39505
261, 16.97025156021118, 19, 0.5942110650450458, 1099, 39523
262, -23.437330596148968, 121, 0.5930226429149558, 1099, 39643
263, -180.31809424236417, 184, 0.5918365976291259, 1099, 39826
264, -125.19131083693355, 173, 0.5906529244338676, 1099, 39998
265, -222.6587214395404, 286, 0.5894716185849999, 1099, 40283
266, 4.178835121914744, 37, 0.5882926753478298, 1099, 40319
267, 0.8737287106923759, 54, 0.5871160899971342, 1099, 40372
268, -24.902926875918638, 194, 0.5859418578171399, 1099, 40565
269, 19.283575759851374, 170, 0.5847699741015057, 1099, 40734
270, 1.7533253682777286, 19, 0.5836004341533026, 1099, 40752
271, 5.15662700496614, 127, 0.5824332332849961, 1099, 40878
272, -2.383649818599224, 12, 0.5812683668184261, 1099, 40889
273, 28.155412794440053, 87, 0.5801058300847892, 1099, 40975
274, -25.20585520658642, 154, 0.5789456184246197, 1099, 41128
275, 12.276898052543402, 29, 0.5777877271877704, 1099, 41156
276, 6.761780224740505, 11, 0.5766321517333949, 1099, 41166
277, -50.703339727384446, 102, 0.5754788874299281, 1099, 41267
278, -21.546204335056245, 92, 0.5743279296550683, 1099, 41358
279, 18.428636177442968, 112, 0.5731792737957582, 1099, 41469
280, -22.555007342190947, 154, 0.5720329152481667, 1099, 41622
281, -3.6945432852953672, 228, 0.5708888494176704, 1099, 41849
282, -23.18198900204152, 83, 0.569747071718835, 1099, 41931
283, -10.155463187023997, 78, 0.5686075775753973, 1099, 42008
284, 12.173555728979409, 31, 0.5674703624202465, 1099, 42038
285, 15.36566223576665, 146, 0.5663354216954061, 1099, 42183
