episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss, stacking_duration
28, -2679.844666957855, 3, 6.31691619195044, 114, 7233, 32233, 10.154766082763672, 32.80783462524414, 1.5193833397668705e-07
29, -2794.372379422188, 3, 9.545759330969304, 176, 7409, 32409, 9.994919776916504, 32.67280197143555, 9.286304702982306e-08
30, -2638.0935554504395, 3, 8.924490362987854, 161, 7570, 32570, 9.661516189575195, 31.91348648071289, 1.1842836689504778e-07
31, -2371.874387025833, 3, 6.73990343103651, 116, 7686, 32686, 10.167703628540039, 33.08262252807617, 1.7641437368403221e-07
32, -3176.8193066120148, 3, 12.932813738007098, 234, 7920, 32920, 11.425835609436035, 33.5023078918457, 8.596127263755879e-08
33, -3381.3659102916718, 2, 18.571562635013834, 339, 8259, 33259, 10.42070484161377, 33.13507080078125, 6.221832328401835e-08
34, -2679.2683103084564, 3, 6.318106011953205, 113, 8372, 33372, 10.136143684387207, 33.257381439208984, 1.5081450409066362e-07
35, -3335.9283524751663, 2, 15.158737718011253, 274, 8646, 33646, 10.717875480651855, 33.98512268066406, 9.049251879545024e-08
36, -2512.329006433487, 3, 6.342989286989905, 118, 8764, 33764, 10.41666030883789, 34.9375, 1.4501698788697438e-07
37, -2318.924705147743, 3, 6.510143059073016, 115, 8879, 33879, 10.179322242736816, 34.08732986450195, 1.9799108090608016e-07
38, -3377.4738261699677, 3, 10.933588312007487, 196, 9075, 34075, 10.606029510498047, 33.677391052246094, 1.0939773495252035e-07
39, -3335.9410960674286, 2, 14.354799176915549, 265, 9340, 34340, 10.073759078979492, 34.43865966796875, 7.300778239403131e-08
40, -3283.663091778755, 4, 50.43516485497821, 918, 10258, 35258, 10.462630271911621, 35.28157043457031, 1.909579038782317e-08
41, -5701.942426919937, 2, 38.60168905300088, 706, 10964, 35964, 10.155147552490234, 35.48355484008789, 2.34461447524788e-08
42, 2453.2313277721405, 1, 2.5267000580206513, 45, 11009, 36009, 11.12138557434082, 35.5062141418457, 3.694013381997744e-07
43, -3877.7811427116394, 2, 15.141390607925132, 275, 11284, 36284, 10.521692276000977, 36.62492752075195, 6.400006399913268e-08
44, -2966.9735045433044, 3, 17.767544358968735, 323, 11607, 36607, 10.43258285522461, 37.11691665649414, 6.681734886331824e-08
45, -2379.135901927948, 3, 6.317006306024268, 113, 11720, 36720, 10.93612289428711, 36.2347297668457, 1.532829210030294e-07
46, -2747.036246061325, 3, 11.349350951029919, 207, 11927, 36927, 10.36189079284668, 36.968772888183594, 1.3563790974985574e-07
47, 2402.699822127819, 1, 5.935670083970763, 100, 12027, 37027, 10.165925025939941, 37.19982147216797, 1.7042038962244989e-07
48, -851.6897733211517, 5, 2.5254323330009356, 45, 12072, 37072, 8.985495567321777, 37.19222640991211, 3.895541239115927e-07
49, -2367.0859767198563, 3, 6.5178614280885085, 115, 12187, 37187, 10.589502334594727, 37.25140380859375, 1.8159170513567717e-07
50, -4016.0629007816315, 2, 14.157059534918517, 257, 12444, 37444, 10.642122268676758, 37.26713180541992, 1.1305060194160224e-07
51, -2658.0246995687485, 3, 7.720256653032266, 135, 12579, 37579, 11.408228874206543, 38.22492599487305, 1.2313377939992482e-07
52, -3092.432742834091, 3, 18.352218854008242, 332, 12911, 37911, 10.626632690429688, 37.59653091430664, 5.196401265909873e-08
53, -2656.4547727108, 3, 6.533989183953963, 118, 13029, 38029, 10.160609245300293, 37.99430847167969, 1.284406299434476e-07
54, -4242.566986322403, 2, 15.541139429085888, 281, 13310, 38310, 10.7815580368042, 38.95925521850586, 5.8160017632292686e-08
55, -2383.1734746694565, 3, 6.51941711595282, 113, 13423, 38423, 10.79419231414795, 38.544925689697266, 1.4833681516151513e-07
56, 2109.347724825144, 1, 11.331824323977344, 205, 13628, 38628, 11.375612258911133, 38.772216796875, 1.233315277026921e-07
57, -2350.7439806461334, 3, 4.113596591050737, 68, 13696, 38696, 10.130111694335938, 39.32634735107422, 2.578102901358815e-07
58, -2264.5693856477737, 3, 6.920615101000294, 123, 13819, 38819, 11.717324256896973, 38.9135856628418, 1.4026058701480306e-07
59, -2545.4355285167694, 3, 10.13077394803986, 181, 14000, 39000, 11.177294731140137, 38.93758010864258, 1.0727060886707096e-07
60, -3440.467408180237, 2, 15.343946828041226, 277, 14277, 39277, 10.840235710144043, 39.18880081176758, 6.051243212248874e-08
61, -4084.793993115425, 2, 18.973061194992624, 348, 14625, 39625, 11.180538177490234, 39.055580139160156, 5.358617335301021e-08
62, -2670.9090147018433, 3, 7.11555171594955, 126, 14751, 39751, 11.245430946350098, 39.82505798339844, 1.729451238162934e-07
63, -4338.06939125061, 3, 20.974201212986372, 381, 15132, 40132, 11.12875747680664, 40.0965690612793, 4.3443692579200576e-08
64, -5339.245056390762, 3, 37.82130434701685, 685, 15817, 40817, 11.250543594360352, 40.42782211303711, 3.640009702122124e-08
65, -2357.6330795288086, 3, 9.323717531049624, 167, 15984, 40984, 10.52843952178955, 41.339576721191406, 1.0204813749847298e-07
66, -2578.3270750045776, 3, 6.719639325980097, 120, 16104, 41104, 11.26503849029541, 40.33058547973633, 1.553999027237296e-07
67, -3523.7789041996, 2, 15.96485611400567, 290, 16394, 41394, 10.714317321777344, 41.51426696777344, 8.381060164036422e-08
68, -3245.65304851532, 3, 13.335303697967902, 237, 16631, 41631, 11.134778022766113, 41.29903793334961, 7.544302299052854e-08
69, -2594.4443368911743, 3, 6.736600153031759, 124, 16755, 41755, 11.056675910949707, 41.09008026123047, 1.3574120408344653e-07
70, -2932.0429181456566, 3, 12.136714265914634, 215, 16970, 41970, 11.14649772644043, 41.94190216064453, 1.127257683249407e-07
71, -2484.2392342090607, 3, 9.528652424924076, 170, 17140, 42140, 11.565958023071289, 42.24382019042969, 9.614125113276875e-08
72, -2262.276955842972, 3, 6.542672235984355, 119, 17259, 42259, 11.215848922729492, 43.358131408691406, 2.846462229470245e-07
73, -2586.2440972328186, 3, 6.51485707401298, 114, 17373, 42373, 10.869562149047852, 43.1030387878418, 2.426054459391979e-07
74, -2429.22998547554, 3, 6.519549440010451, 117, 17490, 42490, 12.68010425567627, 41.86671447753906, 1.629655305136982e-07
75, -2768.265763282776, 3, 9.54873259703163, 171, 17661, 42661, 11.09088134765625, 41.945796966552734, 1.6173696395946525e-07
76, -3326.397246479988, 2, 21.956711915903725, 395, 18056, 43056, 11.516972541809082, 42.867958068847656, 4.3318878057636793e-08
77, -2713.637935400009, 3, 9.121632180991583, 162, 18218, 43218, 12.159533500671387, 43.51850509643555, 9.958684030506346e-08
78, -2850.218438386917, 2, 12.334902737988159, 220, 18438, 43438, 11.103677749633789, 43.20272445678711, 1.1460453441197223e-07
79, -2608.9943635463715, 3, 7.122103651985526, 126, 18564, 43564, 12.214776039123535, 42.396446228027344, 2.344761649885821e-07
80, 2165.7338025569916, 1, 11.132564252009615, 197, 18761, 43761, 11.363309860229492, 44.069969177246094, 1.0033523389681947e-07
81, -2879.0283374786377, 3, 2.7089643329381943, 45, 18806, 43806, 11.94986343383789, 41.88776397705078, 4.237103793356154e-07
82, -3712.2830152511597, 2, 15.161473045009188, 275, 19081, 44081, 11.283112525939941, 43.94232940673828, 6.222166121006012e-08
83, -2923.8292763233185, 3, 10.751635662978515, 186, 19267, 44267, 12.383962631225586, 43.77659225463867, 9.537606890643796e-08
84, -3693.445167541504, 2, 16.55755473591853, 303, 19570, 44570, 11.979910850524902, 44.30013656616211, 5.3937178068231825e-08
85, -2473.258940935135, 3, 6.519382401020266, 111, 19681, 44681, 11.596414566040039, 45.99110412597656, 1.5604477543551644e-07
86, -2648.3205988407135, 3, 9.346845048945397, 166, 19847, 44847, 11.911761283874512, 45.86196517944336, 1.08548170741064e-07
87, -2467.8046263456345, 3, 7.540309763979167, 127, 19974, 44974, 12.299775123596191, 46.34115982055664, 1.8752766699772182e-07
88, -2593.3348553180695, 3, 6.740560877020471, 122, 20096, 45096, 11.925345420837402, 45.277061462402344, 1.3682808055252326e-07
89, -3326.7533230781555, 2, 13.736462953966111, 244, 20340, 45340, 11.686165809631348, 45.66934585571289, 8.043439936686734e-08
90, -2685.075634241104, 3, 6.921495385933667, 119, 20459, 45459, 12.549945831298828, 46.218711853027344, 1.520168881456391e-07
91, -3801.8268303871155, 2, 16.766605488955975, 302, 20761, 45761, 12.305377006530762, 46.53580093383789, 6.405965098186044e-08
92, -2525.9823713302612, 3, 6.720903491950594, 115, 20876, 45876, 11.653770446777344, 47.653839111328125, 1.4575603215590767e-07
93, -2667.7526676654816, 3, 10.549594279029407, 192, 21068, 46068, 11.951676368713379, 46.776493072509766, 1.0112550323052953e-07
94, -2445.7443277835846, 3, 6.716794698033482, 117, 21185, 46185, 13.069781303405762, 46.88801956176758, 1.4685444597505096e-07
95, -4295.751522898674, 3, 21.977152300067246, 398, 21583, 46583, 12.615937232971191, 47.7876091003418, 5.1768840613526915e-08
96, -3160.4874843358994, 3, 11.73270895506721, 210, 21793, 46793, 12.640990257263184, 48.02666091918945, 9.046191172230811e-08
97, -2457.3895721435547, 3, 6.338485992979258, 113, 21906, 46906, 13.566045761108398, 48.5750617980957, 1.6811505718305048e-07
98, -3682.4225935935974, 3, 17.94538976403419, 321, 22227, 47227, 12.228456497192383, 48.80616760253906, 5.4828715264054474e-08
99, -2646.1228063106537, 3, 7.521973775001243, 130, 22357, 47357, 12.0130033493042, 48.64291763305664, 1.3860766417705095e-07
100, -3527.0756392478943, 2, 16.365572583978064, 294, 22651, 47651, 12.616259574890137, 48.02730178833008, 5.938765295103294e-08
101, -2872.8211958408356, 3, 9.606117271003313, 171, 22822, 47822, 12.472877502441406, 48.723876953125, 1.0374239074033603e-07
102, -2401.578832387924, 3, 6.562054999987595, 119, 22941, 47941, 12.801900863647461, 48.20964050292969, 1.473113612717941e-07
103, -4958.973601341248, 4, 50.40897957095876, 905, 23846, 48846, 12.390395164489746, 49.857582092285156, 2.4386630162020416e-08
104, -2447.8403807878494, 3, 9.545280222897418, 169, 24015, 49015, 12.403447151184082, 50.56390380859375, 1.0662679092065823e-07
105, -3651.3974895477295, 2, 12.935725812916644, 230, 24245, 49245, 12.638249397277832, 49.995033264160156, 7.409582157497821e-08
106, -2792.9997996985912, 3, 17.366691358038224, 315, 24560, 49560, 12.16748046875, 50.54793167114258, 6.518740620878007e-08
107, -4381.237639069557, 3, 25.965217785909772, 463, 25023, 50023, 12.267794609069824, 51.661476135253906, 4.042779773345004e-08
108, -4207.378748178482, 3, 22.363298667012714, 390, 25413, 50413, 12.169376373291016, 51.56288528442383, 4.9069058150053024e-08
109, -3188.9126698970795, 2, 12.736156389932148, 227, 25640, 50640, 13.003064155578613, 51.16499328613281, 8.984134503792037e-08
110, 2452.3890305161476, 1, 2.7080510850064456, 45, 25685, 50685, 11.645426750183105, 51.77244567871094, 4.268018528819084e-07
111, -5491.264583706856, 3, 39.82684424496256, 716, 26401, 51401, 12.410394668579102, 52.52782440185547, 2.6532124946487015e-08
112, 2311.0611281991005, 1, 9.726506053004414, 169, 26570, 51570, 12.383415222167969, 53.131996154785156, 1.2687547958990526e-07
113, -4671.883114159107, 3, 18.147760967956856, 324, 26894, 51894, 12.170954704284668, 53.193782806396484, 7.070362406932277e-08
114, -2622.919377565384, 3, 6.538192415027879, 117, 27011, 52011, 12.43960189819336, 53.75678634643555, 1.6952956365978616e-07
115, -2598.9134219884872, 3, 11.934787731966935, 212, 27223, 52223, 11.875185012817383, 53.47120666503906, 8.598589426222838e-08
116, -2852.8691313266754, 3, 7.340821531950496, 131, 27354, 52354, 11.980729103088379, 53.56260299682617, 1.4448030105301443e-07
117, -2520.749447584152, 3, 6.920058038900606, 120, 27474, 52474, 13.436803817749023, 53.39448165893555, 1.6354994537929695e-07
118, -2743.563353061676, 3, 6.720297469990328, 118, 27592, 52592, 12.451409339904785, 52.27155303955078, 8.523140607749001e-07
119, -2512.1506756544113, 3, 6.936310909106396, 125, 27717, 52717, 13.200972557067871, 53.09660720825195, 1.5141628682613372e-07
120, -5995.3515157699585, 3, 27.3739617789397, 488, 28205, 53205, 12.700292587280273, 54.48455810546875, 4.107361567802116e-08
121, -2585.0677366256714, 3, 6.541173310019076, 118, 28323, 53323, 12.388754844665527, 54.33602523803711, 2.1011880362185382e-07
122, -2569.367931485176, 3, 9.7238978180103, 170, 28493, 53493, 13.59657096862793, 54.992462158203125, 1.2078226598746636e-07
123, -2680.1305050849915, 3, 9.326459594070911, 165, 28658, 53658, 12.294082641601562, 54.468299865722656, 1.307943779410738e-07
124, -3400.4043538570404, 2, 12.53735790902283, 220, 28878, 53878, 13.092944145202637, 54.74881362915039, 8.254110897806558e-08
125, -2696.331998348236, 3, 9.15005763899535, 164, 29042, 54042, 12.405101776123047, 55.3144416809082, 1.1625560568418445e-07
126, 2247.327621102333, 1, 6.914584962069057, 121, 29163, 54163, 12.918824195861816, 54.4467658996582, 1.6219829293814572e-07
127, -3031.716840982437, 3, 9.745843501994386, 175, 29338, 54338, 12.99247932434082, 56.19251251220703, 1.1254833745104925e-07
128, -2557.699876308441, 3, 6.91918213898316, 123, 29461, 54461, 13.757068634033203, 56.1097412109375, 1.499107546680342e-07
129, 2107.7487946748734, 1, 7.120539964991622, 121, 29582, 54582, 13.174983024597168, 56.699832916259766, 2.6378557393866136e-07
130, -3318.350013256073, 3, 12.554740410996601, 224, 29806, 54806, 13.43658447265625, 56.38170623779297, 1.3001772458665073e-07
131, -2348.6463874578476, 3, 6.517716168076731, 113, 29919, 54919, 12.805187225341797, 55.283966064453125, 1.637870857937146e-07
132, -2683.773918390274, 3, 6.7688575519714504, 122, 30041, 55041, 13.9971284866333, 56.5307731628418, 1.5170443192368649e-07
133, 1901.3981555104256, 1, 11.906134280958213, 210, 30251, 55251, 13.090190887451172, 55.77125549316406, 8.813804015517235e-08
134, -2745.9794375896454, 3, 8.741049031028524, 157, 30408, 55408, 12.931279182434082, 56.13747024536133, 1.2589167732342033e-07
135, -2514.006234049797, 3, 6.718428794061765, 115, 30523, 55523, 12.374627113342285, 55.96537399291992, 1.609477255007495e-07
136, -3950.092447280884, 2, 15.5617081890814, 278, 30801, 55801, 12.616364479064941, 57.26962661743164, 6.707909470089047e-08
137, -2651.460345506668, 3, 9.72724398598075, 171, 30972, 55972, 13.714973449707031, 57.471160888671875, 1.1150273140410931e-07
138, -2872.848555088043, 3, 15.564273423049599, 279, 31251, 56251, 12.78230094909668, 58.72827911376953, 6.734063067743856e-08
139, -3778.2708353996277, 3, 19.554992040037178, 346, 31597, 56597, 13.031149864196777, 58.26227569580078, 6.681499259837101e-08
140, -3157.714114546776, 3, 15.357207450899296, 275, 31872, 56872, 12.374271392822266, 58.09886932373047, 6.603246385400946e-08
141, -5273.962540626526, 2, 17.5446368890116, 313, 32185, 57185, 12.69811725616455, 58.579280853271484, 6.314694357756227e-08
142, -2641.9492552280426, 3, 9.348481165943667, 168, 32353, 57353, 13.146568298339844, 59.07068634033203, 1.2472030773226705e-07
143, -4723.814931154251, 3, 16.146718358038925, 284, 32637, 57637, 13.064362525939941, 59.4412841796875, 7.107032423602863e-08
144, -2471.3277129530907, 4, 50.259850641014054, 903, 33540, 58540, 13.407773971557617, 59.59385681152344, 1.9413125128841083e-08
145, 631.0202159285545, 1, 34.192490895977244, 611, 34151, 59151, 13.053997039794922, 60.0123405456543, 2.949099237809595e-08
146, -4890.007481098175, 2, 20.774257141980343, 372, 34523, 59523, 12.898507118225098, 60.91048049926758, 5.106720823033523e-08
147, -4675.287330150604, 2, 19.170049347914755, 335, 34858, 59858, 13.557619094848633, 62.71949768066406, 5.983573787692767e-08
148, 1730.7843193411827, 1, 15.759342417004518, 283, 35141, 60141, 13.898131370544434, 63.454593658447266, 6.712721364552899e-08
149, -2736.116403579712, 3, 15.741410905960947, 277, 35418, 60418, 13.531373023986816, 64.13521575927734, 6.328874842569716e-08
150, 2279.8599746227264, 1, 7.120205522980541, 125, 35543, 60543, 12.245336532592773, 63.95114517211914, 1.4918390661478043e-07
151, -4103.884441375732, 3, 17.164939634967595, 307, 35850, 60850, 13.340473175048828, 63.909156799316406, 7.143653686543629e-08
152, -2840.3916115760803, 3, 9.72803037695121, 170, 36020, 61020, 12.798585891723633, 64.49761962890625, 1.4050576068899211e-07
153, 2382.59536331892, 1, 4.715894622961059, 79, 36099, 61099, 12.754260063171387, 65.3011245727539, 2.493159373915648e-07
154, -5153.747812986374, 3, 46.82861443399452, 842, 36941, 61941, 12.943456649780273, 64.47282409667969, 2.1649655087401916e-08
155, -3004.4950550198555, 2, 17.949784170021303, 319, 37260, 62260, 12.988481521606445, 65.87410736083984, 6.589946573524266e-08
156, -2254.3821068406105, 3, 6.337240590015426, 113, 37373, 62373, 13.281792640686035, 65.72618103027344, 1.7183210568881668e-07
157, -3626.564988911152, 3, 19.552072000922635, 347, 37720, 62720, 13.275046348571777, 65.43079376220703, 5.736323046667088e-08
158, -2527.324951350689, 3, 6.720046456088312, 115, 37835, 62835, 12.967220306396484, 64.0743408203125, 1.5304261899512747e-07
159, -3096.2568581700325, 3, 19.581285459105857, 353, 38188, 63188, 13.561161041259766, 65.42840576171875, 5.559771514310377e-08
160, 2438.261020421982, 1, 2.7001799199497327, 45, 38233, 63233, 12.269721031188965, 64.24406433105469, 4.0353431055943173e-07
161, -3205.3009380698204, 3, 16.195006971014664, 292, 38525, 63525, 12.95014762878418, 65.44178009033203, 6.577425814960918e-08
162, -3022.601589679718, 2, 12.10455051297322, 210, 38735, 63735, 13.290685653686523, 66.03215789794922, 8.879550954415685e-08
163, -8071.3129370212555, 2, 38.405060661025345, 689, 39424, 64424, 12.940447807312012, 66.18717956542969, 2.8383204407979165e-08
164, -6752.934365391731, 2, 37.000209430931136, 660, 40084, 65084, 13.32452392578125, 68.01363372802734, 2.7302920705441273e-08
165, -3889.8578323721886, 3, 34.5957568109734, 616, 40700, 65700, 13.40083122253418, 69.00395965576172, 2.959084715210385e-08
166, -2514.962679743767, 3, 6.737772185006179, 119, 40819, 65819, 12.967482566833496, 70.51929473876953, 1.4437847778576762e-07
167, -3339.4758256673813, 3, 17.54646078904625, 312, 41131, 66131, 13.4326753616333, 70.54192352294922, 6.223070578506359e-08
168, -2631.170550227165, 3, 6.920665677986108, 120, 41251, 66251, 13.491042137145996, 69.72994995117188, 1.513253664597869e-07
169, -2513.2050511837006, 3, 6.519565101945773, 114, 41365, 66365, 12.832988739013672, 68.74601745605469, 5.189121063602598e-07
170, 2422.4539400935173, 1, 3.1520389879588038, 57, 41422, 66422, 12.880123138427734, 71.59710693359375, 3.136841482237766e-07
171, -2859.810496211052, 3, 17.120730440015905, 301, 41723, 66723, 13.44800090789795, 70.08209991455078, 6.612931746383046e-08
172, 2439.686717838049, 1, 3.1116867169039324, 53, 41776, 66776, 12.912747383117676, 71.19013214111328, 3.860947096122886e-07
173, -2678.637049674988, 3, 12.957001312053762, 230, 42006, 67006, 13.67794418334961, 69.72526550292969, 8.65436563997165e-08
174, -2589.3925288915634, 3, 7.1206729270052165, 120, 42126, 67126, 13.1197509765625, 69.58818817138672, 1.722752737502257e-07
175, -2739.241069316864, 3, 6.737879327964038, 121, 42247, 67247, 12.866826057434082, 69.08650970458984, 1.5007378148638514e-07
176, -3128.187884092331, 3, 18.349955869023688, 325, 42572, 67572, 13.41748046875, 71.10443115234375, 6.468608402288878e-08
177, -3660.746218085289, 2, 15.14469166402705, 268, 42840, 67840, 13.334635734558105, 71.77122497558594, 8.052986448825296e-08
178, -3494.7822728157043, 3, 19.174285186920315, 344, 43184, 68184, 14.021560668945312, 71.33149719238281, 6.090687198001284e-08
179, -3802.3663202524185, 3, 28.174126360099763, 501, 43685, 68685, 13.260913848876953, 71.2873764038086, 3.8894103419875907e-08
180, -4237.706430673599, 2, 17.149368587997742, 305, 43990, 68990, 13.020405769348145, 71.31754302978516, 6.274098805228217e-08
181, -3939.2284450531006, 2, 16.363768141018227, 294, 44284, 69284, 13.946136474609375, 72.54937744140625, 8.409541911211144e-08
182, -6162.043337106705, 2, 45.42136162298266, 812, 45096, 70096, 13.526264190673828, 73.05843353271484, 2.649136740952877e-08
183, -2421.2339655160904, 3, 9.72847399499733, 170, 45266, 70266, 13.64001178741455, 75.30957794189453, 1.5694154974292305e-07
184, -4537.096926569939, 2, 20.35375476803165, 358, 45624, 70624, 13.610025405883789, 73.15507507324219, 1.0281293939112285e-07
185, 2349.988724708557, 1, 8.326543183997273, 145, 45769, 70769, 13.511884689331055, 73.39264678955078, 1.5172368750489992e-07
186, -497.16403502225876, 1, 30.60169007605873, 546, 46315, 71315, 13.857182502746582, 75.00006866455078, 3.223446446842763e-08
187, -3050.482881784439, 3, 2.707186022074893, 45, 46360, 71360, 14.393682479858398, 74.98042297363281, 5.277106538414955e-07
188, 1879.264473438263, 1, 11.937467060051858, 209, 46569, 71569, 14.40609359741211, 75.7320327758789, 1.0158824311061339e-07
189, -2772.5053676962852, 3, 12.350585597916506, 223, 46792, 71792, 14.010197639465332, 75.85393524169922, 8.080267418393105e-08
190, 2449.9777143001556, 1, 2.7073403369868174, 45, 46837, 71837, 14.072420120239258, 75.93445587158203, 4.112875709931056e-07
191, -3441.0346072912216, 3, 25.16648355999496, 449, 47286, 72286, 14.37406063079834, 75.61383056640625, 3.842094535617892e-08
192, -3128.1862703561783, 3, 17.565158755984157, 314, 47600, 72600, 13.815849304199219, 75.74774932861328, 7.918132706337673e-08
193, -3698.91352558136, 3, 17.54290314298123, 308, 47908, 72908, 13.939321517944336, 76.12666320800781, 6.712023652606197e-08
194, -2771.809411048889, 3, 7.122860993025824, 124, 48032, 73032, 14.123233795166016, 75.73047637939453, 2.8105662955391794e-07
195, 2311.904989719391, 1, 5.7176282779546455, 97, 48129, 73129, 14.348250389099121, 75.98452758789062, 1.7640281699060166e-07
196, -5751.269242048264, 2, 18.767502441070974, 333, 48462, 73462, 14.529465675354004, 77.2633056640625, 5.222223531286996e-08
197, -2463.7004786729813, 3, 6.336221980047412, 106, 48568, 73568, 14.728459358215332, 77.07521057128906, 1.7197178852445675e-07
198, -2672.315071582794, 3, 6.719063005992211, 116, 48684, 73684, 14.026147842407227, 76.61046600341797, 1.5293159682689042e-07
199, -3729.91510117054, 3, 19.57216911704745, 343, 49027, 74027, 14.132535934448242, 77.1158447265625, 5.009320751918648e-08
200, -2423.135449409485, 3, 7.116522355936468, 123, 49150, 74150, 14.380706787109375, 75.50728607177734, 1.6693483916966896e-07
201, -3125.641649246216, 3, 16.453667978057638, 295, 49445, 74445, 13.82225513458252, 76.50000762939453, 5.65829765746149e-08
202, -4962.017583250999, 3, 40.38724152208306, 721, 50166, 75166, 14.603507041931152, 76.55708312988281, 2.72205179549454e-08
203, -2529.5227296352386, 3, 6.72039153194055, 115, 50281, 75281, 13.94832706451416, 77.22198486328125, 1.4636544105799302e-07
204, -4287.333364367485, 3, 42.63465861894656, 761, 51042, 76042, 14.517151832580566, 77.63484954833984, 2.1934268185954525e-08
205, -3924.7401019334793, 3, 20.752440355019644, 364, 51406, 76406, 14.162227630615234, 77.92982482910156, 5.775543216329355e-08
206, 2217.026875793934, 1, 8.726393440971151, 150, 51556, 76556, 14.247397422790527, 77.85839080810547, 1.3595990215738616e-07
207, -2537.469984292984, 3, 4.514141920953989, 77, 51633, 76633, 14.196971893310547, 77.31766510009766, 2.213115743421889e-07
208, -2905.108871459961, 3, 13.556407705997117, 240, 51873, 76873, 13.723227500915527, 77.57926177978516, 7.304188329726457e-08
209, -3676.125552415848, 3, 16.74826015206054, 297, 52170, 77170, 14.068822860717773, 77.8365707397461, 6.796302970009621e-08
210, 2383.8152818977833, 1, 7.340129530057311, 128, 52298, 77298, 14.353636741638184, 77.08578491210938, 1.598755261511542e-07
211, -2529.489914417267, 3, 2.7126544610364363, 45, 52343, 77343, 12.900721549987793, 76.87649536132812, 4.237103793356154e-07
212, 2425.2626638412476, 1, 3.5127857769839466, 59, 52402, 77402, 13.774070739746094, 76.56939697265625, 2.912040484153618e-07
213, -3417.306135416031, 2, 12.351032722974196, 221, 52623, 77623, 13.63827896118164, 76.8913345336914, 7.837543019611911e-08
214, 2319.3841115236282, 1, 6.116094655939378, 106, 52729, 77729, 13.870190620422363, 78.50049591064453, 1.8449082865186458e-07
