episode, reward, success, duration, n_steps, memory length, avg_critic_loss, avg_actor_loss
1, 1878.6879113912582, 1, 3.4749362468719482, 206, 204, 0.12055319547653198, 88.16494750976562
2, -3398.755155801773, 2, 10.828610897064209, 315, 517, 8.624785423278809, 322.5585021972656
3, -2902.917353630066, 2, 15.129335880279541, 243, 758, 7.5526275634765625, 465.59381103515625
4, -2527.379865884781, 2, 9.372420310974121, 128, 884, 7.502997875213623, 533.5477905273438
5, -3571.441033542156, 2, 10.828402042388916, 122, 1004, 9.572854042053223, 593.9663696289062
6, -2776.9328224658966, 2, 6.134644269943237, 145, 1147, 10.913408279418945, 764.4039916992188
7, -3661.528270840645, 2, 12.653018712997437, 346, 1491, 10.292449951171875, 843.0318603515625
8, -2600.1481276750565, 2, 5.361166477203369, 136, 1625, 9.277046203613281, 921.0659790039062
9, -3870.0352705717087, 2, 15.779780864715576, 415, 2038, 9.603191375732422, 998.7252807617188
10, -3138.1090013980865, 2, 5.899845123291016, 170, 2206, 9.611477851867676, 1140.929443359375
11, -3500.5925714969635, 2, 7.369101047515869, 217, 2421, 8.38176155090332, 1220.71533203125
12, -3016.0721521377563, 2, 7.8514978885650635, 222, 2641, 9.491471290588379, 1316.7681884765625
13, -2855.029172182083, 2, 7.599003791809082, 182, 2821, 9.364306449890137, 1380.443359375
14, -3642.486882686615, 2, 12.497347354888916, 316, 3135, 8.402647972106934, 1495.0517578125
15, -5067.357906103134, 2, 13.436476945877075, 347, 3480, 9.071112632751465, 1687.1898193359375
16, -3740.636666059494, 2, 14.860381126403809, 384, 3862, 8.259604454040527, 1980.3291015625
17, -3467.00482159853, 3, 10.543977499008179, 244, 4104, 8.41971492767334, 2135.267333984375
18, -5201.360115528107, 2, 12.148389101028442, 347, 4449, 7.522676944732666, 2274.787353515625
19, -3478.111274957657, 2, 13.743272304534912, 306, 4753, 8.99683952331543, 2472.51806640625
20, -4378.124882698059, 2, 19.250545978546143, 527, 5278, 8.112314224243164, 2686.46875
21, -2547.289057612419, 2, 5.416121959686279, 129, 5405, 8.209617614746094, 2834.413330078125
22, -4535.837216615677, 2, 13.386057615280151, 364, 5767, 7.933084011077881, 2964.69091796875
23, -2764.196282029152, 2, 6.590078115463257, 157, 5922, 7.594297409057617, 3140.30322265625
24, -4233.233237683773, 2, 17.27377438545227, 398, 6318, 8.036989212036133, 3286.11279296875
25, -3089.3597157001495, 2, 7.902296781539917, 201, 6517, 7.113161087036133, 3405.683349609375
26, -3158.128821372986, 2, 14.711507081985474, 350, 6865, 8.682113647460938, 3562.121826171875
27, -3157.1750888824463, 2, 9.679099082946777, 250, 7113, 6.597939491271973, 3678.4609375
28, -3331.709807395935, 2, 13.45588731765747, 331, 7442, 8.613776206970215, 3824.841064453125
29, -2732.3884716033936, 2, 5.697907447814941, 147, 7587, 8.893832206726074, 3927.596435546875
30, -3012.3105936050415, 2, 8.412928819656372, 181, 7766, 7.392292022705078, 3958.21728515625
31, -3177.7247698307037, 3, 10.00501537322998, 257, 8021, 8.559998512268066, 4101.80517578125
32, -3310.031612753868, 2, 22.956687450408936, 493, 8512, 8.282780647277832, 4260.4951171875
33, 2407.392775774002, 1, 4.686423301696777, 98, 8608, 9.421895980834961, 4376.2509765625
34, -5205.2786247730255, 2, 18.79118800163269, 517, 9123, 8.210261344909668, 4551.3837890625
35, -3649.7421588897705, 2, 13.750585556030273, 317, 9438, 8.062176704406738, 4764.134765625
36, -2486.2240379452705, 3, 10.502903938293457, 225, 9661, 7.195631980895996, 4920.9560546875
37, -3546.2058852910995, 2, 17.72000002861023, 439, 10098, 8.525837898254395, 5075.38916015625
