episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
2016, 2406.5946486592293, 1, 17, 75, 185479, 210479, 44.80827713012695, 92.32646179199219
2017, -82.68655359745026, 5, 6, 29, 185508, 210508, 48.55032730102539, 91.76305389404297
2018, -64.795430123806, 5, -23, 44, 185552, 210552, 47.81065368652344, 92.77680969238281
2019, -119.65553092956543, 5, 13, 50, 185602, 210602, 46.907142639160156, 93.30058288574219
2020, 2440.8828764259815, 1, -2, 42, 185644, 210644, 46.510765075683594, 93.04056549072266
2021, -137.0098746418953, 5, -11, 87, 185731, 210731, 47.33811569213867, 92.56571197509766
2022, -94.59704154729843, 5, 0, 48, 185779, 210779, 42.31090545654297, 93.0696029663086
2023, 2422.9847536683083, 1, 15, 63, 185842, 210842, 45.51485061645508, 92.97406768798828
2024, -50.39035153388977, 5, -15, 15, 185857, 210857, 40.76878356933594, 91.8077621459961
2025, -55.48506388068199, 5, 0, 43, 185900, 210900, 44.075191497802734, 92.7330551147461
2026, -95.75338393449783, 5, 0, 47, 185947, 210947, 45.94089126586914, 92.76487731933594
2027, 2466.554869353771, 1, 9, 35, 185982, 210982, 46.0534553527832, 94.05245208740234
2028, 2331.987410902977, 1, 21, 83, 186065, 211065, 44.6670036315918, 92.19965362548828
2029, 2427.2958879470825, 1, 11, 49, 186114, 211114, 44.558982849121094, 92.54800415039062
2030, 2364.5247196555138, 1, 21, 91, 186205, 211205, 45.978816986083984, 92.93911743164062
2031, -47.6998724937439, 5, -62, 15, 186220, 211220, 45.09845733642578, 92.33870697021484
2032, -77.62065726518631, 5, 0, 41, 186261, 211261, 45.85454559326172, 92.40782165527344
2033, -33.19040393829346, 5, 0, 25, 186286, 211286, 44.67720031738281, 93.70170593261719
2034, 2428.359126627445, 1, 8, 36, 186322, 211322, 46.3254508972168, 93.27017211914062
2035, 2392.499047458172, 1, 19, 70, 186392, 211392, 43.558868408203125, 93.31424713134766
2036, 2354.745715588331, 1, 26, 94, 186486, 211486, 47.523963928222656, 93.89289855957031
2037, -127.74643290042877, 5, -53, 61, 186547, 211547, 46.38927459716797, 93.11956787109375
2038, 2395.5110919475555, 1, 15, 64, 186611, 211611, 47.19285202026367, 93.41908264160156
2039, -49.072845458984375, 5, -15, 23, 186634, 211634, 42.51670837402344, 92.98242950439453
2040, 2455.828735291958, 1, 9, 39, 186673, 211673, 41.71152877807617, 94.00234985351562
2041, -34.769824147224426, 5, -9, 16, 186689, 211689, 44.668365478515625, 92.54195404052734
2042, -83.23909068107605, 5, 0, 43, 186732, 211732, 43.43431854248047, 93.37117004394531
2043, -61.863648653030396, 5, 7, 34, 186766, 211766, 45.60987091064453, 92.43856811523438
2044, 2477.8260353803635, 1, -3, 20, 186786, 211786, 46.011924743652344, 91.41524505615234
2045, -197.44860702753067, 5, -4, 83, 186869, 211869, 45.31001281738281, 92.94093322753906
2046, -35.41674119234085, 5, 0, 29, 186898, 211898, 43.214778900146484, 92.79070281982422
2047, 2427.754658460617, 1, 12, 47, 186945, 211945, 47.33845138549805, 93.25907897949219
2048, -77.24492418766022, 5, -12, 39, 186984, 211984, 45.50004196166992, 93.03346252441406
2049, -106.2357029914856, 5, 0, 48, 187032, 212032, 44.69166946411133, 92.98715209960938
2050, 2385.9354212880135, 1, 15, 64, 187096, 212096, 46.057247161865234, 93.2307357788086
2051, -116.64350771903992, 5, -15, 54, 187150, 212150, 45.08662796020508, 92.68160247802734
2052, 2431.2236429452896, 1, 10, 42, 187192, 212192, 46.18842697143555, 93.48541259765625
2053, 2274.7024581432343, 1, 30, 124, 187316, 212316, 44.948272705078125, 92.92282104492188
2054, -241.7069352865219, 5, -40, 46, 187362, 212362, 44.093101501464844, 93.64093017578125
2055, 2304.4001079797745, 1, 21, 76, 187438, 212438, 45.57088851928711, 92.4481430053711
2056, 2441.9571604132652, 1, 9, 37, 187475, 212475, 43.427391052246094, 93.04523468017578
2057, -536.6220369338989, 4, -30, 212, 187687, 212687, 44.87257385253906, 92.83159637451172
2058, -2745.2109013199806, 2, 0, 101, 187788, 212788, 46.183650970458984, 93.21129608154297
2059, 2236.7797956466675, 1, 21, 95, 187883, 212883, 47.54963684082031, 93.19208526611328
2060, 2082.9017876386642, 1, 17, 72, 187955, 212955, 47.02426528930664, 92.82624053955078
2061, 2273.905275464058, 1, 25, 118, 188073, 213073, 44.07891845703125, 93.16805267333984
2062, 2369.0933332145214, 1, 23, 90, 188163, 213163, 44.1577262878418, 93.69310760498047
2063, 2273.807506352663, 1, 25, 104, 188267, 213267, 45.16343307495117, 93.91645050048828
2064, 2193.2686760425568, 1, 20, 68, 188335, 213335, 45.33818054199219, 93.47090148925781
2065, 2328.9326255321503, 1, 21, 92, 188427, 213427, 45.97714614868164, 93.44686126708984
2066, 2016.238909572363, 1, 21, 89, 188516, 213516, 45.141849517822266, 93.49980163574219
2067, -610.1452284455299, 4, -175, 209, 188725, 213725, 45.74319076538086, 93.680908203125
2068, -2245.1470304727554, 2, 0, 72, 188797, 213797, 43.14398193359375, 93.48117065429688
2069, 2482.5743918418884, 1, 4, 18, 188815, 213815, 41.58425521850586, 92.77613830566406
2070, 2415.9087106585503, 1, 11, 43, 188858, 213858, 46.1080322265625, 93.6709976196289
2071, 2374.126262009144, 1, 20, 82, 188940, 213940, 46.64027786254883, 93.84149169921875
2072, 2219.526807665825, 1, 20, 85, 189025, 214025, 45.61054229736328, 93.71370697021484
2073, 2314.689028978348, 1, 18, 69, 189094, 214094, 44.817359924316406, 94.52276611328125
2074, 2293.8569563627243, 1, 21, 89, 189183, 214183, 45.94076156616211, 93.94690704345703
2075, 1993.4981425404549, 1, 44, 187, 189370, 214370, 46.41108703613281, 93.34001159667969
2076, -2672.1917183995247, 2, 40, 155, 189525, 214525, 45.81193923950195, 94.30841827392578
2077, 2372.074304997921, 1, -164, 66, 189591, 214591, 44.175113677978516, 94.00165557861328
2078, 2075.069423019886, 1, 39, 171, 189762, 214762, 44.73877716064453, 93.56844329833984
2079, 2209.360929429531, 1, 34, 139, 189901, 214901, 44.870887756347656, 94.22159576416016
2080, -498.2286641597748, 4, -87, 207, 190108, 215108, 45.7145881652832, 94.2063980102539
2081, 2345.5865772366524, 1, 9, 40, 190148, 215148, 44.665496826171875, 93.37991333007812
2082, -595.9832711219788, 4, -9, 221, 190369, 215369, 44.16172790527344, 93.87602233886719
2083, -701.6730113625526, 4, 0, 201, 190570, 215570, 45.414527893066406, 94.15398406982422
2084, 2387.8832454681396, 1, 13, 50, 190620, 215620, 46.983036041259766, 94.56246948242188
2085, 2272.57236969471, 1, 28, 100, 190720, 215720, 45.58381652832031, 94.66958618164062
2086, 2347.379155367613, 1, 19, 86, 190806, 215806, 43.928504943847656, 94.23926544189453
2087, 2188.974411725998, 1, 20, 95, 190901, 215901, 43.9896240234375, 94.04545593261719
2088, -580.990384221077, 4, -80, 194, 191095, 216095, 45.9980354309082, 93.91860961914062
2089, -2690.655303835869, 2, 0, 172, 191267, 216267, 43.77690887451172, 94.53834533691406
2090, 2424.2269289195538, 1, 11, 44, 191311, 216311, 46.142696380615234, 93.66356658935547
2091, 2290.51192805171, 1, 28, 114, 191425, 216425, 45.644527435302734, 94.10554504394531
2092, 2263.6295211315155, 1, 28, 125, 191550, 216550, 46.909812927246094, 94.6888656616211
2093, -539.0211931467056, 4, 50, 211, 191761, 216761, 44.47489547729492, 94.3176498413086
2094, 2310.9941950440407, 1, -98, 88, 191849, 216849, 47.52811050415039, 94.55691528320312
2095, 2168.188121855259, 1, 18, 75, 191924, 216924, 44.4840087890625, 94.72622680664062
2096, 2316.4448059797287, 1, 19, 79, 192003, 217003, 46.623809814453125, 94.25477600097656
2097, 2396.4195244908333, 1, 11, 49, 192052, 217052, 43.753482818603516, 94.98603820800781
2098, 2359.2750143408775, 1, 9, 40, 192092, 217092, 44.87274932861328, 95.04696655273438
2099, 2363.0683668255806, 1, 18, 78, 192170, 217170, 44.60344314575195, 95.05524444580078
2100, 2276.4369163811207, 1, 28, 125, 192295, 217295, 46.322452545166016, 94.70266723632812
2101, -490.65170362591743, 4, -122, 201, 192496, 217496, 45.176788330078125, 94.57756805419922
2102, 2410.4268151521683, 1, 9, 38, 192534, 217534, 45.57722473144531, 94.28633117675781
2103, -541.8360542654991, 4, -9, 219, 192753, 217753, 45.92372512817383, 94.22429656982422
2104, -2684.567039012909, 2, 0, 187, 192940, 217940, 44.46208190917969, 94.3753890991211
2105, 2411.073550403118, 1, 14, 52, 192992, 217992, 45.29787826538086, 94.21947479248047
2106, 2230.991434007883, 1, 28, 120, 193112, 218112, 44.49398422241211, 94.82830047607422
2107, 2261.5810256004333, 1, 28, 117, 193229, 218229, 46.200809478759766, 94.22808074951172
2108, -376.2178708910942, 5, -70, 104, 193333, 218333, 44.995975494384766, 94.89458465576172
2109, 2426.6227997541428, 1, 7, 34, 193367, 218367, 42.68057632446289, 95.29126739501953
2110, 2314.0208029150963, 1, 11, 44, 193411, 218411, 49.00265121459961, 94.25448608398438
2111, -448.42708468437195, 4, 50, 213, 193624, 218624, 47.549190521240234, 95.2096939086914
2112, 2412.0827088952065, 1, -53, 66, 193690, 218690, 42.658897399902344, 94.95751190185547
2113, -688.5510905385017, 4, -15, 215, 193905, 218905, 44.56123352050781, 94.90644836425781
2114, -714.4242416620255, 4, 0, 227, 194132, 219132, 45.24626541137695, 94.75028991699219
2115, 2369.854158759117, 1, 17, 74, 194206, 219206, 44.66142654418945, 95.11985778808594
2116, 2201.32814091444, 1, 29, 114, 194320, 219320, 44.142250061035156, 95.14944458007812
2117, -573.538228571415, 4, -46, 187, 194507, 219507, 45.34049987792969, 95.3253173828125
2118, 2184.025525391102, 1, 24, 103, 194610, 219610, 45.859527587890625, 95.17101287841797
2119, 2264.0622087717056, 1, 31, 116, 194726, 219726, 45.367095947265625, 95.24889373779297
2120, 2036.2866991758347, 1, 38, 171, 194897, 219897, 45.698814392089844, 95.4110336303711
2121, 2346.011696666479, 1, 23, 91, 194988, 219988, 44.37050247192383, 95.84239959716797
2122, 2278.8779655098915, 1, 27, 119, 195107, 220107, 46.46435546875, 95.49862670898438
2123, 2360.6493959128857, 1, 17, 67, 195174, 220174, 46.74671936035156, 96.11195373535156
2124, 1930.7721928358078, 1, 30, 123, 195297, 220297, 45.62327575683594, 95.46585845947266
2125, -718.842000067234, 4, -190, 202, 195499, 220499, 45.51229476928711, 95.33160400390625
2126, 2333.345730006695, 1, 17, 72, 195571, 220571, 46.81511688232422, 95.92023468017578
2127, 1920.8533756136894, 1, 49, 204, 195775, 220775, 44.307315826416016, 95.79885864257812
2128, -2107.9463381767273, 2, -66, 15, 195790, 220790, 42.391685485839844, 95.22000885009766
2129, 2367.026324033737, 1, 14, 67, 195857, 220857, 44.33427047729492, 95.67369079589844
2130, 2284.0225361585617, 1, 26, 102, 195959, 220959, 44.172752380371094, 95.67161560058594
2131, -498.0677647590637, 5, 31, 126, 196085, 221085, 45.64210510253906, 95.80233764648438
2132, 2377.115398734808, 1, -54, 71, 196156, 221156, 44.54983139038086, 94.94266510009766
2133, 2317.8306806087494, 1, 22, 86, 196242, 221242, 44.84923553466797, 95.0099105834961
2134, 2277.387164145708, 1, 21, 89, 196331, 221331, 45.888275146484375, 95.5911636352539
2135, 2392.089102625847, 1, 11, 43, 196374, 221374, 49.57260513305664, 95.23916625976562
2136, 1896.4335317611694, 1, 47, 187, 196561, 221561, 45.15673065185547, 95.79475402832031
2137, -528.441730260849, 4, -118, 210, 196771, 221771, 45.60822677612305, 95.63249969482422
2138, -585.6288520097733, 4, 0, 205, 196976, 221976, 44.91874694824219, 96.07218933105469
2139, 2431.38526904583, 1, 8, 35, 197011, 222011, 46.1136474609375, 96.10969543457031
2140, 2312.744542658329, 1, 26, 104, 197115, 222115, 46.73844528198242, 96.2808837890625
2141, 2333.993285804987, 1, 22, 88, 197203, 222203, 45.4178581237793, 95.88825988769531
2142, 2389.550438463688, 1, 18, 78, 197281, 222281, 46.91218948364258, 95.69921875
2143, -951.8773756027222, 4, -74, 203, 197484, 222484, 46.230140686035156, 96.20555114746094
2144, 2332.584119617939, 1, 16, 71, 197555, 222555, 45.24913024902344, 96.39231872558594
2145, 2410.2400599122047, 1, 12, 56, 197611, 222611, 45.13147735595703, 96.19591522216797
2146, 2392.508122265339, 1, 20, 86, 197697, 222697, 44.38654327392578, 95.5274658203125
2147, 2324.410056501627, 1, 24, 90, 197787, 222787, 45.44402313232422, 95.44164276123047
2148, 2062.8210733234882, 1, 36, 155, 197942, 222942, 44.731021881103516, 96.11702728271484
2149, 2261.785756766796, 1, 27, 101, 198043, 223043, 46.706703186035156, 96.0070571899414
2150, 2136.66207164526, 1, 25, 103, 198146, 223146, 45.56351852416992, 96.37141418457031
2151, -2351.5235570669174, 2, -160, 81, 198227, 223227, 44.30992126464844, 95.34519958496094
2152, 2230.558312833309, 1, 26, 110, 198337, 223337, 44.90166091918945, 96.57352447509766
2153, 2362.8684797883034, 1, 21, 85, 198422, 223422, 47.902427673339844, 95.20291900634766
2154, 2309.3044127225876, 1, 27, 103, 198525, 223525, 47.056976318359375, 95.909912109375
2155, 2297.511431336403, 1, 16, 63, 198588, 223588, 42.13254928588867, 96.34192657470703
2156, 2378.735245347023, 1, 18, 83, 198671, 223671, 44.49367904663086, 96.21747589111328
2157, 2092.195919394493, 1, 22, 99, 198770, 223770, 45.763031005859375, 96.42086791992188
2158, 2353.4613212943077, 1, 14, 55, 198825, 223825, 46.86172866821289, 96.02782440185547
2159, -696.3050624728203, 4, -144, 200, 199025, 224025, 44.585472106933594, 96.1668930053711
2160, 2401.485626041889, 1, 12, 57, 199082, 224082, 42.446006774902344, 96.05098724365234
2161, -581.3306660950184, 4, -12, 196, 199278, 224278, 44.98128128051758, 96.60638427734375
2162, -2451.9397896528244, 2, 33, 133, 199411, 224411, 45.41887283325195, 96.25228881835938
2163, 2384.044694840908, 1, -24, 36, 199447, 224447, 48.68792724609375, 95.77337646484375
2164, 2310.036217868328, 1, 26, 98, 199545, 224545, 43.891517639160156, 97.31118774414062
2165, -506.2973943352699, 4, -35, 212, 199757, 224757, 44.67778778076172, 96.50105285644531
2166, 2207.836852043867, 1, 30, 123, 199880, 224880, 43.675113677978516, 96.59219360351562
2167, -528.0381368994713, 5, 28, 113, 199993, 224993, 45.216102600097656, 96.5700454711914
2168, -2223.970462143421, 2, -58, 52, 200045, 225045, 44.959712982177734, 96.90898132324219
2169, -928.1539435386658, 4, 0, 214, 200259, 225259, 45.489078521728516, 96.91304016113281
2170, 2471.407392323017, 1, 5, 20, 200279, 225279, 46.3660888671875, 96.4031982421875
2171, 2368.848413169384, 1, 19, 83, 200362, 225362, 46.038875579833984, 95.99307250976562
2172, 2238.7795973718166, 1, 28, 124, 200486, 225486, 46.144039154052734, 96.68025970458984
2173, 2112.1631689220667, 1, 19, 86, 200572, 225572, 47.17182922363281, 97.18549346923828
2174, 2432.7273021936417, 1, 12, 46, 200618, 225618, 45.92863082885742, 96.24139404296875
2175, -2197.4429838061333, 2, 21, 94, 200712, 225712, 44.12578582763672, 96.94326782226562
2176, 2324.301848590374, 1, -87, 75, 200787, 225787, 47.42558670043945, 97.13455200195312
2177, -2221.6101657152176, 2, -17, 42, 200829, 225829, 47.902549743652344, 96.48353576660156
2178, 2101.019327521324, 1, 24, 88, 200917, 225917, 45.392520904541016, 97.12810516357422
2179, 2393.2768008112907, 1, 13, 57, 200974, 225974, 45.81380081176758, 97.17849731445312
2180, -2476.8410862088203, 2, -38, 148, 201122, 226122, 46.443443298339844, 96.79849243164062
2181, 2396.190702468157, 1, 17, 63, 201185, 226185, 43.42060470581055, 96.8488998413086
2182, 2095.3238713741302, 1, 31, 129, 201314, 226314, 46.07085037231445, 96.89803314208984
2183, 2317.2495520710945, 1, 24, 96, 201410, 226410, 44.6363410949707, 97.00152587890625
2184, 2290.1200883686543, 1, 27, 112, 201522, 226522, 43.312164306640625, 97.25524139404297
2185, 2375.4476760327816, 1, 20, 78, 201600, 226600, 45.09219741821289, 96.98529815673828
2186, 2206.9431462287903, 1, 24, 94, 201694, 226694, 46.23933410644531, 97.01234436035156
2187, 2112.6080300211906, 1, 42, 172, 201866, 226866, 46.567665100097656, 96.84104919433594
2188, -2190.490886271, 2, -185, 59, 201925, 226925, 46.23905563354492, 96.51364135742188
2189, 2373.462137937546, 1, 12, 60, 201985, 226985, 44.7017936706543, 96.52185821533203
2190, -2533.4299026727676, 2, -12, 184, 202169, 227169, 46.1724967956543, 97.44612121582031
2191, 2455.5142600536346, 1, 5, 21, 202190, 227190, 47.19747543334961, 96.77083587646484
2192, 2128.758997619152, 1, 36, 155, 202345, 227345, 45.65825271606445, 97.13865661621094
2193, 2371.463019490242, 1, 18, 73, 202418, 227418, 46.41712951660156, 97.35346221923828
2194, 2256.4605143368244, 1, 29, 120, 202538, 227538, 46.84850311279297, 97.21504211425781
