episode, reward, success, duration, n_steps, success_count, memory length, avg_critic_loss, avg_actor_loss
1, 691.1830549240112, True, 0.13301634788513184, 3, 0, 2, 0.0, 0.0
2, -742.2781170606613, False, 0.8926265239715576, 497, 0, 498, 0.0, 0.0
3, -540.8185328543186, False, 26.52302312850952, 497, 0, 994, 0.9428645968437195, 761.6983642578125
4, -554.1028532385826, False, 27.692217350006104, 497, 0, 1490, 0.2633138597011566, 763.49072265625
5, -531.3030391633511, False, 27.561808347702026, 497, 0, 1986, 0.04188654199242592, 1118.0523681640625
6, -575.2745805233717, False, 27.242554664611816, 497, 0, 2482, 0.0404825359582901, 1335.7266845703125
7, -555.4170659407973, False, 27.28040099143982, 497, 0, 2978, 0.040495723485946655, 1518.82666015625
8, -575.4362713396549, False, 27.145066738128662, 497, 0, 3474, 0.03541170433163643, 1677.47607421875
9, -555.1127802655101, False, 26.830589294433594, 497, 0, 3970, 0.31528744101524353, 2969.513427734375
10, -557.5298724323511, False, 27.186879634857178, 497, 0, 4466, 3.897836685180664, -11110.8623046875
11, -583.7444605529308, False, 27.95707392692566, 497, 0, 4962, 7.385586261749268, -37234.0625
12, -510.7256695628166, False, 27.847611904144287, 497, 0, 5458, 9.848506927490234, -55416.0
13, -536.1798057481647, False, 27.827526569366455, 497, 0, 5954, 10.730027198791504, -63908.4375
14, -531.7024594396353, False, 27.74086856842041, 497, 0, 6450, 11.066808700561523, -73879.7109375
15, -528.5347008034587, False, 28.184507846832275, 497, 0, 6946, 11.185467720031738, -85322.0859375
16, -483.96486304700375, False, 28.007127046585083, 497, 0, 7442, 10.665781021118164, -96089.375
17, -571.2955971956253, False, 28.1150004863739, 497, 0, 7938, 9.877056121826172, -104400.90625
18, -1323.1541384607553, False, 27.641805410385132, 487, 0, 8424, 9.102519035339355, -111688.7109375
19, -512.0809550434351, False, 27.87367820739746, 497, 0, 8920, 8.341631889343262, -119508.8125
20, -526.242350384593, False, 27.69228720664978, 497, 0, 9416, 7.6747727394104, -123955.5
21, -571.0042271986604, False, 27.728414058685303, 497, 0, 9912, 6.83073616027832, -124756.7109375
22, -504.3581942394376, False, 28.005653142929077, 497, 0, 10408, 6.042938232421875, -123413.5859375
23, -576.2651824206114, False, 27.934369564056396, 497, 0, 10904, 5.487799167633057, -120084.390625
24, -532.5039337947965, False, 28.11243486404419, 497, 0, 11400, 5.061860084533691, -116245.140625
25, -575.8244712129235, False, 28.39883065223694, 497, 0, 11896, 4.506528854370117, -109590.203125
26, -507.79869547486305, False, 27.946233987808228, 497, 0, 12392, 4.243529319763184, -103416.5078125
27, -479.46184042841196, False, 28.30320143699646, 497, 0, 12888, 3.893162488937378, -98624.1640625
28, -527.674716077745, False, 28.127038717269897, 497, 0, 13384, 3.7435219287872314, -94582.2109375
29, -1316.587436273694, False, 27.6259446144104, 481, 0, 13864, 3.4841439723968506, -89937.953125
30, -1312.2471129000187, False, 28.39323592185974, 495, 0, 14358, 3.249657392501831, -86129.625
31, -1320.6963915675879, False, 28.39622402191162, 495, 0, 14852, 3.2264602184295654, -82803.859375
32, -566.7802181020379, False, 27.89697504043579, 497, 0, 15348, 3.0403733253479004, -78529.3046875
33, -1374.379969790578, False, 28.1706280708313, 496, 0, 15843, 2.9833602905273438, -73866.8125
34, -1276.2252935990691, False, 27.313194274902344, 467, 0, 16309, 2.8401904106140137, -69464.25
35, -569.606951162219, False, 28.27227282524109, 497, 0, 16805, 2.838977336883545, -65791.921875
36, -1334.0435187891126, False, 28.99151873588562, 496, 0, 17300, 2.652536392211914, -61903.90234375
37, -539.6128616183996, False, 22.30078959465027, 497, 0, 17796, 2.5884957313537598, -58589.41796875
38, -535.8523940369487, False, 22.226881742477417, 497, 0, 18292, 2.5468344688415527, -56200.5078125
39, -534.2751453369856, False, 22.46638250350952, 497, 0, 18788, 2.435432195663452, -52505.37890625
40, -513.869649194181, False, 22.08406925201416, 497, 0, 19284, 2.2450640201568604, -49827.66015625
41, -526.7856833413243, False, 22.129198789596558, 497, 0, 19780, 2.200385093688965, -47011.41015625
42, -538.1862801611423, False, 22.213438510894775, 497, 0, 20276, 2.116121768951416, -44396.21484375
43, -523.0660454556346, False, 22.483624696731567, 497, 0, 20772, 1.9826589822769165, -42288.50390625
44, -529.9734823852777, False, 22.56802535057068, 497, 0, 21268, 1.9051992893218994, -39836.75
45, -523.3704750090837, False, 22.509446620941162, 497, 0, 21764, 1.9238227605819702, -37602.26171875
46, -527.4249387830496, False, 22.398397207260132, 497, 0, 22260, 1.7967880964279175, -35399.49609375
47, -524.4141636267304, False, 22.153976917266846, 497, 0, 22756, 1.7537513971328735, -33592.79296875
48, -535.0345579758286, False, 22.32185411453247, 497, 0, 23252, 1.7030186653137207, -31782.84765625
49, -524.1983440965414, False, 22.408731937408447, 497, 0, 23748, 1.6245089769363403, -29762.341796875
50, -528.0250654295087, False, 22.169757843017578, 497, 0, 24244, 1.5700796842575073, -28023.412109375
51, -537.6526891291142, False, 22.535669088363647, 497, 0, 24740, 1.5432209968566895, -26367.275390625
52, -529.2983138486743, False, 22.271790742874146, 497, 0, 25236, 1.4534385204315186, -24961.228515625
53, -521.1162565052509, False, 22.447027444839478, 497, 0, 25732, 1.3370846509933472, -23537.638671875
54, -528.4604396149516, False, 22.325249671936035, 497, 0, 26228, 1.3219298124313354, -22106.732421875
55, -528.6314047202468, False, 22.819307565689087, 497, 0, 26724, 1.347012996673584, -20970.77734375
56, -532.8048349693418, False, 22.552874088287354, 497, 0, 27220, 1.2873343229293823, -19684.525390625
57, -543.0180602222681, False, 22.6502947807312, 497, 0, 27716, 1.1851447820663452, -18182.357421875
58, -529.5453547164798, False, 22.518799304962158, 497, 0, 28212, 1.141283631324768, -16928.5546875
59, -534.4986492395401, False, 22.336925506591797, 497, 0, 28708, 1.1002511978149414, -15860.7529296875
60, -530.3110776469111, False, 22.946301698684692, 497, 0, 29204, 1.07456636428833, -14743.6728515625
61, -528.5494480282068, False, 22.505492448806763, 497, 0, 29700, 1.074856162071228, -13682.17578125
62, -528.8462558090687, False, 22.515923738479614, 497, 0, 30196, 1.0238995552062988, -12773.388671875
