episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss, stacking_duration
19, -2577.340446949005, 3, 6.3087463120464236, 114, 5213, 30213, 9.169637680053711, 34.2685432434082, 1.7582491987891365e-07
20, -5017.268678545952, 2, 39.03510654391721, 717, 5930, 30930, 8.905072212219238, 35.53175354003906, 2.71770513435953e-08
21, -2883.4911460876465, 3, 9.528508876916021, 171, 6101, 31101, 8.874300003051758, 35.75837707519531, 1.0251492392598537e-07
22, -2467.7098021507263, 3, 6.920490246964619, 121, 6222, 31222, 9.490633010864258, 36.31856155395508, 1.5468517518486858e-07
23, -2478.6495953798294, 3, 6.3404872849350795, 115, 6337, 31337, 8.943284034729004, 36.215511322021484, 1.4392983006394428e-07
24, -3388.2459800243378, 3, 16.943946496001445, 310, 6647, 31647, 8.952892303466797, 37.117279052734375, 5.992572574365523e-08
25, 2456.2113470435143, 1, 3.3355392580851912, 61, 6708, 31708, 8.524618148803711, 37.15106201171875, 2.8737790149743437e-07
26, -2482.8051149845123, 3, 3.510444147977978, 60, 6768, 31768, 9.906326293945312, 37.27001190185547, 2.781996348251899e-07
27, -4076.528702378273, 2, 16.16747814498376, 299, 7067, 32067, 8.796595573425293, 37.985721588134766, 5.6294400406920394e-08
28, -2714.808114528656, 3, 6.91813720704522, 125, 7192, 32192, 9.0233793258667, 38.8856086730957, 1.6370415687561036e-07
29, -3118.54349899292, 2, 13.159090716973878, 238, 7430, 32430, 9.641214370727539, 37.90879821777344, 7.101677029448397e-08
30, -2519.495395898819, 3, 6.716825515963137, 120, 7550, 32550, 8.526337623596191, 38.15388870239258, 1.4317435367653767e-07
31, -2912.4261124134064, 3, 10.959686656948179, 200, 7750, 32750, 9.852632522583008, 38.773902893066406, 8.730508852750064e-08
32, 2424.3208216428757, 1, 2.9079880290664732, 50, 7800, 32800, 9.11495304107666, 38.838539123535156, 4.3720006942749023e-07
33, -3995.520209312439, 2, 14.5607794780517, 266, 8066, 33066, 9.613001823425293, 39.535919189453125, 6.590245109527632e-08
34, -4073.258752346039, 3, 28.3767596000107, 522, 8588, 33588, 9.557625770568848, 40.10710525512695, 3.1574645304474337e-08
35, -3639.6449966430664, 2, 13.76034170796629, 250, 8838, 33838, 9.181325912475586, 40.6777458190918, 8.408818393945694e-08
36, -3464.8932247161865, 2, 16.14428758190479, 292, 9130, 34130, 9.934098243713379, 41.3009033203125, 6.26677232603096e-08
37, -2628.0389976501465, 3, 9.149900262011215, 166, 9296, 34296, 9.011670112609863, 41.2253303527832, 1.0560833321637417e-07
38, -2491.1712354421616, 3, 7.339087746106088, 126, 9422, 34422, 9.244180679321289, 41.958736419677734, 1.3580956008462679e-07
39, -2561.0128769874573, 3, 6.363224332919344, 117, 9539, 34539, 10.072593688964844, 42.02605438232422, 1.4684648595304571e-07
40, -3575.6460916996, 2, 17.14529379294254, 308, 9847, 34847, 9.665627479553223, 40.94105911254883, 5.782137370922349e-08
41, -2446.239016532898, 3, 6.351139435893856, 115, 9962, 34962, 9.918981552124023, 42.71436309814453, 1.5061713107254194e-07
42, -2568.089231491089, 3, 6.307608889997937, 110, 10072, 35072, 9.296520233154297, 42.18667984008789, 2.6349973102862185e-07
43, 2381.4310178160667, 1, 4.11406372289639, 69, 10141, 35141, 9.933478355407715, 42.251956939697266, 2.530582276159439e-07
44, -3554.869933128357, 2, 10.550762625061907, 192, 10333, 35333, 9.834561347961426, 41.0511360168457, 9.421334349705528e-08
45, -2660.2067115306854, 3, 6.517020244966261, 116, 10449, 35449, 10.29460620880127, 42.21521759033203, 1.5052601470258729e-07
46, 2191.3833458423615, 1, 9.146926518063992, 166, 10615, 35615, 9.827897071838379, 43.17384719848633, 1.1822887617780502e-07
47, -3448.957051515579, 2, 7.1185473090736195, 125, 10740, 35740, 10.43663501739502, 43.0211067199707, 1.6314443200826646e-07
48, -3901.888254880905, 2, 21.182045617024414, 390, 11130, 36130, 10.70169734954834, 42.718055725097656, 5.766409091078318e-08
49, 2428.293521165848, 1, 3.707180239027366, 63, 11193, 36193, 10.533273696899414, 43.46733093261719, 2.660644462420827e-07
50, -2371.2928047180176, 3, 2.9326453449903056, 54, 11247, 36247, 10.782614707946777, 43.963165283203125, 4.2422174441593664e-07
51, -4273.236646533012, 2, 22.76584126788657, 415, 11662, 36662, 10.212174415588379, 44.420440673828125, 4.0556573454874106e-08
52, -2700.471242904663, 3, 6.941218276973814, 127, 11789, 36789, 10.544675827026367, 43.61382293701172, 1.3638559112867972e-07
53, -2777.0222437381744, 3, 6.919625700917095, 122, 11911, 36911, 11.098499298095703, 44.42095947265625, 1.4368895074871719e-07
54, -4083.1544840335846, 3, 32.21320917503908, 580, 12491, 37491, 10.572125434875488, 45.051910400390625, 4.286893868240817e-08
55, -3199.8402717113495, 3, 11.957597978995182, 215, 12706, 37706, 11.060153007507324, 44.49840545654297, 8.186054697563482e-08
56, -2525.026898741722, 3, 6.719698748085648, 119, 12825, 37825, 10.936100006103516, 44.29088592529297, 1.520090619055163e-07
57, -2626.6472375392914, 3, 6.5214472350198776, 115, 12940, 37940, 10.039941787719727, 45.38938522338867, 1.4879092898057855e-07
58, -2594.46644449234, 3, 6.7521846200106665, 124, 13064, 38064, 10.864203453063965, 47.06068420410156, 1.5037949196994305e-07
59, -3248.053377389908, 2, 13.348291147965938, 238, 13302, 38302, 10.633570671081543, 45.395957946777344, 8.48066053908913e-08
60, -2368.3062789440155, 3, 6.741491505061276, 121, 13423, 38423, 11.11827564239502, 45.39217758178711, 1.5006608460560317e-07
61, -2694.2279903888702, 3, 6.518709780997597, 116, 13539, 38539, 10.751832962036133, 46.100215911865234, 1.505169824793421e-07
62, -3529.897067308426, 2, 15.766341989045031, 288, 13827, 38827, 10.178908348083496, 46.354488372802734, 6.42640871875402e-08
63, -3264.5075483322144, 2, 16.943814539001323, 309, 14136, 39136, 10.308743476867676, 47.333072662353516, 5.5828493413994616e-08
64, -3309.2042620182037, 2, 14.769152812077664, 254, 14390, 39390, 10.861846923828125, 46.61528778076172, 9.018933312512758e-08
65, -5276.736006855965, 2, 35.59559663804248, 617, 15007, 40007, 10.532200813293457, 47.852779388427734, 3.2599686344593424e-08
66, 2137.3994578123093, 1, 12.938509128056467, 232, 15239, 40239, 10.419933319091797, 49.42292785644531, 7.405620196769978e-08
67, -2708.8525536060333, 2, 6.120499946991913, 108, 15347, 40347, 10.117932319641113, 48.05427551269531, 1.810743318249782e-07
68, -2726.752270460129, 3, 10.126966172014363, 184, 15531, 40531, 10.907327651977539, 48.98393630981445, 1.2335848346676515e-07
69, -2514.140076160431, 3, 6.546229469007812, 118, 15649, 40649, 11.202760696411133, 47.9324836730957, 1.65136120582031e-07
70, -2761.489981174469, 3, 6.717592906905338, 119, 15768, 40768, 11.106706619262695, 48.48024368286133, 1.5083219104704737e-07
71, -3565.7324911355972, 3, 11.352471624035388, 209, 15977, 40977, 10.972331047058105, 48.71775436401367, 8.521490155509785e-08
72, -3412.923029899597, 2, 15.939035431016237, 289, 16266, 41266, 10.880426406860352, 49.32570266723633, 5.96884315814114e-08
73, -2897.90775847435, 2, 12.359568382031284, 225, 16491, 41491, 10.232345581054688, 49.124961853027344, 7.356879197888904e-08
74, -2714.7724076509476, 3, 6.918985911994241, 122, 16613, 41613, 11.043371200561523, 50.75852584838867, 1.4197516453559281e-07
75, -2590.391968727112, 3, 9.150414293049835, 167, 16780, 41780, 10.8425874710083, 50.53853225708008, 1.083171374337402e-07
76, -2903.42654132843, 3, 10.52838123892434, 187, 16967, 41967, 10.486044883728027, 51.45828628540039, 8.963668509760005e-08
77, -2566.797366499901, 3, 6.74357804202009, 123, 17090, 42090, 11.41358470916748, 50.13776397705078, 1.4649590522777745e-07
78, -2809.879765510559, 3, 7.119075166992843, 126, 17216, 42216, 11.239343643188477, 52.15815353393555, 1.5520564620456998e-07
79, -3066.801761507988, 2, 12.9598360019736, 237, 17453, 42453, 11.196807861328125, 52.34748077392578, 8.221967185096902e-08
80, -3438.4288141727448, 2, 14.13777694304008, 255, 17708, 42708, 11.379039764404297, 51.77479934692383, 7.887800023251888e-08
81, -3767.636768221855, 2, 22.18098948500119, 403, 18111, 43111, 10.948135375976562, 52.40553283691406, 4.280646269211994e-08
82, -3139.525016307831, 3, 14.742934328038245, 266, 18377, 43377, 10.848787307739258, 52.65752410888672, 9.084596557724744e-08
83, -2521.740749835968, 3, 6.743042825022712, 121, 18498, 43498, 10.61298656463623, 52.832359313964844, 1.7662032330331724e-07
84, -3525.434965610504, 2, 12.330943729961291, 219, 18717, 43717, 11.367348670959473, 53.40374755859375, 9.152530075888655e-08
85, -2691.924383163452, 3, 6.922597832046449, 120, 18837, 43837, 10.841374397277832, 52.189632415771484, 1.5481685598691303e-07
86, -2643.5626542568207, 3, 6.741767851053737, 122, 18959, 43959, 11.254472732543945, 54.268524169921875, 1.6487653932121932e-07
87, -2939.8923369646072, 2, 12.53334359289147, 227, 19186, 44186, 10.78014087677002, 53.02067947387695, 8.122507269424489e-08
88, 2377.90914401412, 1, 6.316401685005985, 113, 19299, 44299, 11.435491561889648, 52.6897087097168, 1.736813579249171e-07
89, -2938.961802005768, 2, 6.139881323906593, 111, 19410, 44410, 10.775572776794434, 53.83731460571289, 1.7618043096484364e-07
90, -3286.811652302742, 2, 16.7482760270359, 296, 19706, 44706, 11.025914192199707, 55.1556282043457, 5.6864951762395934e-08
91, -2918.66867518425, 3, 10.328467158018611, 172, 19878, 44878, 11.044135093688965, 54.86391067504883, 2.0180799088679081e-07
92, 2240.4939657449722, 1, 7.150338061037473, 125, 20003, 45003, 11.337471961975098, 54.21028137207031, 1.748800277709961e-07
93, -2752.7985367774963, 2, 6.917847387958318, 114, 20117, 45117, 11.108735084533691, 55.190391540527344, 1.5928985943135464e-07
94, -3143.478935480118, 2, 15.770046988036484, 265, 20382, 45382, 11.53171157836914, 55.13098907470703, 6.826067308209978e-08
95, 2377.3408477902412, 1, 5.714588356087916, 96, 20478, 45478, 11.625649452209473, 55.22481918334961, 2.517190296202898e-07
96, -2785.346197128296, 2, 6.54349482699763, 113, 20591, 45591, 11.196966171264648, 56.24057388305664, 1.7367208590813442e-07
97, -2570.072231888771, 3, 6.720512829022482, 114, 20705, 45705, 11.714241027832031, 56.593109130859375, 1.641925783795223e-07
98, -3008.3015888929367, 2, 16.173159606056288, 288, 20993, 45993, 11.444375038146973, 56.08437728881836, 6.135410836173429e-08
99, -4003.145270347595, 2, 17.948497801087797, 317, 21310, 46310, 11.296257019042969, 56.997337341308594, 1.416656949589681e-07
100, -2611.631091594696, 3, 9.352079033968039, 167, 21477, 46477, 10.720060348510742, 57.30921173095703, 1.3926967108499504e-07
101, -2696.6687109470367, 3, 6.724849232006818, 112, 21589, 46589, 11.433564186096191, 57.65956497192383, 2.2948266372882893e-07
102, 2406.166120648384, 1, 3.714074786985293, 59, 21648, 46648, 12.328902244567871, 59.21076965332031, 2.9711952527700844e-07
103, -2826.7637844085693, 2, 9.326244469033554, 165, 21813, 46813, 10.949399948120117, 58.735897064208984, 1.0709080732229984e-07
104, 2436.647285103798, 1, 2.9384058309951797, 51, 21864, 46864, 11.836828231811523, 59.22550964355469, 6.080395085554497e-07
105, -3197.095736503601, 2, 14.336586307967082, 250, 22114, 47114, 11.721550941467285, 57.57908630371094, 7.040007039904594e-08
106, -2682.3337067365646, 3, 10.551441013929434, 189, 22303, 47303, 11.817754745483398, 58.255043029785156, 1.6628604421697597e-07
107, -3679.4207739830017, 2, 13.336679731030017, 237, 22540, 47540, 11.470467567443848, 58.8399772644043, 9.017717486192406e-08
108, -2496.594105362892, 3, 8.948277267045341, 162, 22702, 47702, 12.001243591308594, 59.0107536315918, 1.668454331840262e-07
109, -2635.040932893753, 3, 6.541562460013665, 109, 22811, 47811, 11.206696510314941, 58.70620346069336, 1.6595377937095974e-07
110, 2401.25471252203, 1, 4.1129565730225295, 72, 22883, 47883, 11.72512435913086, 59.13993835449219, 2.5802809331152173e-07
111, -3064.8496174812317, 2, 10.93088030605577, 196, 23079, 48079, 11.744115829467773, 60.07455825805664, 8.481153172954005e-08
112, -2627.3741520643234, 3, 9.725794901023619, 174, 23253, 48253, 11.515993118286133, 59.970584869384766, 9.954045259061902e-08
113, -2693.940396308899, 3, 9.547113546053879, 173, 23426, 48426, 11.864287376403809, 61.54652404785156, 1.0375162274334473e-07
114, 2264.978201687336, 1, 8.725804626010358, 152, 23578, 48578, 11.644997596740723, 60.876747131347656, 1.1211867738319071e-07
115, -883.8180084228516, 5, 2.532715210923925, 45, 23623, 48623, 12.035558700561523, 58.71261978149414, 3.740450160370933e-07
116, -3931.1110525131226, 2, 21.377624270040542, 388, 24011, 49011, 11.656148910522461, 61.1529426574707, 6.624211835646137e-08
117, -3186.3027637004852, 2, 11.73401772393845, 213, 24224, 49224, 11.8528470993042, 60.55564498901367, 1.255869909141545e-07
118, -2825.736596107483, 3, 10.32965854392387, 180, 24404, 49404, 11.43809700012207, 60.238033294677734, 1.222276801450385e-07
119, -3442.974021434784, 3, 12.935456688981503, 231, 24635, 49635, 11.597488403320312, 61.69245910644531, 8.314724979333548e-08
120, 2421.9667826890945, 1, 4.513880682061426, 78, 24713, 49713, 11.349417686462402, 61.33470916748047, 2.390902059582564e-07
121, -2480.298942565918, 3, 2.533039659028873, 45, 24758, 49758, 12.712427139282227, 61.41551208496094, 4.888874375157886e-07
122, -3609.7640565633774, 3, 26.769490194041282, 484, 25242, 50242, 11.973703384399414, 62.289669036865234, 4.50226636064693e-08
123, -2744.1282844543457, 3, 7.145896762958728, 129, 25371, 50371, 11.879040718078613, 61.77031707763672, 1.7379814859970596e-07
124, -3570.842604637146, 2, 13.944147458998486, 252, 25623, 50623, 11.657909393310547, 63.13224411010742, 8.896440415391846e-08
125, -3757.5696625709534, 2, 21.780969783081673, 396, 26019, 51019, 11.844910621643066, 63.65958786010742, 4.7090879613251396e-08
126, -2872.60320687294, 3, 12.331817199010402, 219, 26238, 51238, 11.728392601013184, 63.386985778808594, 9.152955337338252e-08
127, -3322.7704330682755, 2, 15.374525054940023, 279, 26517, 51517, 11.6414213180542, 63.09051513671875, 7.660211628055915e-08
128, -3569.833800315857, 2, 12.122117234044708, 218, 26735, 51735, 12.271097183227539, 64.30908966064453, 8.521975368398045e-08
129, -2539.369341611862, 3, 8.966998693998903, 162, 26897, 51897, 11.535265922546387, 64.63116455078125, 1.1166025895947291e-07
130, -2624.960577726364, 3, 6.500385954976082, 116, 27013, 52013, 12.767345428466797, 64.69123840332031, 1.842412969161724e-07
131, -3548.017816901207, 2, 20.95696596498601, 377, 27390, 52390, 12.201269149780273, 65.67311096191406, 5.946692267052375e-08
132, -2364.1744527220726, 3, 8.749420339008793, 159, 27549, 52549, 12.627513885498047, 66.3039779663086, 1.199180318874383e-07
133, -2652.1695477962494, 3, 6.717576469993219, 118, 27667, 52667, 12.03291130065918, 64.98989868164062, 2.42084675168587e-07
134, -4330.749239683151, 3, 21.553472144994885, 384, 28051, 53051, 12.087300300598145, 66.18892669677734, 5.147406530644124e-08
135, -3513.2115335464478, 2, 17.550973774981685, 311, 28362, 53362, 12.372694969177246, 67.74827575683594, 7.163959336721629e-08
136, -2553.108190059662, 3, 7.1410769280046225, 128, 28490, 53490, 12.390149116516113, 67.96707153320312, 1.5714886103523895e-07
137, -2384.986365556717, 3, 6.517096490017138, 112, 28602, 53602, 12.860184669494629, 67.1801986694336, 1.7773189548669116e-07
138, -2590.835247516632, 3, 6.544043393922038, 116, 28718, 53718, 12.428613662719727, 68.25147247314453, 2.1795657912975757e-07
139, -2574.9865379333496, 3, 7.318567842012271, 129, 28847, 53847, 12.673744201660156, 69.4520034790039, 1.4293003942846328e-07
140, -3291.5888724327087, 2, 15.366855236934498, 279, 29126, 54126, 12.126185417175293, 68.50697326660156, 1.4819712194490604e-07
141, -3760.9449660778046, 3, 19.35213741089683, 347, 29473, 54473, 11.943833351135254, 68.98723602294922, 5.454745583815946e-08
142, -2933.9307329654694, 3, 10.149566429085098, 181, 29654, 54654, 12.217795372009277, 69.90752410888672, 1.1537530207337596e-07
143, -2633.140653371811, 3, 6.519387342967093, 112, 29766, 54766, 12.007301330566406, 69.02804565429688, 2.3447293122964246e-07
144, 2373.9331735372543, 1, 3.7332536289468408, 66, 29832, 54832, 11.827301979064941, 68.87648010253906, 3.259240960081418e-07
145, -4190.007938146591, 2, 16.142244028975256, 291, 30123, 55123, 12.974946975708008, 68.73057556152344, 8.3522192647367e-08
146, -2614.3703434467316, 3, 8.947788475081325, 159, 30282, 55282, 12.534626007080078, 70.23081970214844, 1.2343392104097882e-07
147, -3570.702178001404, 2, 16.95086134702433, 303, 30585, 55585, 12.927435874938965, 70.89982604980469, 6.085140292498932e-08
148, -4251.378348350525, 2, 27.99726971797645, 500, 31085, 56085, 12.89413070678711, 71.16452026367188, 4.022987559437752e-08
149, -4072.7171424627304, 2, 29.573298310977407, 534, 31619, 56619, 12.54340648651123, 71.26506042480469, 4.2376267176107524e-08
150, -2342.8094705343246, 3, 6.342145103961229, 113, 31732, 56732, 12.446703910827637, 71.77729034423828, 1.6440728069406696e-07
151, -2925.827566385269, 3, 9.944675609935075, 178, 31910, 56910, 12.273566246032715, 71.88897705078125, 1.1535908168788706e-07
152, 2392.079928457737, 1, 5.312372196000069, 93, 32003, 57003, 13.087681770324707, 71.97699737548828, 2.042688329213409e-07
153, -3085.8507640361786, 3, 2.5320466889534146, 45, 32048, 57048, 11.88558578491211, 72.7636947631836, 4.237103793356154e-07
154, -3765.161678791046, 2, 15.943868384929374, 289, 32337, 57337, 12.437335014343262, 73.13426208496094, 7.443571508343244e-08
155, -2530.858044862747, 3, 6.343133931048214, 111, 32448, 57448, 13.167210578918457, 72.13489532470703, 1.849912878897813e-07
156, -3325.511518716812, 2, 15.14016830699984, 270, 32718, 57718, 12.874735832214355, 74.84050750732422, 9.700371366408137e-08
157, -2922.2246062755585, 3, 9.350613235961646, 165, 32883, 57883, 13.002741813659668, 73.5100326538086, 1.2656321015321848e-07
158, -4343.767282247543, 2, 25.169720086967573, 451, 33334, 58334, 12.801474571228027, 74.24816131591797, 6.163404003083044e-08
159, -3319.7222942113876, 2, 20.561042085988447, 346, 33680, 58680, 12.642669677734375, 75.074951171875, 7.508956488071149e-08
160, -2839.525741815567, 2, 15.376695665996522, 255, 33935, 58935, 12.793487548828125, 75.10073852539062, 1.5447445798153972e-07
161, -3056.452100276947, 2, 15.341895009973086, 253, 34188, 59188, 12.754256248474121, 75.66371154785156, 9.965979799687155e-08
162, -2692.3763446211815, 3, 10.156886595999822, 172, 34360, 59360, 12.462494850158691, 75.41166687011719, 1.1613308235483115e-07
163, -2858.9586238861084, 3, 9.72369715408422, 165, 34525, 59525, 12.97437572479248, 75.9208984375, 1.1810299121972286e-07
164, -2795.6260545253754, 3, 10.554113393998705, 191, 34716, 59716, 12.516587257385254, 77.20764923095703, 9.360767081769973e-08
165, -2619.9205672740936, 3, 6.520072270999663, 108, 34824, 59824, 12.731407165527344, 77.57762145996094, 1.7719489901706025e-07
166, -3725.2924976348877, 2, 16.77802452503238, 287, 35111, 60111, 13.04757022857666, 76.33541107177734, 9.149838667298028e-08
167, -3890.6529351472855, 2, 26.39357558696065, 454, 35565, 60565, 12.847359657287598, 76.98757934570312, 4.938343080326849e-08
168, 2372.6397481560707, 1, 5.941360543016344, 100, 35665, 60665, 12.619614601135254, 77.31909942626953, 1.8159975297749043e-07
169, -2571.516667842865, 3, 4.1126035819761455, 69, 35734, 60734, 12.201400756835938, 76.9427719116211, 2.8847885466572165e-07
170, -2839.6827211380005, 3, 11.151642336975783, 196, 35930, 60930, 12.703939437866211, 78.66002655029297, 1.1010691808650688e-07
171, -3204.8769998550415, 2, 14.53978728002403, 248, 36178, 61178, 12.979111671447754, 78.5085678100586, 7.519350131793368e-08
172, -2535.0734008550644, 3, 9.349758662981912, 162, 36340, 61340, 12.524632453918457, 78.05753326416016, 1.1424654749808488e-07
173, -3065.7470992803574, 2, 16.344553293078206, 271, 36611, 61611, 12.867749214172363, 78.70504760742188, 8.99447973583897e-08
174, -3692.561381548643, 2, 22.786861504078843, 380, 36991, 61991, 13.16132926940918, 78.10928344726562, 4.649995581099861e-08
175, -2921.594284057617, 3, 11.73175929801073, 189, 37180, 62180, 12.720602035522461, 79.75151062011719, 1.0864506106054973e-07
176, -2614.9177629947662, 3, 9.754729154985398, 164, 37344, 62344, 12.829085350036621, 79.44058227539062, 1.1924407217742466e-07
177, 2416.6159569621086, 1, 3.50885137100704, 57, 37401, 62401, 13.651100158691406, 81.56730651855469, 3.467542691188946e-07
178, -2987.654222548008, 3, 15.363855779054575, 274, 37675, 62675, 12.650813102722168, 80.87327575683594, 7.290105899646335e-08
179, -4174.752053618431, 3, 23.562380780931562, 409, 38084, 63084, 13.373671531677246, 80.60671997070312, 4.661878602793281e-08
180, -2539.63907456398, 3, 6.519586290000007, 108, 38192, 63192, 13.51012134552002, 83.05307006835938, 1.7589816168226578e-07
181, 2239.289456963539, 1, 10.151192049961537, 182, 38374, 63374, 12.621610641479492, 81.39334106445312, 1.1320878331969072e-07
182, -2528.0061914920807, 2, 5.516651598038152, 89, 38463, 63463, 12.568278312683105, 80.62818908691406, 2.024724054035176e-07
183, -3097.6434409618378, 2, 15.367702206014656, 258, 38721, 63721, 13.118331909179688, 81.20370483398438, 7.336060408242913e-08
184, -2476.8174691200256, 3, 9.525653342017904, 165, 38886, 63886, 12.934120178222656, 80.0388412475586, 1.1343579513557029e-07
185, -2754.6437249183655, 3, 9.151914814952761, 163, 39049, 64049, 13.702980041503906, 81.7581558227539, 1.1911715717951944e-07
186, -2538.3355021476746, 3, 9.525576138985343, 162, 39211, 64211, 12.840555191040039, 81.28326416015625, 2.3582726027126664e-07
187, -2533.2601425647736, 3, 6.342842923942953, 105, 39316, 64316, 13.9078369140625, 81.42501831054688, 1.7360850636448178e-07
188, -2581.3422226905823, 3, 6.718994391034357, 116, 39432, 64432, 13.48508358001709, 82.66000366210938, 1.703959022616518e-07
189, -2409.9673680067062, 3, 6.544593646074645, 104, 39536, 64536, 13.481568336486816, 83.29712677001953, 2.1423105723582782e-07
190, -3779.3980050086975, 2, 16.945483681978658, 268, 39804, 64804, 13.242217063903809, 82.13240814208984, 9.746655627195515e-08
191, -2448.212559700012, 3, 6.545921570039354, 108, 39912, 64912, 13.627486228942871, 82.42460632324219, 1.6878712577400385e-07
192, -2808.6734889745712, 3, 14.536989073967561, 247, 40159, 65159, 13.165803909301758, 83.7007064819336, 8.906903280782313e-08
193, -4529.811089396477, 2, 31.98466420301702, 541, 40700, 65700, 13.416601181030273, 84.43692016601562, 4.1957502210316505e-08
194, 2252.707729279995, 1, 8.952362279989757, 152, 40852, 65852, 13.814602851867676, 83.57556915283203, 1.406052002781316e-07
195, -2332.035663843155, 3, 4.912721317959949, 82, 40934, 65934, 12.339029312133789, 83.74005889892578, 2.7341416060197643e-07
196, -2303.9741525352, 3, 6.718630817020312, 105, 41039, 66039, 13.338727951049805, 83.83280944824219, 2.4611418623299824e-07
197, 1900.7901482582092, 1, 15.546285160002299, 259, 41298, 66298, 13.68181037902832, 84.12991333007812, 7.5505898984933e-08
198, -1090.5887477397919, 5, 2.711463875020854, 45, 41343, 66343, 14.592713356018066, 82.09625244140625, 4.14402327603764e-07
199, -4797.23691868782, 2, 24.590194268967025, 437, 41780, 66780, 13.482927322387695, 85.46063995361328, 4.2512637799609986e-08
200, -3709.576873779297, 2, 15.139275477966294, 270, 42050, 67050, 13.337554931640625, 85.38091278076172, 7.242973272999127e-08
201, -2791.0868827700615, 3, 11.976562238996848, 212, 42262, 67262, 13.932377815246582, 86.14157104492188, 1.2354246551557532e-07
202, -3795.273231267929, 2, 23.592708905925974, 421, 42683, 67683, 13.143306732177734, 85.74507141113281, 5.192621091199317e-08
203, -2742.627117395401, 3, 11.532350855064578, 206, 42889, 67889, 13.229691505432129, 86.67933654785156, 9.96746855236373e-08
204, -3233.403650045395, 3, 15.570425180951133, 277, 43166, 68166, 13.635598182678223, 87.1329574584961, 7.916956346495488e-08
205, -4830.745306015015, 2, 31.784457682981156, 567, 43733, 68733, 13.527676582336426, 87.68182373046875, 4.126440661399243e-08
206, -3742.443487763405, 3, 19.982474378077313, 358, 44091, 69091, 13.844545364379883, 88.02796936035156, 5.989113052547311e-08
207, 2366.461217224598, 1, 6.918930419022217, 121, 44212, 69212, 13.8818998336792, 90.56874084472656, 1.6681064874672693e-07
208, -2709.7743711471558, 3, 2.532548186951317, 45, 44257, 69257, 12.688549995422363, 87.98133850097656, 6.239317978421848e-07
209, -3023.965702176094, 3, 10.153592807007954, 181, 44438, 69438, 13.5006742477417, 88.9343032836914, 1.3351358102830075e-07
210, -2635.890424489975, 3, 6.542048268020153, 110, 44548, 69548, 14.120260238647461, 89.15577697753906, 1.860359175638719e-07
211, -3079.248805642128, 2, 13.533682135050185, 240, 44788, 69788, 13.761327743530273, 89.65367126464844, 8.293718565255403e-08
212, -2774.4983084201813, 3, 8.947282320004888, 157, 44945, 69945, 14.33650016784668, 90.41858673095703, 1.2545270999525763e-07
213, -3171.1204265356064, 3, 21.959374317899346, 389, 45334, 70334, 13.582369804382324, 88.72301483154297, 5.134963131196088e-08
214, -4459.669500827789, 2, 22.561535069020465, 403, 45737, 70737, 13.166424751281738, 90.02713775634766, 4.8697135750916105e-08
