episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss, stacking_duration
5949, -2767.339594453573, 3, 13.942211953999504, 317, 19451, 119451, 23.41417121887207, 457.9886169433594, 7.648265151944517e-08
5950, 2319.7543248832226, 1, 5.714326103000531, 130, 19581, 119581, 23.945695877075195, 458.45208740234375, 1.3240769476396962e-07
5951, 1974.936790049076, 1, 14.724667817999944, 339, 19920, 119920, 23.805992126464844, 457.8816223144531, 8.195280224485955e-08
5952, -2995.6278569698334, 2, 8.335646270000325, 198, 20118, 120118, 23.802261352539062, 456.6656799316406, 1.1840403764073576e-07
5953, 1855.1310790777206, 1, 10.51689053499922, 242, 20360, 120360, 23.820043563842773, 459.0184326171875, 9.190908856021263e-08
5954, -2952.250469326973, 3, 11.7408206959999, 273, 20633, 120633, 24.141708374023438, 458.3152160644531, 6.286813164319188e-08
5955, 2416.6547697782516, 1, 2.1241301359996214, 45, 20678, 120678, 23.552715301513672, 460.0585632324219, 4.312666634278786e-07
5956, -2877.3181912899017, 3, 12.542272607000086, 282, 20960, 120960, 23.848678588867188, 459.609375, 6.050709250580407e-08
5957, 2111.6395785212517, 1, 9.131716185999721, 213, 21173, 121173, 23.787866592407227, 458.7257995605469, 1.1152582280113725e-07
5958, -3467.019842863083, 2, 11.336789722000503, 254, 21427, 121427, 23.711000442504883, 458.28033447265625, 7.186614082485444e-08
5959, -4807.859985411167, 2, 37.36489134299973, 868, 22295, 122295, 23.143386840820312, 458.3025207519531, 1.8952765198524243e-08
5960, 2315.6388199031353, 1, 8.315765000000283, 190, 22485, 122485, 22.72287940979004, 456.96380615234375, 9.017368555712318e-08
5961, -3363.004028558731, 3, 17.3338701950006, 398, 22883, 122883, 23.1497802734375, 459.4439697265625, 5.059799186893547e-08
5962, 1924.3081819415092, 1, 12.528357273999973, 288, 23171, 123171, 23.074462890625, 458.5081481933594, 6.428819195510489e-08
5963, -2896.8229234218597, 2, 6.515468036999664, 148, 23319, 123319, 22.776344299316406, 459.51007080078125, 1.1988513629271562e-07
5964, 114.36552396416664, 1, 30.946338032000313, 713, 24032, 124032, 23.266742706298828, 458.9234619140625, 2.279242577687948e-08
5965, -2248.779273748398, 3, 2.3235418430003847, 50, 24082, 124082, 23.999441146850586, 459.3607177734375, 4.0637998608872296e-07
5966, 2305.6722548007965, 1, 6.511521776000336, 145, 24227, 124227, 23.037118911743164, 459.41949462890625, 1.1926207160537034e-07
5967, 937.6224729716778, 1, 14.942901196000093, 336, 24563, 124563, 22.979398727416992, 460.9743347167969, 4.621726172141886e-08
5968, 1086.9875517487526, 1, 22.937741009000092, 523, 25086, 125086, 22.624622344970703, 458.0296325683594, 3.5019119654227416e-08
5969, 1447.9692851305008, 1, 13.14249240800018, 302, 25388, 125388, 22.986146926879883, 458.8529052734375, 6.20695380420757e-08
5970, 108.23273944854736, 1, 37.36458512399986, 857, 26245, 126245, 22.541893005371094, 458.23974609375, 2.6163359798119884e-08
5971, -2424.6701469421387, 3, 2.909019626999907, 62, 26307, 126307, 23.75617790222168, 459.7601623535156, 4.611935412779736e-07
5972, 1975.5383399426937, 1, 12.722316740999304, 285, 26592, 126592, 22.19240951538086, 460.2326354980469, 9.80807000591436e-08
5973, -3595.5593098402023, 3, 18.546049679000134, 422, 27014, 127014, 22.630401611328125, 460.23883056640625, 4.2781990676786156e-08
5974, 1874.1538480520248, 1, 8.919536368999616, 199, 27213, 127213, 22.963953018188477, 460.1213073730469, 8.065326804185202e-08
5975, 1903.2402525544167, 1, 11.722967147999952, 264, 27477, 127477, 22.79094123840332, 459.5882568359375, 6.679166827697455e-08
5976, -413.4381014108658, 1, 33.95474423500036, 769, 28246, 128246, 22.624067306518555, 460.2447204589844, 3.9319895863456116e-08
5977, -2810.77193069458, 3, 7.330957028000739, 157, 28403, 128403, 21.865497589111328, 460.9041748046875, 1.0478344071540792e-07
5978, -2875.2142618894577, 3, 13.525651140999798, 300, 28703, 128703, 23.038990020751953, 461.689697265625, 5.506999817346999e-08
5979, 2387.453078314662, 1, 5.910568872000113, 129, 28832, 128832, 22.67570686340332, 459.074462890625, 1.510620148660247e-07
5980, -2741.1441962718964, 3, 4.308335144999546, 93, 28925, 128925, 22.216114044189453, 459.10260009765625, 2.1739784857854047e-07
5981, 2202.0504396110773, 1, 8.916471874000308, 197, 29122, 129122, 23.131622314453125, 460.083251953125, 7.939085898108941e-08
5982, -4175.085453212261, 3, 29.36686581199956, 657, 29779, 129779, 22.515775680541992, 460.3619079589844, 2.510045765418222e-08
5983, 1910.414935708046, 1, 11.717876185000023, 260, 30039, 130039, 22.60904884338379, 459.879638671875, 1.1074615451014744e-07
5984, -2598.993392586708, 3, 6.514213551000466, 144, 30183, 130183, 22.331308364868164, 460.4441833496094, 1.1973611435678322e-07
5985, -4124.713188767433, 2, 24.96475258299961, 567, 30750, 130750, 22.49239158630371, 459.481201171875, 3.6098765436398944e-08
5986, 2242.4034727811813, 1, 6.508211008999751, 140, 30890, 130890, 22.51074981689453, 459.2427673339844, 1.223071389436622e-07
5987, -2834.7816315591335, 4, 49.99009800099975, 1115, 32005, 132005, 22.419727325439453, 460.0950927734375, 1.4421523868674287e-08
5988, 2312.2244834303856, 1, 7.311944692999532, 157, 32162, 132162, 21.609146118164062, 457.84698486328125, 1.130764219527293e-07
5989, -89.55159097909927, 1, 21.153771720000805, 472, 32634, 132634, 22.287891387939453, 460.4809265136719, 3.8461864232115245e-08
5990, 1756.5735812187195, 1, 14.32149547500012, 309, 32943, 132943, 22.141193389892578, 459.1641845703125, 8.316828089790317e-08
5991, -2636.293658733368, 3, 6.3319048959983775, 141, 33084, 133084, 22.09906005859375, 460.82696533203125, 1.6186524899626904e-07
5992, 1882.413757264614, 1, 13.719508025998948, 304, 33388, 133388, 22.27248191833496, 459.5519104003906, 6.067434218206664e-08
5993, 2212.169216990471, 1, 10.916342031001477, 240, 33628, 133628, 22.471506118774414, 459.21722412109375, 7.990000388720849e-08
5994, -3152.3431963920593, 3, 10.737144530001387, 230, 33858, 133858, 22.118431091308594, 458.3631896972656, 8.223912869731936e-08
5995, 2140.310150682926, 1, 7.9372864390006725, 175, 34033, 134033, 22.653499603271484, 461.4168395996094, 1.1100570970614041e-07
5996, -4861.712545871735, 3, 18.531194056999084, 408, 34441, 134441, 22.62405776977539, 458.8900451660156, 6.428676362488392e-08
5997, 1879.623980998993, 1, 13.542695611000454, 303, 34744, 134744, 22.29133415222168, 460.9789733886719, 7.115842122507739e-08
5998, -3034.383228302002, 3, 2.306303837000087, 45, 34789, 134789, 22.418254852294922, 456.9012145996094, 3.973999911169004e-07
5999, 1461.84636759758, 1, 18.359777786999985, 408, 35197, 135197, 22.81615447998047, 460.0750732421875, 4.6828428786088184e-08
6000, -4348.985199689865, 3, 28.14560785499998, 618, 35815, 135815, 22.498249053955078, 459.6103210449219, 3.782200825669649e-08
6001, 2162.148446545005, 1, 9.84045079599855, 215, 36030, 136030, 21.89360237121582, 460.0566101074219, 9.081860446522749e-08
6002, -5733.060985803604, 2, 21.93995503199949, 482, 36512, 136512, 22.494338989257812, 459.9181213378906, 4.234025028415403e-08
6003, 2212.063929438591, 1, 8.518609218001075, 185, 36697, 136697, 22.674245834350586, 461.5242919921875, 1.2141621531604008e-07
6004, 1623.467065781355, 1, 11.121663334000914, 243, 36940, 136940, 22.24964141845703, 461.85296630859375, 7.07489715500087e-08
6005, 1989.1937324106693, 1, 10.734317622000162, 234, 37174, 137174, 21.72453498840332, 460.87701416015625, 7.385897644672097e-08
6006, -2602.595858812332, 3, 4.105712737999056, 86, 37260, 137260, 22.3984375, 461.4644470214844, 2.3253488866747681e-07
6007, 2057.929056286812, 1, 8.93321085199932, 197, 37457, 137457, 22.76112174987793, 461.89971923828125, 8.345685892166372e-08
6008, 1068.7039212584496, 1, 24.74105494200012, 543, 38000, 138000, 22.20301628112793, 460.478271484375, 2.9152852723642527e-08
6009, -4295.665107250214, 3, 28.341967497999576, 625, 38625, 138625, 22.190753936767578, 461.0148620605469, 2.5616001221351325e-08
6010, 2248.7713857889175, 1, 6.135911317998762, 132, 38757, 138757, 22.27246856689453, 460.10577392578125, 1.4603788120880243e-07
6011, 1429.5346500575542, 1, 22.54020108900113, 496, 39253, 139253, 22.47793197631836, 459.2125244140625, 3.021774509468214e-08
6012, -3200.6497046649456, 4, 49.377898233999076, 1088, 40341, 140341, 22.190614700317383, 460.688232421875, 1.4613969851244987e-08
6013, 2428.3450538516045, 1, 3.7255281199995807, 80, 40421, 140421, 21.682374954223633, 459.3992614746094, 2.403249936833163e-07
6014, 1839.7386231422424, 1, 16.527170132998435, 360, 40781, 140781, 22.424837112426758, 461.1018371582031, 4.3025001003924343e-08
6015, 1250.451151639223, 1, 22.754598051000357, 502, 41283, 141283, 21.986177444458008, 460.49053955078125, 3.732071650391667e-08
6016, 1339.0426604747772, 1, 24.13649238800099, 527, 41810, 141810, 22.11978530883789, 460.2438659667969, 3.6254267447294075e-08
6017, 756.1092713475227, 1, 21.13868929599994, 459, 42269, 142269, 22.43779945373535, 459.74761962890625, 3.418082802902404e-08
6018, 696.816709458828, 1, 30.56461152600059, 670, 42939, 142939, 22.456560134887695, 459.4129638671875, 2.935373245168533e-08
6019, 1695.0307856202126, 1, 13.92339271399942, 299, 43238, 143238, 22.17507553100586, 460.5055847167969, 6.453511593271558e-08
6020, -4365.479359865189, 3, 30.548564894001174, 664, 43902, 143902, 22.405887603759766, 459.2836608886719, 2.5046686909241457e-08
6021, 2392.2311775386333, 1, 4.729431341000236, 101, 44003, 144003, 21.511981964111328, 457.30029296875, 1.65752473801356e-07
6022, -7078.550914168358, 3, 28.329793711000093, 615, 44618, 144618, 22.03026580810547, 459.31610107421875, 2.6798375259433698e-08
6023, 1294.1856159865856, 1, 23.956883078999454, 520, 45138, 145138, 22.638498306274414, 460.7638244628906, 4.044230851062681e-08
6024, -3205.9482202529907, 4, 49.181709190999754, 1070, 46208, 146208, 22.27198600769043, 461.77984619140625, 1.626448695184489e-08
6025, 1969.4619357287884, 1, 11.316656934999628, 240, 46448, 146448, 22.228490829467773, 458.86688232421875, 8.135833316676629e-08
6026, 1790.5194408297539, 1, 13.137641868999708, 284, 46732, 146732, 22.086177825927734, 458.74609375, 5.4609155457411095e-08
6027, -4056.881097793579, 2, 7.51180122400001, 161, 46893, 146893, 22.529821395874023, 463.32550048828125, 1.1954658215732446e-07
6028, 2320.8088353276253, 1, 5.71004061900021, 116, 47009, 147009, 21.878393173217773, 464.2844543457031, 1.394051682366588e-07
6029, 2012.3034020066261, 1, 14.143973968000864, 304, 47313, 147313, 22.819114685058594, 462.12823486328125, 6.489144772403004e-08
6030, 194.67043203115463, 1, 31.750411101998907, 685, 47998, 147998, 22.508625030517578, 461.9775085449219, 2.28598559008449e-08
6031, 1442.7627829909325, 1, 19.157603183999527, 416, 48414, 148414, 22.666994094848633, 462.3927307128906, 4.368750366596102e-08
6032, 1535.1988149285316, 1, 20.524356316000194, 437, 48851, 148851, 22.732791900634766, 462.0783386230469, 3.645308876518817e-08
6033, 1491.5934561491013, 1, 11.517963608999708, 243, 49094, 149094, 22.401185989379883, 462.2542419433594, 6.704115253248456e-08
6034, 214.27041819691658, 1, 24.940393462999054, 535, 49629, 149629, 22.59554100036621, 461.4018249511719, 3.8839252143401965e-08
6035, 64.92027169466019, 1, 41.36165696900025, 891, 50520, 150520, 22.431781768798828, 461.5729064941406, 2.1735130922657707e-08
6036, 1186.9211330413818, 1, 25.740148793000117, 552, 51072, 151072, 22.47638702392578, 461.876708984375, 2.836956506750236e-08
6037, -1041.9920815825462, 1, 42.972464936001415, 923, 51995, 151995, 22.476768493652344, 461.5296630859375, 1.7378114340831915e-08
6038, 1805.1799976825714, 1, 16.947589335000885, 365, 52360, 152360, 22.05779457092285, 462.1786804199219, 6.656164135177913e-08
6039, 1862.238832771778, 1, 17.522519198000737, 373, 52733, 152733, 22.54880714416504, 459.9934997558594, 5.132975474988727e-08
6040, 742.3822208046913, 1, 28.764847025999188, 619, 53352, 153352, 22.531848907470703, 460.47869873046875, 2.6445878473650635e-08
6041, 839.9605613052845, 1, 33.349977838000996, 711, 54063, 154063, 22.478830337524414, 460.6416015625, 2.7153305861635236e-08
6042, 644.9347158372402, 1, 27.566937948000486, 590, 54653, 154653, 22.1533260345459, 460.6102294921875, 3.177287985404985e-08
6043, -2833.2972428798676, 3, 5.528746219000823, 108, 54761, 154761, 22.02388572692871, 461.8580017089844, 1.69388874416688e-07
6044, -4701.623170495033, 3, 36.350862377999874, 774, 55535, 155535, 22.17630386352539, 460.4597473144531, 3.919509014334934e-08
6045, -429.0792023539543, 1, 43.38209023699892, 928, 56463, 156463, 22.209070205688477, 460.27178955078125, 1.7198276274374904e-08
6046, -2820.638133764267, 3, 4.706958194001345, 98, 56561, 156561, 21.53209686279297, 459.1111145019531, 1.524285649719211e-07
6047, 1977.8709580302238, 1, 11.557337434000146, 247, 56808, 156808, 22.690534591674805, 461.50067138671875, 7.065991740975423e-08
6048, 178.95666354894638, 1, 34.94311912000012, 744, 57552, 157552, 22.26323890686035, 460.8144226074219, 2.1006718925882622e-08
6049, 1950.4304655194283, 1, 14.121874577000199, 298, 57850, 157850, 22.178632736206055, 459.520751953125, 5.8026848483561917e-08
6050, 2176.20525470376, 1, 10.918670891000147, 229, 58079, 158079, 22.056713104248047, 460.8814392089844, 7.525327557994777e-08
6051, 1300.5314120948315, 1, 17.144462968999505, 365, 58444, 158444, 22.21148109436035, 460.35723876953125, 4.8750685169106376e-08
6052, 2095.996415525675, 1, 14.522033186000044, 305, 58749, 158749, 22.629901885986328, 460.5552673339844, 5.505573993060188e-08
6053, 582.6376394927502, 1, 29.95394197600035, 635, 59384, 159384, 22.4816837310791, 461.112548828125, 3.390708538578955e-08
6054, 1556.6622276306152, 1, 18.326074975000665, 382, 59766, 159766, 22.01401710510254, 460.06829833984375, 5.03036662563194e-08
6055, 1223.5693348050117, 1, 25.76305094700001, 547, 60313, 160313, 22.114421844482422, 460.5589904785156, 3.075319826705092e-08
6056, 2158.0246557295322, 1, 12.120947205999983, 252, 60565, 160565, 22.42661476135254, 460.2545166015625, 6.3214284882489e-08
6057, 1678.6720209121704, 1, 17.35027277500012, 367, 60932, 160932, 21.59678840637207, 458.6725158691406, 4.610899240742831e-08
6058, 2129.1456365287304, 1, 11.720340816000316, 244, 61176, 161176, 21.905284881591797, 459.3119812011719, 6.590574334726715e-08
6059, 810.5680758357048, 1, 29.36239010999998, 613, 61789, 161789, 22.47496795654297, 458.3011169433594, 2.654323046802897e-08
6060, 1875.6935056447983, 1, 11.920350624001003, 245, 62034, 162034, 22.051074981689453, 456.6808166503906, 6.546939328807045e-08
6061, -1349.0316486358643, 5, 2.1201064189990575, 45, 62079, 162079, 22.457427978515625, 457.7315673828125, 3.6266663098811275e-07
6062, 2241.8423072993755, 1, 8.530491756999254, 181, 62260, 162260, 22.320770263671875, 459.375244140625, 9.46519376860561e-08
6063, 268.81497287750244, 1, 39.76978283800054, 840, 63100, 163100, 22.097610473632812, 458.2835693359375, 2.0264284709507288e-08
6064, 1338.0511306524277, 1, 26.14869660899967, 550, 63650, 163650, 22.727191925048828, 459.19482421875, 3.2352727430406955e-08
6065, 1068.064825296402, 1, 29.560984133000602, 624, 64274, 164274, 21.923954010009766, 458.6986083984375, 2.7519231247051486e-08
6066, 1778.9833481907845, 1, 17.727767387999847, 371, 64645, 164645, 22.312047958374023, 458.16680908203125, 4.337196862933821e-08
6067, 2109.178554877639, 1, 14.923159575000682, 310, 64955, 164955, 22.590917587280273, 458.64691162109375, 5.474838314600469e-08
6068, 2085.6708415150642, 1, 12.924923816000955, 257, 65212, 165212, 21.615863800048828, 458.0760803222656, 7.477042999966541e-08
6069, 630.12752866745, 1, 18.36070807899887, 389, 65601, 165601, 22.282772064208984, 457.65435791015625, 4.48920318867609e-08
6070, -3360.86614382267, 3, 20.13946838300035, 415, 66016, 166016, 22.41304588317871, 457.57666015625, 5.497108266200781e-08
6071, 1161.4911692738533, 1, 19.155758225999307, 401, 66417, 166417, 21.988096237182617, 458.24755859375, 4.4648378635721837e-08
6072, 1349.453364610672, 1, 30.148969575999217, 630, 67047, 167047, 22.180261611938477, 458.08270263671875, 2.948412628260456e-08
6073, 2094.776786863804, 1, 12.34535573500034, 257, 67304, 167304, 21.984416961669922, 457.5960693359375, 7.843579981450701e-08
6074, -5991.1381848454475, 3, 47.171549705999496, 988, 68292, 168292, 22.338802337646484, 456.8062744140625, 1.785728777263894e-08
6075, 1891.262577176094, 1, 13.144106436000584, 275, 68567, 168567, 22.163644790649414, 456.84552001953125, 6.554181295955046e-08
6076, -1488.4902075827122, 1, 45.773331369000516, 953, 69520, 169520, 22.266637802124023, 458.2245788574219, 2.2739768686683816e-08
6077, 1992.4934461414814, 1, 13.741954544000691, 288, 69808, 169808, 22.009952545166016, 458.0710754394531, 7.416667181637928e-08
6078, 2100.231008172035, 1, 9.717887119999432, 197, 70005, 170005, 22.225351333618164, 456.3653564453125, 8.59492437424715e-08
6079, -3874.1702859401703, 3, 21.15852120099953, 440, 70445, 170445, 22.371692657470703, 457.5776672363281, 4.4993182448458606e-08
6080, 2291.0345923900604, 1, 3.105740581999271, 61, 70506, 170506, 22.134401321411133, 457.83837890625, 2.982622867957765e-07
6081, 2135.651031792164, 1, 9.33435797600032, 191, 70697, 170697, 22.15829086303711, 457.3526306152344, 1.178115152379654e-07
6082, 1770.085865199566, 1, 16.519389249000596, 342, 71039, 171039, 22.019041061401367, 455.28594970703125, 5.2058482135861177e-08
6083, -144.39193534851074, 1, 47.17097179099983, 989, 72028, 172028, 22.30739974975586, 455.99066162109375, 2.2925175901213275e-08
6084, 1687.9429787397385, 1, 16.946693535999657, 353, 72381, 172381, 21.854188919067383, 456.6911315917969, 7.972521313318386e-08
6085, 858.7190276384354, 1, 28.33661637699879, 584, 72965, 172965, 22.695491790771484, 456.4735107421875, 3.057191687020511e-08
6086, 2229.0278155356646, 1, 10.537084994999532, 219, 73184, 173184, 22.4639949798584, 457.4205627441406, 1.5165296728195427e-07
6087, -3908.14588958025, 4, 49.58368865400007, 1032, 74216, 174216, 22.59238624572754, 456.07733154296875, 1.8416666668860508e-08
6088, 2455.777606487274, 1, 3.5045524569995905, 66, 74282, 174282, 21.079851150512695, 456.0189514160156, 2.874999843312032e-07
6089, -3757.6304004192352, 4, 49.395307990998845, 1029, 75311, 175311, 22.341567993164062, 456.8073425292969, 2.3582119304497625e-08
6090, 1873.9689757823944, 1, 8.713499935000073, 174, 75485, 175485, 21.9578800201416, 455.0885314941406, 1.1089654979242505e-07
6091, 914.7503536939621, 1, 27.156173049001154, 564, 76049, 176049, 22.344947814941406, 456.1590576171875, 3.025177402829699e-08
6092, 1862.1802380681038, 1, 15.929327548999936, 330, 76379, 176379, 22.72787857055664, 458.75341796875, 5.8078788270270736e-08
6093, 1591.7495411634445, 1, 20.360925623001094, 409, 76788, 176788, 22.175413131713867, 456.2337341308594, 5.6562347195001915e-08
6094, -346.6371393799782, 1, 49.56908040500093, 1025, 77813, 177813, 22.454851150512695, 455.2923278808594, 1.8297560461910397e-08
6095, 1689.1891463398933, 1, 19.326735680999263, 395, 78208, 178208, 22.585268020629883, 457.3286437988281, 5.587594674994485e-08
6096, 149.81844288110733, 1, 18.33217832900118, 377, 78585, 178585, 22.11412811279297, 455.0727233886719, 4.3050398556355e-08
6097, 1628.3672094643116, 1, 22.745035347999874, 466, 79051, 179051, 22.368085861206055, 456.30438232421875, 4.1987123469974e-08
6098, -2417.2859226465225, 3, 4.325465480000275, 87, 79138, 179138, 22.21319007873535, 455.0877380371094, 1.986551571211874e-07
6099, 2001.8069595694542, 1, 10.712866944999405, 218, 79356, 179356, 22.868135452270508, 455.58056640625, 8.240367439169642e-08
6100, -4235.866671681404, 3, 22.560298279000563, 463, 79819, 179819, 22.645694732666016, 455.25982666015625, 3.827861657307823e-08
6101, 1986.7497262358665, 1, 10.994368527000915, 217, 80036, 180036, 22.847253799438477, 454.88458251953125, 8.06589860872533e-08
6102, -250.42575472593307, 1, 42.38412245299878, 874, 80910, 180910, 22.71307373046875, 456.4460144042969, 2.3305491630618782e-08
6103, 1721.3254429101944, 1, 21.92610905299989, 452, 81362, 181362, 22.46077537536621, 456.57916259765625, 3.62632721412692e-08
6104, 2225.082833111286, 1, 9.11795516300117, 184, 81546, 181546, 22.84573745727539, 457.03253173828125, 9.948369393975515e-08
6105, 2324.5904551148415, 1, 7.514599864000047, 150, 81696, 181696, 22.682300567626953, 456.2718200683594, 1.1441999959060922e-07
6106, -4243.599135577679, 3, 17.732525119001366, 365, 82061, 182061, 22.886857986450195, 456.4934997558594, 5.110958551235293e-08
6107, 2430.4243601560593, 1, 4.307108545001029, 83, 82144, 182144, 21.49274444580078, 455.99853515625, 2.3634940195065665e-07
6108, -2695.8905096054077, 4, 49.60341179999887, 1025, 83169, 183169, 22.48838996887207, 455.7160949707031, 1.599121854424749e-08
6109, 2279.1231263279915, 1, 7.911490081000011, 160, 83329, 183329, 22.568370819091797, 456.70452880859375, 1.0106874697157764e-07
6110, 1977.629273891449, 1, 12.948573911000494, 268, 83597, 183597, 22.73930549621582, 456.4746398925781, 5.9104476987606665e-08
