episode, reward, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
10401, 4964.496685490012, 2.14119815826416, 21, 0.04996170339735633, 0, 100000, 40.43047332763672, -224521.421875
10402, -3329.4300005100667, 8.921518564224243, 85, 0.04996170339735633, 0, 100000, 44.91322326660156, -226867.109375
10403, 4858.308572769165, 7.027316570281982, 68, 0.04996170339735633, 0, 100000, 44.096160888671875, -227042.5625
10404, 4791.929734137841, 11.143385171890259, 109, 0.04996170339735633, 0, 100000, 48.2593879699707, -230515.34375
10405, 4781.736870215274, 11.280575275421143, 113, 0.04996170339735633, 0, 100000, 45.571781158447266, -229728.84375
10406, 4836.615098327398, 9.793736696243286, 99, 0.04996170339735633, 0, 100000, 40.73023223876953, -228954.828125
10407, 4817.281482247636, 10.253515243530273, 104, 0.04996170339735633, 0, 100000, 44.456302642822266, -229828.015625
10408, 4707.579828329384, 14.065613746643066, 145, 0.04996170339735633, 0, 100000, 45.20150375366211, -231034.625
10409, 4579.687629710883, 14.606910228729248, 149, 0.04996170339735633, 0, 100000, 44.28398895263672, -230070.796875
10410, 4539.098411465064, 17.69508934020996, 178, 0.04996170339735633, 0, 100000, 44.21444320678711, -231985.5
10411, 4662.330666597933, 17.025038480758667, 167, 0.04996170339735633, 0, 100000, 45.504329681396484, -230952.625
10412, 4157.463913707994, 20.70956516265869, 250, 0.04996170339735633, 0, 100000, 44.6772575378418, -231428.0
10413, -3371.789258956909, 1.7320244312286377, 23, 0.04996170339735633, 0, 100000, 49.8958740234375, -223247.734375
10414, 4799.7233564555645, 6.459632873535156, 90, 0.04996170339735633, 0, 100000, 46.580177307128906, -233361.5625
10415, 4762.575657935813, 11.692574739456177, 122, 0.04996170339735633, 0, 100000, 46.0561408996582, -233161.640625
10416, 4586.783664897084, 19.06755304336548, 196, 0.04996170339735633, 0, 100000, 45.53546905517578, -232567.625
10417, 4312.246215354186, 23.302045822143555, 245, 0.04996170339735633, 0, 100000, 45.96134567260742, -231944.0
10418, -3161.0037001371384, 1.3494641780853271, 15, 0.04996170339735633, 0, 100000, 36.94874572753906, -215270.84375
10419, 4863.796779142693, 6.389469385147095, 69, 0.04996170339735633, 0, 100000, 45.599456787109375, -224855.140625
10420, -3212.7218459434807, 8.345659255981445, 88, 0.04996170339735633, 0, 100000, 48.10368728637695, -228088.0625
10421, 4876.049749448895, 6.373759746551514, 68, 0.04996170339735633, 0, 100000, 44.95722961425781, -229765.9375
10422, 4798.8860184289515, 10.265005350112915, 108, 0.04996170339735633, 0, 100000, 46.12101745605469, -229241.78125
10423, 4541.592113405466, 15.794448137283325, 174, 0.04996170339735633, 0, 100000, 45.25925064086914, -231297.375
10424, -3427.3605539798737, 6.674498558044434, 80, 0.04996170339735633, 0, 100000, 45.36791229248047, -231551.5
10425, 4704.526563652791, 13.001192808151245, 151, 0.04996170339735633, 0, 100000, 46.31871032714844, -231344.21875
10426, -3216.041963338852, 2.7269256114959717, 32, 0.04996170339735633, 0, 100000, 46.06108856201172, -223867.484375
10427, 4683.863157688174, 15.100279569625854, 174, 0.04996170339735633, 0, 100000, 42.041744232177734, -229885.59375
10428, -3479.7696537894662, 12.866642475128174, 148, 0.04996170339735633, 0, 100000, 44.61726379394531, -232582.84375
10429, 4777.431086253375, 8.251991271972656, 96, 0.04996170339735633, 0, 100000, 45.17795181274414, -229010.078125
10430, 4086.8432869166136, 27.354979276657104, 312, 0.04996170339735633, 0, 100000, 43.49435806274414, -231682.921875
10431, 4353.463446639478, 17.665263175964355, 202, 0.04996170339735633, 0, 100000, 46.89262008666992, -233424.71875
10432, 4690.20419953391, 17.361587047576904, 193, 0.04996170339735633, 0, 100000, 46.201297760009766, -231145.40625
10433, 4468.078686986119, 17.619582653045654, 203, 0.04996170339735633, 0, 100000, 42.87570571899414, -231989.75
10434, 4507.091269720346, 15.582944869995117, 172, 0.04996170339735633, 0, 100000, 44.322265625, -232343.46875
10435, 4448.653349429369, 17.206130743026733, 193, 0.04996170339735633, 0, 100000, 44.818359375, -230311.03125
10436, 4661.471745252609, 15.294400453567505, 167, 0.04996170339735633, 0, 100000, 45.939613342285156, -232775.96875
10437, 4789.512223828584, 9.139217615127563, 104, 0.04996170339735633, 0, 100000, 45.079833984375, -232280.96875
10438, 4312.739947915077, 19.617098331451416, 220, 0.04996170339735633, 0, 100000, 43.60934066772461, -231342.703125
10439, -3513.9475871920586, 6.4598095417022705, 74, 0.04996170339735633, 0, 100000, 47.01338577270508, -232282.1875
10440, 4588.20408407785, 16.860005378723145, 184, 0.04996170339735633, 0, 100000, 45.089317321777344, -231417.375
10441, 4666.510166358203, 10.868711948394775, 121, 0.04996170339735633, 0, 100000, 42.461429595947266, -233551.6875
10442, 4442.523709520698, 17.017662525177002, 191, 0.04996170339735633, 0, 100000, 45.73279571533203, -233180.78125
10443, -3584.6720225960016, 11.870412111282349, 130, 0.04996170339735633, 0, 100000, 45.06712341308594, -231664.65625
10444, 3582.024054464884, 20.595037698745728, 226, 0.04996170339735633, 0, 100000, 44.52119827270508, -232911.0625
10445, 4230.07494414784, 23.234877586364746, 254, 0.04996170339735633, 0, 100000, 44.85349655151367, -230860.109375
10446, -3316.1796801686287, 5.504029989242554, 66, 0.04996170339735633, 0, 100000, 40.819000244140625, -230725.296875
10447, 4747.421427158173, 12.724407196044922, 141, 0.04996170339735633, 0, 100000, 44.38129806518555, -230247.515625
10448, -3302.603306621313, 5.642120361328125, 61, 0.04996170339735633, 0, 100000, 42.857295989990234, -226506.6875
