episode, reward, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
14001, 5899.175699472427, 2.4090588092803955, 17, 0.04996170339735633, 0, 100000, 36.71598815917969, -209373.140625
14002, 5278.560284554958, 12.564138174057007, 120, 0.04996170339735633, 0, 100000, 36.36606216430664, -228929.53125
14003, 4640.296436317265, 23.752049922943115, 231, 0.04996170339735633, 0, 100000, 36.79277420043945, -230279.484375
14004, 4707.873749732971, 21.305846691131592, 207, 0.04996170339735633, 0, 100000, 37.15842819213867, -229187.0
14005, 4824.683860242367, 21.859546899795532, 214, 0.04996170339735633, 0, 100000, 37.00950241088867, -228513.828125
14006, 4574.509536862373, 27.129311561584473, 263, 0.04996170339735633, 0, 100000, 37.56452941894531, -228455.4375
14007, 4927.732075691223, 18.103147268295288, 190, 0.04996170339735633, 0, 100000, 36.54607391357422, -230252.375
14008, 4435.185218408704, 25.951412200927734, 273, 0.04996170339735633, 0, 100000, 37.55940628051758, -230010.484375
14009, 4551.500044800341, 25.418071746826172, 264, 0.04996170339735633, 0, 100000, 37.707332611083984, -231415.6875
14010, 4890.570321798325, 18.772188186645508, 195, 0.04996170339735633, 0, 100000, 37.866207122802734, -230069.953125
14011, 4939.002297639847, 18.813990354537964, 193, 0.04996170339735633, 0, 100000, 36.900699615478516, -231089.671875
14012, 4862.740514814854, 17.706371784210205, 183, 0.04996170339735633, 0, 100000, 37.28251647949219, -229293.75
14013, -5195.637155413628, 2.222116231918335, 24, 0.04996170339735633, 0, 100000, 36.37445831298828, -222968.046875
14014, 5194.22710955143, 13.507115840911865, 143, 0.04996170339735633, 0, 100000, 35.09035873413086, -228057.765625
14015, 4361.138028740883, 21.9647798538208, 233, 0.04996170339735633, 0, 100000, 37.41170120239258, -226954.390625
14016, 4839.59653455019, 16.582239151000977, 175, 0.04996170339735633, 0, 100000, 38.75279235839844, -228152.75
14017, 4486.331078879535, 27.385544300079346, 290, 0.04996170339735633, 0, 100000, 37.777042388916016, -230020.71875
14018, 4708.748346045613, 23.43644142150879, 255, 0.04996170339735633, 0, 100000, 38.34198760986328, -228694.453125
14019, 4804.068209171295, 18.14309573173523, 190, 0.04996170339735633, 0, 100000, 36.781925201416016, -229147.75
14020, 4528.844454832375, 25.290383338928223, 262, 0.04996170339735633, 0, 100000, 38.69754409790039, -228181.4375
14021, 4745.919149637222, 19.2921884059906, 199, 0.04996170339735633, 0, 100000, 36.79825973510742, -229740.15625
14022, 4435.342997297645, 21.905259370803833, 228, 0.04996170339735633, 0, 100000, 36.755252838134766, -227209.453125
14023, 4870.627098798752, 15.799373149871826, 159, 0.04996170339735633, 0, 100000, 37.5113639831543, -227697.5625
14024, 4845.812931597233, 21.737847566604614, 227, 0.04996170339735633, 0, 100000, 38.95800018310547, -229440.09375
14025, 4585.43477883935, 23.445399522781372, 255, 0.04996170339735633, 0, 100000, 39.22406005859375, -228968.296875
14026, -10145.866399897262, 79.19055938720703, 833, 0.04996170339735633, 0, 100000, 37.25168991088867, -228694.015625
14027, 5460.966133117676, 8.503947019577026, 91, 0.04996170339735633, 0, 100000, 36.727508544921875, -227819.09375
14028, 4934.023986026645, 16.957945823669434, 181, 0.04996170339735633, 0, 100000, 38.021488189697266, -225202.5625
14029, 5241.088769901544, 13.174530982971191, 135, 0.04996170339735633, 0, 100000, 35.578636169433594, -223426.234375
14030, -5511.923797369003, 5.05305552482605, 57, 0.04996170339735633, 0, 100000, 35.18259811401367, -224804.578125
14031, 5177.201746582985, 12.162495374679565, 131, 0.04996170339735633, 0, 100000, 38.30550765991211, -226417.265625
14032, -6181.2132424116135, 13.029138565063477, 139, 0.04996170339735633, 0, 100000, 36.352073669433594, -225128.953125
14033, -8258.685435175896, 45.84847688674927, 487, 0.04996170339735633, 0, 100000, 38.27969741821289, -227711.59375
14034, 5225.932829499245, 12.690081357955933, 138, 0.04996170339735633, 0, 100000, 37.54557418823242, -225732.875
14035, -6641.195024847984, 23.467536211013794, 246, 0.04996170339735633, 0, 100000, 38.39653015136719, -225201.6875
14036, 5389.276640176773, 9.123228549957275, 107, 0.04996170339735633, 0, 100000, 38.10646057128906, -223028.265625
14037, 5358.841382086277, 13.04868459701538, 136, 0.04996170339735633, 0, 100000, 37.30170822143555, -224619.5625
14038, 5051.091490626335, 14.88102650642395, 155, 0.04996170339735633, 0, 100000, 36.821712493896484, -226593.75
14039, 4848.3412499427795, 21.707311630249023, 232, 0.04996170339735633, 0, 100000, 37.57428741455078, -225564.59375
14040, 5253.120595932007, 10.380572319030762, 112, 0.04996170339735633, 0, 100000, 38.18588638305664, -223168.453125
14041, 5179.764474332333, 14.884101152420044, 159, 0.04996170339735633, 0, 100000, 37.62431335449219, -223827.78125
14042, 4144.600845433772, 28.677205562591553, 305, 0.04996170339735633, 0, 100000, 38.5507698059082, -227701.1875
14043, 4001.490991398692, 26.036547899246216, 278, 0.04996170339735633, 0, 100000, 38.26179122924805, -223754.296875
14044, 3998.8153690099716, 32.513465881347656, 343, 0.04996170339735633, 0, 100000, 39.16194534301758, -226031.8125
14045, 4708.602929592133, 21.316603422164917, 235, 0.04996170339735633, 0, 100000, 38.59420394897461, -226135.359375
14046, 5423.059686243534, 9.954842805862427, 101, 0.04996170339735633, 0, 100000, 38.72565460205078, -222124.359375
14047, 4924.306636840105, 17.769393920898438, 191, 0.04996170339735633, 0, 100000, 38.37566375732422, -227005.78125
14048, 4025.0633751153946, 29.468871355056763, 317, 0.04996170339735633, 0, 100000, 37.5472526550293, -225323.1875
14049, 4153.701918005943, 28.962167978286743, 308, 0.04996170339735633, 0, 100000, 38.29153823852539, -224825.0625
14050, 5229.579623222351, 12.65751051902771, 134, 0.04996170339735633, 0, 100000, 37.97726058959961, -225588.140625
14051, 4774.274145960808, 20.24502921104431, 221, 0.04996170339735633, 0, 100000, 37.705665588378906, -224079.046875
14052, 4123.709868609905, 26.317012310028076, 282, 0.04996170339735633, 0, 100000, 37.71129608154297, -225328.28125
14053, 4121.3846272826195, 23.482508897781372, 255, 0.04996170339735633, 0, 100000, 37.44414138793945, -226502.046875
14054, 4659.842126131058, 15.487807989120483, 172, 0.04996170339735633, 0, 100000, 37.73809051513672, -224912.796875
