episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss, stacking_duration
1624, -2812.756110429764, 3, 15.205211575957946, 205, 424114, 449114, 33.60917663574219, 230.3435821533203, 1.216241976291668e-07
1625, -2684.7432314157486, 3, 13.499450729985256, 178, 424292, 449292, 33.77182388305664, 230.45758056640625, 1.0986532492751486e-07
1626, 2323.1711349487305, 1, 4.738738498999737, 63, 424355, 449355, 34.17869567871094, 229.0823974609375, 3.048723253111045e-07
1627, 2338.6072870492935, 1, 8.346331486012787, 106, 424461, 449461, 33.437374114990234, 228.15855407714844, 2.06235783034057e-07
1628, 2196.6818686127663, 1, 12.760410252027214, 170, 424631, 449631, 33.39369583129883, 229.9998321533203, 1.9391779513920055e-07
1629, 2124.5306010842323, 1, 13.96195283002453, 184, 424815, 449815, 33.39380645751953, 229.3707275390625, 1.5562514106378608e-07
1630, -954.4488847255707, 5, 3.3379024349851534, 45, 424860, 449860, 32.03236389160156, 229.29208374023438, 5.525122914049361e-07
1631, 2211.63859719038, 1, 10.34636489796685, 139, 424999, 449999, 33.87493896484375, 228.74827575683594, 1.537557456829994e-07
1632, -2676.4610891342163, 3, 12.736072308034636, 166, 425165, 450165, 35.530982971191406, 229.41587829589844, 1.9984934142375568e-07
1633, 2440.248667359352, 1, 3.948524910956621, 53, 425218, 450218, 34.120689392089844, 229.3323516845703, 4.375096463229296e-07
1634, 2254.319337427616, 1, 9.718962449987885, 129, 425347, 450347, 33.16596984863281, 227.73190307617188, 1.5484501225079677e-07
1635, 2332.210433602333, 1, 8.147715218015946, 109, 425456, 450456, 33.0640983581543, 228.23365783691406, 1.9350415950111293e-07
1636, -2492.7350268363953, 3, 7.524997536034789, 101, 425557, 450557, 34.41706848144531, 230.3184051513672, 3.443663192931378e-07
1637, 2364.0405084490776, 1, 6.341387143009342, 85, 425642, 450642, 33.73245620727539, 231.34751892089844, 2.2021190756384063e-07
1638, -2636.318694651127, 3, 15.745186211017426, 210, 425852, 450852, 33.57008743286133, 229.19387817382812, 1.2471906042524746e-07
1639, 2412.736554503441, 1, 3.512437077006325, 45, 425897, 450897, 32.78133010864258, 228.57363891601562, 7.961993105709553e-07
1640, 1940.361657321453, 1, 19.15504049998708, 254, 426151, 451151, 34.15620422363281, 229.48318481445312, 9.541335611010161e-08
1641, -2544.745559990406, 3, 6.544047812989447, 88, 426239, 451239, 34.1667594909668, 230.09461975097656, 2.2222692760723559e-07
1642, 2405.120084822178, 1, 3.510711267008446, 45, 426284, 451284, 32.480228424072266, 228.81423950195312, 4.7646592267685467e-07
1643, -2813.2542009949684, 3, 11.530976894020569, 154, 426438, 451438, 34.38044357299805, 230.42575073242188, 1.5147409837257552e-07
1644, 2317.5380659103394, 1, 7.525951022980735, 98, 426536, 451536, 33.491371154785156, 230.19813537597656, 2.0454053253847724e-07
1645, 982.870590031147, 1, 27.232425571011845, 366, 426902, 451902, 33.78163528442383, 230.1951904296875, 8.987978513001418e-08
1646, 2320.2205323576927, 1, 8.485666763968766, 111, 427013, 452013, 33.46903991699219, 229.05081176757812, 2.1581093336010838e-07
1647, 2257.993203163147, 1, 9.963918051973451, 135, 427148, 452148, 33.939048767089844, 229.89498901367188, 3.5282940155378094e-07
1648, -2603.5706982016563, 3, 11.920882817008533, 158, 427306, 452306, 32.4882698059082, 229.84254455566406, 1.6532265109634852e-07
1649, 2364.790726572275, 1, 8.325807870016433, 108, 427414, 452414, 35.134944915771484, 230.48434448242188, 2.1146304250039436e-07
1650, 2238.9381589591503, 1, 11.958489682991058, 159, 427573, 452573, 34.73377227783203, 230.08628845214844, 1.2343392104097882e-07
1651, 1890.914920270443, 1, 14.540707660024054, 191, 427764, 452764, 32.96836471557617, 229.95858764648438, 3.0715695060594546e-07
1652, 2283.988536834717, 1, 9.321715347992722, 121, 427885, 452885, 32.33948516845703, 229.67620849609375, 1.725866767185286e-07
1653, 2179.614035785198, 1, 12.596193052013405, 170, 428055, 453055, 33.35104751586914, 230.7707977294922, 1.959708135794191e-07
1654, -3066.175920009613, 3, 12.50246909802081, 166, 428221, 453221, 33.620174407958984, 231.2915802001953, 2.776806983333754e-07
1655, 2355.809117138386, 1, 6.568232936959248, 89, 428310, 453310, 35.246742248535156, 229.3529815673828, 2.738650825418783e-07
1656, 1776.464028954506, 1, 21.129240303009283, 280, 428590, 453590, 33.63282012939453, 230.5753936767578, 7.133556729448693e-08
1657, 2180.8957498967648, 1, 8.748597161960788, 114, 428704, 453704, 33.333492279052734, 229.90386962890625, 2.37710385893782e-07
1658, -2577.1963652968407, 3, 10.75013828498777, 138, 428842, 453842, 34.84730529785156, 230.40623474121094, 1.558767415691113e-07
1659, 1132.2849724888802, 1, 17.77022553200368, 238, 429080, 454080, 34.941802978515625, 229.7747344970703, 1.0271010795185546e-07
1660, 1929.5311239361763, 1, 13.94135414500488, 186, 429266, 454266, 35.14161682128906, 228.4373779296875, 1.5920953154163334e-07
1661, 2122.845568805933, 1, 14.93986943399068, 199, 429465, 454465, 33.47660446166992, 229.23928833007812, 1.0072879596196826e-07
1662, -2626.1236557364464, 3, 15.94839878397761, 213, 429678, 454678, 35.25377655029297, 229.82374572753906, 1.0329127058106969e-07
1663, -2756.783782839775, 3, 13.344841005979106, 176, 429854, 454854, 33.52292251586914, 231.2338409423828, 1.1428975002755495e-07
1664, 1646.116265207529, 1, 12.736147531017195, 168, 430022, 455022, 34.82417297363281, 231.02688598632812, 1.3594676385677997e-07
1665, -4125.869861960411, 3, 20.556563455960713, 270, 430292, 455292, 34.26023483276367, 229.35369873046875, 8.484456446711664e-08
1666, 2328.1909658014774, 1, 4.718477576971054, 61, 430353, 455353, 34.797645568847656, 230.1009521484375, 3.263121470808983e-07
1667, 2095.4736384749413, 1, 13.163182132004295, 176, 430529, 455529, 34.046504974365234, 229.96424865722656, 1.309546694921499e-07
1668, -2531.8603248000145, 3, 8.5245316119981, 110, 430639, 455639, 34.1914176940918, 229.25726318359375, 2.419089221141555e-07
1669, 2049.301367908716, 1, 15.34024272300303, 202, 430841, 455841, 34.382328033447266, 231.65304565429688, 1.9085629253030414e-07
1670, 2036.3609420657158, 1, 18.176891857990995, 241, 431082, 456082, 34.313079833984375, 231.16334533691406, 8.897077199458087e-08
1671, 2113.7893040180206, 1, 17.373277576989494, 227, 431309, 456309, 33.69013214111328, 230.41123962402344, 8.430392460872948e-08
1672, 2344.502462774515, 1, 9.163859094958752, 123, 431432, 456432, 34.376766204833984, 231.46246337890625, 3.378538270973093e-07
1673, 630.3114154040813, 1, 44.80351961002452, 598, 432030, 457030, 34.51832580566406, 230.64010620117188, 3.760701581138033e-08
1674, -2566.5426477193832, 3, 3.513227089017164, 45, 432075, 457075, 33.26201248168945, 229.1230010986328, 4.5784335169527266e-07
1675, 2138.919643998146, 1, 10.130619713978376, 131, 432206, 457206, 35.69108200073242, 231.0065155029297, 1.8233616431137078e-07
1676, 2287.218322098255, 1, 12.3373423559824, 163, 432369, 457369, 34.02043533325195, 231.8484649658203, 1.6411060775898716e-07
1677, 1221.8350418806076, 1, 22.587198367982637, 302, 432671, 457671, 33.79191207885742, 230.95071411132812, 6.03609588860676e-08
1678, 2245.564257323742, 1, 13.135626495000906, 171, 432842, 457842, 34.039390563964844, 230.5221405029297, 1.2334509703673815e-07
1679, 2226.9356011152267, 1, 9.156650449032895, 122, 432964, 457964, 34.013675689697266, 230.14886474609375, 1.5685247013070543e-07
1680, -2837.9700368642807, 3, 6.113284621969797, 79, 433043, 458043, 34.23237228393555, 232.20794677734375, 2.3605048514996902e-07
1681, 465.19420287013054, 1, 42.42816378001589, 564, 433607, 458607, 34.26641845703125, 231.5165557861328, 3.826596397668757e-08
1682, 2146.175319612026, 1, 14.560199067986105, 190, 433797, 458797, 33.409873962402344, 230.509765625, 1.2056859161116574e-07
1683, 1554.2834014892578, 1, 28.197064784006216, 375, 434172, 459172, 34.287715911865234, 232.02755737304688, 1.6892546166976292e-07
1684, 859.0575287342072, 1, 34.38966355804587, 460, 434632, 459632, 34.38434600830078, 231.24851989746094, 4.327170166146496e-08
1685, 2213.344795525074, 1, 12.361443747999147, 162, 434794, 459794, 34.63212966918945, 232.02410888671875, 1.2718517632212167e-07
1686, -919.9841003417969, 5, 3.5127919130027294, 45, 434839, 459839, 32.79330825805664, 230.5148162841797, 4.857778549194336e-07
1687, 2246.339825630188, 1, 6.341458686976694, 84, 434923, 459923, 33.43955993652344, 231.7864990234375, 2.2780953995173887e-07
1688, 1671.1993715763092, 1, 27.57353872101521, 365, 435288, 460288, 34.19968032836914, 231.32855224609375, 8.897814414884947e-08
1689, 2285.6162724494934, 1, 9.725659682007972, 128, 435416, 460416, 34.862701416015625, 230.8761749267578, 2.4935934561653994e-07
1690, 2224.4638857245445, 1, 9.750543319038115, 130, 435546, 460546, 34.81360626220703, 230.4108428955078, 3.0784643828295743e-07
1691, 1028.4849418103695, 1, 32.389188808971085, 424, 435970, 460970, 33.84245681762695, 232.045166015625, 5.1391461451168895e-08
1692, 2263.55981194973, 1, 11.937186672992539, 156, 436126, 461126, 35.5982666015625, 232.40614318847656, 2.386282759312636e-07
1693, 1613.0813784599304, 1, 25.771957885997836, 337, 436463, 461463, 34.557395935058594, 231.21316528320312, 5.8237541997556516e-08
1694, 2310.2616590857506, 1, 10.130063446995337, 132, 436595, 461595, 35.05830383300781, 231.835205078125, 1.703711776909503e-07
1695, 2056.2924845814705, 1, 14.571146548958495, 189, 436784, 461784, 34.47389602661133, 231.98321533203125, 1.027300539943907e-07
1696, 2200.89006626606, 1, 11.352956079994328, 151, 436935, 461935, 34.74765396118164, 232.96495056152344, 1.706752697906352e-07
1697, -2659.6896800994873, 3, 8.750412571011111, 112, 437047, 462047, 34.066551208496094, 232.48635864257812, 3.3299979155084915e-07
1698, 2303.94692081213, 1, 7.74479968304513, 101, 437148, 462148, 34.371856689453125, 232.57518005371094, 2.7314895800877326e-07
1699, 2238.901695728302, 1, 11.333296858007088, 147, 437295, 462295, 34.20463562011719, 231.12879943847656, 1.2970725898029041e-07
1700, -2546.785948395729, 3, 8.726595744024962, 113, 437408, 462408, 33.01403045654297, 233.30401611328125, 2.2745132858378698e-07
1701, -3532.417060315609, 3, 29.90482408099342, 394, 437802, 462802, 34.103515625, 231.82064819335938, 6.257604245039715e-08
1702, 2400.177040308714, 1, 6.320890889968723, 83, 437885, 462885, 34.14461135864258, 232.8282470703125, 2.246745581547898e-07
1703, 2204.9669000804424, 1, 11.368469203996938, 151, 438036, 463036, 34.15370559692383, 232.15609741210938, 1.332049554102863e-07
1704, -2471.7813824415207, 3, 5.908558021008503, 75, 438111, 463111, 34.74729537963867, 230.66734313964844, 2.8029317036271093e-07
1705, 2167.3175988197327, 1, 8.9257896229974, 116, 438227, 463227, 33.658348083496094, 232.61050415039062, 1.8182768614898468e-07
1706, 1885.846165060997, 1, 21.782186190015636, 288, 438515, 463515, 35.078643798828125, 232.91720581054688, 6.280909777463724e-08
1707, -2623.103432416916, 3, 3.71184812503634, 46, 438561, 463561, 35.15403747558594, 233.24163818359375, 7.743263900603937e-07
1708, 2403.2365244627, 1, 3.535214126983192, 45, 438606, 463606, 35.554073333740234, 232.3497772216797, 4.4233424382077324e-07
1709, 2243.216670393944, 1, 10.929953497019596, 142, 438748, 463748, 34.70191955566406, 233.60330200195312, 1.549295274357141e-07
1710, 1992.8284686803818, 1, 16.36539295699913, 217, 438965, 463965, 34.49676513671875, 233.2489013671875, 8.915214099779656e-08
1711, -2685.870203971863, 3, 3.5087897900375538, 45, 439010, 464010, 37.27915954589844, 233.97628784179688, 4.749111313786772e-07
1712, 2227.725798726082, 1, 7.7493633039994165, 102, 439112, 464112, 33.073402404785156, 232.72341918945312, 1.9172576310880045e-07
1713, 1265.916450202465, 1, 28.172359083022457, 371, 439483, 464483, 34.01384353637695, 232.7490692138672, 4.81940605087743e-08
1714, 2328.434971779585, 1, 9.17828004801413, 121, 439604, 464604, 33.47541046142578, 232.22488403320312, 2.0376048705055695e-07
1715, 2235.1311597526073, 1, 14.10580940701766, 183, 439787, 464787, 33.59246826171875, 234.37677001953125, 1.301421514137195e-07
1716, 2180.2018652558327, 1, 13.35991343902424, 176, 439963, 464963, 34.77072525024414, 233.730712890625, 1.2738647373308512e-07
1717, 1890.8555434942245, 1, 14.536065523978323, 188, 440151, 465151, 34.874900817871094, 233.40589904785156, 1.0364895755861033e-07
1718, 1826.727299362421, 1, 13.76063678599894, 179, 440330, 465330, 34.44337463378906, 232.9369354248047, 1.385137464788706e-07
1719, 2095.3143598139286, 1, 15.344739246997051, 199, 440529, 465529, 34.40358352661133, 232.81304931640625, 9.581419737569651e-08
1720, 2052.7112834453583, 1, 15.144810739031527, 194, 440723, 465723, 34.76598358154297, 233.16558837890625, 1.252832889710505e-07
1721, 2363.65427339077, 1, 8.750345277949236, 113, 440836, 465836, 34.853843688964844, 232.1277618408203, 2.2250419251818572e-07
1722, 2236.930634021759, 1, 12.733723725017626, 162, 440998, 465998, 34.900733947753906, 232.72682189941406, 1.8581502243048615e-07
1723, -3519.405939400196, 3, 26.801599406986497, 353, 441351, 466351, 34.49639129638672, 233.4434356689453, 5.658642090751497e-08
1724, 2298.696709036827, 1, 4.708335513016209, 58, 441409, 466409, 34.06827163696289, 234.27227783203125, 3.865339937780438e-07
1725, 907.5787934660912, 1, 41.011487514013425, 538, 441947, 466947, 34.66450881958008, 233.77822875976562, 4.244983009301597e-08
1726, 2196.3090014755726, 1, 12.134548244008329, 157, 442104, 467104, 34.986961364746094, 233.3433074951172, 1.512483432651705e-07
1727, 2312.348215699196, 1, 10.13074712199159, 130, 442234, 467234, 33.96402359008789, 233.12124633789062, 2.009310544683383e-07
1728, -2889.6968997716904, 3, 21.581814214005135, 282, 442516, 467516, 34.166221618652344, 234.75143432617188, 6.712045097816075e-08
1729, 2272.4058591127396, 1, 6.54370028199628, 81, 442597, 467597, 34.144962310791016, 235.127197265625, 3.052345063123438e-07
1730, 1286.208278030157, 1, 27.973084303957876, 364, 442961, 467961, 34.38157272338867, 233.9259490966797, 6.044241932353803e-08
1731, 2370.1414637565613, 1, 8.322557775012683, 106, 443067, 468067, 34.72468948364258, 232.34646606445312, 2.8133959034984965e-07
1732, 2281.451328575611, 1, 10.932310443953611, 140, 443207, 468207, 35.22920608520508, 233.64674377441406, 2.0054992221828017e-07
1733, -2592.6012622117996, 3, 8.752358051016927, 113, 443320, 468320, 35.248260498046875, 233.4019317626953, 2.496990177417751e-07
1734, 2317.93625497818, 1, 6.14214929798618, 75, 443395, 468395, 35.58108139038086, 234.03286743164062, 2.402664783100287e-07
1735, 1917.4684636592865, 1, 18.14911671099253, 237, 443632, 468632, 34.04070281982422, 233.90574645996094, 1.4086057459503286e-07
1736, 2215.7838659882545, 1, 15.16347249201499, 195, 443827, 468827, 34.894126892089844, 234.6871337890625, 1.3896914867636485e-07
1737, 2144.5383765995502, 1, 13.16272400598973, 174, 444001, 469001, 34.48368835449219, 233.3599090576172, 1.1479888839283208e-07
1738, 2236.6482677161694, 1, 12.939106315025128, 167, 444168, 469168, 34.81243896484375, 231.44619750976562, 1.0957470174856529e-07
1739, 2263.9021179378033, 1, 13.785138965002261, 181, 444349, 469349, 34.14295959472656, 233.6033172607422, 1.3196673655872186e-07
1740, 2157.560095757246, 1, 14.109668596996926, 183, 444532, 469532, 34.5721321105957, 233.34947204589844, 2.3395090257046652e-07
1741, -751.2464623451233, 5, 3.5370840179966763, 45, 444577, 469577, 35.27335739135742, 236.13877868652344, 5.075113020009465e-07
1742, 1851.6701218485832, 1, 10.730709713010583, 139, 444716, 469716, 34.609886169433594, 234.701416015625, 1.3767619342576686e-07
1743, -3968.810195684433, 3, 14.77712744800374, 194, 444910, 469910, 35.8809814453125, 234.6076202392578, 1.256445365161011e-07
1744, 2245.5274205207825, 1, 9.909514656988904, 126, 445036, 470036, 35.531593322753906, 234.09561157226562, 2.4943645777446885e-07
1745, 2163.4037330150604, 1, 11.131971889990382, 143, 445179, 470179, 33.21847152709961, 235.36248779296875, 1.2942656575070394e-07
1746, -2566.106438279152, 3, 10.72904359397944, 139, 445318, 470318, 35.53057861328125, 234.8663330078125, 1.7133822812022066e-07
1747, 2364.7564530074596, 1, 8.146794283995405, 103, 445421, 470421, 34.10935592651367, 235.0900115966797, 1.8104843035774325e-07
1748, 1917.260609716177, 1, 14.736766700982116, 189, 445610, 470610, 35.39413070678711, 233.77325439453125, 1.027300539943907e-07
1749, 2211.2478228509426, 1, 12.158494461968075, 157, 445767, 470767, 35.884891510009766, 233.9973602294922, 2.032930363610292e-07
1750, -2398.3588573932648, 3, 5.535690592951141, 66, 445833, 470833, 35.638206481933594, 234.4092559814453, 4.264690108935941e-07
1751, 2408.574634373188, 1, 3.709362415014766, 45, 445878, 470878, 34.17565155029297, 237.23562622070312, 4.997554545601209e-07
1752, 2296.952832341194, 1, 8.570105896971654, 112, 445990, 470990, 33.93391799926758, 236.39352416992188, 2.8622369947178025e-07
1753, 1287.4766026735306, 1, 19.326930789044127, 252, 446242, 471242, 35.35859298706055, 234.24368286132812, 1.285992015803617e-07
1754, 2292.6904444098473, 1, 9.951841355999932, 131, 446373, 471373, 35.129798889160156, 234.52517700195312, 1.7700727517140732e-07
1755, 2236.8748303949833, 1, 10.328715628013015, 133, 446506, 471506, 34.93996810913086, 234.11927795410156, 1.4650386835175348e-07
1756, 1180.4430287480354, 1, 33.78827065398218, 438, 446944, 471944, 35.256561279296875, 234.46939086914062, 4.3691760014113225e-08
1757, 2154.0278610289097, 1, 15.143737305013929, 194, 447138, 472138, 34.76533889770508, 235.24142456054688, 1.0044331969597291e-07
1758, 2184.8671211600304, 1, 11.757455419981852, 153, 447291, 472291, 34.220558166503906, 234.07080078125, 1.2188227664606244e-07
1759, 2258.8338700532913, 1, 10.727626656007487, 137, 447428, 472428, 36.892940521240234, 235.22572326660156, 1.452922698681372e-07
1760, 2033.627351462841, 1, 18.988193860976025, 247, 447675, 472675, 35.077816009521484, 235.14224243164062, 1.4477329298491903e-07
1761, -3617.0742980241776, 3, 13.124463417974766, 169, 447844, 472844, 34.538272857666016, 234.89059448242188, 1.239819733216565e-07
1762, 2290.8074435591698, 1, 5.579834123025648, 72, 447916, 472916, 34.86772155761719, 235.96693420410156, 3.996521829523974e-07
1763, 2235.813496053219, 1, 11.694637101027183, 148, 448064, 473064, 35.16082763671875, 235.29666137695312, 1.3920952049964988e-07
1764, 1180.1963727474213, 1, 20.378723775036633, 265, 448329, 473329, 34.813228607177734, 235.5846710205078, 8.697366728535238e-08
1765, 2193.1147689521313, 1, 10.75561509799445, 134, 448463, 473463, 35.2093620300293, 234.62936401367188, 1.4697781889073885e-07
1766, 2248.2419476509094, 1, 11.931284385034814, 153, 448616, 473616, 33.947898864746094, 237.189697265625, 2.026794557429217e-07
1767, -2610.917490720749, 3, 6.552061279013287, 85, 448701, 473701, 34.67858123779297, 234.5975799560547, 2.415761735071154e-07
1768, 1508.4258618950844, 1, 30.377479614980984, 391, 449092, 474092, 34.93687438964844, 234.34983825683594, 8.609716940070967e-08
1769, 2080.2879078686237, 1, 15.965951219957788, 208, 449300, 474300, 35.19066619873047, 235.76239013671875, 1.0510092789235597e-07
1770, 1218.755713313818, 1, 39.61032580700703, 513, 449813, 474813, 35.12881088256836, 236.20803833007812, 4.3567242808857854e-08
1771, 1015.0710521042347, 1, 38.82952006702544, 506, 450319, 475319, 35.012393951416016, 235.4084014892578, 3.933802563623477e-08
1772, -2270.7379277944565, 3, 9.324899784987792, 119, 450438, 475438, 34.98218536376953, 233.85018920898438, 1.8898315508576e-07
1773, 2446.380733817816, 1, 4.7135948950308375, 58, 450496, 475496, 35.64200210571289, 235.64930725097656, 3.3717189016270224e-07
1774, 2152.987633049488, 1, 15.744189130025916, 202, 450698, 475698, 35.898494720458984, 235.3557586669922, 9.853951863501922e-08
1775, -3017.9261652231216, 3, 15.56852935499046, 202, 450900, 475900, 34.93387985229492, 234.72474670410156, 2.496336393132068e-07
1776, 2299.9491112828255, 1, 8.725030736008193, 111, 451011, 476011, 34.208248138427734, 235.17433166503906, 1.717655634222267e-07
1777, 1773.9599121809006, 1, 21.957577180000953, 277, 451288, 476288, 35.0181999206543, 236.5369873046875, 1.1875455533339228e-07
1778, 2070.6823623776436, 1, 13.360791488958057, 170, 451458, 476458, 34.97684860229492, 236.00990295410156, 1.1133550501921598e-07
1779, 2013.9014122188091, 1, 15.541853811999317, 200, 451658, 476658, 35.301998138427734, 236.55601501464844, 1.452749711461365e-07
1780, -2589.586477160454, 3, 11.330390548042487, 145, 451803, 476803, 36.113365173339844, 236.75051879882812, 1.3872451181041782e-07
1781, 2316.140716075897, 1, 8.178559464984573, 106, 451909, 476909, 34.15305709838867, 234.3223419189453, 2.286320042638284e-07
1782, -3275.9265120625496, 3, 15.31167138100136, 198, 452107, 477107, 35.35825729370117, 235.4599151611328, 9.135868767219962e-08
1783, 2432.478417813778, 1, 5.118695262004621, 64, 452171, 477171, 36.45183181762695, 236.70431518554688, 5.892970875720493e-07
1784, -2610.2953654527664, 3, 3.53821374400286, 45, 452216, 477216, 34.48140335083008, 235.53021240234375, 6.782447194887532e-07
1785, 2252.6684790849686, 1, 4.915519666974433, 61, 452277, 477277, 34.63551330566406, 235.7952117919922, 3.8355795025336937e-07
1786, -4263.4152092933655, 3, 39.43173067900352, 505, 452782, 477782, 34.9630012512207, 236.05735778808594, 1.2087529654255008e-07
1787, 2356.5152686834335, 1, 7.340001071046572, 93, 452875, 477875, 35.22095489501953, 236.72116088867188, 2.9213986890290374e-07
1788, 2225.378097087145, 1, 11.934645408997312, 151, 453026, 478026, 35.28653335571289, 237.0287628173828, 1.3505333775518746e-07
1789, -3379.7425956726074, 3, 14.766036019020248, 189, 453215, 478215, 35.619869232177734, 235.64138793945312, 1.5409538896862792e-07
1790, 704.3346362113953, 1, 48.42649411997991, 625, 453840, 478840, 34.866676330566406, 236.8813934326172, 5.185119807720184e-08
1791, 2295.5883506536484, 1, 11.159908447007183, 144, 453984, 478984, 36.029361724853516, 236.59494018554688, 3.147708614253336e-07
1792, 2216.6918709278107, 1, 14.942327552998904, 191, 454175, 479175, 36.0587043762207, 236.4073486328125, 9.946074063709268e-08
1793, 2277.3015275001526, 1, 10.52861825900618, 135, 454310, 479310, 34.66588592529297, 237.63882446289062, 1.6554776165220473e-07
1794, -3047.9352657794952, 3, 11.355985292000696, 147, 454457, 479457, 35.14630126953125, 237.49530029296875, 1.4253036708247904e-07
1795, 2405.6626726984978, 1, 4.916025743004866, 61, 454518, 479518, 38.09754180908203, 237.07752990722656, 4.762951589998652e-07
1796, 1422.3248880207539, 1, 23.789259599987417, 307, 454825, 479825, 34.247310638427734, 237.7144775390625, 6.825066283830602e-08
1797, -3007.208037018776, 3, 20.152183042955585, 260, 455085, 480085, 35.449493408203125, 236.23748779296875, 7.736536924942181e-08
1798, 2350.8000023663044, 1, 9.728153919975739, 122, 455207, 480207, 36.01184844970703, 238.69522094726562, 1.6201625303288953e-07
1799, -4193.5004977583885, 3, 40.833032796974294, 529, 455736, 480736, 35.39768600463867, 237.17544555664062, 4.106049825541239e-08
1800, 2358.882360100746, 1, 7.146142673038412, 86, 455822, 480822, 35.923587799072266, 235.69615173339844, 5.676742740581895e-07
1801, 2275.6432581543922, 1, 9.898883957997896, 123, 455945, 480945, 35.74472427368164, 239.7023162841797, 1.4706520454549208e-07
1802, 2292.935295701027, 1, 10.94996835803613, 142, 456087, 481087, 35.3950309753418, 236.93565368652344, 1.2148594693608686e-07
1803, 1852.8183325529099, 1, 21.959563828015234, 282, 456369, 481369, 35.39033126831055, 236.29620361328125, 7.157457549891151e-08
1804, 2369.8246120214462, 1, 7.986488618014846, 103, 456472, 481472, 33.85194396972656, 235.96969604492188, 2.685147654084326e-07
1805, 1869.452872633934, 1, 14.53357396600768, 182, 456654, 481654, 35.197967529296875, 236.21368408203125, 1.0975278340853177e-07
1806, 2317.6374963521957, 1, 9.753297475981526, 123, 456777, 481777, 35.219268798828125, 236.8470916748047, 1.9590237851792234e-07
1807, 2134.868558526039, 1, 14.73399319103919, 188, 456965, 481965, 36.13532257080078, 237.37957763671875, 1.876063872762817e-07
1808, 1886.4197350740433, 1, 20.961739629041404, 268, 457233, 482233, 35.20395278930664, 237.74696350097656, 7.922388439469817e-08
1809, -3081.3268991708755, 3, 9.350738221022766, 119, 457352, 482352, 34.710914611816406, 238.27769470214844, 1.8546232531050675e-07
1810, 2216.0754722356796, 1, 8.522620454023127, 109, 457461, 482461, 36.68105697631836, 238.37408447265625, 1.6595431338619747e-07
1811, 2243.7558103203773, 1, 9.550628131022677, 123, 457584, 482584, 35.27614212036133, 239.3140411376953, 1.7147976905107498e-07
1812, -3930.145537674427, 3, 28.401615340961143, 359, 457943, 482943, 35.306884765625, 237.2162628173828, 5.174920476537229e-08
1813, 2288.7467663884163, 1, 9.759377209993545, 125, 458068, 483068, 33.79692840576172, 238.43345642089844, 2.095201052725315e-07
1814, 235.2325842678547, 1, 20.96162745403126, 266, 458334, 483334, 35.725772857666016, 237.94403076171875, 7.194357476008118e-08
1815, -3034.8335049152374, 3, 18.154771241999697, 228, 458562, 483562, 35.41189193725586, 237.8851318359375, 8.45438192124691e-08
1816, 2365.1644584834576, 1, 8.75314323999919, 112, 458674, 483674, 35.555606842041016, 237.4171905517578, 2.5630392233974166e-07
1817, 1738.1602193415165, 1, 18.551100926997606, 237, 458911, 483911, 35.38343811035156, 238.70977783203125, 8.457376649170988e-08
1818, -2535.4773209095, 3, 3.5698881369899027, 46, 458957, 483957, 35.94049072265625, 237.71070861816406, 6.832389930344146e-07
1819, 2416.9682180285454, 1, 5.081670339975972, 64, 459021, 484021, 34.76237487792969, 236.89544677734375, 7.289681889233179e-07
1820, 2248.479089617729, 1, 8.750057667959481, 112, 459133, 484133, 35.05693817138672, 237.80960083007812, 1.6587468313186298e-07
1821, 2273.7847063541412, 1, 9.528837395017035, 119, 459252, 484252, 35.71696853637695, 239.68093872070312, 1.6140348489294532e-07
1822, 1604.2370010614395, 1, 17.771830570010934, 222, 459474, 484474, 35.68954086303711, 238.7473602294922, 7.708110166965305e-08
1823, 1944.375785678625, 1, 14.363126803014893, 183, 459657, 484657, 35.1024284362793, 236.92807006835938, 9.426778396133516e-08
1824, 2285.0271914601326, 1, 8.7239635399892, 109, 459766, 484766, 35.79768371582031, 237.96090698242188, 3.588256648305906e-07
1825, 2258.9380264878273, 1, 12.400769121013582, 160, 459926, 484926, 35.11879348754883, 237.9371337890625, 1.4491852198261768e-07
1826, 1729.0571789294481, 1, 26.32850518601481, 334, 460260, 485260, 35.09916305541992, 237.88119506835938, 8.824542806132468e-08
1827, 2171.2464460134506, 1, 16.371674021997023, 209, 460469, 485469, 36.54639434814453, 237.97695922851562, 2.6700466773227643e-07
1828, 2271.197195827961, 1, 9.746741474955343, 120, 460589, 485589, 35.22875213623047, 238.05845642089844, 1.6354994537929695e-07
1829, 2187.8818506002426, 1, 10.950762790977024, 139, 460728, 485728, 35.207275390625, 238.28208923339844, 1.9596383752797148e-07
1830, 1739.5004518032074, 1, 18.947302518994547, 238, 460966, 485966, 35.026885986328125, 239.18698120117188, 1.0124366620884222e-07
1831, 2356.7509556114674, 1, 8.524669113976415, 106, 461072, 486072, 35.10511779785156, 237.55812072753906, 1.8449027952298804e-07
1832, 2253.2455916404724, 1, 8.524700258974917, 105, 461177, 486177, 35.438472747802734, 237.555908203125, 1.7227582810890108e-07
1833, 1586.5223286747932, 1, 24.389676066988613, 312, 461489, 486489, 35.64868927001953, 239.3173828125, 5.708007404628472e-08
1834, 2248.7933668494225, 1, 13.334182511956897, 170, 461659, 486659, 36.83573532104492, 238.926513671875, 1.2571759083691766e-07
