episode, reward, n_steps, epsilon, success_count, memory length
2850, -124.07053209049627, 151, 0.04993675381238609, 0, 100000
2851, -110.49730607680976, 67, 0.04993675381238609, 0, 100000
2852, -135.7284201309085, 76, 0.04993675381238609, 0, 100000
2853, -114.94536815211177, 59, 0.04993675381238609, 0, 100000
2854, -149.27524370281026, 194, 0.04993675381238609, 0, 100000
2855, -156.24025635467842, 65, 0.04993675381238609, 0, 100000
2856, -181.0056772828102, 71, 0.04993675381238609, 0, 100000
2857, -28.009778168518096, 142, 0.04993675381238609, 0, 100000
2858, -5.850042927253526, 250, 0.04993675381238609, 0, 100000
2859, -113.48787898337469, 218, 0.04993675381238609, 0, 100000
2860, 60.02520441520028, 129, 0.04993675381238609, 0, 100000
2861, 53.46449440345168, 94, 0.04993675381238609, 0, 100000
2862, -101.62914090231061, 69, 0.04993675381238609, 0, 100000
2863, -120.18870937963948, 149, 0.04993675381238609, 0, 100000
2864, -110.6078834009968, 124, 0.04993675381238609, 0, 100000
2865, 61.28417175926734, 214, 0.04993675381238609, 0, 100000
2866, -146.41453118994832, 39, 0.04993675381238609, 0, 100000
2867, -98.78332878020592, 60, 0.04993675381238609, 0, 100000
2868, -97.3299529068172, 40, 0.04993675381238609, 0, 100000
2869, -121.81933040358126, 80, 0.04993675381238609, 0, 100000
2870, 48.37306166475173, 176, 0.04993675381238609, 0, 100000
2871, -128.46938589587808, 49, 0.04993675381238609, 0, 100000
2872, -119.33606499119196, 34, 0.04993675381238609, 0, 100000
2873, -112.01239182031713, 94, 0.04993675381238609, 0, 100000
2874, -113.95872869947925, 211, 0.04993675381238609, 0, 100000
2875, 49.64368878095411, 140, 0.04993675381238609, 0, 100000
2876, -110.3765558777377, 115, 0.04993675381238609, 0, 100000
2877, -105.36392564233392, 42, 0.04993675381238609, 0, 100000
2878, -115.54140836372972, 68, 0.04993675381238609, 0, 100000
2879, -87.8807881413959, 89, 0.04993675381238609, 0, 100000
2880, 48.28200678899884, 12, 0.04993675381238609, 0, 100000
2881, 45.08832767396234, 251, 0.04993675381238609, 0, 100000
2882, -12.4493479647208, 578, 0.04993675381238609, 0, 100000
2883, 64.2601499245502, 150, 0.04993675381238609, 0, 100000
2884, -122.60350718535483, 70, 0.04993675381238609, 0, 100000
2885, 29.038129180669785, 96, 0.04993675381238609, 0, 100000
2886, 43.33764224592596, 126, 0.04993675381238609, 0, 100000
2887, -97.44833949580789, 79, 0.04993675381238609, 0, 100000
2888, -103.71122687123716, 110, 0.04993675381238609, 0, 100000
2889, -95.06354242004454, 177, 0.04993675381238609, 0, 100000
2890, -111.11548586376011, 70, 0.04993675381238609, 0, 100000
2891, -125.45730094332248, 93, 0.04993675381238609, 0, 100000
2892, 54.47471198439598, 8, 0.04993675381238609, 0, 100000
2893, -115.62250945158303, 125, 0.04993675381238609, 0, 100000
2894, 65.84927231818438, 88, 0.04993675381238609, 0, 100000
2895, 45.04861316457391, 87, 0.04993675381238609, 0, 100000
2896, -112.73697113990784, 5, 0.04993675381238609, 0, 100000
2897, -103.15369920898229, 73, 0.04993675381238609, 0, 100000
2898, 9.41143336611276, 141, 0.04993675381238609, 0, 100000
2899, 56.26839920692146, 150, 0.04993675381238609, 0, 100000
2900, -131.65582588873804, 78, 0.04993675381238609, 0, 100000
2901, -7.754536441294476, 223, 0.04993675381238609, 0, 100000
2902, -82.85925961658359, 77, 0.04993675381238609, 0, 100000
2903, 51.267397915013134, 46, 0.04993675381238609, 0, 100000
2904, -59.18551485860371, 597, 0.04993675381238609, 0, 100000
2905, -126.1055013614241, 43, 0.04993675381238609, 0, 100000
2906, -60.36646733479574, 189, 0.04993675381238609, 0, 100000
2907, -125.22687605023384, 79, 0.04993675381238609, 0, 100000
2908, 62.39228003658354, 128, 0.04993675381238609, 0, 100000
2909, 60.11719825200271, 146, 0.04993675381238609, 0, 100000
2910, 96.15725757097243, 334, 0.04993675381238609, 0, 100000
2911, -202.22916090954095, 221, 0.04993675381238609, 0, 100000
2912, -143.2736531496048, 40, 0.04993675381238609, 0, 100000
2913, 32.006058492232114, 223, 0.04993675381238609, 0, 100000
2914, -144.81103863567114, 150, 0.04993675381238609, 0, 100000
2915, -88.27712360071018, 351, 0.04993675381238609, 0, 100000
2916, -106.82911120448261, 109, 0.04993675381238609, 0, 100000
2917, -77.99280723859556, 187, 0.04993675381238609, 0, 100000
2918, -168.33345550112426, 83, 0.04993675381238609, 0, 100000
2919, 51.77930687949993, 137, 0.04993675381238609, 0, 100000
2920, -104.21357063576579, 9, 0.04993675381238609, 0, 100000
2921, 53.437335274298675, 95, 0.04993675381238609, 0, 100000
2922, -88.88367912732065, 89, 0.04993675381238609, 0, 100000
2923, -112.08228068053722, 39, 0.04993675381238609, 0, 100000
2924, -142.9875453238492, 276, 0.04993675381238609, 0, 100000
2925, 58.32680852530757, 95, 0.04993675381238609, 0, 100000
2926, 43.7866090759635, 18, 0.04993675381238609, 0, 100000
2927, -124.46694252034649, 65, 0.04993675381238609, 0, 100000
2928, -110.95347874984145, 50, 0.04993675381238609, 0, 100000
2929, -125.66463658027351, 58, 0.04993675381238609, 0, 100000
2930, 50.437353753484786, 15, 0.04993675381238609, 0, 100000
2931, -119.33515456039459, 165, 0.04993675381238609, 0, 100000
2932, 71.55158058134839, 104, 0.04993675381238609, 0, 100000
2933, -115.75245228467975, 64, 0.04993675381238609, 0, 100000
2934, -100.16804844886065, 53, 0.04993675381238609, 0, 100000
2935, -107.37215600442141, 42, 0.04993675381238609, 0, 100000
2936, -139.8800548114814, 70, 0.04993675381238609, 0, 100000
2937, 52.08857185812667, 10, 0.04993675381238609, 0, 100000
2938, -139.65061132237315, 47, 0.04993675381238609, 0, 100000
2939, -89.92007338348776, 47, 0.04993675381238609, 0, 100000
2940, -115.86119144689292, 77, 0.04993675381238609, 0, 100000
2941, -135.72673209244385, 86, 0.04993675381238609, 0, 100000
2942, 52.57478814967908, 155, 0.04993675381238609, 0, 100000
2943, 84.72172251483425, 390, 0.04993675381238609, 0, 100000
2944, -68.22026403032942, 122, 0.04993675381238609, 0, 100000
2945, 76.66651540086605, 167, 0.04993675381238609, 0, 100000
2946, -149.74275412224233, 38, 0.04993675381238609, 0, 100000
2947, -146.13792752008885, 84, 0.04993675381238609, 0, 100000
2948, 65.27508428320289, 48, 0.04993675381238609, 0, 100000
2949, -131.59639857755974, 247, 0.04993675381238609, 0, 100000
2950, -228.75692697800696, 221, 0.04993675381238609, 0, 100000
2951, -96.15506491134875, 100, 0.04993675381238609, 0, 100000
2952, 51.26343688368797, 18, 0.04993675381238609, 0, 100000
2953, -94.67510058230255, 79, 0.04993675381238609, 0, 100000
2954, -165.27422802138608, 585, 0.04993675381238609, 0, 100000
2955, 41.094488844275475, 56, 0.04993675381238609, 0, 100000
2956, 40.017926240339875, 58, 0.04993675381238609, 0, 100000
2957, 62.10952354222536, 56, 0.04993675381238609, 0, 100000
2958, 32.676749867154285, 193, 0.04993675381238609, 0, 100000
2959, 46.76452449336648, 36, 0.04993675381238609, 0, 100000
2960, -102.37220652960241, 32, 0.04993675381238609, 0, 100000
2961, 56.67888000421226, 97, 0.04993675381238609, 0, 100000
2962, 45.54599932488054, 21, 0.04993675381238609, 0, 100000
2963, -119.18567576445639, 122, 0.04993675381238609, 0, 100000
2964, -92.30027477350086, 135, 0.04993675381238609, 0, 100000
2966, 46.19040128402412, 51, 0.04993675381238609, 0, 100000
2967, -219.7877153614536, 225, 0.04993675381238609, 0, 100000
2968, 56.50406818353804, 27, 0.04993675381238609, 0, 100000
2970, -119.82371386140585, 22, 0.04993675381238609, 0, 100000
2971, -298.10706122987904, 297, 0.04993675381238609, 0, 100000
2972, -203.10021082591265, 102, 0.04993675381238609, 0, 100000
2973, 56.5224613363971, 30, 0.04993675381238609, 0, 100000
2974, -124.98483180254698, 34, 0.04993675381238609, 0, 100000
2975, -130.26462361961603, 62, 0.04993675381238609, 0, 100000
2976, 60.93405207246542, 43, 0.04993675381238609, 0, 100000
2977, -117.98201394081116, 7, 0.04993675381238609, 0, 100000
2978, 87.89046694198623, 130, 0.04993675381238609, 0, 100000
2979, -178.40174094983377, 453, 0.04993675381238609, 0, 100000
2980, -172.25741790467873, 126, 0.04993675381238609, 0, 100000
2981, -155.9559248036967, 449, 0.04993675381238609, 0, 100000
2982, 55.15100328461267, 118, 0.04993675381238609, 0, 100000
2984, -116.48623876273632, 70, 0.04993675381238609, 0, 100000
2985, -138.00506142654922, 135, 0.04993675381238609, 0, 100000
2986, -191.802570220083, 74, 0.04993675381238609, 0, 100000
2987, 54.206704632844776, 40, 0.04993675381238609, 0, 100000
2988, 181.4692899835154, 391, 0.04993675381238609, 96, 100000
2989, 107.23082094464917, 173, 0.04993675381238609, 97, 100000
2990, -81.62321943882853, 95, 0.04993675381238609, 97, 100000
2991, -15.891380293498514, 275, 0.04993675381238609, 97, 100000
2993, 48.96886183787137, 213, 0.04993675381238609, 97, 100000
2994, 26.85968728759326, 267, 0.04993675381238609, 97, 100000
2995, -104.34041456133127, 14, 0.04993675381238609, 97, 100000
2996, -205.63726813464928, 204, 0.04993675381238609, 97, 100000
2997, 42.25009801238775, 19, 0.04993675381238609, 97, 100000
2999, -129.59948782646097, 94, 0.04993675381238609, 97, 100000
3000, 32.613697949796915, 127, 0.04993675381238609, 97, 100000
3001, 44.11464404128492, 55, 0.04993675381238609, 97, 100000
3002, -203.0714189261198, 131, 0.04993675381238609, 97, 100000
3003, -106.68566787499003, 236, 0.04993675381238609, 97, 100000
3004, 51.290203229524195, 57, 0.04993675381238609, 97, 100000
3005, -99.7376422623638, 91, 0.04993675381238609, 97, 100000
3006, -140.5783010777086, 168, 0.04993675381238609, 97, 100000
3007, 21.437129267607816, 280, 0.04993675381238609, 97, 100000
3008, 50.87505008428707, 113, 0.04993675381238609, 97, 100000
3009, 11.0994135113433, 152, 0.04993675381238609, 97, 100000
3010, -167.85448233317584, 168, 0.04993675381238609, 97, 100000
3011, 45.84188636764884, 43, 0.04993675381238609, 97, 100000
3012, 33.84170025959611, 39, 0.04993675381238609, 97, 100000
3013, 100.67691333277617, 183, 0.04993675381238609, 98, 100000
3014, 52.96471189521253, 40, 0.04993675381238609, 98, 100000
3015, -89.53362128743902, 98, 0.04993675381238609, 98, 100000
3016, -111.05781364650466, 87, 0.04993675381238609, 98, 100000
3017, 64.74983268743381, 208, 0.04993675381238609, 98, 100000
3018, 129.13601249584462, 281, 0.04993675381238609, 99, 100000
3019, -84.82324471557513, 114, 0.04993675381238609, 99, 100000
3020, 92.7853538133204, 277, 0.04993675381238609, 99, 100000
3021, 28.485515860375017, 116, 0.04993675381238609, 99, 100000
3022, -134.66100427135825, 37, 0.04993675381238609, 99, 100000
3023, -189.19122827611864, 253, 0.04993675381238609, 99, 100000
3024, 30.68889068858698, 66, 0.04993675381238609, 99, 100000
3025, 52.505569604516495, 278, 0.04993675381238609, 99, 100000
3026, 49.50757115520537, 18, 0.04993675381238609, 99, 100000
3027, -97.16145242378116, 252, 0.04993675381238609, 99, 100000
3028, 56.55150435306132, 103, 0.04993675381238609, 99, 100000
3029, 64.16406373074278, 167, 0.04993675381238609, 99, 100000
3030, 65.82539748121053, 64, 0.04993675381238609, 99, 100000
3031, 51.03607258666307, 101, 0.04993675381238609, 99, 100000
3032, -74.07425268308725, 172, 0.04993675381238609, 99, 100000
3033, 31.90006699739024, 59, 0.04993675381238609, 99, 100000
3034, -151.958187520504, 28, 0.04993675381238609, 99, 100000
3035, 49.17943092994392, 64, 0.04993675381238609, 99, 100000
3036, 88.44712913913463, 211, 0.04993675381238609, 99, 100000
3037, -164.4745177552104, 93, 0.04993675381238609, 99, 100000
3038, 43.89763089641929, 136, 0.04993675381238609, 99, 100000
3039, 77.49644786538556, 270, 0.04993675381238609, 99, 100000
3040, 68.79360724706203, 158, 0.04993675381238609, 99, 100000
3041, -109.32004684675485, 119, 0.04993675381238609, 99, 100000
3042, 39.150930642848834, 209, 0.04993675381238609, 99, 100000
3043, -133.19313668459654, 210, 0.04993675381238609, 99, 100000
3044, -126.495131325908, 102, 0.04993675381238609, 99, 100000
3045, 61.05191635619849, 167, 0.04993675381238609, 99, 100000
3046, 50.975769236683846, 74, 0.04993675381238609, 99, 100000
3047, -110.29274328052998, 6, 0.04993675381238609, 99, 100000
3048, -125.93768370640464, 88, 0.04993675381238609, 99, 100000
3049, -137.79624002985656, 168, 0.04993675381238609, 99, 100000
3050, -45.91087035043165, 160, 0.04993675381238609, 99, 100000
3051, -135.3387340940535, 49, 0.04993675381238609, 99, 100000
3052, -388.3820774946362, 292, 0.04993675381238609, 99, 100000
3053, -243.4849874493666, 598, 0.04993675381238609, 99, 100000
3054, 47.02574163977988, 257, 0.04993675381238609, 99, 100000
3055, -164.32950598502066, 114, 0.04993675381238609, 99, 100000
3056, -170.5157686471939, 72, 0.04993675381238609, 99, 100000
3057, -113.909873962868, 45, 0.04993675381238609, 99, 100000
3058, -99.81126567814499, 159, 0.04993675381238609, 99, 100000
3059, 73.50831790827215, 155, 0.04993675381238609, 99, 100000
3060, 28.456627069506794, 90, 0.04993675381238609, 99, 100000
3061, 55.298887211829424, 26, 0.04993675381238609, 99, 100000
3062, -175.07668216899037, 62, 0.04993675381238609, 99, 100000
3063, 46.29841840453446, 85, 0.04993675381238609, 99, 100000
3064, 33.68463296047412, 181, 0.04993675381238609, 99, 100000
3065, 66.46682527568191, 115, 0.04993675381238609, 99, 100000
3066, -113.39125782251358, 18, 0.04993675381238609, 99, 100000
3067, 32.42523546144366, 148, 0.04993675381238609, 99, 100000
3068, -118.12339544668794, 80, 0.04993675381238609, 99, 100000
3069, -198.94602845422924, 362, 0.04993675381238609, 99, 100000
3070, -204.7839453620836, 146, 0.04993675381238609, 99, 100000
3071, 40.60698733269237, 283, 0.04993675381238609, 99, 100000
3072, -134.34161517210305, 75, 0.04993675381238609, 99, 100000
3073, -238.79542717942968, 579, 0.04993675381238609, 99, 100000
3074, -209.19715236040065, 292, 0.04993675381238609, 99, 100000
3075, 46.51548170810565, 106, 0.04993675381238609, 99, 100000
3076, -18.936950332077686, 662, 0.04993675381238609, 99, 100000
3077, -186.8348397836089, 268, 0.04993675381238609, 99, 100000
3078, -299.88295308628585, 408, 0.04993675381238609, 99, 100000
3079, -113.01335995434783, 128, 0.04993675381238609, 99, 100000
3080, 43.349513996508904, 86, 0.04993675381238609, 99, 100000
3081, 89.90470725717023, 332, 0.04993675381238609, 99, 100000
3082, 42.10692659858614, 70, 0.04993675381238609, 99, 100000
3083, -158.5315892768558, 299, 0.04993675381238609, 99, 100000
3084, -335.2901867597102, 768, 0.04993675381238609, 99, 100000
3085, -616.4282045196742, 947, 0.04993675381238609, 99, 100000
3086, -395.4467539638281, 616, 0.04993675381238609, 99, 100000
3087, -113.43023900687695, 637, 0.04993675381238609, 99, 100000
3088, -182.25331290398026, 320, 0.04993675381238609, 99, 100000
3089, -181.50921722958446, 331, 0.04993675381238609, 99, 100000
3090, -397.6417404845124, 1000, 0.04993675381238609, 99, 100000
3091, -534.7412065772805, 859, 0.04993675381238609, 99, 100000
3093, -151.5802418058738, 103, 0.04993675381238609, 99, 100000
3094, -112.87889159750193, 104, 0.04993675381238609, 99, 100000
3095, -510.3333312952891, 853, 0.04993675381238609, 99, 100000
3096, -205.41272094775923, 264, 0.04993675381238609, 99, 100000
3097, -201.21173432539217, 446, 0.04993675381238609, 99, 100000
3098, -5.277785370592028, 554, 0.04993675381238609, 99, 100000
3099, -184.3407436448033, 522, 0.04993675381238609, 99, 100000
3100, -216.6680205091834, 641, 0.04993675381238609, 99, 100000
3101, -387.19640654232353, 697, 0.04993675381238609, 99, 100000
3102, -342.1078839437105, 393, 0.04993675381238609, 99, 100000
3103, -265.1720577009255, 1000, 0.04993675381238609, 99, 100000
3104, -250.0310182630783, 1000, 0.04993675381238609, 99, 100000
3105, -426.9566122890101, 1000, 0.04993675381238609, 99, 100000
3106, -393.774361708347, 1000, 0.04993675381238609, 99, 100000
3107, -364.54633512076543, 1000, 0.04993675381238609, 99, 100000
3108, -436.9779797648371, 1000, 0.04993675381238609, 99, 100000
3109, -399.03799836401595, 1000, 0.04993675381238609, 99, 100000
3110, 50.58106941333972, 11, 0.04993675381238609, 99, 100000
3111, 42.01545579684898, 174, 0.04993675381238609, 99, 100000
3112, -338.43873409333173, 533, 0.04993675381238609, 99, 100000
3113, -367.30305689712986, 683, 0.04993675381238609, 99, 100000
3114, -434.39924444275675, 1000, 0.04993675381238609, 99, 100000
3116, -355.012718802318, 570, 0.04993675381238609, 99, 100000
3117, 50.76468191295862, 16, 0.04993675381238609, 99, 100000
3118, -185.8961081909947, 190, 0.04993675381238609, 99, 100000
3119, -257.94012241309974, 416, 0.04993675381238609, 99, 100000
3120, -422.2578177718242, 1000, 0.04993675381238609, 99, 100000
3121, -334.36031594866654, 1000, 0.04993675381238609, 99, 100000
3122, -150.26389167830348, 80, 0.04993675381238609, 99, 100000
3123, 32.26516508462373, 553, 0.04993675381238609, 99, 100000
3124, -207.36419489094988, 288, 0.04993675381238609, 99, 100000
3125, -170.4809017891821, 1000, 0.04993675381238609, 99, 100000
3126, -164.01387880183756, 159, 0.04993675381238609, 99, 100000
3127, -131.03701260313392, 36, 0.04993675381238609, 99, 100000
3128, -147.98946040309966, 70, 0.04993675381238609, 99, 100000
3129, -179.6716905243229, 168, 0.04993675381238609, 99, 100000
3130, -253.4313460830599, 287, 0.04993675381238609, 99, 100000
3131, -162.2793954871595, 59, 0.04993675381238609, 99, 100000
3132, -173.02208881778643, 347, 0.04993675381238609, 99, 100000
3134, -161.88366732001305, 49, 0.04993675381238609, 99, 100000
3135, 41.204727344214916, 47, 0.04993675381238609, 99, 100000
3136, 53.24088127663708, 650, 0.04993675381238609, 99, 100000
3137, -204.45515315933153, 162, 0.04993675381238609, 99, 100000
3138, 52.05071588139981, 385, 0.04993675381238609, 99, 100000
3139, -98.23159758950351, 1000, 0.04993675381238609, 99, 100000
3140, 23.576149710454047, 265, 0.04993675381238609, 99, 100000
3141, 23.77516896300949, 265, 0.04993675381238609, 99, 100000
3142, -164.10559982061386, 102, 0.04993675381238609, 99, 100000
3143, -35.978768047643825, 424, 0.04993675381238609, 99, 100000
3144, -221.67638629605062, 424, 0.04993675381238609, 99, 100000
3145, -1.9605650616867933, 375, 0.04993675381238609, 99, 100000
3146, -92.6114010961901, 1000, 0.04993675381238609, 99, 100000
3147, 42.82766168634407, 190, 0.04993675381238609, 99, 100000
3149, -80.97087256016675, 1000, 0.04993675381238609, 99, 100000
3150, 40.22837269958109, 253, 0.04993675381238609, 99, 100000
3151, 7.634014781098813, 297, 0.04993675381238609, 99, 100000
3152, -163.81191554653924, 105, 0.04993675381238609, 99, 100000
3153, 46.15445912486757, 435, 0.04993675381238609, 99, 100000
3154, 197.8229451336665, 978, 0.04993675381238609, 237, 100000
3155, 43.14976639545057, 172, 0.04993675381238609, 237, 100000
3156, -237.81134877353907, 1000, 0.04993675381238609, 237, 100000
3157, 68.78435830943636, 760, 0.04993675381238609, 237, 100000
3158, -119.34535959735513, 53, 0.04993675381238609, 237, 100000
3159, -193.89748379355296, 140, 0.04993675381238609, 237, 100000
3160, -785.4942736878293, 1000, 0.04993675381238609, 237, 100000
3161, -195.79569940108922, 1000, 0.04993675381238609, 237, 100000
3162, -461.623662562517, 1000, 0.04993675381238609, 237, 100000
3163, -307.35871285706526, 512, 0.04993675381238609, 237, 100000
3164, -213.20955378562212, 140, 0.04993675381238609, 237, 100000
3165, -193.98090928292368, 1000, 0.04993675381238609, 237, 100000
3166, -272.9176097996533, 1000, 0.04993675381238609, 237, 100000
3167, -378.8980191550654, 657, 0.04993675381238609, 237, 100000
3168, -135.2694591350155, 747, 0.04993675381238609, 237, 100000
3169, -518.8763501401991, 1000, 0.04993675381238609, 237, 100000
3170, 49.787979257293046, 12, 0.04993675381238609, 237, 100000
3171, -463.48129883121874, 689, 0.04993675381238609, 237, 100000
3172, 56.96861365242512, 362, 0.04993675381238609, 237, 100000
3173, 32.92711111041717, 183, 0.04993675381238609, 237, 100000
3174, -76.54190312395804, 212, 0.04993675381238609, 237, 100000
3175, 20.494449546560645, 190, 0.04993675381238609, 237, 100000
3176, -16.247059578774497, 300, 0.04993675381238609, 237, 100000
3177, 41.71169495768845, 115, 0.04993675381238609, 237, 100000
3178, 46.476929997326806, 153, 0.04993675381238609, 237, 100000
3179, -131.0556460544467, 22, 0.04993675381238609, 237, 100000
3180, -126.81527886260301, 126, 0.04993675381238609, 237, 100000
3181, 33.406235760077834, 125, 0.04993675381238609, 237, 100000
3182, 48.93088436219841, 85, 0.04993675381238609, 237, 100000
3183, 64.5898645601992, 433, 0.04993675381238609, 237, 100000
3184, 25.363083447336976, 331, 0.04993675381238609, 237, 100000
3185, 94.8235481941374, 318, 0.04993675381238609, 237, 100000
3186, -122.2779374816455, 31, 0.04993675381238609, 237, 100000
3187, 17.531208004569635, 151, 0.04993675381238609, 237, 100000
3188, -116.65946262981743, 95, 0.04993675381238609, 237, 100000
3189, 11.601337528321892, 435, 0.04993675381238609, 237, 100000
3190, -163.46623303741217, 318, 0.04993675381238609, 237, 100000
3191, 25.628514089039527, 383, 0.04993675381238609, 237, 100000
3192, 82.508177231648, 433, 0.04993675381238609, 237, 100000
3193, 2.042910418473184, 158, 0.04993675381238609, 237, 100000
3194, 47.00437951087952, 11, 0.04993675381238609, 237, 100000
3195, 45.113005601859186, 158, 0.04993675381238609, 237, 100000
3196, 12.68393308747909, 253, 0.04993675381238609, 237, 100000
3197, 57.999820219883986, 185, 0.04993675381238609, 237, 100000
3198, 53.12036111950874, 272, 0.04993675381238609, 237, 100000
3199, 41.6531641879119, 45, 0.04993675381238609, 237, 100000
3200, -75.72987746645231, 450, 0.04993675381238609, 237, 100000
3201, 20.371167527046055, 99, 0.04993675381238609, 237, 100000
3202, 40.10424062196398, 140, 0.04993675381238609, 237, 100000
3203, 90.50643132592086, 493, 0.04993675381238609, 237, 100000
3204, 80.17249113693833, 209, 0.04993675381238609, 237, 100000
3205, 79.42148627972347, 364, 0.04993675381238609, 237, 100000
3206, 60.5218748395564, 204, 0.04993675381238609, 237, 100000
3207, -130.74372587523249, 328, 0.04993675381238609, 237, 100000
3208, -182.12919183680788, 320, 0.04993675381238609, 237, 100000
3209, -133.25322475246958, 329, 0.04993675381238609, 237, 100000
3210, -156.78043019532925, 171, 0.04993675381238609, 237, 100000
3211, -5.262179747514892, 354, 0.04993675381238609, 237, 100000
3212, -19.67288726950028, 813, 0.04993675381238609, 238, 100000
3213, -238.28616970125586, 251, 0.04993675381238609, 238, 100000
3214, 49.529720172286034, 9, 0.04993675381238609, 238, 100000
3215, -41.18126949900761, 225, 0.04993675381238609, 238, 100000
3216, -1.0997315768618137, 413, 0.04993675381238609, 238, 100000
3217, -128.51951229787664, 581, 0.04993675381238609, 238, 100000
3218, 48.575434658210725, 185, 0.04993675381238609, 238, 100000
3219, 97.98223936249997, 453, 0.04993675381238609, 238, 100000
3220, -329.8553364055406, 1000, 0.04993675381238609, 238, 100000
3221, -232.82747782533988, 1000, 0.04993675381238609, 238, 100000
3222, -163.085900749953, 480, 0.04993675381238609, 238, 100000
3223, 15.708004859974608, 200, 0.04993675381238609, 238, 100000
3224, 47.410869223065674, 13, 0.04993675381238609, 238, 100000
3225, -187.12088119983673, 330, 0.04993675381238609, 238, 100000
3226, -159.2414544482599, 167, 0.04993675381238609, 238, 100000
3227, -109.75430460393545, 125, 0.04993675381238609, 238, 100000
3228, -281.64558316837065, 717, 0.04993675381238609, 238, 100000
3229, -10.540718494914472, 359, 0.04993675381238609, 238, 100000
3230, -32.08763953857124, 336, 0.04993675381238609, 238, 100000
3231, -76.2507916300383, 662, 0.04993675381238609, 238, 100000
3232, -510.0317037140485, 1000, 0.04993675381238609, 238, 100000
3233, -168.2196420482942, 284, 0.04993675381238609, 238, 100000
3234, -280.9420069252701, 520, 0.04993675381238609, 238, 100000
3236, -220.39305077400059, 1000, 0.04993675381238609, 238, 100000
3237, -59.118610628298484, 287, 0.04993675381238609, 238, 100000
3238, -160.32198082478135, 1000, 0.04993675381238609, 238, 100000
3239, -157.71260203488055, 1000, 0.04993675381238609, 238, 100000
3240, 15.48760316008702, 198, 0.04993675381238609, 238, 100000
3241, 4.999419059691718, 327, 0.04993675381238609, 238, 100000
3242, -242.6620875117078, 874, 0.04993675381238609, 238, 100000
3243, 44.2071519268211, 355, 0.04993675381238609, 238, 100000
3244, -296.00429375632666, 1000, 0.04993675381238609, 238, 100000
3245, 46.35593562014401, 18, 0.04993675381238609, 238, 100000
3246, 51.29703092202544, 6, 0.04993675381238609, 238, 100000
