episode, reward, duration, n_steps, epsilon, success_count, memory length
2, 537.3748025894165, 1.6917943954467773, 12, 1.0, 0, 508
3, -979.4948985754745, 11.582536697387695, 104, 0.999, 0, 611
4, -916.2307704940904, 13.284465312957764, 133, 0.998001, 0, 743
5, -990.908627388766, 11.447338342666626, 113, 0.997002999, 0, 855
6, 710.6103987439637, 50.73824620246887, 498, 0.996005996001, 0, 1352
7, 733.7041566105327, 51.134690284729004, 498, 0.995009990004999, 0, 1849
8, 546.7969651650637, 3.4608044624328613, 39, 0.994014980014994, 0, 1887
9, -832.766728003975, 16.0307674407959, 138, 0.993020965034979, 0, 2024
10, -894.9364735760028, 12.404300451278687, 105, 0.9920279440699441, 0, 2128
11, 540.1032792031765, 38.55027961730957, 348, 0.9910359161258742, 0, 2475
12, 312.62904726481065, 18.04000496864319, 180, 0.9900448802097482, 0, 2654
13, -842.9949259757996, 12.751340627670288, 94, 0.9890548353295385, 0, 2747
14, -848.553366756998, 16.112006664276123, 115, 0.988065780494209, 0, 2861
15, -750.3333069831133, 17.146490335464478, 145, 0.9870777147137147, 0, 3005
16, -816.7308034580201, 17.678556442260742, 141, 0.986090636999001, 0, 3145
17, -738.2553073000163, 25.530741691589355, 208, 0.9851045463620021, 0, 3352
18, -854.3479282278568, 13.400860786437988, 152, 0.98411944181564, 0, 3503
19, 731.3200339078903, 10.809281349182129, 116, 0.9831353223738244, 0, 3618
20, -955.72121091187, 5.178451061248779, 49, 0.9821521870514506, 0, 3666
21, -737.6542373797856, 19.733391761779785, 205, 0.9811700348643991, 0, 3870
22, -878.2700795912533, 15.493590354919434, 174, 0.9801888648295347, 0, 4043
23, -717.4271135278977, 19.880165338516235, 200, 0.9792086759647052, 0, 4242
24, -751.0630464535207, 16.114914417266846, 179, 0.9782294672887405, 0, 4420
25, -729.522012591362, 14.558720111846924, 168, 0.9772512378214517, 0, 4587
26, -681.0710764257237, 20.187137603759766, 236, 0.9762739865836303, 0, 4822
27, -717.8882272839546, 17.79379391670227, 207, 0.9752977125970467, 0, 5028
28, -699.0436519682407, 19.178919792175293, 221, 0.9743224148844496, 0, 5248
29, -695.8531330823898, 20.95432162284851, 157, 0.9733480924695651, 0, 5404
30, -767.4079236853868, 30.12690305709839, 211, 0.9723747443770956, 0, 5614
31, 707.0635870695114, 10.656018257141113, 100, 0.9714023696327185, 0, 5713
32, 548.2398701943457, 3.383981227874756, 30, 0.9704309672630859, 0, 5742
33, 982.7952766620438, 41.97698211669922, 334, 0.9694605362958227, 0, 6075
34, -462.2902557243942, 39.29962921142578, 426, 0.9684910757595269, 0, 6500
35, 836.11292893067, 17.423187732696533, 194, 0.9675225846837673, 0, 6693
36, 674.0863771404547, 44.740771770477295, 498, 0.9665550620990835, 0, 7190
37, 711.6645706205163, 44.189356088638306, 498, 0.9655885070369844, 0, 7687
38, 802.9669956751168, 13.494752168655396, 148, 0.9646229185299474, 0, 7834
39, 870.1714878343046, 45.55893135070801, 498, 0.9636582956114175, 0, 8331
40, 637.4317898750305, 5.5616748332977295, 61, 0.9626946373158061, 0, 8391
41, 1038.0938188564032, 31.89312481880188, 343, 0.9617319426784903, 0, 8733
42, 969.9759600078687, 33.01837182044983, 259, 0.9607702107358118, 0, 8991
43, -823.0258669815958, 20.370620727539062, 138, 0.959809440525076, 0, 9128
