episode, reward, success, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
5601, 11580.83671450615, True, 1.7543184757232666, 80, 0.04996170339735633, 0, 100000, 5.580252647399902, 16416.271484375
5602, 9898.019040048122, True, 8.174870491027832, 397, 0.04996170339735633, 0, 100000, 5.728081226348877, 16341.126953125
5603, 9731.662892341614, True, 8.8519606590271, 445, 0.04996170339735633, 0, 100000, 5.299385070800781, 16178.4521484375
5604, -11126.990292489529, False, 2.502908706665039, 125, 0.04996170339735633, 0, 100000, 5.727055072784424, 15866.783203125
5605, 10357.776023495942, True, 6.1000730991363525, 303, 0.04996170339735633, 0, 100000, 6.894124984741211, 16180.029296875
5606, 8194.377477526665, True, 13.07288670539856, 662, 0.04996170339735633, 0, 100000, 6.569358825683594, 16226.8291015625
5607, -12962.969488799572, False, 5.780041217803955, 289, 0.04996170339735633, 0, 100000, 6.81365966796875, 16295.4814453125
5608, 9621.816052794456, True, 9.12020206451416, 457, 0.04996170339735633, 0, 100000, 7.186491012573242, 16181.7373046875
5609, -10920.606373548508, False, 1.5122768878936768, 73, 0.04996170339735633, 0, 100000, 6.731870174407959, 15392.677734375
5610, 8541.940629128367, True, 13.22719407081604, 674, 0.04996170339735633, 0, 100000, 6.744978904724121, 15895.560546875
5611, 8786.157896921039, True, 11.844311714172363, 602, 0.04996170339735633, 0, 100000, 7.324326515197754, 15772.8857421875
5612, -12584.284906696528, False, 7.9528489112854, 396, 0.04996170339735633, 0, 100000, 7.20942497253418, 15487.03515625
5613, 8110.604892715812, True, 10.447590589523315, 523, 0.04996170339735633, 0, 100000, 7.2503767013549805, 15748.1572265625
5614, -11905.006242275238, False, 4.604520797729492, 228, 0.04996170339735633, 0, 100000, 7.021871089935303, 15470.8056640625
5615, -11129.758628740907, False, 2.9417593479156494, 141, 0.04996170339735633, 0, 100000, 7.356137275695801, 15778.078125
5616, 8770.790037602186, True, 13.591791152954102, 676, 0.04996170339735633, 0, 100000, 7.598034858703613, 15796.9619140625
