episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
9601, 2356.6583077013493, 1, 2, 345, 1063736, 345, 0.0, 0.0
9602, -6740.675098657608, 3, -2, 1234, 1064970, 1579, 2.6054940223693848, 38.11648941040039
9603, -4051.4768278598785, 3, 0, 405, 1065375, 1984, 8.442611694335938, 111.16378021240234
9604, 1626.6474033594131, 1, 16, 479, 1065854, 2463, 9.475739479064941, 111.35850524902344
9605, -6586.30834031105, 3, -16, 1206, 1067060, 3669, 9.480611801147461, 117.67423248291016
9606, 1587.6874722838402, 1, 18, 540, 1067600, 4209, 10.212778091430664, 125.48823547363281
9607, 1367.0796644091606, 1, 17, 529, 1068129, 4738, 10.34874153137207, 124.17181396484375
9608, -5736.474881052971, 3, -35, 970, 1069099, 5708, 10.991305351257324, 126.33927917480469
9609, -368.8831250667572, 1, 21, 629, 1069728, 6337, 11.26522445678711, 129.55239868164062
9610, -6582.006333112717, 2, -21, 1300, 1071028, 7637, 10.760306358337402, 132.1624755859375
9611, 1736.2242678105831, 1, 14, 412, 1071440, 8049, 10.392454147338867, 129.6780548095703
9612, 491.77987521886826, 1, 28, 847, 1072287, 8896, 10.699769973754883, 127.90067291259766
9613, 1123.948783159256, 1, 17, 480, 1072767, 9376, 10.618307113647461, 125.9146499633789
9614, -6542.443939983845, 1, 53, 1603, 1074370, 10979, 10.962913513183594, 126.86309814453125
9615, 1259.6801171302795, 1, 18, 491, 1074861, 11470, 11.203248023986816, 128.569580078125
9616, -2101.0947917997837, 1, 42, 1260, 1076121, 12730, 11.624176979064941, 129.69004821777344
9617, -3416.081288456917, 2, -172, 309, 1076430, 13039, 12.059638977050781, 131.09823608398438
9618, -4158.81920593977, 1, 53, 1558, 1077988, 14597, 12.393841743469238, 133.64768981933594
9619, -11469.99905860424, 3, -53, 1946, 1079934, 16543, 12.019857406616211, 136.17654418945312
9620, 2042.2480081915855, 1, 10, 295, 1080229, 16838, 11.515159606933594, 136.7050323486328
9621, -5239.306869149208, 2, -10, 636, 1080865, 17474, 11.93116569519043, 137.24862670898438
9622, 2089.3978464603424, 1, 9, 241, 1081106, 17715, 12.21996021270752, 138.1856231689453
9623, -3191.789057672024, 1, 50, 1477, 1082583, 19192, 12.55384349822998, 140.71328735351562
9624, 1079.0574206113815, 1, 22, 645, 1083228, 19837, 11.989476203918457, 139.69598388671875
9625, -1861.9569562971592, 1, 50, 1443, 1084671, 21280, 11.949851036071777, 138.6387481689453
9626, -330.9829008579254, 1, 26, 724, 1085395, 22004, 11.461260795593262, 138.07041931152344
9627, -408.84195171296597, 1, 39, 1140, 1086535, 23144, 11.781578063964844, 137.50706481933594
9628, -4813.135326504707, 3, -196, 309, 1086844, 23453, 12.01777172088623, 137.44400024414062
9629, 1262.8585133254528, 1, 18, 513, 1087357, 23966, 12.272394180297852, 139.22518920898438
9630, -3679.106786966324, 3, -18, 130, 1087487, 24096, 13.08864688873291, 138.4957275390625
9631, 637.5415464937687, 1, 26, 754, 1088241, 24850, 12.398362159729004, 139.3705291748047
9632, -7826.324679076672, 3, -26, 1287, 1089528, 26137, 12.69232177734375, 139.44935607910156
