episode, reward, success, duration, n_steps, memory length, avg_critic_loss, avg_actor_loss
1, -5215.770614913898, 3, 27.58956611099984, 1191, 26758, 10054.123046875, 13.631823539733887
2, -7260.089443712262, 2, 41.40914082800009, 1839, 28597, 10982.568359375, 14.452399253845215
3, -6026.4878388065845, 2, 13.279256690000011, 545, 29142, 12561.783203125, 15.173134803771973
4, -2361.152058839798, 2, 6.59593754399998, 242, 29384, 8617.939453125, 15.50467586517334
5, -4199.459733050782, 2, 10.069874647000006, 402, 29786, 11423.0263671875, 15.811927795410156
6, -8219.708305120468, 2, 19.754632908999838, 835, 30621, 12064.9013671875, 16.353036880493164
7, -6480.89408826828, 2, 13.84821724099993, 565, 31186, 11848.630859375, 16.84010887145996
8, -5963.697376098484, 2, 18.15657163700007, 780, 31966, 9325.2265625, 17.369522094726562
9, -4798.6758246310055, 2, 13.603756514999986, 556, 32522, 12300.34375, 17.742565155029297
10, -5925.889436099678, 2, 17.243404175000023, 745, 33267, 12112.5634765625, 18.30977439880371
11, -2403.0425294339657, 2, 13.621033663999924, 561, 33828, 11458.1357421875, 18.70137596130371
12, -3066.986699104309, 2, 9.598987527999952, 384, 34212, 10656.0458984375, 19.08543586730957
13, -3584.675720244988, 2, 10.19180169099991, 396, 34608, 12330.470703125, 19.654237747192383
14, -4008.5931220054626, 2, 6.787908100999857, 259, 34867, 13983.34765625, 19.71394920349121
15, -5072.735261915252, 2, 9.971488805000035, 399, 35266, 14007.7314453125, 19.878129959106445
16, -3173.7153882980347, 2, 6.7555964569999105, 249, 35515, 9537.263671875, 19.974384307861328
17, -5143.297905134037, 2, 13.477327221999985, 569, 36084, 13034.888671875, 20.491989135742188
18, -1833.958818294108, 2, 12.958870804000071, 533, 36617, 13931.7744140625, 20.898853302001953
19, -3682.950939178467, 2, 5.800713973999791, 218, 36835, 14972.0810546875, 21.318178176879883
20, -5126.615138746798, 2, 13.386887006000052, 555, 37390, 12186.0625, 21.410747528076172
21, -1753.5012578964233, 2, 6.081984197000111, 223, 37613, 13982.4228515625, 21.735572814941406
22, -6336.114208166022, 2, 13.60819294199996, 551, 38164, 14018.666015625, 22.07758331298828
23, -956.3433210849762, 2, 6.998683455000219, 258, 38422, 11929.0869140625, 22.436330795288086
24, -2465.1059498786926, 2, 6.008803944999954, 210, 38632, 13401.0146484375, 22.614721298217773
25, -4433.130192533135, 2, 10.009230681999952, 408, 39040, 15701.2392578125, 23.011646270751953
26, -3790.1302167251706, 2, 12.522274960000004, 506, 39546, 12301.275390625, 23.28928565979004
27, -5157.041574100964, 2, 12.72704361000001, 530, 40076, 12488.0595703125, 23.63463020324707
28, -5938.2978441827, 2, 18.35987334599986, 787, 40863, 13941.306640625, 24.000932693481445
29, -5482.8203077521175, 2, 13.04273478999994, 541, 41404, 13311.0595703125, 24.666337966918945
30, -2692.1113574697374, 2, 11.394034115000068, 473, 41877, 13692.15625, 24.925010681152344
31, -4070.574689388275, 2, 12.540863371000114, 518, 42395, 12544.138671875, 25.225608825683594
32, -3651.6685123443604, 2, 6.196109509000053, 220, 42615, 14873.9326171875, 25.419784545898438
33, -5126.830998021644, 2, 13.746769515000096, 575, 43190, 13562.662109375, 25.78273582458496
34, -1282.1839525699615, 2, 7.195425956999998, 271, 43461, 13994.5751953125, 26.089826583862305
35, -5624.137050919235, 2, 13.488142414999857, 541, 44002, 13608.6943359375, 26.338747024536133
