episode, reward, success, duration, n_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2460.5565086603165, 2, 2.690108307000628, 146, 25158, 0.06441527605056763, 0.22600874304771423
2, -3099.381377220154, 2, 3.805580195999937, 208, 25366, 0.05715405195951462, 0.22558559477329254
3, -3323.710659980774, 2, 4.854739389000315, 267, 25633, 0.06084488704800606, 0.2305062711238861
4, -3583.262813448906, 2, 7.560658382997644, 412, 26045, 0.06545211374759674, 0.23222264647483826
5, -2675.99436712265, 2, 2.0840330499995616, 114, 26159, 0.06489194184541702, 0.23730850219726562
6, -2825.6119503974915, 2, 2.1981763699986914, 121, 26280, 0.06061024218797684, 0.23616458475589752
7, -2929.292072892189, 2, 3.4912951639998937, 189, 26469, 0.05526839196681976, 0.23694968223571777
8, -3296.488200187683, 2, 4.708776020001096, 256, 26725, 0.06847523152828217, 0.24136319756507874
9, -2569.278233528137, 2, 2.055496734999906, 111, 26836, 0.058127377182245255, 0.23844031989574432
10, -2706.58829665184, 2, 3.254415281000547, 177, 27013, 0.06325071305036545, 0.24226336181163788
11, -2869.1235706806183, 2, 2.805590320000192, 153, 27166, 0.07614050060510635, 0.2476767748594284
12, -3773.5268511772156, 2, 5.057819941001071, 277, 27443, 0.06230754405260086, 0.24957194924354553
13, -2697.793886423111, 2, 2.0632317079980567, 109, 27552, 0.07303696125745773, 0.25053322315216064
14, -2628.1514184474945, 2, 2.8095444080026937, 155, 27707, 0.06416238844394684, 0.25009390711784363
15, -3495.0821812152863, 2, 4.371170841001003, 239, 27946, 0.06624467670917511, 0.25336119532585144
16, -2559.065218925476, 2, 2.180779933998565, 119, 28065, 0.06298688054084778, 0.2546830177307129
17, -3188.0937819480896, 2, 4.4774802930005535, 242, 28307, 0.06813929975032806, 0.25557461380958557
18, -2581.120568871498, 2, 2.0511875839983986, 111, 28418, 0.06908656656742096, 0.2572333812713623
19, -3233.446930170059, 2, 3.9230147220005165, 211, 28629, 0.06961411982774734, 0.256550133228302
20, -2645.743556380272, 2, 2.194373184996948, 119, 28748, 0.06445897370576859, 0.26397615671157837
21, -2614.821012020111, 2, 2.0254504879994784, 110, 28858, 0.05493272468447685, 0.26482346653938293
22, -3000.24102640152, 2, 2.4459801179982605, 132, 28990, 0.06174096092581749, 0.26801496744155884
23, -2941.070053100586, 2, 2.8344388920013444, 155, 29145, 0.06343598663806915, 0.26894500851631165
24, -2661.6744561195374, 2, 1.9851734270014276, 109, 29254, 0.06912091374397278, 0.2684701681137085
25, -2447.5010232925415, 2, 1.9215136550010357, 105, 29359, 0.0738685131072998, 0.2678378224372864
26, -2513.208425760269, 2, 1.9277559839974856, 105, 29464, 0.06807417422533035, 0.2681633532047272
27, -2836.656483054161, 2, 2.2520331380001153, 122, 29586, 0.05066261067986488, 0.2714638113975525
28, -2960.9675390720367, 3, 3.521602785000141, 191, 29777, 0.06931562721729279, 0.27505338191986084
29, 2246.973264873028, 1, 3.2417049199975736, 176, 29953, 0.07818391919136047, 0.27538764476776123
30, -2425.598701238632, 2, 1.2168886899999052, 66, 30019, 0.05167700722813606, 0.2762792110443115
31, -2552.1896476745605, 2, 2.0410696799990546, 110, 30129, 0.06014987453818321, 0.2784421145915985
32, -2865.790227651596, 2, 2.0648736830007692, 112, 30241, 0.08360336720943451, 0.2795261740684509
33, -3042.4208183288574, 2, 4.403351208999084, 242, 30483, 0.07319367676973343, 0.2836757302284241
34, -3581.831165790558, 2, 4.347667787998944, 236, 30719, 0.06846284121274948, 0.282036691904068
35, -2544.182083964348, 2, 2.540850428998965, 136, 30855, 0.07250457257032394, 0.2832285463809967
36, -2476.2227280139923, 2, 1.967324703000486, 108, 30963, 0.06747148931026459, 0.2926194965839386
37, 2331.2812935113907, 1, 1.7060777959995903, 92, 31055, 0.07210050523281097, 0.2878623306751251
38, -2695.8198878765106, 2, 1.981491244998324, 107, 31162, 0.06644267588853836, 0.28903448581695557
39, -3068.8135693073273, 2, 4.597902871999395, 250, 31412, 0.06297606229782104, 0.29131680727005005
40, -3167.7087366580963, 2, 4.590794347997871, 252, 31664, 0.0700962021946907, 0.29330140352249146
41, 2332.4748823046684, 1, 3.163732915996661, 170, 31834, 0.07057048380374908, 0.2953154742717743
42, -2508.707345724106, 2, 1.2701999970013276, 69, 31903, 0.06961258500814438, 0.2950950860977173
43, -2659.8490772247314, 2, 2.6948529230030545, 146, 32049, 0.07307999581098557, 0.3002651035785675
44, -3522.05831182003, 2, 4.514617881999584, 249, 32298, 0.07229896634817123, 0.30107927322387695
45, -3301.617043018341, 2, 4.561938836999616, 250, 32548, 0.07949137687683105, 0.3032649755477905
46, -2595.75532746315, 2, 2.6462669909997203, 144, 32692, 0.07712829113006592, 0.3092714548110962
47, -2917.270229578018, 2, 4.3187741820001975, 232, 32924, 0.0721738189458847, 0.3069617450237274
48, 2422.8031890392303, 1, 1.5667852320002567, 86, 33010, 0.06397596001625061, 0.3084868788719177
49, -2873.626983165741, 2, 2.9946479559985164, 163, 33173, 0.0665290504693985, 0.31501859426498413
50, -2629.653914809227, 2, 2.2180478390000644, 122, 33295, 0.06302279233932495, 0.31005924940109253
51, -4453.737430810928, 2, 4.858734749999712, 269, 33564, 0.06622324138879776, 0.3155209422111511
52, -2710.4552268981934, 2, 2.7224037980013236, 147, 33711, 0.07474787533283234, 0.3196429908275604
53, -2783.085322201252, 3, 5.224101875002816, 284, 33995, 0.07901743054389954, 0.3183434307575226
54, -2726.581870317459, 2, 2.592969716999505, 142, 34137, 0.08458151668310165, 0.32127484679222107
55, -2719.713499546051, 2, 2.670150925998314, 144, 34281, 0.07615483552217484, 0.3181171119213104
56, -3234.4248861074448, 2, 4.753249867997511, 256, 34537, 0.0675651803612709, 0.3225315511226654
57, -2870.5908448696136, 2, 2.8282624280000164, 151, 34688, 0.06670384854078293, 0.3255453407764435
58, -2942.9801738262177, 2, 3.260633488000167, 176, 34864, 0.0754661038517952, 0.3273889124393463
59, -3000.751652956009, 2, 4.696403556001314, 257, 35121, 0.07907593995332718, 0.3366312086582184
60, -2938.2189676761627, 3, 3.5191635549999774, 193, 35314, 0.07767635583877563, 0.3343702256679535
61, -2572.349955558777, 2, 2.8523281380003027, 154, 35468, 0.06592553108930588, 0.3368174731731415
62, -3130.824755191803, 2, 4.44637923999835, 241, 35709, 0.06972555816173553, 0.33771562576293945
63, -2500.71650826931, 2, 2.6675670119984716, 146, 35855, 0.08126287162303925, 0.3401215672492981
64, -2937.9865930080414, 2, 4.814361153999926, 261, 36116, 0.07909681648015976, 0.34190571308135986
65, -2712.7183442115784, 2, 2.187872448001144, 118, 36234, 0.07004424184560776, 0.3407687246799469
66, -2649.7292172908783, 2, 2.624871889998758, 141, 36375, 0.06877736747264862, 0.3477983772754669
67, -2882.066685438156, 3, 3.4259049860011146, 185, 36560, 0.08164817094802856, 0.34782806038856506
68, -3130.284219324589, 2, 4.496802984998794, 244, 36804, 0.08051612973213196, 0.3457792401313782
69, -2650.1877562999725, 2, 2.426291128998855, 132, 36936, 0.07227297872304916, 0.35006415843963623
70, -2419.7864830493927, 3, 3.56664615200134, 193, 37129, 0.06327541917562485, 0.3494802415370941
71, -2671.638327598572, 2, 2.6676171790022636, 145, 37274, 0.08202975988388062, 0.3526698648929596
72, -2599.220180630684, 2, 2.7739176629984286, 152, 37426, 0.07855415344238281, 0.35645660758018494
73, -3187.4798768758774, 2, 6.761871525999595, 368, 37794, 0.07103384286165237, 0.3550620675086975
74, -2864.5810494422913, 2, 3.679781618000561, 195, 37989, 0.07347653806209564, 0.35415294766426086
75, -2649.127844810486, 2, 2.7194832249988394, 148, 38137, 0.07728606462478638, 0.35912150144577026
76, -4837.060114622116, 2, 6.174652237001283, 334, 38471, 0.06958971172571182, 0.3619159758090973
77, -2606.8832342624664, 2, 1.8757667210011277, 101, 38572, 0.07992719113826752, 0.3625425696372986
78, -2492.8780559301376, 2, 2.647977616998105, 143, 38715, 0.06198648363351822, 0.365468293428421
79, -2973.925982236862, 2, 4.230867910999223, 232, 38947, 0.06527722626924515, 0.36467444896698
80, -2594.943093776703, 2, 2.056991454999661, 111, 39058, 0.062094587832689285, 0.36316046118736267
81, -2700.6995269060135, 2, 3.294828468999185, 178, 39236, 0.06209339201450348, 0.36825141310691833
82, -2570.9355503320694, 3, 3.586995087000105, 194, 39430, 0.08933181315660477, 0.3794805407524109
83, -3142.092569589615, 2, 4.019834553997498, 217, 39647, 0.07900459319353104, 0.3746485114097595
84, 2384.844609975815, 1, 1.6928858030005358, 92, 39739, 0.09086804836988449, 0.37624919414520264
85, -2878.771120071411, 2, 2.9548082680012158, 161, 39900, 0.09245958924293518, 0.378609299659729
86, -2554.088696241379, 2, 2.092118397999002, 114, 40014, 0.08895199745893478, 0.3802519142627716
87, -3192.24903011322, 2, 5.092269545999443, 278, 40292, 0.08021744340658188, 0.3819945454597473
88, -2697.2855565547943, 2, 2.3620570460007, 128, 40420, 0.06025122478604317, 0.3814530670642853
89, -2633.3172223567963, 2, 2.2318527690003975, 121, 40541, 0.07922288775444031, 0.38528698682785034
90, -3330.174124956131, 2, 5.697162252999988, 309, 40850, 0.07401930540800095, 0.3860519528388977
91, -3427.0959330797195, 2, 6.641072890000942, 358, 41208, 0.07147955894470215, 0.38961002230644226
92, 235.69890075922012, 1, 10.420263002000866, 565, 41773, 0.08316612988710403, 0.3954770565032959
93, -2616.547545194626, 2, 2.3204681429997436, 125, 41898, 0.07439687848091125, 0.38966837525367737
94, -2886.65135794878, 2, 5.326117210999655, 290, 42188, 0.07223861664533615, 0.3934842646121979
95, -4428.35960906744, 2, 12.257521914998506, 666, 42854, 0.07750799506902695, 0.399004727602005
96, -4861.704066038132, 3, 5.190892317001271, 280, 43134, 0.07730794697999954, 0.40733757615089417
97, -3417.275537610054, 2, 6.453478132003511, 356, 43490, 0.07778435945510864, 0.407331645488739
98, -2688.39217877388, 2, 2.2902616640021733, 124, 43614, 0.07924463599920273, 0.41046059131622314
99, -4186.791877746582, 2, 6.233217900997261, 339, 43953, 0.07228309661149979, 0.4074595868587494
100, -3811.813702106476, 3, 8.649147035001079, 471, 44424, 0.08090125769376755, 0.41422784328460693
101, -3975.551352262497, 2, 9.622232506000728, 524, 44948, 0.0776897445321083, 0.415281742811203
102, 2252.861582994461, 1, 3.6159078829987266, 197, 45145, 0.07262679189443588, 0.4179784655570984
103, -3755.6484384536743, 2, 3.1928326439992816, 173, 45318, 0.07747625559568405, 0.4174259901046753
104, -2859.0058718919754, 2, 2.629364694999822, 142, 45460, 0.06738894432783127, 0.42547866702079773
105, -3114.367312669754, 2, 2.734656411001197, 148, 45608, 0.08388963341712952, 0.42627620697021484
106, -2723.7303047180176, 2, 2.334753686998738, 129, 45737, 0.07824351638555527, 0.42219945788383484
107, 2212.488736152649, 1, 3.356586072000937, 186, 45923, 0.06651822477579117, 0.4318651258945465
108, -10604.821998000145, 3, 18.08572301499953, 1007, 46930, 0.08029048144817352, 0.43348899483680725
109, -5391.327663421631, 2, 9.020355674998427, 505, 47435, 0.07265810668468475, 0.44139984250068665
110, -3052.686664521694, 2, 3.292779191000591, 185, 47620, 0.07885127514600754, 0.44917500019073486
111, -3595.7943856716156, 2, 2.631767850001779, 148, 47768, 0.07620029151439667, 0.4474937915802002
112, -5700.357018589973, 2, 10.147097853998275, 563, 48331, 0.0822741687297821, 0.45395028591156006
113, -4358.223264694214, 2, 7.872417638001934, 438, 48769, 0.0754290521144867, 0.46018093824386597
114, -5495.819901704788, 2, 6.364859127999807, 359, 49128, 0.08214790374040604, 0.4623448848724365
115, -3433.755966901779, 2, 7.892876357000205, 444, 49572, 0.08046509325504303, 0.46690523624420166
116, -6380.50310587883, 2, 11.360214149000967, 634, 50206, 0.0761827901005745, 0.46621954441070557
117, -2596.3260704278946, 3, 3.724970111001312, 208, 50414, 0.06765726208686829, 0.4703885614871979
118, -5041.677168130875, 2, 7.002957297998364, 391, 50805, 0.07892502099275589, 0.477306991815567
119, -2504.0621808171272, 3, 3.669044517999282, 205, 51010, 0.08456181734800339, 0.4791533946990967
120, -3186.6526169776917, 2, 2.779729165999015, 154, 51164, 0.07844886928796768, 0.4822733402252197
121, -3007.4462502002716, 2, 4.372604085001512, 241, 51405, 0.07459531724452972, 0.4757373332977295
122, -3778.710586309433, 3, 3.7444170480011962, 209, 51614, 0.08629701286554337, 0.48837342858314514
123, -3481.7331508398056, 2, 4.238307096002245, 236, 51850, 0.08952181786298752, 0.4868728816509247
124, -2893.093687415123, 2, 2.8903559210011736, 160, 52010, 0.08378814905881882, 0.4823242127895355
125, 1202.030436873436, 1, 4.148631309999473, 230, 52240, 0.07557731121778488, 0.4842471480369568
126, -4854.2323080301285, 2, 5.647821867001767, 316, 52556, 0.07730751484632492, 0.49365490674972534
127, -4184.34991133213, 2, 7.3225178939974285, 409, 52965, 0.08268383145332336, 0.4944666922092438
128, 2277.4611867666245, 1, 3.331538239999645, 185, 53150, 0.08598561584949493, 0.49694037437438965
