episode, reward, duration, n_steps, epsilon, success_count, memory length
1, -871.5053390264511, 21.284704446792603, 356, 1.0, 0, 355
2, -240.6118808183819, 15.19448971748352, 254, 0.999, 0, 608
4, -273.50128181278706, 11.319498062133789, 197, 0.997002999, 0, 804
6, -449.7882151603699, 7.220579147338867, 130, 0.995009990004999, 0, 933
8, -530.7217618227005, 13.4005868434906, 160, 0.993020965034979, 0, 1092
10, -612.5407128334045, 17.704122066497803, 316, 0.9910359161258742, 0, 1407
12, -60.28869117097929, 12.991046667098999, 234, 0.9890548353295385, 0, 1640
13, -545.2389762997627, 27.487109184265137, 498, 0.988065780494209, 0, 2137
14, -387.69626574311405, 26.667986154556274, 498, 0.9870777147137147, 0, 2634
15, -440.51254329970106, 19.630749464035034, 498, 0.986090636999001, 0, 3131
16, -658.9462048187852, 28.233335494995117, 498, 0.9851045463620021, 0, 3628
17, -626.255503743887, 18.789716720581055, 498, 0.98411944181564, 0, 4125
18, -532.8142274357378, 18.651594161987305, 498, 0.9831353223738244, 0, 4622
19, -621.6604766845703, 27.078906059265137, 498, 0.9821521870514506, 0, 5119
20, -405.27077156489395, 26.433305740356445, 498, 0.9811700348643991, 0, 5616
21, -310.6871928300243, 19.572510719299316, 498, 0.9801888648295347, 0, 6113
22, -506.54723320901394, 19.295244216918945, 498, 0.9792086759647052, 0, 6610
23, -222.3588317669928, 19.315204620361328, 498, 0.9782294672887405, 0, 7107
24, -411.8769086096436, 40.28556036949158, 498, 0.9772512378214517, 0, 7604
25, -577.7563261536998, 26.644643783569336, 498, 0.9762739865836303, 0, 8101
26, -556.9609966278076, 19.55864667892456, 498, 0.9752977125970467, 0, 8598
27, -285.7573005305603, 18.130632877349854, 471, 0.9743224148844496, 0, 9068
28, -397.00558097753674, 22.281404972076416, 498, 0.9733480924695651, 0, 9565
29, -515.732877241564, 18.53670573234558, 498, 0.9723747443770956, 0, 10062
30, -445.3889162958076, 27.1255202293396, 498, 0.9714023696327185, 0, 10559
31, -246.2150809536688, 15.68458342552185, 299, 0.9704309672630859, 0, 10857
34, -330.90103926486336, 14.40126919746399, 274, 0.9675225846837673, 0, 11130
36, -591.0349720716476, 13.430355548858643, 331, 0.9655885070369844, 0, 11460
38, 117.61829516291618, 2.725977897644043, 76, 0.9636582956114175, 0, 11535
39, -268.166791677475, 10.184610843658447, 217, 0.9626946373158061, 0, 11751
41, -768.2592139720218, 19.590428352355957, 497, 0.9607702107358118, 0, 12247
42, -552.1446756720543, 17.900142669677734, 373, 0.959809440525076, 0, 12619
44, -486.46330308914185, 12.224730491638184, 329, 0.9578907814534664, 0, 12947
46, -509.08436077833176, 14.298070907592773, 287, 0.9559759577813409, 0, 13233
48, -312.6397485360503, 12.616722583770752, 222, 0.9540649618417361, 0, 13454
50, -486.07733178138733, 14.582284927368164, 274, 0.9521577859830145, 0, 13727
52, -438.69562922616024, 12.957051753997803, 338, 0.9502544225688344, 0, 14064
54, -405.4029547572136, 12.386768102645874, 327, 0.9483548639781193, 0, 14390
56, 16.919612172991037, 9.940867900848389, 117, 0.946459102605027, 0, 14506
57, -478.1294617590029, 20.924023389816284, 498, 0.9455126435024219, 0, 15003
58, -129.22134632361121, 13.701313972473145, 340, 0.9445671308589195, 0, 15342
60, -311.4531576037407, 14.109631061553955, 263, 0.9426789411643326, 0, 15604
63, -428.6941069364548, 15.250751733779907, 249, 0.9398537314349842, 0, 15852
65, -245.8712896257639, 12.97446322441101, 266, 0.9379749638258457, 0, 16117
67, -417.839504301548, 13.503628492355347, 234, 0.9360999518731578, 0, 16350
69, -473.0769873857498, 14.357158422470093, 363, 0.9342286880693633, 0, 16712
71, -335.6386458615307, 14.900045394897461, 275, 0.9323611649219127, 0, 16986
73, -538.43115401268, 13.171057224273682, 334, 0.9304973749532338, 0, 17319
75, -153.79002190940082, 18.9894540309906, 330, 0.9286373107007023, 0, 17648
77, -343.2232781648636, 13.062322854995728, 307, 0.9267809647166116, 0, 17954
79, -445.109147131443, 13.827634572982788, 252, 0.9249283295681431, 0, 18205
81, -279.4595194719732, 12.704949617385864, 329, 0.9230793978373364, 0, 18533
83, -528.7524967193604, 13.42116117477417, 242, 0.9212341621210596, 0, 18774
85, -408.65751069784164, 12.094680309295654, 318, 0.9193926150309796, 0, 19091
87, -570.7634950876236, 16.159976482391357, 343, 0.9175547491935327, 0, 19433
89, -770.4870927631855, 19.331566333770752, 497, 0.9157205572498949, 0, 19929
90, -632.8181653912179, 22.879312753677368, 498, 0.914804836692645, 0, 20426
91, -128.5981690649569, 13.839586019515991, 351, 0.9138900318559524, 0, 20776
93, -333.3479233533144, 25.7195246219635, 497, 0.9120631656822724, 0, 21272
94, -606.9189123362303, 21.231523752212524, 498, 0.9111511025165902, 0, 21769
95, -625.3516152724624, 19.810672998428345, 498, 0.9102399514140735, 0, 22266
96, -387.95282608270645, 13.57047963142395, 234, 0.9093297114626595, 0, 22499
98, -397.57144821435213, 14.305977821350098, 287, 0.9075119613694457, 0, 22785
100, 101.03140005469322, 5.213944435119629, 86, 0.9056978449586682, 0, 22870
101, -761.2667154073715, 21.90723752975464, 498, 0.9047921471137096, 0, 23367
102, -230.5272570131201, 19.299001693725586, 498, 0.9038873549665959, 0, 23864
103, -251.5393249715562, 22.057673931121826, 498, 0.9029834676116293, 0, 24361
104, -254.10917348368093, 28.570335626602173, 498, 0.9020804841440176, 0, 24858
105, -162.84814083133824, 19.040011405944824, 498, 0.9011784036598737, 0, 25355
106, -875.6627351343632, 18.18622899055481, 471, 0.9002772252562138, 0, 25825
108, -1308.3629440665245, 28.700223922729492, 490, 0.8984775710829266, 0, 26314
110, -674.7658497095108, 20.919059991836548, 497, 0.8966815144183318, 0, 26810
111, -343.6270517720259, 19.42105007171631, 498, 0.8957848329039134, 0, 27307
112, -928.0849348530173, 41.366515159606934, 498, 0.8948890480710096, 0, 27804
113, -760.8807273209095, 21.863052129745483, 498, 0.8939941590229386, 0, 28301
114, -289.5945728868246, 24.16149377822876, 498, 0.8931001648639156, 0, 28798
115, 82.74597251415253, 1.1080281734466553, 28, 0.8922070646990518, 0, 28825
116, -830.208057641983, 21.544644117355347, 456, 0.8913148576343527, 0, 29280
118, -763.8073762939312, 23.661322355270386, 497, 0.8895331192339416, 0, 29776
119, -359.5961423814297, 23.522568225860596, 498, 0.8886435861147077, 0, 30273
120, -372.46211184738786, 31.178274631500244, 498, 0.887754942528593, 0, 30770
121, -663.703458648175, 27.844080209732056, 498, 0.8868671875860644, 0, 31267
123, -548.4653832912445, 13.13415789604187, 329, 0.88509434007808, 0, 31595
125, 88.12882080674171, 2.779829263687134, 76, 0.8833250364922639, 0, 31670
127, -947.4921138286591, 23.81957173347473, 497, 0.8815592697443159, 0, 32166
128, -494.63869770616293, 26.95305633544922, 468, 0.8806777104745716, 0, 32633
129, -313.5818448867649, 24.172940254211426, 498, 0.8797970327640969, 0, 33130
130, -677.4836263656616, 18.833707332611084, 498, 0.8789172357313328, 0, 33627
131, -566.82888007164, 19.3996102809906, 498, 0.8780383184956015, 0, 34124
132, 105.00438970327377, 1.6831929683685303, 47, 0.8771602801771059, 0, 34170
133, 161.11315688490868, 6.354008674621582, 168, 0.8762831198969288, 0, 34337
134, -932.9768323601456, 19.208256721496582, 498, 0.8754068367770318, 0, 34834
135, 142.0276682972908, 3.7622909545898438, 99, 0.8745314299402548, 0, 34932
136, -632.2574691930786, 42.44875979423523, 498, 0.8736568985103146, 0, 35429
137, -883.0808762907982, 22.152570724487305, 498, 0.8727832416118043, 0, 35926
138, -412.8759029057692, 20.240836143493652, 498, 0.8719104583701925, 0, 36423
139, -635.9834768176079, 16.094594717025757, 498, 0.8710385479118223, 0, 36920
140, -818.2361953407526, 19.48772954940796, 498, 0.8701675093639105, 0, 37417
141, -779.943797647953, 15.65285849571228, 498, 0.8692973418545467, 0, 37914
142, -579.9230256825686, 15.944193840026855, 498, 0.8684280445126921, 0, 38411
143, -578.3553076386452, 17.565575122833252, 442, 0.8675596164681794, 0, 38852
145, -601.9403109401464, 21.253730058670044, 497, 0.8658253647948594, 0, 39348
146, -351.3550666322699, 18.832894325256348, 498, 0.8649595394300645, 0, 39845
147, -656.1189807504416, 16.5551495552063, 498, 0.8640945798906344, 0, 40342
148, -408.9422895461321, 20.952109813690186, 498, 0.8632304853107438, 0, 40839
149, -583.1058740615845, 16.593177318572998, 498, 0.862367254825433, 0, 41336
150, -536.6666771769524, 19.14639115333557, 498, 0.8615048875706075, 0, 41833
151, -501.38977755242377, 15.796074867248535, 498, 0.8606433826830369, 0, 42330
152, -433.3002354208729, 20.553143978118896, 334, 0.8597827393003539, 0, 42663
154, -1096.6163699626923, 17.357600688934326, 497, 0.8580640336044925, 0, 43159
155, -366.57016929846395, 16.575531244277954, 498, 0.857205969570888, 0, 43656
156, -394.8058987301192, 18.097264051437378, 425, 0.8563487636013172, 0, 44080
158, -678.5853964686394, 16.69461989402771, 497, 0.8546369224228781, 0, 44576
159, -459.1042166056577, 17.498220920562744, 468, 0.8537822855004553, 0, 45043
161, -500.23980120040505, 17.86927080154419, 449, 0.8520755747117399, 0, 45491
163, -680.2045880820078, 16.446654796600342, 497, 0.8503722756378911, 0, 45987
164, -383.4521067859605, 19.091533660888672, 498, 0.8495219033622532, 0, 46484
165, 96.34337210655212, 1.044443130493164, 36, 0.8486723814588909, 0, 46519
167, -807.574515581131, 17.10436725616455, 461, 0.8469758853683546, 0, 46979
169, -620.403080612421, 17.640406131744385, 450, 0.8452827805735033, 0, 47428
171, -1001.6385945379734, 17.401032209396362, 434, 0.8435930602951368, 0, 47861
173, -438.4231793433428, 19.361876964569092, 497, 0.8419067177676068, 0, 48357
174, -432.02902546525, 16.188231706619263, 498, 0.8410648110498392, 0, 48854
175, -528.8036784002034, 19.323606252670288, 498, 0.8402237462387894, 0, 49351
176, -382.6589294213336, 23.672602891921997, 498, 0.8393835224925505, 0, 49848
177, -426.41001069545746, 13.433881044387817, 425, 0.838544138970058, 0, 50272
179, -582.481259226799, 13.653730392456055, 315, 0.8368678892362568, 0, 50586
181, -385.8993636369705, 13.274464130401611, 335, 0.8351949903256736, 0, 50920
183, -1022.3022267818451, 15.9135901927948, 497, 0.8335254355400126, 0, 51416
184, -606.3562147333287, 18.26591944694519, 383, 0.8326919101044725, 0, 51798
186, -846.9799984842539, 18.15999484062195, 446, 0.8310273589761736, 0, 52243
188, -933.207526922226, 18.08298969268799, 435, 0.8293661352855802, 0, 52677
190, -621.8216055035591, 15.17513394355774, 369, 0.8277082323811443, 0, 53045
192, -763.6699047088623, 19.308138608932495, 300, 0.8260536436246144, 0, 53344
194, -911.4134575724602, 15.94019627571106, 497, 0.8244023623910088, 0, 53840
195, -482.75317361950874, 15.587472438812256, 498, 0.8235779600286178, 0, 54337
196, -390.1001141961897, 18.258289098739624, 498, 0.8227543820685892, 0, 54834
197, -379.82263484597206, 15.15360403060913, 498, 0.8219316276865206, 0, 55331
198, -774.0579493641853, 18.13441014289856, 493, 0.8211096960588341, 0, 55823
200, -620.8408328294754, 27.22228479385376, 497, 0.8194682977764125, 0, 56319
201, 50.48703222232871, 1.032153844833374, 29, 0.818648829478636, 0, 56347
202, -697.2575622797012, 16.737818241119385, 498, 0.8178301806491574, 0, 56844
203, -473.92449876724277, 14.004650831222534, 462, 0.8170123504685082, 0, 57305
205, -390.12239903974114, 13.634275913238525, 343, 0.8153791427799216, 0, 57647
207, -661.9817962646484, 12.421044826507568, 409, 0.8137491998735046, 0, 58055
209, -453.33736062049866, 12.814596176147461, 314, 0.8121225152229574, 0, 58368
211, -703.0844661071897, 18.524049520492554, 497, 0.8104990823150267, 0, 58864
212, -394.57264659856446, 13.464924335479736, 436, 0.8096885832327116, 0, 59299
214, -645.04274559021, 16.593661785125732, 447, 0.8080700157548294, 0, 59745
216, -721.1402969872579, 25.281062126159668, 401, 0.8064546837933355, 0, 60145
218, -650.6346101164818, 16.15837550163269, 497, 0.8048425808804326, 0, 60641
219, -539.2671468257904, 18.755852222442627, 498, 0.8040377382995522, 0, 61138
220, 181.86078920960426, 4.6074512004852295, 152, 0.8032337005612527, 0, 61289
221, -1137.5138900279999, 15.318316459655762, 498, 0.8024304668606914, 0, 61786
222, -238.39879041642416, 15.546631336212158, 498, 0.8016280363938307, 0, 62283
223, -925.5981485114899, 19.39076590538025, 498, 0.8008264083574369, 0, 62780
224, -58.85615682601929, 2.74306058883667, 44, 0.8000255819490795, 0, 62823
225, -261.96039122343063, 5.846479892730713, 136, 0.7992255563671304, 0, 62958
226, -808.9207215458155, 14.660377502441406, 444, 0.7984263308107633, 0, 63401
228, -535.6083143949509, 13.13415813446045, 315, 0.7968302765754727, 0, 63715
230, -801.7970631122589, 15.839463949203491, 497, 0.7952374128525983, 0, 64211
231, -513.8225119353156, 18.037882328033447, 498, 0.7944421754397457, 0, 64708
232, -459.84924297966063, 23.55996322631836, 498, 0.7936477332643059, 0, 65205
233, -735.4987463671714, 18.55482244491577, 469, 0.7928540855310416, 0, 65673
235, -417.34289056163834, 15.163275480270386, 370, 0.7912691702140651, 0, 66042
237, -844.9909697771072, 16.847646474838257, 497, 0.7896874231428072, 0, 66538
