episode, reward, success, duration, n_steps, success_count, memory length, avg_critic_loss, avg_actor_loss
1, 230.60244125081226, True, 5.4439733028411865, 346, 0, 346, 0.24795454740524292, -0.48887211084365845
2, -1163.8724386692047, False, 20.858696460723877, 400, 0, 746, 505.5990295410156, -1.3166139125823975
3, 9.728201711317524, False, 13.75021767616272, 263, 0, 1009, 360.6602478027344, -0.12928155064582825
4, -1009.0005326867104, False, 26.840380668640137, 498, 0, 1507, 432.1438903808594, 0.2956518530845642
5, 487.0462674538139, False, 27.480488061904907, 498, 0, 2005, 846.3023071289062, 0.4416806101799011
6, 126.23531132782227, False, 26.69311785697937, 498, 0, 2503, 663.0132446289062, 0.374188095331192
7, -691.7521513784304, False, 28.655078411102295, 498, 0, 3001, 515.334716796875, 0.42723217606544495
8, 291.4875288297144, False, 21.255779266357422, 399, 0, 3400, 524.0863037109375, 0.33345112204551697
9, 46.817022872157395, False, 24.873573780059814, 465, 0, 3865, 500.3060607910156, 0.2526554763317108
10, 509.9868278866634, False, 26.341132640838623, 490, 0, 4355, 664.388671875, -0.05525797978043556
11, 58.84058330222615, False, 21.978848934173584, 405, 0, 4760, 426.80560302734375, 0.05648466944694519
12, 403.43015058897436, False, 27.96181845664978, 498, 0, 5258, 636.6629028320312, -0.3556711673736572
13, 164.16702898114454, False, 26.801286697387695, 498, 0, 5756, 620.4418334960938, -0.6319438815116882
14, -279.81376378791174, False, 26.57536506652832, 498, 0, 6254, 479.2495422363281, -0.36462292075157166
15, -533.563167952525, False, 26.767059803009033, 498, 0, 6752, 528.5348510742188, -0.19179441034793854
16, -1051.042422413826, False, 27.36170530319214, 498, 0, 7250, 527.6331787109375, -0.05988778546452522
17, -483.0761842346983, False, 26.785638093948364, 498, 0, 7748, 506.2913513183594, -0.09617283940315247
18, -869.7225862974301, False, 27.79788589477539, 498, 0, 8246, 349.862548828125, 0.200505793094635
19, -127.93491306948636, False, 26.384093523025513, 494, 0, 8740, 455.5347900390625, 0.05485888570547104
20, -59.91078097134596, False, 26.662553071975708, 498, 0, 9238, 397.3033447265625, 0.08098816871643066
21, -736.1304062688723, False, 27.65047550201416, 498, 0, 9736, 370.19732666015625, 0.14166058599948883
22, -904.8944288312923, False, 26.099266529083252, 489, 0, 10225, 384.9433898925781, 0.17440497875213623
23, -400.94456538313534, False, 26.606823205947876, 498, 0, 10723, 337.2333679199219, 0.25165224075317383
24, -957.8535770475864, False, 27.1616632938385, 498, 0, 11221, 334.4288024902344, 0.3509288728237152
25, -156.37331186514348, False, 27.126923084259033, 498, 0, 11719, 430.38433837890625, 0.315396249294281
26, -660.6273754062131, False, 27.227828979492188, 498, 0, 12217, 298.5289611816406, 0.3912813663482666
27, -528.6680965537671, False, 27.240432500839233, 498, 0, 12715, 399.37744140625, 0.3227163851261139
28, -1032.8718309402466, False, 27.39492630958557, 498, 0, 13213, 365.549560546875, 0.3859423100948334
29, -469.0569252783898, False, 25.20809316635132, 465, 0, 13678, 345.73052978515625, 0.4803774058818817
30, -991.396307144314, False, 27.632877588272095, 498, 0, 14176, 353.32794189453125, 0.44240477681159973
31, -437.2539083198644, False, 26.93604326248169, 498, 0, 14674, 352.23895263671875, 0.567706286907196
32, -513.4664460253553, False, 26.900818347930908, 498, 0, 15172, 225.8459014892578, 0.6877332925796509
33, -849.298512925161, False, 27.062370538711548, 498, 0, 15670, 341.2476501464844, 0.5751104354858398
34, -872.8701955238357, False, 27.082831382751465, 498, 0, 16168, 287.83038330078125, 0.6434919238090515
35, -708.8556179736042, False, 23.825740575790405, 438, 0, 16606, 339.7486877441406, 0.5609004497528076
36, -790.8709290591069, False, 27.04046630859375, 498, 0, 17104, 333.77117919921875, 0.5550676584243774
37, -1370.7481954693794, False, 24.607478141784668, 456, 0, 17560, 316.1443176269531, 0.6818543672561646
38, -761.4953664301429, False, 26.88945508003235, 498, 0, 18058, 258.3053283691406, 0.8157199025154114
39, -603.1539154383354, False, 27.248021125793457, 498, 0, 18556, 258.702880859375, 0.818819522857666
40, -1142.3192180991173, False, 27.135669946670532, 498, 0, 19054, 224.62548828125, 0.9632943272590637
41, -992.2041602226818, False, 24.666249752044678, 456, 0, 19510, 248.79576110839844, 0.9410431385040283
42, -812.1449548006058, False, 17.776036024093628, 309, 0, 19819, 193.35585021972656, 1.0053664445877075
43, -847.3294928399846, False, 27.467124223709106, 498, 0, 20317, 223.8678741455078, 1.055077314376831
44, -356.2390448587248, False, 21.671120166778564, 400, 0, 20717, 303.194091796875, 0.8868778347969055
45, -1445.3786206245422, False, 24.735206604003906, 437, 0, 21154, 245.99728393554688, 0.9406678676605225
46, -997.9786375460681, False, 27.110836267471313, 498, 0, 21652, 233.15814208984375, 1.0819404125213623
47, -470.8026639712043, False, 22.58017587661743, 415, 0, 22067, 310.4789123535156, 0.9021848440170288
48, -849.8563937467989, False, 27.670783758163452, 498, 0, 22565, 255.8396453857422, 1.026705265045166
49, -905.1881072949618, False, 27.13027024269104, 498, 0, 23063, 227.47531127929688, 1.1201107501983643
50, -1065.3454508800642, False, 27.239562511444092, 498, 0, 23561, 196.30316162109375, 1.0956708192825317
51, -1685.021327137947, False, 24.990381717681885, 458, 0, 24019, 222.10826110839844, 1.2337124347686768
52, -891.5569940910209, False, 27.037752389907837, 493, 0, 24512, 257.4701843261719, 1.1457719802856445
53, -683.1542270604987, False, 23.417787313461304, 427, 0, 24939, 225.97067260742188, 1.2016156911849976
54, -594.227976129856, False, 27.33414077758789, 498, 0, 25437, 215.44200134277344, 1.216521978378296
55, -617.143251040412, False, 26.651349782943726, 498, 0, 25935, 269.08367919921875, 1.1537948846817017
56, -1206.3761384524405, False, 23.70477271080017, 498, 0, 26433, 184.7801971435547, 1.266493320465088
57, -1720.3359513282776, False, 26.058783054351807, 498, 0, 26931, 267.6407165527344, 1.2199119329452515
58, -499.6774909296073, False, 24.25585389137268, 498, 0, 27429, 225.768310546875, 1.2607522010803223
59, -1023.5479116588831, False, 23.98651361465454, 498, 0, 27927, 289.0508728027344, 1.261276364326477
60, -1362.2344180280343, False, 24.101959228515625, 498, 0, 28425, 314.53765869140625, 1.268507719039917
61, -1496.729642868042, False, 20.12715172767639, 417, 0, 28842, 308.19427490234375, 1.320019006729126
62, -899.6974221998826, False, 24.235899925231934, 498, 0, 29340, 268.92047119140625, 1.3144315481185913
63, -690.9366270431783, False, 24.47464680671692, 498, 0, 29838, 248.00360107421875, 1.2730059623718262
64, -816.0603357553482, False, 24.176982164382935, 498, 0, 30336, 231.2239532470703, 1.3469831943511963
65, -1460.6336717866361, False, 24.176918268203735, 498, 0, 30834, 253.9336395263672, 1.4152107238769531
66, -645.7647497294456, False, 24.767969608306885, 498, 0, 31332, 227.97288513183594, 1.4092192649841309
67, -1112.3247853927314, False, 24.78298306465149, 498, 0, 31830, 251.7613525390625, 1.3898837566375732
68, -639.0225828496623, False, 24.267210960388184, 498, 0, 32328, 255.09092712402344, 1.3507907390594482
69, -910.7793564498425, False, 24.138456344604492, 498, 0, 32826, 280.6899108886719, 1.3293368816375732
70, -608.8202824922482, False, 24.589885234832764, 498, 0, 33324, 230.542236328125, 1.4763429164886475
71, -878.9961299631395, False, 24.084672451019287, 498, 0, 33822, 192.3811798095703, 1.3841187953948975
72, -706.9186151885078, False, 22.366932153701782, 458, 0, 34280, 235.24859619140625, 1.3320120573043823
73, -430.96527787600644, False, 21.782819747924805, 450, 0, 34730, 238.8216094970703, 1.3296656608581543
74, -830.2478522658348, False, 24.76012873649597, 498, 0, 35228, 205.50173950195312, 1.3432234525680542
75, 118.6102264180663, False, 24.02948570251465, 498, 0, 35726, 177.29312133789062, 1.3516167402267456
