episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss, stacking_duration
4223, 1498.6119561493397, 1, 17.54547231699962, 287, 959963, 1000000, 43.95150375366211, 338.12286376953125, 5.8407667354609204e-08
4224, 1440.304537564516, 1, 19.954044996999983, 325, 960288, 1000000, 45.246761322021484, 338.3698425292969, 5.394153749176229e-08
4225, 2284.938757389784, 1, 7.7441896119999, 126, 960414, 1000000, 44.898780822753906, 338.22344970703125, 1.735000022029179e-07
4226, 2131.1154426932335, 1, 11.130511684999874, 178, 960592, 1000000, 44.96562957763672, 339.07855224609375, 1.3341011427665977e-07
4227, 2021.2635367512703, 1, 14.183672980000665, 236, 960828, 1000000, 45.58439636230469, 338.3882751464844, 8.434745969849646e-08
4228, 2307.7039372324944, 1, 8.693426234000071, 143, 960971, 1000000, 44.92018127441406, 340.69219970703125, 1.1672727214954012e-07
4229, 2140.479628831148, 1, 14.341429117000189, 236, 961207, 1000000, 45.07376480102539, 339.65869140625, 6.866101534411674e-08
4230, 2240.0088713765144, 1, 9.345336626999597, 152, 961359, 1000000, 44.44356155395508, 338.5249328613281, 1.1211184420589187e-07
4231, 794.8917053341866, 1, 31.982327568999608, 528, 961887, 1000000, 45.53962326049805, 338.83837890625, 3.3200757860124046e-08
4232, 2263.7789203226566, 1, 10.141345124999134, 167, 962054, 1000000, 45.04867172241211, 337.8189697265625, 1.2797605057914803e-07
4233, 2141.4376736581326, 1, 13.73626337099995, 225, 962279, 1000000, 44.55367660522461, 337.9365539550781, 7.605333343639762e-08
4234, -3057.1153845191, 3, 21.782002554999963, 328, 962607, 1000000, 45.23591613769531, 339.01751708984375, 6.814024423298046e-08
4235, 2241.3814402520657, 1, 8.922255053000299, 123, 962730, 1000000, 43.65300369262695, 337.22808837890625, 1.7943902337986114e-07
4236, 2216.54440253973, 1, 10.748543536999932, 155, 962885, 1000000, 46.57501220703125, 338.6007385253906, 1.942064514995793e-07
4237, 1211.271894812584, 1, 26.36868177500037, 397, 963282, 1000000, 45.517478942871094, 338.2799072265625, 4.5566749835993285e-08
4238, 1636.5265599191189, 1, 22.582155713000247, 336, 963618, 1000000, 45.11980438232422, 338.43011474609375, 6.360714147983042e-08
4239, 2203.7280844151974, 1, 8.72132338099982, 127, 963745, 1000000, 44.31472396850586, 336.7145080566406, 1.6113385861999848e-07
4240, 2254.913870573044, 1, 11.151795411000421, 168, 963913, 1000000, 45.349483489990234, 339.41571044921875, 1.213928564019235e-07
4241, 2212.8393307626247, 1, 10.728900187999898, 163, 964076, 1000000, 45.00175857543945, 338.846923828125, 1.1483435778831492e-07
4242, 2281.8333310484886, 1, 8.143108731000211, 124, 964200, 1000000, 45.18134307861328, 337.984619140625, 3.114758020538213e-07
4243, -2562.231479048729, 3, 7.721825081999668, 114, 964314, 1000000, 44.44709014892578, 338.4076843261719, 1.752280759479107e-07
4244, 2282.2474281787872, 1, 8.125475556999845, 119, 964433, 1000000, 43.867679595947266, 337.73272705078125, 1.9368067229197932e-07
4245, -5170.268290102482, 3, 27.59541312300007, 412, 964845, 1000000, 44.11470031738281, 339.3343200683594, 4.407766954880095e-08
4246, 2369.0285220742226, 1, 6.317562203999842, 95, 964940, 1000000, 45.714874267578125, 339.657470703125, 2.2129473731375153e-07
4247, 2224.7652484178543, 1, 8.145431609999832, 123, 965063, 1000000, 45.54198455810547, 338.6785583496094, 1.9363414309729588e-07
4248, 1937.5343103408813, 1, 16.76283614500062, 251, 965314, 1000000, 43.96129608154297, 338.7110900878906, 6.511553768782813e-08
4249, 1804.5540568232536, 1, 21.957813687000453, 333, 965647, 1000000, 46.11476516723633, 337.9788818359375, 6.292192154831753e-08
4250, 1702.1792042851448, 1, 22.221101049000026, 330, 965977, 1000000, 44.14414978027344, 339.35260009765625, 5.799090903372306e-08
4251, 2320.7831637859344, 1, 7.908711668000251, 113, 966090, 1000000, 45.253578186035156, 338.5781555175781, 2.824601759017338e-07
4252, 1811.3711453080177, 1, 18.766965116999927, 267, 966357, 1000000, 43.784645080566406, 338.5040588378906, 7.638202200570468e-08
4253, 1410.9776354134083, 1, 30.778468263999457, 456, 966813, 1000000, 45.62862777709961, 338.5718078613281, 6.953728029258312e-08
4254, 1733.2093779742718, 1, 17.147901649000232, 267, 967080, 1000000, 44.14434814453125, 337.46636962890625, 6.225842768666492e-08
4255, 1030.3443259596825, 1, 14.558489254000051, 218, 967298, 1000000, 44.72727966308594, 337.8626403808594, 1.960733944217465e-07
4256, 1529.5675704479218, 1, 28.37578297500022, 426, 967724, 1000000, 44.563777923583984, 339.3625793457031, 4.607042209384635e-08
4257, 1418.5472081303596, 1, 25.78978050800015, 391, 968115, 1000000, 44.751243591308594, 339.1793518066406, 4.1084399468728754e-08
4258, 1927.6961880475283, 1, 18.146085599999424, 277, 968392, 1000000, 45.94867706298828, 339.0869445800781, 6.883393433903233e-08
4259, 1940.1634644269943, 1, 15.741838868000741, 235, 968627, 1000000, 45.26246643066406, 339.9367980957031, 1.1561276435113928e-07
4260, 1324.6068429648876, 1, 16.943303779000416, 250, 968877, 1000000, 45.34586715698242, 337.9162902832031, 2.1874800222576597e-07
4261, 2199.593205869198, 1, 10.151449297, 143, 969020, 1000000, 45.84861373901367, 339.5899353027344, 2.1344056005762252e-07
4262, 2356.5755816698074, 1, 10.326089574999969, 154, 969174, 1000000, 44.943321228027344, 340.4806213378906, 1.274415572206399e-07
4263, 2106.0179358124733, 1, 16.94931584799997, 249, 969423, 1000000, 46.15347671508789, 339.2384338378906, 1.3996787056823386e-07
4264, 1358.8891654610634, 1, 25.619488709000507, 371, 969794, 1000000, 44.819007873535156, 338.79351806640625, 5.930188600136459e-08
4265, 2148.1789323091507, 1, 12.901647466999748, 191, 969985, 1000000, 44.97795867919922, 337.2203674316406, 1.1518324697292678e-07
4266, 2244.7924525141716, 1, 11.585097842999858, 180, 970165, 1000000, 45.64364242553711, 337.6957092285156, 1.0631666656182562e-07
4267, 1784.117827653885, 1, 20.523409083999468, 306, 970471, 1000000, 44.19813537597656, 338.58831787109375, 8.58202618628579e-08
4268, 2240.9167600274086, 1, 11.751805659999263, 168, 970639, 1000000, 44.045440673828125, 337.9753112792969, 1.0060713997344941e-07
4269, 2149.285227447748, 1, 13.750519318999977, 209, 970848, 1000000, 44.16626739501953, 338.75030517578125, 1.433636367855188e-07
4270, 2227.8161565065384, 1, 11.939020091999737, 177, 971025, 1000000, 46.210697174072266, 339.946533203125, 1.049604518704069e-07
4271, 1789.4427176117897, 1, 19.75359220000064, 303, 971328, 1000000, 45.20288848876953, 338.487548828125, 8.34455445643957e-08
4272, 1870.2625815272331, 1, 15.161763148000318, 222, 971550, 1000000, 44.199302673339844, 339.1777648925781, 1.1137387388714102e-07
4273, -1045.9077563285828, 5, 3.327215356999659, 45, 971595, 1000000, 42.19920349121094, 339.84588623046875, 4.6871110599669113e-07
4274, 2249.6056029200554, 1, 8.323383658000239, 123, 971718, 1000000, 46.403079986572266, 337.4371643066406, 3.5546341914744154e-07
4275, 1517.8420205712318, 1, 27.794270520000282, 424, 972142, 1000000, 45.045654296875, 339.4111633300781, 7.478537691843845e-08
4276, 2219.9777687489986, 1, 15.142419626999981, 225, 972367, 1000000, 44.944393157958984, 339.0108947753906, 1.5241333635963706e-07
4277, 467.5834360718727, 1, 48.4405523180003, 746, 973113, 1000000, 45.389896392822266, 338.5714111328125, 2.930428991631053e-08
4278, 1586.9938952326775, 1, 21.35577831699993, 320, 973433, 1000000, 45.29426574707031, 338.6231994628906, 6.2859373883839e-08
4279, 2351.3536815941334, 1, 8.343387529999745, 125, 973558, 1000000, 44.14604568481445, 337.94500732421875, 1.7544800357427448e-07
4280, -4520.679884433746, 3, 28.601998081999227, 429, 973987, 1000000, 44.76844024658203, 338.8904724121094, 3.972494138455201e-08
4281, 2294.0219754576683, 1, 8.525242996000088, 126, 974113, 1000000, 46.14992141723633, 338.8075256347656, 3.1041269996046414e-07
4282, 2042.6824940145016, 1, 15.365691556000456, 232, 974345, 1000000, 46.704227447509766, 339.3023986816406, 7.977586517818995e-08
4283, 1820.1127580702305, 1, 19.75301277300059, 301, 974646, 1000000, 45.06562423706055, 338.4896545410156, 1.204285714429172e-07
4284, 2188.959459453821, 1, 13.761623379999946, 205, 974851, 1000000, 45.15528106689453, 339.5196228027344, 1.0970731925293122e-07
4285, 2227.5128614902496, 1, 10.729717487000016, 161, 975012, 1000000, 44.8751335144043, 339.3672790527344, 1.2103105263071574e-07
4286, 1465.5899139642715, 1, 24.96184237199941, 381, 975393, 1000000, 45.200199127197266, 338.11932373046875, 4.637795165113939e-08
4287, 1321.300558924675, 1, 25.77186626999992, 378, 975771, 1000000, 44.646358489990234, 339.138671875, 5.487830878731859e-08
4288, 2303.0208208560944, 1, 9.94925085900013, 150, 975921, 1000000, 45.82733917236328, 338.7558898925781, 1.932333361764904e-07
4289, -2774.1851414442062, 3, 13.534847216999879, 207, 976128, 1000000, 44.56501007080078, 340.2892150878906, 1.4981159381202875e-07
4290, 2295.056158155203, 1, 7.144608728000094, 110, 976238, 1000000, 45.18337631225586, 339.72540283203125, 1.9556363523323935e-07
4291, 2173.6195673644543, 1, 13.937540165000428, 199, 976437, 1000000, 45.082374572753906, 338.0048828125, 9.932160656401962e-08
4292, 1464.7335183620453, 1, 24.385330050999983, 349, 976786, 1000000, 44.04328918457031, 338.81060791015625, 1.3008022954488e-07
4293, 2199.12840038538, 1, 12.73355055600041, 181, 976967, 1000000, 43.71322250366211, 339.61810302734375, 1.0843094321255938e-07
4294, -2793.0108716487885, 3, 10.152256651999778, 141, 977108, 1000000, 45.43080139160156, 340.3104248046875, 3.690354607368535e-07
4295, 1913.5148691534996, 1, 15.340597725999942, 213, 977321, 1000000, 45.08170700073242, 338.8189697265625, 9.410798301927947e-08
4296, 2322.55230396986, 1, 8.949489112000265, 127, 977448, 1000000, 45.562660217285156, 339.52325439453125, 1.495826815133071e-07
4297, -3108.9047513008118, 3, 10.728974496999399, 151, 977599, 1000000, 45.780555725097656, 339.6237487792969, 1.1609933566107778e-07
4298, 2167.68459713459, 1, 11.33109917999991, 166, 977765, 1000000, 45.25679016113281, 339.1960754394531, 1.3042770945733547e-07
4299, 2153.0563461482525, 1, 11.93160733700006, 175, 977940, 1000000, 46.18561553955078, 338.8572692871094, 1.1653714214584657e-07
4300, -2491.964984178543, 3, 4.113901268000518, 56, 977996, 1000000, 44.903724670410156, 341.76446533203125, 2.968392891489202e-07
4301, 2390.1803630292416, 1, 6.057497753999996, 92, 978088, 1000000, 46.013282775878906, 341.4169006347656, 1.9663043135749278e-07
4302, 191.26523834466934, 1, 49.88815547499962, 775, 978863, 1000000, 45.11785125732422, 339.1420593261719, 3.190322581025201e-08
4303, 1326.2280633449554, 1, 33.15965188100017, 508, 979371, 1000000, 44.56315231323242, 339.1521301269531, 4.427165263259094e-08
4304, 2213.1499210596085, 1, 12.951328328999807, 190, 979561, 1000000, 45.571678161621094, 339.5091552734375, 1.2314736810175848e-07
4305, 1803.9071739912033, 1, 24.565357644999494, 368, 979929, 1000000, 44.74650192260742, 339.1888122558594, 8.426902151926618e-08
4306, 1643.5059829354286, 1, 17.147958131999985, 255, 980184, 1000000, 46.18711471557617, 339.17303466796875, 7.148627642606038e-08
4307, 2167.9614767730236, 1, 14.357061464999788, 225, 980409, 1000000, 44.696922302246094, 337.9901123046875, 1.1205777910719108e-07
4308, 2134.9683727025986, 1, 11.73054748300001, 183, 980592, 1000000, 44.911617279052734, 339.2311096191406, 9.426775911175315e-08
4309, 2287.7959495186806, 1, 10.18312400800005, 161, 980753, 1000000, 44.803497314453125, 339.2824401855469, 1.4749689088043936e-07
4310, 2091.383438706398, 1, 12.29541795499972, 193, 980946, 1000000, 44.6016845703125, 339.0895690917969, 9.84300546745596e-08
4311, -2492.775325834751, 3, 9.751675143000284, 149, 981095, 1000000, 43.070159912109375, 340.3223876953125, 1.4765771615104875e-07
4312, 2336.934778392315, 1, 8.941364502999932, 141, 981236, 1000000, 44.771583557128906, 339.3606262207031, 2.5906382501785847e-07
4313, 1943.232895821333, 1, 17.947624882000127, 282, 981518, 1000000, 46.083248138427734, 339.6915588378906, 5.86985816422797e-08
4314, 1617.1186702251434, 1, 22.40451413900064, 356, 981874, 1000000, 44.249290466308594, 338.4899597167969, 7.494381963951629e-08
4315, 2123.8201621174812, 1, 13.312380898999436, 204, 982078, 1000000, 45.69666290283203, 339.6973571777344, 7.943137515052085e-08
4316, 684.1788186728954, 1, 37.42065517699939, 596, 982674, 1000000, 45.376121520996094, 339.71392822265625, 3.175838912357482e-08
4317, 1904.1772460341454, 1, 15.543813861999297, 247, 982921, 1000000, 44.991031646728516, 337.54266357421875, 7.747773271711989e-08
4318, 1645.136082470417, 1, 17.967875022000044, 285, 983206, 1000000, 44.9709358215332, 338.5223083496094, 6.249122778076287e-08
4319, 2226.6054518818855, 1, 14.355642487000296, 225, 983431, 1000000, 43.551212310791016, 339.7938232421875, 7.170666423108842e-08
4320, 1810.0558442175388, 1, 19.152536442000383, 300, 983731, 1000000, 45.33661651611328, 339.47308349609375, 5.936666639172472e-08
4321, 2193.6880881786346, 1, 13.736861747000148, 213, 983944, 1000000, 44.67854309082031, 340.01800537109375, 1.0066666528844917e-07
4322, 2190.3133769631386, 1, 10.33125814899995, 161, 984105, 1000000, 45.82435989379883, 340.5751037597656, 2.0736024453071877e-07
4323, 1870.1969981491566, 1, 8.518991120999999, 130, 984235, 1000000, 44.80580520629883, 339.9233703613281, 2.3693077169949763e-07
4324, 2187.6042528152466, 1, 12.939430763000018, 171, 984406, 1000000, 43.93231201171875, 340.2154541015625, 9.966082317817259e-08
4325, 1376.1249829232693, 1, 31.204505491999953, 485, 984891, 1000000, 45.26887893676758, 339.094970703125, 3.556907199474397e-08
4326, 1663.989982753992, 1, 23.159480532999623, 350, 985241, 1000000, 45.04042434692383, 339.4180908203125, 5.418571423173749e-08
4327, 2236.9422049820423, 1, 11.151118222999685, 165, 985406, 1000000, 45.5809440612793, 339.02801513671875, 1.0359393799621047e-07
4328, 2283.3438690900803, 1, 7.5452952440000445, 118, 985524, 1000000, 45.73356246948242, 341.0378723144531, 1.5080508153729725e-07
4329, 2326.179883658886, 1, 9.527185507000468, 145, 985669, 1000000, 47.37836837768555, 339.9689025878906, 1.5691724096039502e-07
4330, -2474.7810416817665, 3, 6.538051232000726, 99, 985768, 1000000, 43.77804946899414, 339.2171325683594, 2.453434350136009e-07
4331, 2283.2027117311954, 1, 6.318403358000069, 95, 985863, 1000000, 43.584590911865234, 340.3597106933594, 2.9830526297078715e-07
4332, 2022.1503952145576, 1, 16.761716908999915, 261, 986124, 1000000, 44.948341369628906, 340.9692687988281, 1.2677011414724528e-07
4333, 1966.1318152844906, 1, 15.743471077999857, 240, 986364, 1000000, 45.72317123413086, 339.0592956542969, 1.2128750010257742e-07
4334, 2229.544971883297, 1, 7.943460901000435, 122, 986486, 1000000, 45.11435317993164, 341.02972412109375, 1.7050819015359413e-07
4335, 2127.5149995088577, 1, 15.541296107000562, 238, 986724, 1000000, 45.58241653442383, 339.1499328613281, 7.362184590442858e-08
4336, 2232.950254574418, 1, 10.146095294000588, 158, 986882, 1000000, 43.388309478759766, 340.40960693359375, 1.387278517322096e-07
4337, 1623.97816157341, 1, 12.134646204999626, 177, 987059, 1000000, 45.93560028076172, 340.6321716308594, 9.899435160874974e-08
4338, 1501.0866372585297, 1, 19.17704924100053, 285, 987344, 1000000, 44.77654266357422, 339.1086730957031, 7.519298506259363e-08
4339, 1568.833701133728, 1, 26.170361810999566, 383, 987727, 1000000, 45.219322204589844, 339.39794921875, 5.085117383629045e-08
4340, 2115.79277870059, 1, 14.539899083999444, 218, 987945, 1000000, 45.68362045288086, 339.69427490234375, 7.161926586953112e-08
4341, -3229.782094359398, 3, 14.739680411000336, 221, 988166, 1000000, 46.32831573486328, 339.5208435058594, 1.1014479620179911e-07
4342, 2256.784933447838, 1, 9.752602483000373, 146, 988312, 1000000, 45.404823303222656, 340.44000244140625, 1.4031506720603417e-07
4343, 1778.1491403281689, 1, 23.165753079999376, 342, 988654, 1000000, 45.24949645996094, 338.7917785644531, 8.131871110986379e-08
4344, 1878.4590456485748, 1, 16.54686317999949, 238, 988892, 1000000, 43.9962158203125, 339.5344543457031, 1.5234033579712132e-07
4345, 2181.242748528719, 1, 10.932129093000185, 161, 989053, 1000000, 46.05157470703125, 339.1586608886719, 1.2495652214813435e-07
4346, 1341.6876588463783, 1, 27.18936871799997, 408, 989461, 1000000, 45.3259391784668, 339.2987365722656, 5.118627487878685e-08
4347, 2091.7417754232883, 1, 16.345352168999852, 245, 989706, 1000000, 45.910316467285156, 338.9095153808594, 8.88938785112482e-08
4348, 2214.261236011982, 1, 9.346363282000311, 146, 989852, 1000000, 45.26857376098633, 337.75091552734375, 1.5395890181000688e-07
4349, 2199.1076211333275, 1, 10.324887810000291, 156, 990008, 1000000, 43.27215576171875, 339.7543029785156, 1.4275641054458296e-07
4350, 2188.314981251955, 1, 13.552763269000025, 206, 990214, 1000000, 45.64966583251953, 339.1480712890625, 1.0980582515312386e-07
4351, 2211.9295559823513, 1, 12.331856392999725, 188, 990402, 1000000, 45.24567413330078, 339.7424621582031, 1.2404255241872694e-07
4352, 1919.353502213955, 1, 16.36370554000041, 253, 990655, 1000000, 44.45710754394531, 338.78326416015625, 7.368774604113965e-08
4353, 2287.072916150093, 1, 9.144466441000077, 136, 990791, 1000000, 47.01068878173828, 340.285400390625, 4.944191152175978e-07
4354, 1813.2235443592072, 1, 19.950975932999427, 299, 991090, 1000000, 45.0946159362793, 339.459716796875, 6.048495047663442e-08
4355, -2493.5879411697388, 3, 8.139154285000586, 125, 991215, 1000000, 44.30368423461914, 338.13238525390625, 1.5194399747997523e-07
4356, 2430.4405180215836, 1, 3.1089162920006856, 45, 991260, 1000000, 43.62837219238281, 338.7715148925781, 4.949999897184575e-07
4357, 1333.5085473060608, 1, 31.60533366999971, 494, 991754, 1000000, 45.44129180908203, 339.2342224121094, 4.3538461372384477e-08
4358, 983.4195442199707, 1, 37.39894408100008, 606, 992360, 1000000, 44.15088653564453, 338.86859130859375, 3.917986711889825e-08
4359, 1716.9983156323433, 1, 22.17881262500032, 353, 992713, 1000000, 44.79050827026367, 338.7999572753906, 4.985269218275624e-08
4360, 1542.162413597107, 1, 25.568238286999986, 386, 993099, 1000000, 45.93747329711914, 339.85797119140625, 4.6854921573033515e-08
4361, -2228.2695311903954, 4, 50.255681523999556, 752, 993851, 1000000, 45.0887336730957, 339.0430603027344, 2.3426861283022593e-08
4362, 2380.3464538156986, 1, 5.715596034000555, 78, 993929, 1000000, 44.87692642211914, 339.05999755859375, 2.3301282243874783e-07
4363, 2297.3574462532997, 1, 8.941818107000472, 132, 994061, 1000000, 44.30747985839844, 340.142578125, 1.6891666828913995e-07
4364, 911.2004761695862, 1, 36.194151419000264, 569, 994630, 1000000, 44.31781768798828, 339.34881591796875, 4.3471001576786116e-08
4365, 2214.4748417139053, 1, 10.750904877000721, 156, 994786, 1000000, 45.98530960083008, 339.28375244140625, 1.7780769504054498e-07
4366, 2212.9079877734184, 1, 10.926785958999972, 158, 994944, 1000000, 43.929832458496094, 341.68133544921875, 1.1408227795913309e-07
4367, 2191.7085337638855, 1, 10.532981504999952, 158, 995102, 1000000, 43.453407287597656, 339.7918395996094, 1.061202504998515e-07
4368, 2207.080388844013, 1, 10.552822118999757, 158, 995260, 1000000, 45.34892654418945, 339.87652587890625, 1.078860805137083e-07
4369, 1061.613530099392, 1, 32.79360988500048, 503, 995763, 1000000, 45.281776428222656, 338.83685302734375, 3.4856858178274244e-08
4370, 2282.3544395565987, 1, 9.326208339000004, 138, 995901, 1000000, 42.955196380615234, 339.83880615234375, 1.7918115928836598e-07
4371, 1911.0319715738297, 1, 18.979539961999762, 288, 996189, 1000000, 45.21380615234375, 339.5595397949219, 7.955208363657422e-08
4372, 1427.9673031568527, 1, 27.76577190900025, 422, 996611, 1000000, 44.43122482299805, 338.5888977050781, 9.252369559082529e-08
4373, 635.220968157053, 1, 36.61742045200026, 479, 997090, 1000000, 44.95741271972656, 339.4502258300781, 4.564091818840272e-08
4374, 2090.0623708367348, 1, 13.540002083999752, 190, 997280, 1000000, 45.26256561279297, 339.1979675292969, 1.1359473462921175e-07
4375, 2376.797592461109, 1, 10.130117079000229, 113, 997393, 1000000, 46.2105598449707, 337.89862060546875, 3.2385840281314603e-07
4376, 2379.849134683609, 1, 10.964521547999539, 78, 997471, 1000000, 44.779502868652344, 340.07415771484375, 3.7247436688257716e-07
4377, -2347.0266391038895, 3, 8.52955254599874, 87, 997558, 1000000, 47.32880401611328, 339.01239013671875, 3.997701106140733e-07
4378, 2417.487849533558, 1, 7.198124960001223, 45, 997603, 1000000, 43.86990737915039, 340.9461364746094, 9.932889143884596e-07
4379, 2328.939374178648, 1, 8.50085405900063, 92, 997695, 1000000, 46.74468231201172, 338.8663330078125, 2.3078259998684467e-07
4380, 1957.7262688279152, 1, 25.284735590999844, 190, 997885, 1000000, 44.81320571899414, 341.14385986328125, 2.9039473654273405e-07
4381, 2372.083090275526, 1, 13.488958952000758, 112, 997997, 1000000, 46.53950119018555, 340.5262145996094, 5.662142906917975e-07
4382, 1689.7069506645203, 1, 29.019454582001345, 274, 998271, 1000000, 44.921077728271484, 339.228271484375, 1.8607298994392673e-07
4383, 2164.6887528300285, 1, 17.551793726999676, 127, 998398, 1000000, 44.68379211425781, 338.3294677734375, 2.700157570570165e-07
4384, 2126.857750058174, 1, 19.158963863999816, 166, 998564, 1000000, 46.038795471191406, 339.1001892089844, 1.4683734979732972e-07
4385, 2305.377010822296, 1, 17.552991698999904, 148, 998712, 1000000, 45.502140045166016, 339.2390441894531, 5.308986539996506e-07
4386, -2387.778328359127, 3, 12.621954329999426, 91, 998803, 1000000, 46.755489349365234, 340.2639465332031, 3.614945204130241e-07
4387, 2408.3743102550507, 1, 9.48619344999861, 71, 998874, 1000000, 44.36066818237305, 337.9541320800781, 3.2954928211041426e-07
4388, 1947.0597242712975, 1, 31.42322902199885, 224, 999098, 1000000, 44.862911224365234, 339.40924072265625, 1.3843749359563974e-07
4389, 2327.9335166811943, 1, 13.361527744998966, 106, 999204, 1000000, 44.73459243774414, 339.603759765625, 3.281320631394233e-07
4390, 2241.7282131910324, 1, 10.946048952999263, 136, 999340, 1000000, 45.26442337036133, 339.220703125, 1.2530147293599677e-07
4391, 2143.086631655693, 1, 12.133544770000299, 169, 999509, 1000000, 44.89542007446289, 338.9423828125, 1.1530176665118659e-07
4392, 2252.140970170498, 1, 8.743140652000875, 124, 999633, 1000000, 44.86962127685547, 338.9454345703125, 1.4250001127478635e-07
4393, 220.38998466730118, 1, 38.0033138760009, 542, 1000175, 1000000, 45.21759033203125, 339.415771484375, 4.561807950821145e-08
4394, 2321.072335243225, 1, 11.934814431999257, 169, 1000344, 1000000, 44.87935256958008, 338.7590637207031, 1.0786981724158547e-07
4395, 1672.872027516365, 1, 12.954846046000966, 187, 1000531, 1000000, 44.836082458496094, 339.34454345703125, 1.553743298727033e-07
4396, 2154.2312942147255, 1, 13.736232015000496, 194, 1000725, 1000000, 45.03518295288086, 337.9915771484375, 1.1088659729719758e-07
4397, 2363.794171333313, 1, 8.142035648001183, 116, 1000841, 1000000, 44.2454833984375, 339.4951171875, 1.565517307206956e-07
4398, 1657.1315733492374, 1, 10.930883679000544, 154, 1000995, 1000000, 45.6718864440918, 338.733154296875, 1.3243506701100715e-07
4399, 1587.5683280825615, 1, 25.38953531900006, 365, 1001360, 1000000, 45.453121185302734, 337.9305725097656, 5.8556164332588954e-08
4400, 1886.4080112576485, 1, 18.146561838000707, 226, 1001586, 1000000, 46.04214859008789, 339.7882080078125, 1.5173893704169752e-07
4401, 2118.383020937443, 1, 14.863019709000582, 178, 1001764, 1000000, 44.424652099609375, 339.0918273925781, 1.6597753048618063e-07
4402, 1542.8867883980274, 1, 36.401691295999626, 402, 1002166, 1000000, 45.55909729003906, 338.8652038574219, 4.882089731709763e-08
4403, 2103.3265234827995, 1, 16.16473550900082, 209, 1002375, 1000000, 44.64630126953125, 340.576416015625, 9.256937162578552e-08
4404, 2291.8802775740623, 1, 12.381043672001397, 166, 1002541, 1000000, 45.37007141113281, 340.1622619628906, 1.2159638440991044e-07
4405, 1647.9196861982346, 1, 17.919221834999917, 221, 1002762, 1000000, 44.83388137817383, 340.20172119140625, 8.596379306732057e-08
4406, 2082.447626143694, 1, 18.16645553500166, 254, 1003016, 1000000, 43.77000045776367, 339.32177734375, 7.561811082813097e-08
4407, 2254.6402223706245, 1, 11.927494801000648, 139, 1003155, 1000000, 44.06446075439453, 338.4434509277344, 3.115395583394955e-07
