episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -3187.1662180423737, 3, 11.041647985999589, 258, 275, 25275, 8.740861892700195, 21.38016700744629
2, -2569.6291637420654, 2, 5.628254152004956, 84, 359, 25359, 7.831462860107422, 21.51401710510254
3, 1598.779391348362, 1, 14.163338655009284, 214, 573, 25573, 8.41189956665039, 21.678791046142578
4, -3098.3324798345566, 2, 15.744662330005667, 234, 807, 25807, 8.429015159606934, 21.96197509765625
5, -2591.675871670246, 2, 11.93779164699663, 176, 983, 25983, 8.845080375671387, 22.40327262878418
6, -4203.210049033165, 2, 30.86535600699426, 458, 1441, 26441, 8.574915885925293, 22.531803131103516
7, -2567.5926003456116, 2, 9.705161082994891, 140, 1581, 26581, 9.349785804748535, 22.758628845214844
8, -2336.9274575710297, 2, 5.714982340999995, 82, 1663, 26663, 8.700894355773926, 23.371196746826172
9, -2451.0878388881683, 2, 5.559664460000931, 81, 1744, 26744, 7.939793109893799, 23.80508804321289
10, -2595.2934144735336, 2, 8.946003198012477, 183, 1927, 26927, 8.667501449584961, 23.347309112548828
11, -4537.510342717171, 2, 20.35634250199655, 479, 2406, 27406, 9.06990909576416, 23.483673095703125
12, -3219.3644231557846, 2, 12.35322725099104, 272, 2678, 27678, 8.83409595489502, 24.105318069458008
13, -2817.2848200798035, 2, 4.715118070002063, 103, 2781, 27781, 9.242618560791016, 24.38470458984375
14, -2974.1629450321198, 2, 9.729280080995522, 220, 3001, 28001, 8.748619079589844, 24.659687042236328
15, -2627.5463066101074, 2, 10.128367625002284, 202, 3203, 28203, 8.906228065490723, 24.26097869873047
16, -6660.421715497971, 3, 39.040860939989216, 734, 3937, 28937, 8.810264587402344, 24.880178451538086
17, -2763.1107127666473, 2, 13.936171433000709, 205, 4142, 29142, 8.66817855834961, 25.166275024414062
18, -2483.727220058441, 2, 5.117602676007664, 72, 4214, 29214, 8.85625171661377, 25.628639221191406
19, -2325.1220022439957, 3, 11.134130286009167, 165, 4379, 29379, 9.383975982666016, 26.32121467590332
20, -3750.073527932167, 3, 29.41566449799575, 433, 4812, 29812, 8.997807502746582, 26.023696899414062
21, -3370.0005688667297, 2, 16.743499435993726, 240, 5052, 30052, 9.218230247497559, 26.263988494873047
22, -538.9922268390656, 5, 5.954653027001768, 82, 5134, 30134, 9.993194580078125, 26.540863037109375
23, -2668.171392440796, 3, 9.957482529003755, 145, 5279, 30279, 9.22806167602539, 26.389373779296875
24, -4439.731935620308, 2, 25.97543252700416, 530, 5809, 30809, 8.867680549621582, 27.01820945739746
25, -3718.9894865751266, 3, 10.33836209999572, 231, 6040, 31040, 9.24290943145752, 27.703598022460938
26, -3127.355537176132, 3, 11.930156683010864, 272, 6312, 31312, 8.694376945495605, 27.551773071289062
27, 2349.8635777831078, 1, 4.937104308992275, 118, 6430, 31430, 8.91274642944336, 27.501955032348633
28, -4387.045149803162, 2, 21.141071872989414, 499, 6929, 31929, 9.014910697937012, 27.909076690673828
29, -4163.842601776123, 3, 14.925296877001529, 346, 7275, 32275, 9.15043830871582, 28.324399948120117
30, -2751.6807351112366, 2, 5.729502841000794, 136, 7411, 32411, 8.733622550964355, 27.991735458374023
31, 2332.5351039767265, 1, 5.3128150010015815, 113, 7524, 32524, 8.720550537109375, 28.10247802734375
32, -3046.3047428131104, 3, 7.335367965992191, 172, 7696, 32696, 9.462223052978516, 28.71031951904297
33, -2562.324310898781, 2, 5.108591238007648, 127, 7823, 32823, 8.617629051208496, 28.591184616088867
34, -3577.2567855119705, 3, 20.931297863004147, 534, 8357, 33357, 9.001213073730469, 28.911479949951172
35, -3617.2325308322906, 3, 10.951220314993407, 283, 8640, 33640, 9.159799575805664, 29.07617950439453
36, -2524.6477893590927, 2, 5.296500038006343, 132, 8772, 33772, 9.159650802612305, 29.30391502380371
37, 2007.9824457764626, 1, 10.71995153199532, 273, 9045, 34045, 8.974918365478516, 29.58094024658203
38, -2490.5439722537994, 3, 2.527465450009913, 60, 9105, 34105, 8.436929702758789, 29.963533401489258
39, -4530.834069490433, 2, 12.516165415014257, 317, 9422, 34422, 8.808155059814453, 29.298778533935547
40, -3339.2796803712845, 3, 13.343611663993215, 338, 9760, 34760, 9.276317596435547, 30.106727600097656
41, -3102.2651212215424, 3, 11.94702076500107, 288, 10048, 35048, 9.066072463989258, 30.471242904663086
42, 2388.385661840439, 1, 5.107789096990018, 112, 10160, 35160, 8.79631519317627, 29.883712768554688
43, -2890.2278554439545, 3, 7.530579817990656, 180, 10340, 35340, 9.774433135986328, 30.73818588256836
44, -4238.961049318314, 2, 13.323696866005776, 318, 10658, 35658, 9.263225555419922, 30.642356872558594
45, -2959.079396367073, 3, 13.1265880909923, 313, 10971, 35971, 9.62369441986084, 31.061323165893555
46, -4110.332965254784, 2, 28.984761743005947, 708, 11679, 36679, 8.946765899658203, 31.011817932128906
47, -2976.841797351837, 3, 12.933670256010373, 316, 11995, 36995, 9.16335678100586, 31.431900024414062
48, -3619.1831562519073, 3, 14.371811047996744, 349, 12344, 37344, 9.266982078552246, 31.6080265045166
49, -3561.9342200756073, 2, 13.325537390002864, 293, 12637, 37637, 8.680791854858398, 31.375896453857422
50, -3042.7432520389557, 2, 9.535891406005248, 214, 12851, 37851, 9.077582359313965, 31.800323486328125
51, -3903.978668451309, 2, 11.321390094002709, 271, 13122, 38122, 9.591132164001465, 32.267555236816406
52, -4906.706297636032, 3, 31.55942218299606, 773, 13895, 38895, 9.14309024810791, 32.71828079223633
53, 1867.826421380043, 1, 10.11772902798839, 222, 14117, 39117, 8.684605598449707, 32.79513931274414
54, -3352.407852470875, 3, 18.156229444997734, 431, 14548, 39548, 9.088379859924316, 33.390193939208984
55, -3965.9726004600525, 2, 18.33081844499975, 432, 14980, 39980, 8.858429908752441, 33.62321853637695
56, -3006.7902541160583, 3, 13.356886488007149, 322, 15302, 40302, 8.925874710083008, 34.049617767333984
57, -4081.0158710479736, 2, 15.950941314993543, 362, 15664, 40664, 9.214644432067871, 34.0426139831543
58, 2252.3183247447014, 1, 8.339827346004313, 192, 15856, 40856, 8.866031646728516, 34.62318801879883
59, -2528.070368051529, 3, 3.710666687009507, 75, 15931, 40931, 8.61258316040039, 33.932716369628906
60, -3955.7335107326508, 2, 12.124103869005921, 284, 16215, 41215, 9.055094718933105, 33.93807601928711
61, -2936.099039077759, 2, 9.516790573004982, 229, 16444, 41444, 9.466654777526855, 34.747108459472656
62, 1545.0222492814064, 1, 21.158899121001014, 536, 16980, 41980, 9.164198875427246, 34.9682502746582
63, -5978.338746905327, 2, 32.952799881997635, 828, 17808, 42808, 9.11883544921875, 35.11570358276367
64, -4516.902339935303, 2, 25.962587082001846, 656, 18464, 43464, 9.091050148010254, 36.11595916748047
65, -3797.196852684021, 2, 13.336845191995963, 340, 18804, 43804, 9.26079273223877, 36.78387451171875
66, -3056.7124449014664, 3, 13.71865434400388, 346, 19150, 44150, 9.090919494628906, 36.37855911254883
67, -3435.852679491043, 3, 12.747533907997422, 322, 19472, 44472, 9.177281379699707, 36.777706146240234
68, -2734.4169075489044, 2, 5.12077640699863, 114, 19586, 44586, 8.958136558532715, 36.808712005615234
69, -3234.44654917717, 2, 9.734159701998578, 242, 19828, 44828, 9.558868408203125, 38.01579666137695
70, -4096.203732848167, 3, 25.93226212100126, 647, 20475, 45475, 9.582155227661133, 37.905418395996094
71, -3065.212599992752, 2, 9.91975183399336, 229, 20704, 45704, 9.138895034790039, 37.77602005004883
72, -3332.2382774353027, 3, 11.941982285003178, 294, 20998, 45998, 9.011812210083008, 37.73630905151367
73, -3531.5505242347717, 2, 12.342004705002182, 296, 21294, 46294, 8.893241882324219, 38.4599609375
74, -4669.180796504021, 2, 25.156899019013508, 632, 21926, 46926, 9.224020957946777, 38.856285095214844
75, -5820.910905003548, 2, 25.3262483550061, 629, 22555, 47555, 9.183745384216309, 40.03200912475586
76, -4326.411818146706, 3, 21.34834664799564, 533, 23088, 48088, 9.5707426071167, 40.57094955444336
77, -3364.3401300907135, 3, 13.92143432800367, 341, 23429, 48429, 10.01167106628418, 41.35968017578125
78, -2905.3031215667725, 2, 5.92937067701132, 146, 23575, 48575, 10.087672233581543, 41.56913757324219
79, -3123.0617089271545, 2, 11.515805014001671, 279, 23854, 48854, 9.797038078308105, 41.023311614990234
80, -3614.1831990480423, 2, 15.143630319988006, 372, 24226, 49226, 10.065714836120605, 42.1216926574707
81, -4065.6512711048126, 3, 13.926652314999956, 342, 24568, 49568, 10.17762279510498, 42.4986457824707
82, -3247.1657876968384, 2, 9.936500925003202, 242, 24810, 49810, 9.920780181884766, 43.12358856201172
83, -2778.050093650818, 2, 5.5119180159963435, 130, 24940, 49940, 9.930961608886719, 43.70084762573242
