episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
237, -2964.567995727062, 2, 22, 256, 28938, 53938, 13.24524974822998, 28.69119644165039
238, -2348.682484149933, 2, 5, 68, 29006, 54006, 13.166565895080566, 28.628890991210938
239, -2888.69514131546, 2, 19, 224, 29230, 54230, 13.241683006286621, 28.828962326049805
240, -2350.4777302742004, 2, 5, 60, 29290, 54290, 11.575275421142578, 28.319976806640625
241, -2507.1355860233307, 3, 8, 101, 29391, 54391, 13.138814926147461, 28.93604278564453
242, -3301.588711619377, 2, 22, 251, 29642, 54642, 12.511922836303711, 28.954708099365234
243, -2595.7095007896423, 2, 12, 137, 29779, 54779, 13.288342475891113, 29.424026489257812
244, -2763.9479472637177, 2, 16, 187, 29966, 54966, 12.662191390991211, 29.27869415283203
245, -2413.716980814934, 2, 5, 68, 30034, 55034, 12.44888973236084, 29.372112274169922
246, -2480.959071159363, 3, 9, 107, 30141, 55141, 12.516866683959961, 29.401575088500977
247, -2280.959683418274, 2, 4, 45, 30186, 55186, 12.982887268066406, 29.518415451049805
248, -2491.4207253456116, 3, 10, 109, 30295, 55295, 13.0133056640625, 29.52901268005371
249, -3020.560418665409, 2, 23, 267, 30562, 55562, 13.049971580505371, 29.839109420776367
250, -2280.9993607997894, 2, 5, 58, 30620, 55620, 13.216407775878906, 29.8940486907959
251, -2619.642077445984, 2, 12, 139, 30759, 55759, 13.22065544128418, 30.1669921875
252, -2325.062548518181, 2, 5, 63, 30822, 55822, 11.997077941894531, 29.92119598388672
253, -2512.914596557617, 2, 12, 134, 30956, 55956, 12.462470054626465, 30.040904998779297
254, -2375.779960155487, 3, 9, 100, 31056, 56056, 12.041668891906738, 29.855531692504883
255, -2360.5687288045883, 2, 5, 67, 31123, 56123, 12.871585845947266, 30.228195190429688
256, -2942.378416657448, 2, 13, 153, 31276, 56276, 12.780193328857422, 30.459548950195312
