episode, reward, success, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
801, 8023.040061175823, True, 2.2224929332733154, 12, 0.44959874735743227, 0, 100000, 18.22636604309082, 3050.2724609375
802, 7342.130999723449, True, 25.088846921920776, 169, 0.4491491486100748, 0, 100000, 31.903470993041992, 6171.27392578125
803, -7158.111664831638, False, 2.216939926147461, 14, 0.44869999946146477, 0, 100000, 20.655794143676758, 7743.5712890625
804, 7932.893709924072, True, 19.891535997390747, 181, 0.4482512994620033, 0, 100000, 29.5600528717041, 6053.47021484375
805, -7968.264861345291, False, 5.221437931060791, 55, 0.4478030481625413, 0, 100000, 26.391801834106445, 6251.13525390625
806, 7948.271195758134, True, 16.87281847000122, 176, 0.44735524511437874, 0, 100000, 28.830810546875, 5574.41064453125
807, -7088.388578727841, False, 3.3531033992767334, 38, 0.4469078898692644, 0, 100000, 30.17242431640625, 6745.15234375
808, -7283.625550223049, False, 7.886852264404297, 81, 0.4464609819793951, 0, 100000, 31.03307342529297, 6609.94384765625
809, 8144.108282426605, True, 16.316966772079468, 169, 0.44601452099741573, 0, 100000, 27.84488868713379, 6162.4169921875
810, -7309.012157277204, False, 32.38663458824158, 273, 0.4455685064764183, 0, 100000, 27.95136070251465, 6306.90380859375
811, 8086.55703702569, True, 11.521165132522583, 117, 0.4451229379699419, 0, 100000, 25.35454559326172, 6206.43017578125
812, -7774.606431610417, False, 63.92528200149536, 654, 0.44467781503197196, 0, 100000, 28.214658737182617, 5957.11376953125
813, 7780.932189988438, True, 31.864367246627808, 324, 0.44423313721693997, 0, 100000, 32.50051498413086, 6167.22900390625
814, -7746.661670370959, False, 31.535553216934204, 330, 0.44378890407972305, 0, 100000, 28.271892547607422, 6268.92919921875
815, 7889.134351655375, True, 16.57202959060669, 174, 0.44334511517564335, 0, 100000, 33.10028076171875, 5634.9501953125
816, -7360.770722687244, False, 4.206526279449463, 45, 0.4429017700604677, 0, 100000, 17.647478103637695, 3799.38134765625
817, 8036.270479142666, True, 5.207101583480835, 57, 0.44245886829040726, 0, 100000, 23.099519729614258, 5815.34228515625
818, -7521.566512357444, False, 4.918698787689209, 56, 0.44201640942211684, 0, 100000, 23.288257598876953, 5184.8818359375
819, 7631.245907543227, True, 17.6177237033844, 187, 0.44157439301269474, 0, 100000, 31.772233963012695, 5233.6240234375
820, 6532.999264158774, True, 53.92272329330444, 561, 0.44113281861968207, 0, 100000, 30.837278366088867, 5970.16943359375
821, -7995.671015664935, False, 13.359463691711426, 138, 0.4406916858010624, 0, 100000, 27.599891662597656, 6302.54443359375
822, 8028.138014663011, True, 16.633054494857788, 173, 0.4402509941152613, 0, 100000, 27.597240447998047, 6356.96533203125
823, 8004.668604686856, True, 34.75296998023987, 359, 0.43981074312114604, 0, 100000, 30.63669204711914, 6124.0732421875
824, -7727.056260286132, False, 28.876764059066772, 301, 0.4393709323780249, 0, 100000, 29.469772338867188, 5724.3486328125
825, 8001.609400216257, True, 43.061789989471436, 452, 0.4389315614456469, 0, 100000, 27.22068977355957, 5386.59912109375
826, -7549.640318349004, False, 8.085212707519531, 84, 0.43849262988420123, 0, 100000, 29.34198570251465, 6134.2275390625
827, -7498.03986993758, False, 24.658562898635864, 255, 0.438054137254317, 0, 100000, 27.553234100341797, 5588.06298828125
