episode, reward, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
2601, 4010.6756269931793, 0.37888598442077637, 4, 0.07454902132312784, 0, 100000, 5.158212661743164, -22865.544921875
2602, 3948.9201745949686, 18.22818636894226, 149, 0.0744744723018047, 0, 100000, 4.370635986328125, -31748.775390625
2603, -3064.079086189624, 5.094887971878052, 44, 0.0743999978295029, 0, 100000, 4.07982063293457, -31334.59375
2604, -3119.6868800483644, 11.602471351623535, 99, 0.0743255978316734, 0, 100000, 4.387460708618164, -31863.853515625
2605, -3190.4406141601503, 15.059425592422485, 129, 0.07425127223384173, 0, 100000, 4.471059799194336, -31693.38671875
2606, 4082.7628066390753, 5.2688281536102295, 46, 0.07417702096160789, 0, 100000, 4.451000690460205, -31127.744140625
2607, 4057.955200257711, 23.464991807937622, 191, 0.07410284394064628, 0, 100000, 4.658146858215332, -31881.43359375
2608, 3874.977227225434, 15.80001974105835, 129, 0.07402874109670564, 0, 100000, 4.945781230926514, -31613.25
2609, -3108.947274580598, 6.538374423980713, 56, 0.07395471235560894, 0, 100000, 4.023587703704834, -31622.62109375
2610, 3920.709826702252, 19.037378787994385, 157, 0.07388075764325333, 0, 100000, 4.411228656768799, -31757.974609375
2611, -3142.934420057223, 28.805213689804077, 234, 0.07380687688561008, 0, 100000, 4.331490993499756, -31916.69140625
2612, 4077.798485159874, 5.357332468032837, 42, 0.07373307000872446, 0, 100000, 5.023405075073242, -31495.390625
2613, -3280.5795591641217, 25.493597984313965, 208, 0.07365933693871574, 0, 100000, 4.725653648376465, -31588.25
2614, -3047.7695929333568, 8.835320472717285, 71, 0.07358567760177702, 0, 100000, 4.462022304534912, -31669.6796875
2615, 4054.7854616144614, 16.349268913269043, 140, 0.07351209192417524, 0, 100000, 4.616677761077881, -31992.95703125
2616, 4006.743735432625, 0.4038877487182617, 4, 0.07343857983225106, 0, 100000, 2.8396050930023193, -23700.91015625
2617, -3247.694643765688, 5.047314167022705, 43, 0.07336514125241882, 0, 100000, 5.398576736450195, -31243.501953125
