episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2815.469187259674, 3, 0, 176, 343, 25343, 11.834179878234863, 22.23196029663086
2, -3222.703531742096, 2, 0, 289, 632, 25632, 12.7171049118042, 23.005163192749023
3, -2448.992476463318, 2, 0, 84, 716, 25716, 12.914725303649902, 23.24532699584961
4, -2671.962153673172, 2, 0, 191, 907, 25907, 12.66512680053711, 23.516077041625977
5, -3125.634243965149, 2, 0, 249, 1156, 26156, 12.795825958251953, 23.256080627441406
6, -2430.8145195245743, 2, 0, 83, 1239, 26239, 11.555168151855469, 22.651798248291016
7, -3537.122015953064, 2, 0, 203, 1442, 26442, 11.835196495056152, 23.348546981811523
8, -2669.3533232212067, 2, 0, 222, 1664, 26664, 12.449151992797852, 24.68830108642578
9, -2484.697389602661, 2, 0, 86, 1750, 26750, 12.295380592346191, 24.050607681274414
10, -3342.1771080493927, 2, 0, 303, 2053, 27053, 12.197794914245605, 23.897579193115234
11, -2796.9534764289856, 2, 0, 108, 2161, 27161, 12.898459434509277, 24.959854125976562
12, -2832.3752139806747, 2, 0, 260, 2421, 27421, 12.954602241516113, 25.516555786132812
13, -2851.9398109912872, 2, 0, 211, 2632, 27632, 11.97982120513916, 25.639463424682617
14, -3308.6733736991882, 2, 0, 328, 2960, 27960, 11.807835578918457, 25.841064453125
15, -2940.840327978134, 3, 0, 163, 3123, 28123, 11.427680015563965, 26.32761001586914
16, -3006.9737989902496, 2, 0, 173, 3296, 28296, 12.121652603149414, 25.5255184173584
17, -2732.164708852768, 3, 0, 163, 3459, 28459, 10.38190746307373, 26.264842987060547
18, -3120.020750284195, 2, 0, 171, 3630, 28630, 11.23642349243164, 27.432353973388672
19, -2613.275392770767, 2, 0, 144, 3774, 28774, 10.895177841186523, 26.958303451538086
20, -2478.5409940481186, 2, 0, 136, 3910, 28910, 12.499229431152344, 27.405580520629883
21, -3701.0403339862823, 2, 0, 228, 4138, 29138, 10.906600952148438, 26.316986083984375
22, -2422.7050790786743, 2, 0, 78, 4216, 29216, 11.74484920501709, 27.03435516357422
23, -2329.333388566971, 2, 0, 73, 4289, 29289, 13.108039855957031, 28.008729934692383
24, -3096.5246415138245, 2, 0, 226, 4515, 29515, 12.30124568939209, 27.018278121948242
25, -2549.7950869202614, 3, 0, 123, 4638, 29638, 14.378263473510742, 26.768407821655273
26, -3322.4225583076477, 3, 0, 308, 4946, 29946, 12.043049812316895, 28.32674217224121
27, -2382.919538974762, 3, 0, 102, 5048, 30048, 13.38251781463623, 28.129892349243164
28, -2364.858333826065, 2, 0, 87, 5135, 30135, 13.755415916442871, 28.634403228759766
29, -2485.8910522460938, 2, 0, 77, 5212, 30212, 14.856098175048828, 29.599510192871094
30, -2757.508899152279, 2, 0, 129, 5341, 30341, 13.463529586791992, 29.273324966430664
31, -3365.1850695610046, 2, 0, 213, 5554, 30554, 12.200024604797363, 29.497798919677734
32, -2338.8901784420013, 2, 0, 72, 5626, 30626, 13.177128791809082, 27.589868545532227
33, -2451.93088388443, 2, 0, 100, 5726, 30726, 12.99742317199707, 29.414316177368164
34, -2318.2799550294876, 2, 0, 71, 5797, 30797, 15.003156661987305, 30.07988166809082
35, -3203.6396934986115, 3, 0, 120, 5917, 30917, 13.314945220947266, 28.944414138793945
36, -2492.0091688632965, 2, 0, 146, 6063, 31063, 12.837301254272461, 29.17671775817871
37, -2388.3960403203964, 2, 0, 88, 6151, 31151, 12.223440170288086, 28.523969650268555
38, -2643.6718361377716, 2, 0, 143, 6294, 31294, 13.361133575439453, 29.53770637512207
39, -2240.229192137718, 2, 0, 71, 6365, 31365, 13.241034507751465, 28.798471450805664
40, 1515.0462419390678, 1, 26, 406, 6771, 31771, 12.833187103271484, 29.99195098876953
41, -2300.647343277931, 3, -26, 15, 6786, 31786, 12.511225700378418, 27.73038101196289
42, -2323.372668027878, 2, 0, 69, 6855, 31855, 11.939587593078613, 30.61475372314453
43, -3080.088880300522, 2, 0, 131, 6986, 31986, 12.919757843017578, 30.507308959960938
44, -2618.3253977298737, 2, 0, 90, 7076, 32076, 14.117631912231445, 31.366031646728516
45, -2376.5017210245132, 3, 0, 103, 7179, 32179, 13.414822578430176, 32.677555084228516
46, -3571.0891938209534, 2, 0, 257, 7436, 32436, 12.968111991882324, 31.235261917114258
47, -2494.4084310531616, 3, 0, 106, 7542, 32542, 13.376932144165039, 30.91646957397461
48, -2899.1130118370056, 2, 0, 207, 7749, 32749, 13.27174186706543, 31.5311222076416
49, -2413.3201909065247, 2, 0, 73, 7822, 32822, 14.296777725219727, 30.68528175354004
50, -2496.9181052446365, 2, 0, 94, 7916, 32916, 14.650419235229492, 32.93023681640625
51, -2770.5762887001038, 3, 0, 175, 8091, 33091, 13.753888130187988, 32.268524169921875
52, -2473.812591314316, 2, 0, 88, 8179, 33179, 15.116332054138184, 33.70036315917969
53, -2617.296887397766, 2, 0, 91, 8270, 33270, 14.388729095458984, 32.036109924316406
54, -2881.3754464387894, 3, 0, 115, 8385, 33385, 14.229034423828125, 33.23440170288086
