episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
8601, 2483.1032895445824, 1, 3, 15, 986530, 1000000, 60.802433013916016, 341.94549560546875
8602, 2356.796890974045, 1, 14, 75, 986605, 1000000, 60.69430923461914, 367.9817199707031
8603, 2432.4755950272083, 1, 9, 47, 986652, 1000000, 66.4605712890625, 366.9064025878906
8604, 2014.7819582819939, 1, 35, 198, 986850, 1000000, 59.49437713623047, 366.3685607910156
8605, -3324.9652468562126, 3, -61, 309, 987159, 1000000, 62.30144500732422, 366.41021728515625
8606, 2332.297680437565, 1, 16, 102, 987261, 1000000, 60.184112548828125, 366.1000061035156
8607, 2324.2491795122623, 1, 15, 89, 987350, 1000000, 62.90325927734375, 366.66162109375
8608, -2539.252910733223, 3, 17, 103, 987453, 1000000, 62.29566192626953, 367.1573181152344
8609, 2274.322168856859, 1, -29, 116, 987569, 1000000, 59.98909378051758, 367.41290283203125
8610, 2352.2441747784615, 1, 16, 98, 987667, 1000000, 64.45393371582031, 365.51507568359375
8611, 2260.899396330118, 1, 28, 174, 987841, 1000000, 61.551849365234375, 366.05010986328125
8612, 2240.014018535614, 1, 26, 150, 987991, 1000000, 60.88929748535156, 366.749267578125
8613, 2227.5994969308376, 1, 19, 117, 988108, 1000000, 62.929996490478516, 365.9807434082031
8614, 2445.377671599388, 1, 8, 50, 988158, 1000000, 65.1454849243164, 365.1700744628906
8615, 1589.731066584587, 1, 43, 265, 988423, 1000000, 62.07108688354492, 366.8475036621094
8616, 2147.949388384819, 1, 26, 148, 988571, 1000000, 63.063053131103516, 366.39892578125
8617, -2184.808001279831, 3, -185, 35, 988606, 1000000, 60.85149383544922, 365.9476013183594
8618, 2347.8074589967728, 1, 18, 96, 988702, 1000000, 61.49602127075195, 366.5513000488281
8619, 2295.703251719475, 1, 19, 97, 988799, 1000000, 60.61682891845703, 366.03277587890625
8620, 1328.9788588285446, 1, 64, 382, 989181, 1000000, 61.81080627441406, 366.8548889160156
8621, 2400.582061767578, 1, 11, 48, 989229, 1000000, 60.792022705078125, 367.1327209472656
8622, -2586.689250588417, 3, 20, 60, 989289, 1000000, 62.98601150512695, 366.1781921386719
8623, 2386.578463435173, 1, 19, 59, 989348, 1000000, 60.460296630859375, 365.9664306640625
8624, 2122.1928245425224, 1, 44, 161, 989509, 1000000, 61.59291458129883, 365.16741943359375
8625, 1950.953025907278, 1, 31, 132, 989641, 1000000, 62.97690200805664, 366.6490478515625
8626, 2205.312689036131, 1, 33, 127, 989768, 1000000, 61.487518310546875, 365.9762878417969
8627, 2278.004916369915, 1, 29, 108, 989876, 1000000, 60.17038345336914, 366.64984130859375
8628, -2406.6464215517044, 3, 14, 53, 989929, 1000000, 63.24802780151367, 368.0541687011719
8629, 2355.0355273485184, 1, -155, 58, 989987, 1000000, 62.697410583496094, 367.66705322265625
8630, -2298.8912365436554, 3, -15, 38, 990025, 1000000, 59.34128952026367, 367.0801696777344
8631, 2012.7757415175438, 1, 48, 179, 990204, 1000000, 60.26382064819336, 366.06951904296875
8632, 2355.990050435066, 1, 18, 67, 990271, 1000000, 60.57536697387695, 365.8916015625
8633, 2357.604176580906, 1, 21, 75, 990346, 1000000, 59.338680267333984, 366.6298522949219
8634, 2227.665499776602, 1, 28, 105, 990451, 1000000, 63.31686782836914, 365.46649169921875
8635, 2061.2311397343874, 1, 44, 155, 990606, 1000000, 63.705718994140625, 366.8416442871094
8636, 2188.721143782139, 1, 39, 142, 990748, 1000000, 61.02168273925781, 367.15472412109375
8637, -2170.643969655037, 3, 7, 26, 990774, 1000000, 62.72437286376953, 365.6933288574219
8638, 2256.8591123223305, 1, -184, 81, 990855, 1000000, 60.7328987121582, 365.67559814453125
8639, 2062.494103819132, 1, 44, 160, 991015, 1000000, 62.22644805908203, 366.0593566894531
8640, 2207.917323499918, 1, 40, 145, 991160, 1000000, 63.83902359008789, 367.462158203125
8641, 2367.176527738571, 1, 10, 33, 991193, 1000000, 62.21845245361328, 366.61041259765625
8642, -2511.5059329271317, 3, -115, 159, 991352, 1000000, 62.65983200073242, 366.7457275390625
8643, 2300.462123811245, 1, 22, 84, 991436, 1000000, 62.781829833984375, 366.31561279296875
8644, 1707.4837146401405, 1, 77, 281, 991717, 1000000, 63.57665252685547, 365.7471923828125
8645, 1978.5825717449188, 1, 62, 222, 991939, 1000000, 63.61062240600586, 365.7885437011719
8646, -2464.7335199713707, 3, -161, 123, 992062, 1000000, 63.073673248291016, 367.12957763671875
8647, 2300.865928709507, 1, 24, 84, 992146, 1000000, 62.07405090332031, 366.4573669433594
8648, -2739.849236905575, 3, -24, 194, 992340, 1000000, 62.45633316040039, 366.2638854980469
8649, 2354.919125676155, 1, 14, 55, 992395, 1000000, 63.19524002075195, 366.1656188964844
8650, 2306.158703148365, 1, 18, 65, 992460, 1000000, 59.95466232299805, 366.2694091796875
8651, 2415.073187470436, 1, 18, 63, 992523, 1000000, 58.785011291503906, 366.8893737792969
