episode, reward, success, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
10001, 11627.300048068166, True, 1.6216914653778076, 72, 0.04996170339735633, 0, 100000, 39.58008575439453, -224507.78125
10002, 8465.339216947556, True, 9.856024265289307, 495, 0.04996170339735633, 0, 100000, 42.11593246459961, -226170.0625
10003, -12454.997779846191, False, 2.039949417114258, 94, 0.04996170339735633, 0, 100000, 37.327842712402344, -222654.65625
10004, 7427.431472599506, True, 12.392327070236206, 621, 0.04996170339735633, 0, 100000, 41.129310607910156, -225885.890625
10005, -17073.549716480076, False, 14.32893443107605, 729, 0.04996170339735633, 0, 100000, 40.781009674072266, -227337.328125
10006, 8388.734569042921, True, 13.773327827453613, 684, 0.04996170339735633, 0, 100000, 40.65373611450195, -226518.546875
10007, -21607.638711673208, False, 28.54663324356079, 1438, 0.04996170339735633, 0, 100000, 40.442901611328125, -226258.046875
10008, 8585.450379222631, True, 13.218606233596802, 650, 0.04996170339735633, 0, 100000, 40.35969543457031, -225892.453125
10009, 9289.809342397377, True, 10.880134344100952, 525, 0.04996170339735633, 0, 100000, 40.78596115112305, -226236.171875
10010, 7652.756052177399, True, 14.183421611785889, 695, 0.04996170339735633, 0, 100000, 40.45829772949219, -227061.09375
10011, 7409.415446404368, True, 17.639121294021606, 865, 0.04996170339735633, 0, 100000, 41.124759674072266, -226744.671875
10012, -13469.78230035305, False, 5.09609842300415, 241, 0.04996170339735633, 0, 100000, 41.94526672363281, -226038.59375
10013, 9601.707167327404, True, 9.713905811309814, 468, 0.04996170339735633, 0, 100000, 40.47805404663086, -226650.703125
10014, 5253.059649899602, True, 20.49328637123108, 1028, 0.04996170339735633, 0, 100000, 40.712242126464844, -226625.0625
10015, 5935.684377744794, True, 20.692754983901978, 1046, 0.04996170339735633, 0, 100000, 40.612667083740234, -227052.9375
10016, -11221.424746990204, False, 1.698561429977417, 75, 0.04996170339735633, 0, 100000, 36.773536682128906, -225348.875
10017, 10489.44117796421, True, 6.124897480010986, 294, 0.04996170339735633, 0, 100000, 41.04404830932617, -226553.234375
10018, 8653.830010761507, True, 13.462218523025513, 660, 0.04996170339735633, 0, 100000, 39.94485855102539, -226759.546875
10019, -13213.853142894804, False, 8.107383966445923, 399, 0.04996170339735633, 0, 100000, 41.13184356689453, -226760.984375
10020, -13008.33526802063, False, 8.998741388320923, 410, 0.04996170339735633, 0, 100000, 39.581077575683594, -227638.203125
10021, 9675.020206704736, True, 9.714699745178223, 478, 0.04996170339735633, 0, 100000, 40.51802444458008, -226171.1875
10022, 6056.32582038641, True, 21.99912929534912, 1086, 0.04996170339735633, 0, 100000, 40.77695083618164, -225893.796875
10023, 6762.899228930473, True, 14.882757186889648, 750, 0.04996170339735633, 0, 100000, 40.561370849609375, -226181.546875
10024, 6552.689604699612, True, 17.958862781524658, 858, 0.04996170339735633, 0, 100000, 40.76763916015625, -226305.859375
10025, 9828.443605318666, True, 9.205473184585571, 438, 0.04996170339735633, 0, 100000, 40.382843017578125, -226146.09375
10026, 8218.752081513405, True, 14.81949758529663, 697, 0.04996170339735633, 0, 100000, 39.637176513671875, -226751.21875
10027, 8192.318299679086, True, 12.910747528076172, 638, 0.04996170339735633, 0, 100000, 40.2154541015625, -226677.4375
10028, 6513.585119873285, True, 20.44642400741577, 1052, 0.04996170339735633, 0, 100000, 40.70411682128906, -225167.078125
10029, -14452.343877136707, False, 7.364247560501099, 418, 0.04996170339735633, 0, 100000, 42.720523834228516, -224905.953125
10030, 9266.312273398042, True, 9.613943576812744, 527, 0.04996170339735633, 0, 100000, 39.900638580322266, -224605.75
10031, -11585.918040037155, False, 2.422633409500122, 130, 0.04996170339735633, 0, 100000, 39.42355728149414, -223179.734375
10032, -12635.337860658765, False, 34.649797201156616, 1998, 0.04996170339735633, 0, 100000, 40.7452392578125, -222662.609375
10033, 8613.69360756874, True, 10.897552490234375, 618, 0.04996170339735633, 0, 100000, 41.01909637451172, -219674.40625
10034, 9454.694434851408, True, 8.978418588638306, 482, 0.04996170339735633, 0, 100000, 41.391483306884766, -220354.25
10035, 6295.365442186594, True, 19.47667169570923, 1080, 0.04996170339735633, 0, 100000, 41.15516662597656, -219485.171875
10036, 8122.583877931815, True, 12.737992763519287, 720, 0.04996170339735633, 0, 100000, 40.802268981933594, -219836.53125
10037, 9448.399840176105, True, 8.916486024856567, 486, 0.04996170339735633, 0, 100000, 41.659889221191406, -219209.09375
10038, 6991.7321845293045, True, 17.520426034927368, 955, 0.04996170339735633, 0, 100000, 40.49541091918945, -217684.046875
10039, -19535.7957258597, False, 15.612604141235352, 869, 0.04996170339735633, 0, 100000, 40.5250244140625, -217418.453125
10040, 8341.29173645028, True, 13.440808057785034, 737, 0.04996170339735633, 0, 100000, 40.428070068359375, -217192.203125
10041, 4379.483384113759, True, 26.671878814697266, 1490, 0.04996170339735633, 0, 100000, 40.41990661621094, -214622.6875
10042, -12001.182160407305, False, 4.425996541976929, 241, 0.04996170339735633, 0, 100000, 43.73883056640625, -213849.765625
10043, 10972.152494549751, True, 4.272361516952515, 212, 0.04996170339735633, 0, 100000, 41.25709915161133, -212993.921875
10044, 7133.598348997533, True, 8.984076499938965, 478, 0.04996170339735633, 0, 100000, 41.22162628173828, -213102.578125
10045, 7286.953945048153, True, 15.884836912155151, 895, 0.04996170339735633, 0, 100000, 40.406959533691406, -213834.78125
10046, 8769.436029955745, True, 10.765643835067749, 609, 0.04996170339735633, 0, 100000, 41.626441955566406, -213389.0
10047, 7171.991209834814, True, 15.936047554016113, 893, 0.04996170339735633, 0, 100000, 41.032501220703125, -212567.40625
10048, 7649.096855178475, True, 12.872692108154297, 727, 0.04996170339735633, 0, 100000, 41.830196380615234, -213495.546875
10049, -10837.378985881805, False, 1.335127592086792, 59, 0.04996170339735633, 0, 100000, 38.84008026123047, -212062.46875
10050, 10319.163610696793, True, 5.669294357299805, 305, 0.04996170339735633, 0, 100000, 43.92477035522461, -213659.875
10051, 9358.22575929761, True, 9.14382791519165, 507, 0.04996170339735633, 0, 100000, 43.42120361328125, -213908.484375
10052, -18752.98053598404, False, 18.678025484085083, 1054, 0.04996170339735633, 0, 100000, 41.55074691772461, -212223.953125
10053, 9072.18857742846, True, 10.202494859695435, 585, 0.04996170339735633, 0, 100000, 43.3079719543457, -210462.8125
10054, 7930.6902185976505, True, 14.027465105056763, 774, 0.04996170339735633, 0, 100000, 42.07129669189453, -210660.4375
10055, 9063.49341430515, True, 11.069997310638428, 609, 0.04996170339735633, 0, 100000, 42.48566436767578, -210349.40625
10056, 5889.466475049034, True, 21.150561809539795, 1185, 0.04996170339735633, 0, 100000, 41.63363265991211, -210036.828125
10057, -12616.386266451329, False, 34.45271563529968, 1998, 0.04996170339735633, 0, 100000, 42.14083480834961, -207089.96875
10058, 4828.586756832898, True, 17.827505350112915, 1015, 0.04996170339735633, 0, 100000, 43.037322998046875, -204667.265625
10059, 6612.8216622285545, True, 16.593556880950928, 911, 0.04996170339735633, 0, 100000, 43.112937927246094, -203737.328125
10060, 4868.486419931054, True, 19.96988320350647, 1098, 0.04996170339735633, 0, 100000, 41.844078063964844, -204052.71875
10061, -11785.324732780457, False, 1.369152545928955, 71, 0.04996170339735633, 0, 100000, 37.380985260009766, -201690.359375
10062, 9340.379947543144, True, 9.787907361984253, 516, 0.04996170339735633, 0, 100000, 42.89640808105469, -204268.296875
10063, 5020.129624045454, True, 21.519389152526855, 1184, 0.04996170339735633, 0, 100000, 42.23229217529297, -203000.25
10064, 5032.377485703677, True, 22.030203342437744, 1252, 0.04996170339735633, 0, 100000, 42.20662307739258, -201324.5
10065, 5196.243599712849, True, 14.409079551696777, 810, 0.04996170339735633, 0, 100000, 42.27617263793945, -199536.984375
10066, -14762.773737251759, False, 14.366756200790405, 773, 0.04996170339735633, 0, 100000, 43.38858413696289, -199582.21875
10067, -12368.010540947318, False, 5.6627538204193115, 303, 0.04996170339735633, 0, 100000, 40.30009460449219, -198336.03125
10068, 7795.207055712119, True, 14.445240020751953, 768, 0.04996170339735633, 0, 100000, 42.87406921386719, -197921.609375
10069, 4411.311826009303, True, 22.3166286945343, 1258, 0.04996170339735633, 0, 100000, 42.76221466064453, -195698.015625
10070, 7156.359936363995, True, 14.818187952041626, 821, 0.04996170339735633, 0, 100000, 43.26156997680664, -193773.9375
10071, 3604.538359954953, True, 18.53234338760376, 1038, 0.04996170339735633, 0, 100000, 41.61775207519531, -193803.796875
10072, 7538.19415672496, True, 15.967340230941772, 882, 0.04996170339735633, 0, 100000, 42.721370697021484, -191986.359375
10073, 9061.85312025249, True, 9.610673904418945, 535, 0.04996170339735633, 0, 100000, 42.99036407470703, -191340.046875
