episode, reward, success, duration, n_steps, success_count, memory length, avg_critic_loss, avg_actor_loss
1, -1261.859264910221, False, 0.8205752372741699, 497, 0, 496, 0.0, 0.0
2, -1791.0661094039679, False, 23.16292119026184, 446, 0, 941, 0.6764606237411499, 1147.9200439453125
3, -700.3475959300995, False, 27.39536762237549, 497, 0, 1437, 1.0425909757614136, 1464.97021484375
4, 849.7972309291363, True, 7.648993015289307, 144, 0, 1580, 0.8631566166877747, 1508.365478515625
5, -1071.6930458247662, False, 7.371885776519775, 142, 0, 1721, 1.2553796768188477, 1551.7825927734375
6, -1241.3851246535778, False, 18.46413278579712, 340, 0, 2060, 1.5855131149291992, 1619.1126708984375
7, -558.7263826578856, False, 26.541667222976685, 497, 0, 2556, 1.689584732055664, 1728.75634765625
8, -1071.7540573626757, False, 11.928680658340454, 220, 0, 2775, 1.2714201211929321, 1774.7386474609375
9, -1066.204722225666, False, 21.24713373184204, 374, 0, 3148, 1.4580692052841187, 1885.1982421875
10, -872.2945273220539, False, 17.513158559799194, 303, 0, 3450, 1.656691551208496, 1937.2200927734375
11, -1358.4757950305939, False, 17.335018157958984, 298, 0, 3747, 1.5594282150268555, 2031.9534912109375
12, -1081.6118567287922, False, 18.390111923217773, 325, 0, 4071, 1.8489573001861572, 2160.1044921875
13, -859.1372777670622, False, 12.137988328933716, 214, 0, 4284, 1.8094291687011719, 2178.16796875
14, -1066.3927261382341, False, 16.68139886856079, 310, 0, 4593, 1.8534443378448486, 2230.825927734375
15, -846.7407548576593, False, 15.121199369430542, 287, 0, 4879, 2.016441583633423, 2263.509765625
16, -1254.9788633883, False, 15.160211324691772, 286, 0, 5164, 1.9583289623260498, 2324.03857421875
17, 719.0985883325338, True, 23.20576047897339, 437, 0, 5600, 2.0406317710876465, 2508.531494140625
18, -473.950668156147, False, 27.05556011199951, 497, 0, 6096, 2.0692660808563232, 2638.2978515625
19, 851.0021352171898, True, 18.52003765106201, 347, 0, 6442, 1.8930468559265137, 2717.936767578125
20, -932.4264472723007, False, 3.4179134368896484, 68, 0, 6509, 1.945164680480957, 2735.365478515625
