episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -3326.340665578842, 2, 0, 271, 614, 25614, 9.117182731628418, 6.451683044433594
2, -4359.650818943977, 2, 0, 456, 1070, 26070, 9.393543243408203, 6.495445728302002
3, -3524.41717672348, 3, 0, 328, 1398, 26398, 9.06600284576416, 6.499395370483398
4, -2958.283035635948, 2, 0, 249, 1647, 26647, 8.864065170288086, 6.555798053741455
5, -5693.315952539444, 2, 0, 615, 2262, 27262, 9.509908676147461, 6.603113651275635
6, -2541.1779984235764, 2, 0, 137, 2399, 27399, 9.777539253234863, 6.6376633644104
7, -4049.620562314987, 2, 0, 415, 2814, 27814, 9.276721954345703, 6.702340602874756
8, -3691.5359156131744, 2, 0, 388, 3202, 28202, 9.000008583068848, 6.782770156860352
9, -3186.431232690811, 2, 0, 451, 3653, 28653, 9.454302787780762, 6.825207710266113
10, -3490.530394434929, 3, 0, 269, 3922, 28922, 9.193239212036133, 6.882264137268066
11, -3520.6740157604218, 2, 0, 371, 4293, 29293, 9.870479583740234, 6.932373523712158
12, -4141.95517206192, 2, 0, 510, 4803, 29803, 9.821765899658203, 7.007546424865723
13, -3057.35618185997, 2, 0, 255, 5058, 30058, 10.080723762512207, 7.079767227172852
14, -3018.993668079376, 2, 0, 265, 5323, 30323, 10.053260803222656, 7.125961780548096
15, -3704.621110677719, 3, 0, 353, 5676, 30676, 9.933155059814453, 7.1671624183654785
16, -5151.860605716705, 2, 0, 526, 6202, 31202, 10.447867393493652, 7.25677490234375
17, -5041.081193447113, 2, 0, 468, 6670, 31670, 10.130067825317383, 7.365511894226074
18, -3512.550980567932, 2, 0, 339, 7009, 32009, 9.5485258102417, 7.468154430389404
19, -3927.6176805496216, 3, 0, 408, 7417, 32417, 9.670113563537598, 7.582389831542969
20, -3876.8181591033936, 2, 0, 503, 7920, 32920, 9.795731544494629, 7.621784210205078
21, -5399.7091546058655, 2, 0, 387, 8307, 33307, 10.32183837890625, 7.715460777282715
22, -2906.8799464702606, 2, 0, 151, 8458, 33458, 10.162579536437988, 7.7403154373168945
23, -2981.8413573503494, 2, 0, 255, 8713, 33713, 10.10228157043457, 7.853046417236328
24, -2871.872108221054, 2, 0, 263, 8976, 33976, 10.488666534423828, 7.8898515701293945
25, -6201.578329563141, 2, 0, 557, 9533, 34533, 10.034584045410156, 7.954142093658447
26, -3743.876029074192, 2, 0, 484, 10017, 35017, 9.554344177246094, 8.093133926391602
27, -3517.3642547130585, 3, 0, 310, 10327, 35327, 10.167043685913086, 8.268146514892578
28, -4406.850037813187, 2, 0, 464, 10791, 35791, 10.427694320678711, 8.306242942810059
29, -3233.1585388183594, 3, 0, 309, 11100, 36100, 10.24519157409668, 8.353503227233887
30, -2896.0646131038666, 2, 0, 253, 11353, 36353, 9.7699613571167, 8.369589805603027
31, -2742.1004469394684, 2, 0, 154, 11507, 36507, 10.600278854370117, 8.424129486083984
32, -3996.7649936676025, 3, 0, 317, 11824, 36824, 10.245311737060547, 8.457209587097168
33, -4073.82631111145, 3, 0, 292, 12116, 37116, 11.188582420349121, 8.475509643554688
34, -3903.901109457016, 2, 0, 403, 12519, 37519, 10.393596649169922, 8.556937217712402
35, -6248.864948153496, 2, 0, 635, 13154, 38154, 10.133278846740723, 8.698488235473633
36, -3298.0163753032684, 2, 0, 266, 13420, 38420, 10.233576774597168, 8.821228981018066
37, -4403.389449715614, 2, 0, 564, 13984, 38984, 10.464411735534668, 8.903367042541504
38, -3012.310991883278, 2, 0, 405, 14389, 39389, 10.845954895019531, 9.012295722961426
39, -3339.5856181383133, 2, 0, 397, 14786, 39786, 10.551397323608398, 9.074995040893555
40, -3364.047442674637, 2, 0, 259, 15045, 40045, 10.409710884094238, 9.12056827545166
41, -3362.5871591567993, 2, 0, 267, 15312, 40312, 9.894743919372559, 9.14193344116211
42, -4790.031214952469, 2, 0, 515, 15827, 40827, 10.182883262634277, 9.22114372253418
43, -2687.774364709854, 2, 0, 151, 15978, 40978, 10.056981086730957, 9.249785423278809
44, -2713.7843379974365, 2, 0, 134, 16112, 41112, 10.324655532836914, 9.386006355285645
45, -3298.789092540741, 2, 0, 263, 16375, 41375, 10.518095970153809, 9.412152290344238
46, -3791.9594180583954, 2, 0, 434, 16809, 41809, 11.069668769836426, 9.450088500976562
47, -4095.83057308197, 2, 0, 314, 17123, 42123, 10.556995391845703, 9.49782943725586
48, -2966.411502122879, 2, 0, 171, 17294, 42294, 10.8017578125, 9.599249839782715
49, -4696.469177007675, 2, 0, 533, 17827, 42827, 10.763416290283203, 9.634921073913574
50, -4677.553963661194, 2, 0, 473, 18300, 43300, 10.774340629577637, 9.76562786102295
