episode, reward, success, duration, n_steps, memory length, avg_critic_loss, avg_actor_loss
1, -4363.110793084954, 2, 48.82288071199946, 1998, 28248, 4935.26708984375, 8.851174354553223
2, -2121.713486048495, 4, 49.51839715599999, 2030, 30278, 4739.13134765625, 9.189769744873047
3, 1129.939430582337, 1, 21.65849832299864, 888, 31166, 4368.4765625, 9.464827537536621
4, -3024.131981253624, 2, 5.976149543001156, 245, 31411, 3467.331787109375, 9.520957946777344
5, -3610.430539269699, 4, 49.51867942699937, 1922, 33333, 4775.7666015625, 9.804656982421875
6, -4522.586356743006, 2, 37.797852040999715, 1425, 34758, 4143.12353515625, 10.370932579040527
7, -4245.687334167771, 4, 49.547411175999514, 1703, 36461, 4339.70947265625, 10.775785446166992
8, -2881.206193664111, 4, 49.52841503500167, 1400, 37861, 4100.60302734375, 11.155144691467285
9, -5474.9500479362905, 4, 49.519548858001144, 1823, 39684, 3874.374267578125, 11.695128440856934
10, -5446.5071540971985, 4, 49.51155341999947, 2525, 42209, 4173.77783203125, 12.339558601379395
11, -2269.1074519394897, 2, 12.739298479000354, 652, 42861, 3853.150634765625, 12.677316665649414
12, 1434.6589959803969, 1, 27.667158177999227, 1356, 44217, 4670.5791015625, 12.795435905456543
13, -5415.129891041666, 2, 22.225310947000253, 1086, 45303, 4582.1787109375, 13.091110229492188
14, -1202.7726612500846, 2, 16.22716523499912, 786, 46089, 3289.316162109375, 13.320939064025879
15, -2770.843294796534, 2, 22.520269971000744, 1099, 47188, 3974.651611328125, 13.510259628295898
16, -2392.351983099841, 2, 24.510558083000433, 1186, 48374, 5695.2998046875, 13.789191246032715
17, -1080.8699764481862, 2, 12.21503864299848, 620, 48994, 5079.69287109375, 14.044808387756348
18, -2439.6465712767094, 2, 20.127229010999145, 977, 49971, 5087.166015625, 14.086987495422363
19, -1049.8702111705206, 2, 11.760773161000543, 568, 50539, 5290.7080078125, 14.254737854003906
20, 1799.0769825988682, 1, 13.805768346999685, 683, 51222, 4056.750244140625, 14.327240943908691
21, -2244.1156720411964, 2, 14.286581698999726, 707, 51929, 5653.38818359375, 14.42158031463623
22, 2365.9253475620644, 1, 17.489365760999135, 883, 52812, 5046.8642578125, 14.566546440124512
23, -2297.759128822945, 2, 5.384694979000415, 274, 53086, 5980.91357421875, 14.693069458007812
24, 1069.6639056075364, 1, 15.509326421999504, 800, 53886, 6160.2373046875, 14.700357437133789
25, 2011.5288542262278, 1, 22.794865891999507, 1115, 55001, 6092.69482421875, 14.833900451660156
26, -2713.2772982120514, 2, 2.421853067999109, 117, 55118, 5121.544921875, 14.993839263916016
27, -4251.632582668448, 2, 36.04314765400159, 1693, 56811, 5409.69189453125, 15.160212516784668
28, 2573.5049628557754, 1, 17.438941539001462, 887, 57698, 5608.6455078125, 15.39511489868164
29, 2106.1315016094595, 1, 19.628954338000767, 977, 58675, 6043.078125, 15.561112403869629
30, -4735.079640693031, 2, 36.517257038000025, 1859, 60534, 5913.36083984375, 15.807123184204102
31, 1228.4846186079085, 1, 27.16358146099992, 1392, 61926, 5612.32958984375, 15.936666488647461
32, 1156.3146658160258, 1, 28.78763500400055, 1491, 63417, 5381.931640625, 16.30869483947754
33, -2477.974561838899, 2, 11.959829942999932, 621, 64038, 6241.62744140625, 16.519010543823242
34, 4149.322243279428, 1, 7.37053519499932, 374, 64412, 6341.6923828125, 16.582782745361328
35, 1727.8037143268157, 1, 21.287695209999583, 1106, 65518, 6481.064453125, 16.67958641052246
36, -2092.6747372103855, 2, 1.2371516639996116, 65, 65583, 3537.135986328125, 16.98774528503418
37, 2980.427815023111, 1, 20.692723105001278, 1070, 66653, 5727.509765625, 16.813486099243164
38, -2249.427779394202, 2, 5.735918830998344, 294, 66947, 5961.50390625, 16.879365921020508
39, 3607.852791912388, 1, 11.653414301999874, 604, 67551, 7491.57275390625, 16.841018676757812
