episode, reward, success, duration, n_steps, success_count, memory length, avg_critic_loss, avg_actor_loss
1, 488.4934573173523, True, 0.043889760971069336, 3, 0, 2, 0.0, 0.0
2, -1433.5338150262833, False, 1.0115971565246582, 497, 0, 498, 0.0, 0.0
3, -1240.2358243763447, False, 11.863969564437866, 247, 0, 744, 0.9126679301261902, 1642.074462890625
4, 300.8853922225535, True, 15.854483127593994, 240, 0, 983, 1.272671103477478, 1841.4886474609375
5, -596.5047006607056, False, 2.654928684234619, 44, 0, 1026, 1.6314529180526733, 1779.344482421875
6, -1478.231120467186, False, 19.175180196762085, 372, 0, 1397, 1.7425384521484375, 2079.319091796875
7, -1119.5521833896637, False, 14.161285400390625, 287, 0, 1683, 1.6907368898391724, 2482.58349609375
8, -848.453696846962, False, 13.368342638015747, 182, 0, 1864, 1.6593034267425537, 2669.3515625
9, -780.0822620391846, False, 9.543147563934326, 146, 0, 2009, 1.908965826034546, 2795.212158203125
10, -925.7938853502274, False, 12.17539381980896, 197, 0, 2205, 1.8996909856796265, 2938.357666015625
11, -692.5899260174483, False, 12.43107533454895, 172, 0, 2376, 2.0172629356384277, 2994.49609375
12, -719.6518482156098, False, 8.183737993240356, 133, 0, 2508, 1.8951523303985596, 2970.91748046875
13, -929.2756448984146, False, 14.784509420394897, 216, 0, 2723, 2.2515978813171387, 3033.417724609375
14, -1022.3881772756577, False, 20.107823371887207, 285, 0, 3007, 2.2316932678222656, 3145.801513671875
15, -908.3512123823166, False, 14.129114866256714, 198, 0, 3204, 2.1737587451934814, 3253.944091796875
16, -610.9913698383607, False, 9.238857984542847, 133, 0, 3336, 2.1409735679626465, 3279.578857421875
17, -938.9731422066689, False, 21.899166345596313, 278, 0, 3613, 2.1110918521881104, 3321.228515625
18, -1252.002591252327, False, 21.828752279281616, 289, 0, 3901, 2.048912763595581, 3464.76025390625
19, 353.24201868474483, True, 15.675713062286377, 185, 0, 4085, 2.0672309398651123, 3574.38525390625
20, -622.7301124334335, False, 2.645150899887085, 49, 0, 4133, 1.9600040912628174, 3514.984130859375
21, -871.1871103048325, False, 14.15410566329956, 163, 0, 4295, 2.108466386795044, 3617.935546875
22, -658.1445015668869, False, 9.076594829559326, 132, 0, 4426, 2.2078871726989746, 3726.33935546875
23, -868.7679378986359, False, 20.41214656829834, 326, 0, 4751, 2.2541446685791016, 3826.99267578125
24, -884.1089094877243, False, 13.363542079925537, 223, 0, 4973, 2.262486696243286, 3918.27587890625
25, -960.6424670666456, False, 29.297398567199707, 497, 0, 5469, 2.1612892150878906, 4068.775146484375
26, -1126.5089663267136, False, 17.739392280578613, 313, 0, 5781, 2.052138328552246, 4281.57568359375
27, -982.4233062416315, False, 21.99598789215088, 347, 0, 6127, 2.027045249938965, 4388.9423828125
28, -938.2364518642426, False, 13.875916242599487, 219, 0, 6345, 1.9167914390563965, 4466.28173828125
29, -678.771920606494, False, 15.628583192825317, 242, 0, 6586, 1.971129059791565, 4477.83935546875
30, -933.0604159832001, False, 37.100858211517334, 497, 0, 7082, 1.8204513788223267, 4534.82421875
31, -773.8307948410511, False, 17.138492822647095, 197, 0, 7278, 1.821501612663269, 4645.69677734375
32, -722.1215412090532, False, 24.12858533859253, 243, 0, 7520, 1.7875757217407227, 4570.154296875
33, -1094.0240697926783, False, 34.15027832984924, 397, 0, 7916, 1.8363568782806396, 4593.8671875
34, -696.47655032482, False, 24.68519425392151, 194, 0, 8109, 1.972675085067749, 4514.90087890625
35, -784.5260010524653, False, 26.705872058868408, 230, 0, 8338, 2.1549689769744873, 3993.26025390625
36, -806.6492605209351, False, 9.652908563613892, 133, 0, 8470, 2.1305177211761475, 3634.145751953125
37, -647.225535221507, False, 25.60253596305847, 287, 0, 8756, 2.303255319595337, 3686.614990234375
38, -608.7615096569061, False, 13.646252393722534, 135, 0, 8890, 2.176161050796509, 3626.257568359375
39, -694.2446969835, False, 23.71935772895813, 216, 0, 9105, 2.2893567085266113, 3746.056396484375
