episode, reward, success, duration, n_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2754.7488465309143, 2, 11.392577587001142, 202, 25374, 0.08486764878034592, 0.2552551329135895
2, -2690.930319786072, 2, 5.5343049929997505, 107, 25481, 0.10968229174613953, 0.2575082778930664
3, -2949.1031155586243, 2, 9.86620276299982, 191, 25672, 0.09723763167858124, 0.25891995429992676
4, -3155.6514859199524, 2, 11.363401009999507, 220, 25892, 0.08353469520807266, 0.2598591148853302
5, 2359.074179381132, 1, 8.306545942999946, 153, 26045, 0.09134629368782043, 0.26292067766189575
6, -2402.216343164444, 2, 3.212975586000539, 57, 26102, 0.09090068936347961, 0.2593338191509247
7, -2889.6047747135162, 2, 9.56168518100094, 170, 26272, 0.09035796672105789, 0.26568660140037537
8, -3634.27375292778, 2, 21.860813265000616, 389, 26661, 0.08472026139497757, 0.26488247513771057
9, -3458.725960612297, 2, 12.767765544000213, 228, 26889, 0.07377572357654572, 0.26475989818573
10, -2469.740763425827, 2, 4.997125118999975, 97, 26986, 0.091762013733387, 0.266192764043808
11, -2847.8466699123383, 2, 8.126528458999019, 157, 27143, 0.0892602950334549, 0.27363121509552
12, -3247.242949962616, 2, 12.302246432000175, 238, 27381, 0.08380763232707977, 0.2748952805995941
13, -3713.760954141617, 2, 17.025165727000058, 312, 27693, 0.08659810572862625, 0.2748926877975464
14, -3556.682936668396, 2, 19.525066139000046, 347, 28040, 0.07529222220182419, 0.2789279520511627
15, -2358.599731206894, 2, 5.23874937599976, 101, 28141, 0.07667852938175201, 0.28288185596466064
16, -3063.048897266388, 2, 13.093891594000524, 253, 28394, 0.08548130840063095, 0.2825002670288086
17, -2654.9247868061066, 2, 6.729067209000277, 130, 28524, 0.09681513905525208, 0.2870895564556122
18, -2797.175111055374, 2, 7.2145378019995405, 139, 28663, 0.08807576447725296, 0.29186391830444336
19, -2481.4154797792435, 2, 5.615645632999076, 108, 28771, 0.08357668668031693, 0.2870629131793976
20, -2438.6755273342133, 2, 6.909754665000946, 133, 28904, 0.08904364705085754, 0.2898274064064026
21, -2801.042300224304, 2, 7.248319379001259, 139, 29043, 0.0896519124507904, 0.28995007276535034
22, 2205.576579809189, 1, 8.649869522998415, 166, 29209, 0.07715070992708206, 0.29624778032302856
23, -2550.534086704254, 2, 3.983112728999913, 76, 29285, 0.08704926818609238, 0.2909017503261566
24, -3114.3314673900604, 2, 11.705931326001519, 223, 29508, 0.08210155367851257, 0.2963297963142395
25, -2436.78812456131, 2, 5.173334602999603, 91, 29599, 0.092377670109272, 0.2980867028236389
26, -2565.014038324356, 3, 8.60348294600044, 151, 29750, 0.10163316875696182, 0.30025988817214966
27, -2756.636676311493, 2, 7.803392859001178, 138, 29888, 0.09711024910211563, 0.30046823620796204
28, -2485.910622358322, 2, 6.789421886000127, 132, 30020, 0.0898284986615181, 0.2976974844932556
29, -3187.7925860881805, 2, 11.561902711000585, 223, 30243, 0.09162083268165588, 0.30207470059394836
30, 1792.2261588573456, 1, 9.007274650999534, 174, 30417, 0.08158417046070099, 0.3029229938983917
31, -2322.069895505905, 2, 2.6017672279995168, 50, 30467, 0.07810840755701065, 0.30738726258277893
32, 2397.395968258381, 1, 4.3173649679993105, 83, 30550, 0.08934418112039566, 0.3049296736717224
33, -2587.574398756027, 2, 4.535475738999594, 87, 30637, 0.08253376930952072, 0.30497562885284424
34, -2970.9224492907524, 2, 17.186695450000116, 330, 30967, 0.09996876865625381, 0.31058260798454285
35, -3451.010261774063, 2, 16.549641040001006, 297, 31264, 0.08274028450250626, 0.3117821216583252
36, -2643.4446082115173, 2, 6.980815050999809, 124, 31388, 0.10236568003892899, 0.31948617100715637
37, -2569.4941744804382, 2, 5.09241052499965, 98, 31486, 0.09052969515323639, 0.31611621379852295
38, -2558.998174369335, 2, 9.701057823000156, 188, 31674, 0.1028161346912384, 0.3153362572193146
39, -3171.704938173294, 2, 14.39056338499904, 278, 31952, 0.0932823121547699, 0.3207344114780426
40, -2375.6967346668243, 2, 5.298980282999764, 100, 32052, 0.08970731496810913, 0.3178296983242035
41, -2973.8820807933807, 2, 12.460684440999103, 241, 32293, 0.09037011861801147, 0.3258916139602661
42, -2351.047595858574, 2, 5.061352627000815, 97, 32390, 0.07702904939651489, 0.3198196589946747
43, -3136.8233935832977, 2, 8.75125363799998, 159, 32549, 0.0887707993388176, 0.32951033115386963
44, -2349.064108133316, 2, 5.43099532999986, 96, 32645, 0.09265393018722534, 0.326922208070755
45, -2516.8598759174347, 2, 5.342193581000174, 94, 32739, 0.09288209676742554, 0.3323100805282593
46, -3129.6967779397964, 2, 11.908734174001438, 211, 32950, 0.09003778547048569, 0.3295338451862335
47, -2533.026778817177, 2, 7.434910541998761, 143, 33093, 0.10172213613986969, 0.3322038948535919
48, -2416.4736833572388, 2, 6.0652452659996925, 118, 33211, 0.09453236311674118, 0.33718141913414
49, -2922.5246934890747, 2, 11.451767671000198, 222, 33433, 0.08864090591669083, 0.3351564407348633
50, -2662.563726425171, 2, 7.365300113999183, 142, 33575, 0.09079330414533615, 0.3361148238182068
51, -3740.2852804660797, 2, 21.19721219999883, 366, 33941, 0.09466160088777542, 0.34012797474861145
52, 2418.337903380394, 1, 4.20351187399865, 74, 34015, 0.1003931313753128, 0.3403643071651459
53, -4419.981544494629, 2, 12.656805556000108, 214, 34229, 0.0907745510339737, 0.3403017520904541
54, -2950.7709441184998, 2, 11.616381520998402, 217, 34446, 0.08528079092502594, 0.34436479210853577
55, -2347.493844270706, 2, 5.003817839000476, 96, 34542, 0.0769619420170784, 0.34499338269233704
56, -2608.1542553901672, 2, 5.222717628999817, 100, 34642, 0.08171038329601288, 0.3418505787849426
57, -2482.923863887787, 2, 6.54228348200013, 85, 34727, 0.08428298681974411, 0.34657901525497437
58, -2791.892719268799, 2, 11.958616032999998, 219, 34946, 0.08993274718523026, 0.34854772686958313
59, -2415.3404282331467, 2, 7.062665651001225, 124, 35070, 0.09906676411628723, 0.3543680012226105
60, -3222.516606092453, 2, 18.083270773999175, 344, 35414, 0.0978175550699234, 0.35602903366088867
61, -2951.296281695366, 2, 10.864922007998757, 187, 35601, 0.11051049828529358, 0.35917389392852783
62, -2501.8390741348267, 2, 5.269104610000795, 93, 35694, 0.09205903112888336, 0.3562348186969757
63, -3161.544656276703, 2, 11.40009883499988, 195, 35889, 0.08958965539932251, 0.3600205183029175
64, -2421.6498482227325, 2, 5.04542082899934, 88, 35977, 0.09532935172319412, 0.3646141290664673
