episode, reward, success, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
351, 7970.811790466309, True, 0.0210416316986084, 4, 0, 0, 3, 0.0, 0.0
352, -8214.769705295563, False, 8.154934883117676, 258, 0, 0, 260, 25.151037216186523, 5105.4248046875
353, -9941.29801082611, False, 16.36496877670288, 264, 0, 0, 523, 46.48187255859375, 12044.9013671875
354, -9145.632051110268, False, 22.542604446411133, 356, 0, 0, 878, 30.789104461669922, 14311.650390625
355, 1372.1117117404938, True, 88.6168565750122, 1461, 0, 0, 2338, 22.44131851196289, 16439.6171875
356, 7260.300667583942, True, 15.393091440200806, 276, 0, 0, 2613, 18.030733108520508, 17162.662109375
357, -9211.05339384079, False, 16.832682847976685, 298, 0, 0, 2910, 18.433666229248047, 16883.888671875
358, 7177.032395303249, True, 12.600589990615845, 221, 0, 0, 3130, 18.138774871826172, 17175.74609375
359, 5547.268372535706, True, 20.12930703163147, 413, 0, 0, 3542, 23.99053192138672, 17221.42578125
360, -14151.529316186905, False, 37.83638024330139, 809, 0, 0, 4350, 20.903636932373047, 17052.40234375
361, 7570.511372864246, True, 10.071710348129272, 214, 0, 0, 4563, 16.14472198486328, 17991.001953125
362, 7227.337094426155, True, 13.561632633209229, 292, 0, 0, 4854, 21.73792266845703, 17757.71875
363, -16374.037572979927, False, 58.021393060684204, 1176, 0, 0, 6029, 21.660573959350586, 18337.455078125
364, -9364.347039759159, False, 30.19618844985962, 555, 0, 0, 6583, 20.372581481933594, 18958.08203125
365, -7506.149488687515, False, 9.392891883850098, 197, 0, 0, 6779, 18.72146224975586, 18804.853515625
366, 7898.721983134747, True, 4.241281509399414, 85, 0, 0, 6863, 17.965198516845703, 18584.404296875
367, -17599.441844284534, False, 56.45176100730896, 1196, 0, 0, 8058, 22.050207138061523, 19019.060546875
368, -9601.106245398521, False, 13.585440158843994, 285, 0, 0, 8342, 24.598773956298828, 20181.353515625
369, 6933.626147419214, True, 21.722436904907227, 456, 0, 0, 8797, 21.590702056884766, 20105.71875
370, -9349.456765651703, False, 8.12474274635315, 173, 0, 0, 8969, 25.544681549072266, 20270.59765625
371, -11152.178055882454, False, 32.12752175331116, 675, 0, 0, 9643, 21.830520629882812, 20730.5546875
372, -8280.281344413757, False, 11.921045780181885, 248, 0, 0, 9890, 21.13104248046875, 20558.9296875
373, -11706.394005715847, False, 40.063286542892456, 848, 0, 0, 10737, 21.486818313598633, 20504.375
374, 7861.987130045891, True, 4.341781139373779, 91, 0, 0, 10827, 17.89691925048828, 20380.384765625
375, 7176.999199569225, True, 18.99125647544861, 399, 0, 0, 11225, 24.1210994720459, 20424.541015625
376, -8847.346632480621, False, 5.616582155227661, 117, 0, 0, 11341, 21.07037353515625, 20174.451171875
377, 7128.75150257349, True, 17.25236988067627, 362, 0, 0, 11702, 19.819482803344727, 20256.87890625
378, -8767.00442314148, False, 8.668126106262207, 181, 0, 0, 11882, 20.33684730529785, 20249.47265625
379, 7779.026042252779, True, 5.681872129440308, 121, 0, 0, 12002, 23.645275115966797, 20150.193359375
380, -10007.811037421227, False, 24.1896231174469, 512, 0, 0, 12513, 22.526626586914062, 20364.77734375
381, 7533.499092280865, True, 10.677319765090942, 226, 0, 0, 12738, 25.981191635131836, 20321.236328125
382, -13300.267214298248, False, 25.82258176803589, 532, 0, 0, 13269, 23.288705825805664, 20602.0390625
383, 5369.343130946159, True, 21.82648515701294, 447, 0, 0, 13715, 24.915367126464844, 21376.958984375
384, 5390.293988585472, True, 16.420912742614746, 330, 0, 0, 14044, 23.358150482177734, 21102.5390625
385, -10555.28178036213, False, 15.16610336303711, 309, 0, 0, 14352, 23.7889347076416, 21050.91796875
386, 7719.047780454159, True, 12.33591341972351, 195, 0, 0, 14546, 19.37428855895996, 21420.158203125
387, -7792.775395691395, False, 12.458335638046265, 213, 0, 0, 14758, 21.69740104675293, 21098.478515625
388, 7670.508829474449, True, 10.321633338928223, 213, 0, 0, 14970, 25.360395431518555, 20885.310546875
389, -19364.794611930847, False, 42.067591190338135, 893, 0, 0, 15862, 24.484861373901367, 21361.271484375
390, -10783.189035117626, False, 33.136666774749756, 614, 0, 0, 16475, 23.18201446533203, 22879.673828125
391, 7208.295240208507, True, 14.301653623580933, 225, 0, 0, 16699, 26.611536026000977, 23039.26171875
392, -9102.096247762442, False, 33.13544416427612, 662, 0, 0, 17360, 22.272789001464844, 22951.8359375
393, -9681.55120664835, False, 33.333038568496704, 719, 0, 0, 18078, 23.98783302307129, 22750.384765625
394, 7293.066543400288, True, 12.669876337051392, 245, 0, 0, 18322, 22.708242416381836, 22735.509765625
395, -11564.157896101475, False, 26.89148211479187, 613, 0, 0, 18934, 23.711103439331055, 22744.43359375
396, 7618.65691062808, True, 10.717212677001953, 200, 0, 0, 19133, 26.8289852142334, 23042.03515625
397, -7746.437777936459, False, 13.029940605163574, 285, 0, 0, 19417, 26.64109230041504, 22789.2578125
398, -7612.928376913071, False, 6.825466632843018, 124, 0, 0, 19540, 20.97527503967285, 22718.69140625
399, 7727.7594864964485, True, 7.378603219985962, 151, 0, 0, 19690, 22.322874069213867, 22821.96484375
