episode, reward, success, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
801, 12263.626069782302, True, 2.1211531162261963, 240, 0.44959874735743227, 0, 100000, 0.0, 0.0
802, -13117.089737124392, False, 4.186790943145752, 770, 0.4491491486100748, 0, 100000, 0.0, 0.0
803, -33699.217594863265, False, 18.26753878593445, 3944, 0.44869999946146477, 0, 100000, 0.0, 0.0
804, -32874.18197352253, False, 8.860944509506226, 1905, 0.4482512994620033, 0, 100000, 0.0, 0.0
805, -35037.58330126357, False, 23.886615991592407, 5163, 0.4478030481625413, 0, 100000, 0.0, 0.0
806, 8240.2617105206, True, 15.795697927474976, 3439, 0.44735524511437874, 0, 100000, 0.0, 0.0
807, 1320.1200622864708, True, 16.66576051712036, 3678, 0.4469078898692644, 0, 100000, 0.0, 0.0
808, 7902.001842841099, True, 24.491445541381836, 5380, 0.4464609819793951, 0, 100000, 0.0, 0.0
809, 15346.556496310339, True, 19.926106929779053, 4416, 0.44601452099741573, 0, 100000, 0.0, 0.0
810, -40368.96557542635, False, 30.368590116500854, 6651, 0.4455685064764183, 0, 100000, 0.0, 0.0
811, 12885.878218186352, True, 8.519659757614136, 1917, 0.4451229379699419, 0, 100000, 0.0, 0.0
812, 7205.882514557918, True, 23.1602623462677, 5134, 0.44467781503197196, 0, 100000, 0.0, 0.0
813, 6998.805872318684, True, 27.03524136543274, 5940, 0.44423313721693997, 0, 100000, 0.0, 0.0
814, -19387.78980226873, False, 21.52730441093445, 4696, 0.44378890407972305, 0, 100000, 0.0, 0.0
815, -58259.7726210329, False, 26.56831669807434, 5838, 0.44334511517564335, 0, 100000, 0.0, 0.0
816, 15200.554107103933, True, 15.321175336837769, 3303, 0.4429017700604677, 0, 100000, 0.0, 0.0
817, -131.8894608009141, True, 24.15124487876892, 5287, 0.44245886829040726, 0, 100000, 0.0, 0.0
818, 5185.901256611542, True, 45.17353391647339, 9759, 0.44201640942211684, 0, 100000, 0.0, 0.0
819, -12416.262211570065, False, 7.524950742721558, 1765, 0.44157439301269474, 0, 100000, 0.0, 0.0
820, -26959.9471384919, False, 13.395568609237671, 2959, 0.44113281861968207, 0, 100000, 0.0, 0.0
821, 15076.08391705266, True, 11.215065240859985, 2533, 0.4406916858010624, 0, 100000, 0.0, 0.0
822, -40748.835190768354, False, 9.76213026046753, 2207, 0.4402509941152613, 0, 100000, 0.0, 0.0
823, -51984.99532604311, False, 12.479719877243042, 2730, 0.43981074312114604, 0, 100000, 0.0, 0.0
824, -32728.309580706235, False, 14.871532678604126, 3257, 0.4393709323780249, 0, 100000, 0.0, 0.0
825, -12728.519977438242, False, 12.033116579055786, 2599, 0.4389315614456469, 0, 100000, 0.0, 0.0
826, 12937.820011062133, True, 7.621526479721069, 1697, 0.43849262988420123, 0, 100000, 0.0, 0.0
827, -16937.751193968812, False, 22.647220134735107, 4879, 0.438054137254317, 0, 100000, 0.0, 0.0
828, 10147.367457333268, True, 25.459959745407104, 5608, 0.4376160831170627, 0, 100000, 0.0, 0.0
829, -199.48186982548214, True, 32.68268799781799, 7048, 0.43717846703394564, 0, 100000, 0.0, 0.0
830, 682.8414312261157, True, 16.074233293533325, 3620, 0.4367412885669117, 0, 100000, 0.0, 0.0
831, 9528.139717800193, True, 20.85400152206421, 4245, 0.4363045472783448, 0, 100000, 0.0, 0.0
832, -3003.4180085153203, True, 37.09775948524475, 7928, 0.43586824273106645, 0, 100000, 0.0, 0.0
833, -31432.789539839257, False, 32.22287392616272, 6933, 0.4354323744883354, 0, 100000, 0.0, 0.0
