episode, reward, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
6201, 4979.256631946191, 2.501471996307373, 17, 0.04996170339735633, 0, 100000, 17.50684356689453, 29937.7578125
6202, -4791.600553136319, 83.24785280227661, 595, 0.04996170339735633, 0, 100000, 16.35467529296875, 32389.1328125
6203, 4722.369264803827, 18.91384720802307, 134, 0.04996170339735633, 0, 100000, 16.639095306396484, 32826.59375
6204, -3391.218222618103, 13.59348750114441, 99, 0.04996170339735633, 0, 100000, 16.853816986083984, 32631.0
6205, -2086.6255478765815, 105.02275943756104, 748, 0.04996170339735633, 0, 100000, 17.374937057495117, 32442.8203125
6206, 4686.487051198259, 18.526854038238525, 135, 0.04996170339735633, 0, 100000, 16.782197952270508, 32592.49609375
6207, 3993.762805443257, 46.65727210044861, 354, 0.04996170339735633, 0, 100000, 16.268667221069336, 32260.5234375
6208, -3122.9985006451607, 2.5776684284210205, 21, 0.04996170339735633, 0, 100000, 16.081283569335938, 31318.857421875
6209, 4317.101098690182, 32.118667125701904, 246, 0.04996170339735633, 0, 100000, 17.829004287719727, 32629.73046875
6210, -3100.2179684638977, 2.3235249519348145, 17, 0.04996170339735633, 0, 100000, 13.55107307434082, 31270.607421875
6211, -3581.1822578310966, 26.932640075683594, 201, 0.04996170339735633, 0, 100000, 18.473711013793945, 32086.14453125
6212, -2502.2674014754593, 101.95055317878723, 748, 0.04996170339735633, 0, 100000, 17.695819854736328, 32628.275390625
6213, 4721.506689436734, 17.345651626586914, 136, 0.04996170339735633, 0, 100000, 17.84532356262207, 32595.029296875
6214, -2168.9787908545695, 100.1288058757782, 748, 0.04996170339735633, 0, 100000, 16.274385452270508, 33060.51953125
6215, 4669.973471619189, 19.865535974502563, 149, 0.04996170339735633, 0, 100000, 18.510833740234375, 32718.98046875
6216, 4567.169385429472, 26.083059310913086, 200, 0.04996170339735633, 0, 100000, 17.92662811279297, 32494.744140625
6217, 4410.02801604569, 29.148305416107178, 217, 0.04996170339735633, 0, 100000, 15.308504104614258, 33029.08203125
6218, -3759.956366535276, 39.28257179260254, 292, 0.04996170339735633, 0, 100000, 18.258556365966797, 32775.09765625
6219, -4943.211645754054, 93.2982108592987, 574, 0.04996170339735633, 0, 100000, 18.604768753051758, 33058.85546875
6220, -3071.6475071907043, 5.411166667938232, 19, 0.04996170339735633, 0, 100000, 18.120357513427734, 31064.529296875
6221, -3113.488956347108, 14.692452907562256, 58, 0.04996170339735633, 0, 100000, 18.827194213867188, 33175.8203125
6222, -3421.4898478984833, 21.21055579185486, 97, 0.04996170339735633, 0, 100000, 17.195526123046875, 32996.828125
6223, 4764.770566368476, 21.131861209869385, 96, 0.04996170339735633, 0, 100000, 20.64592170715332, 33147.0
6224, -3139.911142617464, 11.94164228439331, 59, 0.04996170339735633, 0, 100000, 17.818111419677734, 32237.77734375
6225, -3754.0823062062263, 30.327383518218994, 201, 0.04996170339735633, 0, 100000, 18.872745513916016, 33185.88671875
6226, 4896.006475120783, 8.01577377319336, 54, 0.04996170339735633, 0, 100000, 22.160572052001953, 33024.64453125
6227, 4675.403798400424, 22.234681129455566, 150, 0.04996170339735633, 0, 100000, 17.27981185913086, 32875.16015625
