episode, reward, success, duration, n_steps, memory length, avg_critic_loss, avg_actor_loss
1, 1342.8450300693512, 1, 14.538442850112915, 166, 157, 0.3997423052787781, 93.28050994873047
2, -3116.462121963501, 3, 36.09753775596619, 154, 302, 11.20361614227295, -7776.41162109375
3, 634.5772795081139, 1, 88.87548899650574, 367, 660, 10.17521858215332, 6774.97216796875
4, -2233.5129566192627, 2, 3.7052953243255615, 22, 673, 7.703730583190918, 189.13734436035156
5, -2759.2678731679916, 2, 36.21106815338135, 153, 817, 11.755270957946777, 558.79833984375
6, -2488.327527999878, 2, 21.499215364456177, 94, 902, 11.996984481811523, 555.7251586914062
7, -2426.3091012239456, 3, 14.879119873046875, 67, 960, 10.962154388427734, 766.419921875
8, -2557.20801115036, 2, 22.366937160491943, 97, 1048, 12.394600868225098, 759.3099975585938
9, -2465.5890185832977, 2, 18.92362880706787, 83, 1122, 16.579565048217773, 760.64501953125
10, 2100.4473516345024, 1, 26.16327428817749, 112, 1225, 14.744244575500488, 770.9790649414062
11, -3905.9793335199356, 2, 92.67760848999023, 378, 1594, 14.855921745300293, 1123.6771240234375
12, -2590.194598197937, 2, 28.301400423049927, 120, 1705, 12.868250846862793, 1150.3070068359375
13, -2553.611477136612, 3, 22.97939658164978, 99, 1795, 12.221512794494629, 1098.60400390625
14, -2343.1049642562866, 3, 10.254359483718872, 48, 1834, 13.92371654510498, 1031.5076904296875
15, -2374.8652347922325, 2, 23.355549812316895, 100, 1925, 17.02912139892578, 1239.2392578125
16, -2365.309549808502, 3, 16.998790740966797, 75, 1991, 14.136658668518066, 1265.623046875
17, -3022.0920065641403, 2, 37.77798676490784, 157, 2139, 16.309497833251953, 1799.6856689453125
18, -2218.876430630684, 3, 8.06599736213684, 39, 2169, 11.86909294128418, 1207.2569580078125
19, -2941.4672677516937, 2, 25.808128833770752, 110, 2270, 11.548486709594727, 1903.2705078125
20, -2143.3073212504387, 3, 7.512742280960083, 37, 2298, 11.424028396606445, 1313.8363037109375
21, -2297.076273202896, 3, 9.009974479675293, 43, 2332, 8.498421669006348, 1385.2342529296875
22, -2458.173991203308, 2, 16.724573135375977, 74, 2397, 17.182212829589844, 1637.2542724609375
23, -2242.8136870861053, 3, 8.755192279815674, 42, 2430, 12.396023750305176, 1716.2808837890625
24, -2342.6884092092514, 2, 20.14223623275757, 88, 2509, 18.269025802612305, 1748.4776611328125
25, -2260.4914379119873, 3, 9.445430517196655, 46, 2546, 15.098749160766602, 1662.887939453125
26, -3837.578921675682, 3, 99.96886205673218, 412, 2949, 17.56749725341797, 2110.30712890625
27, -2996.894280195236, 2, 35.99155783653259, 154, 3094, 15.933024406433105, 2280.490478515625
28, -2260.1152324676514, 3, 8.815333366394043, 43, 3128, 9.367403984069824, 1860.479248046875
29, -2646.1296491622925, 3, 37.458322048187256, 159, 3278, 17.315710067749023, 2428.12255859375
30, -2416.376822948456, 3, 11.11739468574524, 52, 3321, 14.167475700378418, 2423.033935546875
31, -3219.0554279088974, 3, 61.521559715270996, 252, 3564, 16.33948516845703, 2798.191650390625
32, -2714.4352633953094, 2, 34.18072700500488, 144, 3699, 15.304497718811035, 2884.274658203125
33, -2881.4760061502457, 3, 41.485941648483276, 173, 3863, 16.45240020751953, 3024.313720703125
34, -3696.312036752701, 3, 117.94342470169067, 479, 4333, 17.533275604248047, 3315.758544921875
35, -2390.7543256282806, 3, 12.334001064300537, 57, 4381, 13.998908042907715, 3198.43310546875
36, -3094.089660167694, 3, 52.000919342041016, 217, 4589, 15.661566734313965, 3563.099365234375
37, -3242.162596344948, 2, 69.15576195716858, 285, 4865, 12.405464172363281, 3711.782958984375
38, -2261.594000816345, 3, 8.801291227340698, 43, 4899, 13.663342475891113, 3113.195556640625
39, -2663.7353637218475, 3, 35.06773042678833, 148, 5038, 15.655569076538086, 3781.79638671875
40, -2703.471549630165, 2, 30.389981031417847, 129, 5158, 15.074126243591309, 3795.7275390625
41, -3087.669169306755, 3, 76.35500240325928, 306, 5455, 13.65449333190918, 4006.031982421875
42, -2295.658886194229, 3, 10.21436333656311, 48, 5494, 8.901254653930664, 3424.691650390625
43, -3008.2039276361465, 2, 60.27450346946716, 248, 5733, 12.775989532470703, 4097.80224609375
44, -2325.122183442116, 2, 21.893869876861572, 94, 5818, 11.529875755310059, 3896.46142578125
45, 2395.3410236239433, 1, 7.230862855911255, 36, 5845, 8.868250846862793, 3223.6533203125
46, -2231.940234184265, 2, 1.2238349914550781, 12, 5848, 2.389998435974121, 1103.589599609375
47, -3463.205595135689, 2, 74.64984798431396, 304, 6143, 14.638896942138672, 4260.99658203125
48, -2486.582664012909, 3, 25.804253578186035, 110, 6244, 13.542895317077637, 4006.6455078125
49, 2076.3945940732956, 1, 25.802258014678955, 109, 6344, 14.784643173217773, 4097.046875
50, -2203.6583213806152, 3, 5.078868627548218, 27, 6362, 10.816948890686035, 3082.49951171875
51, -2510.29228746891, 3, 25.369351387023926, 110, 6463, 12.861244201660156, 4094.186767578125
52, -2585.0552916526794, 2, 26.420555591583252, 112, 6566, 15.348023414611816, 4087.088623046875
53, -2635.106846690178, 3, 35.33825612068176, 147, 6704, 14.645042419433594, 4289.82421875
54, -2676.159848690033, 2, 20.917693376541138, 91, 6786, 9.114190101623535, 4091.09228515625
55, -3074.486216068268, 3, 71.3952124118805, 292, 7069, 13.582493782043457, 4372.85888671875
56, -2180.8960359096527, 3, 8.390950918197632, 41, 7101, 11.842690467834473, 3507.59326171875
57, -2557.2071187496185, 3, 23.49899196624756, 101, 7193, 14.144017219543457, 4194.1982421875
58, 1465.4284518957138, 1, 50.657591819763184, 209, 7393, 12.393932342529297, 4387.37451171875
59, -2381.3015065193176, 3, 17.08168363571167, 75, 7459, 12.118529319763184, 3946.88916015625
60, -2299.3413281440735, 3, 16.57070779800415, 73, 7523, 13.0153226852417, 4002.820556640625
61, -2481.019052505493, 3, 18.696308135986328, 81, 7595, 15.06347942352295, 4022.556640625
62, -2244.818559408188, 3, 8.34011435508728, 40, 7626, 12.809344291687012, 3620.728515625
63, -2282.8590438365936, 3, 8.491401195526123, 41, 7658, 11.020626068115234, 3641.982421875
64, -2564.9796122312546, 2, 35.76042342185974, 149, 7798, 13.663093566894531, 4265.76220703125
65, -2237.4270524978638, 3, 8.612420082092285, 41, 7830, 13.252711296081543, 3562.572021484375
66, -2751.713882923126, 2, 45.894139528274536, 189, 8010, 13.970450401306152, 4366.78466796875
67, -2287.1658561229706, 3, 8.559343338012695, 41, 8042, 10.145034790039062, 3704.412841796875
68, -2273.426103115082, 3, 12.076878547668457, 60, 8093, 13.763458251953125, 3970.509033203125
69, -3161.7546659111977, 2, 58.33638644218445, 237, 8321, 13.187093734741211, 4423.10009765625
70, -2752.9381487369537, 3, 38.90866756439209, 162, 8474, 11.818479537963867, 4220.25439453125
71, -2668.3235623836517, 2, 27.422420501708984, 126, 8591, 9.947087287902832, 4132.95751953125
72, -2807.6927996873856, 2, 41.54210090637207, 187, 8769, 13.696310043334961, 4378.505859375
73, -2470.153390288353, 3, 23.261887311935425, 110, 8870, 15.397444725036621, 4122.861328125
74, -2850.416673183441, 3, 35.22374606132507, 163, 9024, 10.8431978225708, 4223.11328125
75, -2312.568549633026, 3, 15.65114951133728, 75, 9090, 11.823843955993652, 3964.53125
76, -2690.6160962581635, 3, 32.21720814704895, 149, 9230, 12.615716934204102, 4225.1943359375
77, -2234.0371930599213, 3, 11.90780520439148, 59, 9280, 8.953981399536133, 3759.712890625
78, -3430.8535940647125, 3, 88.2390763759613, 392, 9663, 12.47038459777832, 4393.056640625
79, -2333.3232681155205, 2, 19.123618364334106, 91, 9745, 10.112287521362305, 4095.0625
80, -2282.7442388534546, 3, 14.633673429489136, 71, 9807, 12.490200996398926, 3944.05859375
81, -2239.080360174179, 3, 8.230189800262451, 43, 9841, 11.113012313842773, 3658.262451171875
82, -2760.288212478161, 3, 41.345420360565186, 188, 10020, 11.259987831115723, 4303.4599609375
83, -2298.238301753998, 3, 7.862675666809082, 42, 10053, 8.784998893737793, 3808.36083984375
84, -2372.0393095612526, 3, 22.546613931655884, 105, 10149, 9.063815116882324, 4197.20751953125
85, -2498.4255247712135, 2, 25.604260206222534, 119, 10259, 11.389172554016113, 4161.1103515625
86, -2672.6541150808334, 3, 41.987993478775024, 190, 10440, 13.596373558044434, 4502.646484375
87, -2226.7676832675934, 3, 7.783370018005371, 41, 10472, 10.366978645324707, 3745.8681640625
88, -2334.621899843216, 3, 16.17851233482361, 78, 10541, 13.345324516296387, 4229.75341796875
89, -2350.7095841169357, 2, 22.620042085647583, 105, 10637, 10.62075424194336, 4334.68505859375
