episode, reward, n_steps, epsilon, success_count, memory length
93, -36.96574786771089, 106, 0.39667780642202527, 0, 7749
94, 2.692958937957883, 37, 0.392711028357805, 0, 7785
95, 0.5087165236473083, 26, 0.38878391807422696, 0, 7810
96, -22.693954169750214, 23, 0.3848960788934847, 0, 7832
97, -17.5623197555542, 24, 0.38104711810454983, 0, 7855
98, -18.787828385829926, 21, 0.37723664692350434, 0, 7875
99, -3.1133849266916513, 13, 0.37346428045426927, 0, 7887
100, -35.510856334120035, 46, 0.36972963764972655, 0, 7932
101, -7.583414793014526, 14, 0.36603234127322926, 0, 7945
102, -22.838550314307213, 40, 0.36237201786049694, 0, 7984
103, 10.924695789813995, 5, 0.358748297681892, 0, 7988
104, -27.582838654518127, 29, 0.35516081470507305, 0, 8016
105, 9.057034775614738, 17, 0.3516092065580223, 0, 8032
106, -14.715242698788643, 32, 0.34809311449244207, 0, 8063
107, -22.37999320216477, 51, 0.34461218334751764, 0, 8113
108, -8.616638898849487, 15, 0.34116606151404244, 0, 8127
109, -4.552790388464928, 17, 0.337754400898902, 0, 8143
110, 6.158222941681743, 14, 0.334376856889913, 0, 8156
111, -14.360601127147675, 22, 0.33103308832101386, 0, 8177
112, -22.96011644601822, 22, 0.3277227574378037, 0, 8198
113, -15.748043239116669, 22, 0.3244455298634257, 0, 8219
114, -36.29636315256357, 74, 0.3212010745647914, 0, 8292
115, -10.075171310454607, 28, 0.3179890638191435, 0, 8319
116, -21.191066324710846, 25, 0.31480917318095203, 0, 8343
117, -13.11952006816864, 23, 0.3116610814491425, 0, 8365
118, -47.01667947135866, 69, 0.30854447063465107, 0, 8433
119, -7.070943176746368, 14, 0.30545902592830454, 0, 8446
120, 1.489082470536232, 13, 0.3024044356690215, 0, 8458
121, -43.678823471069336, 51, 0.29938039131233124, 0, 8508
122, -10.214797675609589, 13, 0.2963865873992079, 0, 8520
123, -12.02306966483593, 24, 0.29342272152521587, 0, 8543
124, -4.382980145514011, 14, 0.2904884943099637, 0, 8556
125, -2.338130384683609, 13, 0.28758360936686406, 0, 8568
126, -21.56052377820015, 21, 0.2847077732731954, 0, 8588
127, -3.8792771100997925, 13, 0.28186069554046345, 0, 8600
128, 7.686593185644597, 12, 0.2790420885850588, 0, 8611
129, -11.752514153718948, 22, 0.2762516676992082, 0, 8632
130, -8.500104499980807, 28, 0.27348915102221616, 0, 8659
131, -14.33902783691883, 26, 0.270754259511994, 0, 8684
132, 5.7625207379460335, 6, 0.26804671691687404, 0, 8689
133, -2.340861588716507, 10, 0.2653662497477053, 0, 8698
134, -43.381957948207855, 56, 0.2627125872502282, 0, 8753
135, 11.297889426350594, 12, 0.2600854613777259, 0, 8764
136, -13.842027723789215, 24, 0.2574846067639487, 0, 8787
137, -19.902044981718063, 21, 0.2549097606963092, 0, 8807
138, -29.774482160806656, 38, 0.2523606630893461, 0, 8844
139, -37.498909743037075, 40, 0.24983705645845267, 0, 8883
140, -6.7106523513793945, 13, 0.24733868589386815, 0, 8895
141, -10.049246490001678, 22, 0.24486529903492946, 0, 8916
142, 10.633280813694, 7, 0.24241664604458016, 0, 8922
143, -1.002835363149643, 9, 0.23999247958413436, 0, 8930
144, -4.611545062623918, 22, 0.23759255478829303, 0, 8951
145, -13.742693588137627, 25, 0.2352166292404101, 0, 8975
146, -57.971025221049786, 60, 0.232864462948006, 0, 9034
147, -13.634490689262748, 41, 0.23053581831852593, 0, 9074
148, -15.428025484085083, 20, 0.22823046013534068, 0, 9093
149, -13.20960846543312, 26, 0.22594815553398728, 0, 9118
150, -21.460387714207172, 28, 0.22368867397864742, 0, 9145
151, -134.89557641744614, 147, 0.22145178723886094, 0, 9291
152, -143.1834933382488, 402, 0.21923726936647234, 0, 9692
153, -113.18636005599546, 272, 0.2170448966728076, 0, 9963
154, -97.67188454559073, 148, 0.21487444770607952, 0, 10110
155, -54.487582237808965, 242, 0.21272570322901874, 0, 10351
156, -30.005148634314537, 53, 0.21059844619672854, 0, 10403
157, -60.72925799712539, 123, 0.20849246173476127, 0, 10525
158, -152.33474820200354, 370, 0.20640753711741366, 0, 10894
159, -97.83050959464163, 184, 0.20434346174623952, 0, 11077
160, -44.875224905088544, 77, 0.20230002712877712, 0, 11153
161, -78.93795743330702, 278, 0.20027702685748935, 0, 11430
162, -65.4364163200371, 241, 0.19827425658891445, 0, 11670
163, -32.32421903591603, 169, 0.1962915140230253, 0, 11838
164, -243.8887080810964, 478, 0.19432859888279505, 0, 12315
165, -36.30066080484539, 143, 0.1923853128939671, 0, 12457
166, -13.491952212527394, 63, 0.19046145976502743, 0, 12519
167, -37.008396374061704, 92, 0.18855684516737714, 0, 12610
168, -102.80914517887868, 195, 0.18667127671570335, 0, 12804
169, -99.71124211139977, 242, 0.18480456394854633, 0, 13045
170, -192.05705314665101, 500, 0.18295651830906087, 0, 13544
171, -59.5938830007799, 186, 0.18112695312597027, 0, 13729
173, -100.9637864997494, 203, 0.17752252675876345, 0, 13931
174, -4.577974207699299, 22, 0.17574730149117582, 0, 13952
175, -116.79341989895329, 260, 0.17398982847626407, 0, 14211
176, -24.387528059771284, 110, 0.17224993019150142, 0, 14320
177, -119.84222444938496, 198, 0.1705274308895864, 0, 14517
178, -15.660841382108629, 51, 0.16882215658069055, 0, 14567
179, -53.62117206258699, 126, 0.16713393501488363, 0, 14692
180, -64.69526089169085, 97, 0.16546259566473479, 0, 14788
181, -30.285876569803804, 119, 0.16380796970808745, 0, 14906
182, -399.8796448567882, 450, 0.16216989001100657, 0, 15355
183, -30.476733528077602, 269, 0.1605481911108965, 0, 15623
184, -85.03663252759725, 212, 0.15894270919978754, 0, 15834
185, -81.90573137579486, 321, 0.15735328210778965, 0, 16154
186, -31.063441775739193, 53, 0.15577974928671176, 0, 16206
187, -64.29231910675298, 264, 0.15422195179384465, 0, 16469
188, -263.0723484591581, 374, 0.1526797322759062, 0, 16842
189, -67.80836584424833, 160, 0.15115293495314713, 0, 17001
190, -73.69505360641051, 332, 0.14964140560361566, 0, 17332
191, -23.91836516186595, 54, 0.1481449915475795, 0, 17385
192, -0.7371346544241533, 40, 0.1466635416321037, 0, 17424
193, -2.6799804866313934, 13, 0.14519690621578268, 0, 17436
194, -19.271229207515717, 20, 0.14374493715362485, 0, 17455
195, -21.57858407497406, 23, 0.1423074877820886, 0, 17477
196, -8.421256892383099, 34, 0.1408844129042677, 0, 17510
197, -13.033530429005623, 19, 0.13947556877522502, 0, 17528
198, 9.530876917764544, 13, 0.13808081308747278, 0, 17540
199, -14.369362205266953, 21, 0.13670000495659804, 0, 17560
200, -14.199715197086334, 20, 0.13533300490703207, 0, 17579
201, -20.64127653837204, 21, 0.13397967485796175, 0, 17599
202, -39.799679055809975, 47, 0.13263987810938213, 0, 17645
203, -2.2063875794410706, 15, 0.1313134793282883, 0, 17659
204, -3.05989708378911, 62, 0.13000034453500542, 0, 17720
205, -17.634644091129303, 21, 0.12870034108965536, 0, 17740
206, -8.711328342556953, 20, 0.12741333767875881, 0, 17759
207, -3.851043000817299, 19, 0.12613920430197123, 0, 17777
208, 5.0399189703166485, 14, 0.12487781225895152, 0, 17790
209, -20.618690371513367, 24, 0.123629034136362, 0, 17813
210, -8.759073913097382, 15, 0.12239274379499838, 0, 17827
211, -33.7186513543129, 32, 0.1211688163570484, 0, 17858
212, -121.74505751952529, 167, 0.11995712819347792, 0, 18024
213, -71.74767266958952, 160, 0.11875755691154315, 0, 18183
214, -164.98023017622472, 329, 0.11756998134242772, 0, 18511
215, -83.00295345671475, 182, 0.11639428152900344, 0, 18692
216, -75.95648371893913, 179, 0.11523033871371341, 0, 18870
217, -28.695345401763916, 78, 0.11407803532657627, 0, 18947
218, 6.234755218029022, 16, 0.11293725497331052, 0, 18962
219, 0.8961803913116455, 10, 0.1118078824235774, 0, 18971
220, -33.736297845840454, 32, 0.11068980359934164, 0, 19002
221, -37.78173749893904, 31, 0.10958290556334822, 0, 19032
222, -18.77760475873947, 23, 0.10848707650771475, 0, 19054
223, 6.043870106339455, 17, 0.1074022057426376, 0, 19070
224, 6.159761853516102, 12, 0.10632818368521123, 0, 19081
225, -13.920585714280605, 26, 0.10526490184835911, 0, 19106
226, -13.616889989934862, 23, 0.10421225282987552, 0, 19128
227, -24.700825173407793, 32, 0.10317013030157676, 0, 19159
228, -16.97892814874649, 25, 0.10213842899856099, 0, 19183
229, 12.79049950838089, 9, 0.10111704470857538, 0, 19191
230, 3.728899121284485, 4, 0.10010587426148963, 0, 19194
231, 9.21729020215571, 14, 0.09910481551887473, 0, 19207
233, -22.784973211586475, 23, 0.09713262969004913, 0, 19229
234, 10.556627709418535, 21, 0.09616130339314863, 0, 19249
235, -10.629136264324188, 20, 0.09519969035921715, 0, 19268
236, -0.2790220268070698, 24, 0.09424769345562498, 0, 19291
237, -8.640563905239105, 16, 0.09330521652106873, 0, 19306
238, -15.858855664730072, 20, 0.09237216435585804, 0, 19325
239, 3.1793967969715595, 35, 0.09144844271229946, 0, 19359
240, -25.82486194372177, 29, 0.09053395828517646, 0, 19387
241, -17.432940989732742, 19, 0.08962861870232469, 0, 19405
242, -5.303384877741337, 19, 0.08873233251530144, 0, 19423
243, -6.0092113465070724, 20, 0.08784500919014843, 0, 19442
244, -19.12207955121994, 32, 0.08696655909824694, 0, 19473
245, 15.669295392930508, 16, 0.08609689350726446, 0, 19488
246, 12.56061440706253, 10, 0.08523592457219181, 0, 19497
247, -7.623998403549194, 14, 0.0843835653264699, 0, 19510
248, -3.869561715517193, 19, 0.0835397296732052, 0, 19528
249, -23.512860368937254, 23, 0.08270433237647315, 0, 19550
250, -19.122028350830078, 27, 0.08187728905270841, 0, 19576
251, 7.527085959911346, 4, 0.08105851616218133, 0, 19579
252, -15.592265367507935, 20, 0.08024793100055952, 0, 19598
253, -17.342127203941345, 20, 0.07944545169055392, 0, 19617
254, -14.490950271487236, 23, 0.07865099717364837, 0, 19639
255, -19.969848960638046, 20, 0.07786448720191189, 0, 19658
256, -6.672768771648407, 19, 0.07708584232989277, 0, 19676
257, -2.7437954023480415, 26, 0.07631498390659384, 0, 19701
258, -1.5106798489578068, 23, 0.07555183406752791, 0, 19723
259, -12.159568548202515, 20, 0.07479631572685264, 0, 19742
260, -20.66574603319168, 21, 0.07404835256958411, 0, 19762
261, -0.8739888779819012, 27, 0.07330786904388827, 0, 19788
262, 5.61742247082293, 22, 0.07257479035344938, 0, 19809
263, -17.386029720306396, 20, 0.07184904244991488, 0, 19828
264, -3.583345752209425, 21, 0.07113055202541574, 0, 19848
265, 3.9591990942135453, 19, 0.07041924650516158, 0, 19866
266, -8.347814423465024, 20, 0.06971505404010997, 0, 19885
267, -17.953983932733536, 20, 0.06901790349970886, 0, 19904
268, -16.040147066116333, 19, 0.06832772446471178, 0, 19922
269, -17.337370216846466, 19, 0.06764444722006466, 0, 19940
270, 7.075405931100249, 21, 0.066968002747864, 0, 19960
271, 1.3935103139374405, 21, 0.06629832272038537, 0, 19980
272, -3.3239352144300938, 22, 0.06563533949318151, 0, 20001
273, -3.6646271850913763, 19, 0.06497898609824969, 0, 20019
274, 9.44201049208641, 15, 0.0643291962372672, 0, 20033
275, -5.929976403713226, 20, 0.06368590427489453, 0, 20052
276, -24.64521962404251, 23, 0.06304904523214558, 0, 20074
277, -6.794392883777618, 14, 0.06241855477982412, 0, 20087
278, -8.409001052379608, 15, 0.06179436923202588, 0, 20101
279, 8.897747252136469, 21, 0.06117642553970562, 0, 20121
280, -14.560252577066422, 19, 0.06056466128430856, 0, 20139
281, -16.232599675655365, 21, 0.05995901467146548, 0, 20159
282, -19.267087697982788, 20, 0.05935942452475082, 0, 20178
283, -30.602773398160934, 35, 0.058765830279503314, 0, 20212
284, -12.597157523036003, 20, 0.05817817197670828, 0, 20231
285, 3.662564991042018, 19, 0.057596390256941195, 0, 20249
286, -22.3545750528574, 23, 0.05702042635437178, 0, 20271
287, -14.906685829162598, 21, 0.05645022209082806, 0, 20291
288, -0.5052020515140612, 20, 0.05588571986991978, 0, 20310
289, -40.350465431809425, 34, 0.055326862671220584, 0, 20343
290, 2.9563223607838154, 20, 0.05477359404450838, 0, 20362
291, 13.199904084205627, 11, 0.054225858104063294, 0, 20372
292, -5.316252887248993, 11, 0.05368359952302266, 0, 20382
293, -23.055142045021057, 24, 0.053146763527792434, 0, 20405
294, -5.441108714789152, 20, 0.052615295892514506, 0, 20424
295, 1.3804164212197065, 21, 0.052089142933589364, 0, 20444
296, -15.91024100780487, 21, 0.05156825150425347, 0, 20464
297, -30.61715853214264, 23, 0.051052568989210935, 0, 20486
298, -14.115657389163971, 20, 0.05054204329931883, 0, 20505
299, -41.22943726181984, 37, 0.05003662286632564, 0, 20541
300, -10.151940315961838, 21, 0.04953625663766238, 0, 20561
301, -26.616188287734985, 30, 0.04953625663766238, 0, 20590
302, -3.4875415874503233, 26, 0.04953625663766238, 0, 20615
303, 9.754278672859073, 19, 0.04953625663766238, 0, 20633
304, -27.236931324005127, 31, 0.04953625663766238, 0, 20663
305, 8.221203118562698, 5, 0.04953625663766238, 0, 20667
306, -15.348699003458023, 24, 0.04953625663766238, 0, 20690
307, -20.317635357379913, 19, 0.04953625663766238, 0, 20708
308, -23.81245493888855, 20, 0.04953625663766238, 0, 20727
309, -18.670648157596588, 25, 0.04953625663766238, 0, 20751
310, -30.04379779100418, 29, 0.04953625663766238, 0, 20779
311, -6.945088416337967, 14, 0.04953625663766238, 0, 20792
312, -21.1329505443573, 21, 0.04953625663766238, 0, 20812
313, -16.060563191771507, 29, 0.04953625663766238, 0, 20840
314, -10.583058780059218, 38, 0.04953625663766238, 0, 20877
315, -11.386470139026642, 20, 0.04953625663766238, 0, 20896
316, -11.027921289205551, 19, 0.04953625663766238, 0, 20914
317, -19.055358558893204, 22, 0.04953625663766238, 0, 20935
318, -13.100954532623291, 27, 0.04953625663766238, 0, 20961
319, -3.6167858897606493, 21, 0.04953625663766238, 0, 20981
320, -19.06287247594446, 34, 0.04953625663766238, 0, 21014
321, -5.219772398471832, 13, 0.04953625663766238, 0, 21026
322, -1.3992954641580582, 15, 0.04953625663766238, 0, 21040
323, -18.22136014699936, 21, 0.04953625663766238, 0, 21060
324, -9.29555869102478, 19, 0.04953625663766238, 0, 21078
325, 13.523906640708447, 22, 0.04953625663766238, 0, 21099
326, -8.437581352889538, 23, 0.04953625663766238, 0, 21121
327, -0.2362522545736283, 25, 0.04953625663766238, 0, 21145
328, -11.52454125881195, 20, 0.04953625663766238, 0, 21164
329, -13.396553583443165, 25, 0.04953625663766238, 0, 21188
330, -18.960248589515686, 21, 0.04953625663766238, 0, 21208
331, 13.66696959733963, 11, 0.04953625663766238, 0, 21218
332, -5.217730462551117, 11, 0.04953625663766238, 0, 21228
333, -15.03975373506546, 20, 0.04953625663766238, 0, 21247
334, -12.176003878936172, 19, 0.04953625663766238, 0, 21265
335, -18.40888810157776, 20, 0.04953625663766238, 0, 21284
336, 13.494443818926811, 11, 0.04953625663766238, 0, 21294
337, -14.563140301033854, 33, 0.04953625663766238, 0, 21326
338, -14.486986935138702, 20, 0.04953625663766238, 0, 21345
339, -13.559906808659434, 72, 0.04953625663766238, 0, 21416
340, -2.867057740688324, 10, 0.04953625663766238, 0, 21425
341, -8.44632934127003, 21, 0.04953625663766238, 0, 21445
342, -9.194162905216217, 19, 0.04953625663766238, 0, 21463
343, 2.4764065141789615, 20, 0.04953625663766238, 0, 21482
344, -16.511283218860626, 19, 0.04953625663766238, 0, 21500
345, -5.888965215533972, 15, 0.04953625663766238, 0, 21514
346, -18.338559977710247, 20, 0.04953625663766238, 0, 21533
347, -15.154793739318848, 20, 0.04953625663766238, 0, 21552
348, -15.61442369222641, 32, 0.04953625663766238, 0, 21583
349, -6.111254498362541, 20, 0.04953625663766238, 0, 21602
350, -137.33537400048226, 198, 0.04953625663766238, 0, 21799
351, -61.68826753483154, 500, 0.04953625663766238, 0, 22298
352, -137.61353876895737, 500, 0.04953625663766238, 0, 22797
