episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
8378, 2293.768493592739, 1, 12.737811079947278, 108, 1356594, 1000000, 59.50996780395508, 348.6994323730469, 2.02407439549764e-07
8379, 2358.5369390249252, 1, 9.326352835982107, 78, 1356672, 1000000, 61.52470779418945, 349.2082214355469, 2.9369197690334073e-07
8380, 1868.2361621260643, 1, 17.855936706997454, 156, 1356828, 1000000, 56.79954147338867, 348.74798583984375, 1.9744262457467042e-07
8381, 2288.990314543247, 1, 14.66610697703436, 126, 1356954, 1000000, 57.43927764892578, 349.40325927734375, 1.6740523278713226e-07
8382, 2227.103058859706, 1, 17.54857594904024, 154, 1357108, 1000000, 61.48398971557617, 348.5799560546875, 3.224545666439967e-07
8383, 1989.1170261502266, 1, 22.16497701604385, 169, 1357277, 1000000, 58.225746154785156, 349.31024169921875, 1.496033324204253e-07
8384, 2358.4425631165504, 1, 8.625996866961941, 74, 1357351, 1000000, 57.36227035522461, 349.26123046875, 3.312833959589133e-07
8385, 2312.5496147871017, 1, 12.470999108976685, 106, 1357457, 1000000, 58.137210845947266, 349.5003662109375, 2.2995320834078879e-07
8386, 1833.2405447512865, 1, 28.795604459010065, 257, 1357714, 1000000, 59.15169906616211, 349.2161560058594, 8.125291187823514e-08
8387, 2267.088417351246, 1, 11.932503453921527, 107, 1357821, 1000000, 57.512786865234375, 349.23895263671875, 1.9972843648952858e-07
8388, 2408.8359214663506, 1, 8.125300710089505, 72, 1357893, 1000000, 56.95841598510742, 348.78814697265625, 2.929446054622531e-07
8389, 2321.052766621113, 1, 9.546221625991166, 87, 1357980, 1000000, 59.24787139892578, 349.2083435058594, 3.5081690327189435e-07
8390, 2083.2961636185646, 1, 19.950951053993776, 177, 1358157, 1000000, 57.74365997314453, 349.0773010253906, 1.1087539947807452e-07
8391, 1983.9760832190514, 1, 24.40785752190277, 220, 1358377, 1000000, 59.230350494384766, 348.8978576660156, 1.1238206008618528e-07
8392, 2326.911351889372, 1, 13.914674162049778, 128, 1358505, 1000000, 57.452362060546875, 349.0372314453125, 1.6642115951981395e-07
8393, 2294.077488273382, 1, 14.543138322071172, 131, 1358636, 1000000, 58.880680084228516, 349.205322265625, 1.5941167691054235e-07
8394, 2339.683785021305, 1, 10.331357454997487, 93, 1358729, 1000000, 58.42854309082031, 348.62823486328125, 2.478281917270794e-07
8395, 1876.6408295929432, 1, 27.794411577982828, 255, 1358984, 1000000, 57.2537841796875, 349.1479797363281, 8.956081800016703e-08
8396, 2359.8446047604084, 1, 10.125466688070446, 92, 1359076, 1000000, 58.83169174194336, 348.61981201171875, 2.543143320666707e-07
8397, 2289.843444466591, 1, 15.76031920290552, 133, 1359209, 1000000, 59.56120681762695, 349.3486633300781, 2.299999131968147e-07
8398, 2194.50827601552, 1, 15.960631747031584, 143, 1359352, 1000000, 58.470088958740234, 348.7977294921875, 1.4944715177887802e-07
8399, 2321.568311482668, 1, 8.724114251905121, 78, 1359430, 1000000, 58.54022216796875, 349.4734191894531, 3.0443651410631645e-07
8400, 2341.2233551740646, 1, 9.348022954072803, 77, 1359507, 1000000, 58.536354064941406, 347.5493469238281, 2.857134375092271e-07
8401, 2255.75794005394, 1, 15.46129279595334, 116, 1359623, 1000000, 58.822879791259766, 349.64617919921875, 2.0350803267853012e-07
8402, 2367.5257897377014, 1, 14.337352972943336, 116, 1359739, 1000000, 55.9150505065918, 348.8638916015625, 2.1433666476915623e-07
8403, 2302.040627837181, 1, 10.128765288041905, 86, 1359825, 1000000, 59.42918395996094, 347.5494079589844, 4.5640626922249794e-07
8404, 2000.0333198606968, 1, 23.858152193017304, 201, 1360026, 1000000, 57.44266891479492, 348.9863586425781, 1.8694041880653864e-07
8405, 2372.2300874590874, 1, 9.856401457916945, 78, 1360104, 1000000, 61.44160079956055, 349.6278991699219, 3.9755086151835246e-07
8406, 2332.3137716054916, 1, 10.956101538031362, 92, 1360196, 1000000, 58.6814079284668, 347.54510498046875, 3.2643488932238973e-07
8407, 2291.6680579781532, 1, 15.744386145961471, 133, 1360329, 1000000, 54.75092315673828, 348.8452453613281, 1.617437718730224e-07
8408, 2317.7292051911354, 1, 11.9557484210236, 103, 1360432, 1000000, 60.48466491699219, 348.5849914550781, 3.2005849683169023e-07
8409, 2178.262920677662, 1, 15.33735632803291, 135, 1360567, 1000000, 57.70463943481445, 348.4397277832031, 2.0073364592260783e-07
8410, 1964.9933026134968, 1, 21.75870418502018, 196, 1360763, 1000000, 58.379554748535156, 349.35491943359375, 1.0796927143724597e-07
8411, 2337.1990629136562, 1, 13.355643863091245, 118, 1360881, 1000000, 58.583839416503906, 348.5166320800781, 2.586521539773981e-07
8412, 2058.3403782248497, 1, 19.754614508943632, 174, 1361055, 1000000, 57.59647750854492, 349.08392333984375, 1.5092510515931008e-07
8413, 2177.6514742970467, 1, 18.954860826954246, 170, 1361225, 1000000, 58.76795196533203, 349.5643310546875, 1.4543492237434667e-07
8414, 2166.8851312100887, 1, 15.744015595992096, 140, 1361365, 1000000, 57.382606506347656, 349.4936828613281, 1.4317920431494714e-07
8415, 2335.0505862236023, 1, 12.539204128901474, 111, 1361476, 1000000, 56.53734588623047, 348.00836181640625, 2.749635510750719e-07
8416, 2159.7888379096985, 1, 20.353508314932697, 184, 1361660, 1000000, 57.9117431640625, 349.180908203125, 1.3816853701744391e-07
8417, 1775.4567697942257, 1, 28.597001848043874, 260, 1361920, 1000000, 59.368804931640625, 349.51629638671875, 7.763066185781589e-08
8418, 2302.5309413075447, 1, 10.929518224089406, 90, 1362010, 1000000, 58.46409606933594, 348.5716247558594, 2.3202220391896037e-07
8419, 1932.9377554953098, 1, 28.06932185892947, 248, 1362258, 1000000, 59.59013366699219, 349.32574462890625, 9.885069072967575e-08
8420, 2187.2738933563232, 1, 13.460324744926766, 121, 1362379, 1000000, 58.709754943847656, 348.2306823730469, 2.0086742198664294e-07
8421, 2318.626892209053, 1, 9.526702099014074, 84, 1362463, 1000000, 59.73395538330078, 348.4415588378906, 2.386306212948901e-07
8422, 1895.6252445578575, 1, 26.272896258044057, 236, 1362699, 1000000, 58.808258056640625, 349.2401123046875, 8.878394787720704e-08
8423, 2294.169742703438, 1, 15.262575517990626, 136, 1362835, 1000000, 56.93265914916992, 347.3914489746094, 1.5766229754423393e-07
8424, 2307.1304883360863, 1, 10.350147095974535, 92, 1362927, 1000000, 58.126708984375, 348.6949157714844, 2.740543214199336e-07
8425, 2266.5703895688057, 1, 14.136339472956024, 125, 1363052, 1000000, 57.7149658203125, 349.4288635253906, 1.938873901963234e-07
8426, 2063.7003657519817, 1, 18.57339633302763, 169, 1363221, 1000000, 57.573524475097656, 349.2533264160156, 1.3555014318615728e-07
8427, 2304.869176506996, 1, 11.134111228049733, 96, 1363317, 1000000, 59.17631149291992, 349.5095520019531, 2.3281245375983417e-07
8428, 2280.32359290123, 1, 14.742417549947277, 126, 1363443, 1000000, 57.428653717041016, 348.26025390625, 1.5852348287663762e-07
8429, 2187.2327286601067, 1, 16.56429001397919, 149, 1363592, 1000000, 57.9013671875, 349.4048156738281, 2.1140241132886616e-07
8430, 2316.1718943715096, 1, 12.932631155010313, 115, 1363707, 1000000, 57.942264556884766, 349.08624267578125, 1.7733900281398194e-07
8431, 1429.2524120807648, 1, 15.743422440020368, 137, 1363844, 1000000, 59.15726852416992, 349.5794372558594, 2.6050350037369413e-07
8432, 2391.6690924465656, 1, 7.741964443936013, 67, 1363911, 1000000, 57.3062744140625, 348.1210021972656, 5.232833965278384e-07
8433, 1890.794651567936, 1, 10.526514247059822, 95, 1364006, 1000000, 57.7270622253418, 348.3941650390625, 2.64673297734637e-07
8434, 1770.4712292551994, 1, 32.00204430602025, 285, 1364291, 1000000, 59.0474853515625, 349.23541259765625, 8.503506123496775e-08
8435, 2170.949256449938, 1, 17.546281788032502, 155, 1364446, 1000000, 57.51845932006836, 348.6205749511719, 1.69870984410086e-07
8436, 2279.4682222008705, 1, 13.239250611048192, 104, 1364550, 1000000, 58.70629119873047, 347.6955261230469, 2.3370151981138267e-07
8437, 2202.524330049753, 1, 16.063817443908192, 134, 1364684, 1000000, 61.31418991088867, 349.08135986328125, 2.2099190044091708e-07
8438, 2283.9058062136173, 1, 12.589265318936668, 110, 1364794, 1000000, 58.225914001464844, 348.40789794921875, 1.942908222025091e-07
8439, 1696.8974068164825, 1, 20.31965798093006, 180, 1364974, 1000000, 57.07735824584961, 348.2024230957031, 1.19505501869652e-07
8440, 2101.5657164156437, 1, 19.447359021985903, 174, 1365148, 1000000, 59.31150817871094, 349.6521301269531, 1.1399468599722304e-07
8441, 1763.0045211315155, 1, 30.30427609407343, 268, 1365416, 1000000, 57.35639572143555, 348.74755859375, 7.922410158746278e-08
8442, 2302.8098669052124, 1, 8.94537034293171, 79, 1365495, 1000000, 58.29952621459961, 348.7367858886719, 2.4577190132835245e-07
8443, 2098.0576516389847, 1, 19.35268944501877, 170, 1365665, 1000000, 57.335880279541016, 349.0588073730469, 1.2859441887806442e-07
8444, 2193.5226167440414, 1, 15.998845839989372, 141, 1365806, 1000000, 56.91688537597656, 349.2691650390625, 2.4419888880447295e-07
8445, 2281.445588707924, 1, 12.9155505199451, 110, 1365916, 1000000, 58.304832458496094, 349.19073486328125, 2.73018271069635e-07
8446, 2213.6549058556557, 1, 15.764372087083757, 139, 1366055, 1000000, 59.05111312866211, 348.45343017578125, 1.818926589523288e-07
8447, 2325.2040126919746, 1, 13.73704313696362, 122, 1366177, 1000000, 59.97045135498047, 348.11163330078125, 1.946387843030398e-07
8448, 2348.0947412252426, 1, 11.932918726000935, 103, 1366280, 1000000, 59.6485481262207, 348.274658203125, 2.135927291605079e-07
8449, 2264.59623670578, 1, 14.963136499980465, 131, 1366411, 1000000, 58.92374801635742, 348.4806213378906, 2.2178629541215097e-07
8450, 2248.5537670850754, 1, 12.53087473101914, 111, 1366522, 1000000, 56.641231536865234, 349.4804382324219, 2.2336953898539415e-07
8451, 1860.1834862828255, 1, 28.195696334005333, 251, 1366773, 1000000, 58.97079849243164, 348.0215148925781, 1.0657011052645535e-07
8452, 2251.0143719911575, 1, 15.940533817047253, 140, 1366913, 1000000, 60.31595993041992, 348.2967224121094, 1.631286327860185e-07
8453, -2562.2073019742966, 3, 13.192605870892294, 116, 1367029, 1000000, 59.342559814453125, 349.070556640625, 1.8725003083718234e-07
8454, 2053.123321533203, 1, 18.110146675026044, 159, 1367188, 1000000, 57.36056137084961, 348.3143615722656, 2.0688686683867713e-07
8455, 1909.25752389431, 1, 23.983444857993163, 214, 1367402, 1000000, 57.833431243896484, 348.71282958984375, 1.2728492250648616e-07
8456, 2299.4376755952835, 1, 9.52868333994411, 83, 1367485, 1000000, 60.28483963012695, 348.1698303222656, 2.591685582715345e-07
8457, 2175.855929285288, 1, 15.76040951302275, 139, 1367624, 1000000, 57.33307647705078, 349.08807373046875, 1.537477892401407e-07
8458, 2224.2056757211685, 1, 17.945905870059505, 158, 1367782, 1000000, 58.8126106262207, 349.53204345703125, 1.750444356776491e-07
8459, 2290.558199852705, 1, 11.955307519063354, 106, 1367888, 1000000, 57.896522521972656, 347.8381042480469, 1.9173603504896164e-07
8460, 2104.577735453844, 1, 19.153247002977878, 166, 1368054, 1000000, 57.7039680480957, 348.5240173339844, 1.4641611129943148e-07
8461, 2247.6048961877823, 1, 17.409063269966282, 154, 1368208, 1000000, 56.58348846435547, 347.11083984375, 2.0907133479009976e-07
8462, 2050.374984025955, 1, 23.328227231977507, 206, 1368414, 1000000, 56.8580322265625, 348.1318664550781, 1.0238784066971065e-07
8463, 1416.8850676715374, 1, 38.42233369604219, 342, 1368756, 1000000, 56.93903732299805, 349.0650939941406, 1.1946492670485152e-07
8464, 2059.2547742426395, 1, 20.956687667989172, 184, 1368940, 1000000, 58.47181701660156, 348.712646484375, 1.840918507103039e-07
8465, 2265.5925814807415, 1, 13.002960262005217, 116, 1369056, 1000000, 58.14766311645508, 348.1578063964844, 1.8363814511946562e-07
8466, 2341.3364542126656, 1, 12.685960781993344, 109, 1369165, 1000000, 58.80949783325195, 348.45880126953125, 1.9735707944139428e-07
8467, 2037.255683094263, 1, 16.970168946078047, 151, 1369316, 1000000, 58.1390266418457, 348.4464416503906, 2.210858025100847e-07
8468, 2242.209748327732, 1, 13.534588692011312, 120, 1369436, 1000000, 59.07284164428711, 348.5851135253906, 1.8974145253499348e-07
8469, 2119.540969789028, 1, 17.546631384990178, 155, 1369591, 1000000, 57.76438903808594, 348.0227966308594, 1.4509029325938993e-07
8470, 2032.0025042891502, 1, 19.23055891203694, 172, 1369763, 1000000, 57.411380767822266, 348.5279235839844, 1.3725028026762398e-07
8471, 2203.6261712908745, 1, 12.27478209102992, 109, 1369872, 1000000, 57.16659164428711, 349.7320556640625, 2.133764685430658e-07
8472, 2365.995274990797, 1, 12.560855106101371, 111, 1369983, 1000000, 59.580650329589844, 349.7472839355469, 2.1267610996424615e-07
8473, 2270.9068670272827, 1, 13.335009985021316, 117, 1370100, 1000000, 58.5965461730957, 348.13214111328125, 2.3997476340359094e-07
8474, 2234.8330940008163, 1, 13.759810633026063, 123, 1370223, 1000000, 55.068546295166016, 348.85955810546875, 2.441626814443891e-07
8475, 1982.8763809204102, 1, 18.550899893976748, 162, 1370385, 1000000, 58.849342346191406, 348.6676940917969, 1.5261761246272075e-07
8476, 2315.831806600094, 1, 10.93367159506306, 95, 1370480, 1000000, 57.212284088134766, 348.6710510253906, 3.2127320178245244e-07
8477, 2064.779113650322, 1, 18.98983325494919, 168, 1370648, 1000000, 59.03165054321289, 348.0208435058594, 1.3053553023686013e-07
8478, 1969.7822278141975, 1, 25.14791278494522, 222, 1370870, 1000000, 57.8060302734375, 348.5347900390625, 1.138872215272607e-07
8479, 2075.5925895273685, 1, 13.160784351057373, 117, 1370987, 1000000, 58.8327751159668, 348.5984802246094, 1.8744458818537558e-07
8480, 2406.7701702713966, 1, 7.9206870860653, 68, 1371055, 1000000, 59.44658279418945, 349.4480285644531, 3.502354957163334e-07
8481, 2332.8006751537323, 1, 11.219782194006257, 99, 1371154, 1000000, 59.62826156616211, 349.61297607421875, 2.3139485468467078e-07
8482, 2386.410431742668, 1, 9.458103516022675, 81, 1371235, 1000000, 56.744503021240234, 348.6100769042969, 2.7160556917941127e-07
8483, 2271.0138248205185, 1, 11.234261790988967, 100, 1371335, 1000000, 58.67207336425781, 349.19891357421875, 2.060399856418371e-07
8484, 2396.931098729372, 1, 8.643171141040511, 74, 1371409, 1000000, 57.698341369628906, 347.4039611816406, 3.482705938654977e-07
8485, 1913.3767588436604, 1, 28.769430540967733, 252, 1371661, 1000000, 58.10972595214844, 348.66851806640625, 1.0420603396755363e-07
8486, 2249.782286643982, 1, 15.379398806020617, 138, 1371799, 1000000, 57.32526779174805, 347.80224609375, 2.3381933030010998e-07
8487, -2735.6852514743805, 3, 19.354899659985676, 168, 1371967, 1000000, 59.65305709838867, 348.82965087890625, 1.2762445424284253e-07
8488, 2352.774456381798, 1, 9.34521904005669, 83, 1372050, 1000000, 54.15278625488281, 348.4381103515625, 2.532762598740049e-07
8489, 2308.4991061091423, 1, 12.130255906027742, 106, 1372156, 1000000, 58.82453155517578, 349.16253662109375, 1.937172920355257e-07
8490, 2298.7399253845215, 1, 10.80046387098264, 97, 1372253, 1000000, 57.31594467163086, 348.4848327636719, 2.304015239489447e-07
8491, 2165.5530830025673, 1, 19.50962636305485, 172, 1372425, 1000000, 58.60931396484375, 348.1591491699219, 1.197906893266495e-07
8492, 2263.85040974617, 1, 14.56218882696703, 129, 1372554, 1000000, 59.38545608520508, 348.4879455566406, 2.4417888142110764e-07
8493, 2326.7741444706917, 1, 14.54098376701586, 127, 1372681, 1000000, 58.447391510009766, 348.91314697265625, 1.9302302018159956e-07
8494, 2193.1448912918568, 1, 18.43576350994408, 162, 1372843, 1000000, 58.22233581542969, 347.9149169921875, 1.3925356468484725e-07
8495, 2034.5415639281273, 1, 19.285992827033624, 168, 1373011, 1000000, 58.48396301269531, 348.1761169433594, 1.4093460603838876e-07
8496, 2308.454390704632, 1, 14.35808482998982, 124, 1373135, 1000000, 59.434059143066406, 348.9151306152344, 2.889437676076928e-07
8497, 2220.750153899193, 1, 17.747355379979126, 156, 1373291, 1000000, 59.25255584716797, 348.39849853515625, 1.499809933683047e-07
8498, 2306.6606588959694, 1, 12.556601646007039, 111, 1373402, 1000000, 60.84374237060547, 349.3255310058594, 2.183332653330253e-07
8499, 2336.632129728794, 1, 11.13046159001533, 97, 1373499, 1000000, 58.592079162597656, 347.9567565917969, 4.687312913616908e-07
8500, 2068.4596235752106, 1, 22.982339216046967, 202, 1373701, 1000000, 57.9649543762207, 349.3369140625, 1.2274266746227105e-07
8501, 2289.6982957720757, 1, 17.923366919043474, 158, 1373859, 1000000, 59.85362243652344, 348.9346923828125, 1.5205683045183555e-07
8502, 2275.061420738697, 1, 13.538344589993358, 120, 1373979, 1000000, 58.129756927490234, 348.3891906738281, 2.2814977758874497e-07
8503, 2373.394732952118, 1, 9.527549603953958, 84, 1374063, 1000000, 57.824562072753906, 349.01666259765625, 2.402853819408587e-07
8504, 2120.5952644348145, 1, 21.576474442030303, 190, 1374253, 1000000, 56.528568267822266, 348.7252502441406, 1.6063721360344635e-07
