episode, reward, n_steps, epsilon, success_count, memory length
1, -326.6940368139185, 500, 1.0, 0, 499
2, -323.18334140384104, 500, 0.99, 0, 998
3, -454.557918548584, 500, 0.9801, 0, 1497
4, -419.41615760326385, 500, 0.9702989999999999, 0, 1996
5, -392.44588828086853, 500, 0.96059601, 0, 2495
6, -637.7684617489576, 500, 0.9509900498999999, 0, 2994
7, -149.25376679932378, 500, 0.9414801494009999, 0, 3493
8, -573.7113849520683, 500, 0.9320653479069899, 0, 3992
9, -31.291426424402744, 500, 0.92274469442792, 50, 4491
10, -453.21174854040146, 500, 0.9135172474836407, 50, 4990
11, -214.03614194272086, 500, 0.9043820750088043, 50, 5489
12, -327.92937596095726, 500, 0.8953382542587163, 50, 5988
13, -649.7869119048119, 500, 0.8863848717161291, 50, 6487
14, -101.62854451639578, 500, 0.8775210229989678, 50, 6986
15, -174.71062231436372, 500, 0.8687458127689781, 50, 7485
16, -52.94790618814295, 500, 0.8600583546412883, 50, 7984
17, -178.87729269033298, 500, 0.8514577710948754, 50, 8483
18, 38.538552433252335, 61, 0.8429431933839266, 50, 8543
19, 14.444092798046768, 424, 0.8345137614500874, 50, 8966
20, -357.3354744562748, 500, 0.8261686238355865, 50, 9465
21, -140.1690640677698, 500, 0.8179069375972307, 62, 9964
22, -178.6477253837511, 500, 0.8097278682212583, 62, 10463
23, -491.2009091079235, 500, 0.8016305895390458, 62, 10962
24, -355.4644702076912, 500, 0.7936142836436553, 62, 11461
25, -224.82767658121884, 500, 0.7856781408072188, 62, 11960
26, -480.8259009420872, 500, 0.7778213593991465, 62, 12459
27, -335.38240619841963, 500, 0.7700431458051551, 62, 12958
28, -205.7644176397007, 500, 0.7623427143471035, 62, 13457
29, -135.4585222005844, 500, 0.7547192872036325, 62, 13956
30, -78.55163257446839, 500, 0.7471720943315961, 62, 14455
31, -154.25722662359476, 500, 0.7397003733882802, 62, 14954
32, -278.3081581533479, 500, 0.7323033696543974, 62, 15453
33, -0.23566912580281496, 321, 0.7249803359578534, 62, 15773
34, -163.13741786126047, 500, 0.7177305325982748, 62, 16272
35, -76.68542830819206, 500, 0.7105532272722921, 62, 16771
36, -69.23941468322482, 500, 0.7034476949995692, 62, 17270
37, -253.2711044010939, 500, 0.6964132180495735, 62, 17769
38, -164.22004602581728, 500, 0.6894490858690777, 62, 18268
39, -259.0867052124813, 500, 0.682554595010387, 62, 18767
40, -165.24265775637468, 500, 0.6757290490602831, 62, 19266
41, -181.1545714205131, 500, 0.6689717585696803, 62, 19765
42, -97.24117279332131, 500, 0.6622820409839835, 62, 20264
43, 57.895779076498, 126, 0.6556592205741436, 62, 20389
44, -62.85091688784814, 500, 0.6491026283684022, 62, 20888
45, -82.48484019353054, 500, 0.6426116020847181, 62, 21387
46, -121.03603785962332, 500, 0.6361854860638709, 62, 21886
47, -163.64628350807834, 500, 0.6298236312032323, 62, 22385
48, -275.8519107811153, 500, 0.6235253948912, 62, 22884
49, -242.64867018489167, 500, 0.617290140942288, 62, 23383
50, -23.6629459685646, 500, 0.6111172395328651, 62, 23882
51, 34.055481787305325, 437, 0.6050060671375365, 62, 24318
52, -312.74942200630903, 500, 0.5989560064661611, 62, 24817
53, -140.62042044848204, 500, 0.5929664464014994, 62, 25316
54, -178.53306009992957, 500, 0.5870367819374844, 62, 25815
55, -143.78123843856156, 500, 0.5811664141181095, 62, 26314
56, -298.529052732978, 500, 0.5753547499769285, 62, 26813
57, 78.05670091509819, 143, 0.5696012024771592, 62, 26955
58, -177.5605926006101, 500, 0.5639051904523876, 62, 27454
59, -215.03210205046344, 500, 0.5582661385478638, 62, 27953
60, -133.94308429653756, 500, 0.5526834771623851, 62, 28452
61, -365.3973026580643, 500, 0.5471566423907612, 62, 28951
62, -120.86149754782673, 500, 0.5416850759668536, 62, 29450
63, -3.410286722239107, 500, 0.536268225207185, 62, 29949
64, -230.50385324377567, 500, 0.5309055429551132, 62, 30448
65, -136.9826978482306, 207, 0.525596487525562, 62, 30654
66, -105.78809327841736, 339, 0.5203405226503064, 62, 30992
67, -221.1620526346378, 396, 0.5151371174238033, 62, 31387
68, 6.25876078940928, 71, 0.5099857462495653, 62, 31457
69, -46.879271758836694, 154, 0.5048858887870696, 62, 31610
70, -62.610665678977966, 114, 0.4998370298991989, 62, 31723
71, -120.25681167189032, 274, 0.49483865960020695, 62, 31996
72, -15.192642025649548, 72, 0.4898902730042049, 62, 32067
73, 21.31501574954018, 44, 0.48499137027416284, 62, 32110
74, -28.33780925627798, 58, 0.4801414565714212, 62, 32167
75, -194.7959247888066, 305, 0.475340042005707, 62, 32471
76, -9.958772679790854, 102, 0.47058664158564995, 62, 32572
77, -2.685893852263689, 29, 0.4658807751697934, 62, 32600
78, -2.231438908027485, 95, 0.4612219674180955, 62, 32694
79, 31.044073954224586, 78, 0.45660974774391455, 62, 32771
80, -2.0311091779731214, 83, 0.4520436502664754, 62, 32853
81, 18.76507904753089, 199, 0.44752321376381066, 62, 33051
82, 28.525821016402915, 144, 0.44304798162617254, 62, 33194
83, -69.45507384557277, 182, 0.4386175018099108, 62, 33375
84, 14.15362721105339, 42, 0.4342313267918117, 62, 33416
85, 7.5818303897976875, 165, 0.4298890135238936, 62, 33580
86, -6.411558087915182, 78, 0.42559012338865465, 62, 33657
87, -91.44221782195382, 192, 0.4213342221547681, 62, 33848
88, -2.3705944491084665, 102, 0.41712087993322045, 62, 33949
89, -1.4375676865456626, 295, 0.41294967113388825, 62, 34243
90, 5.628474496304989, 3, 0.40882017442254937, 62, 34245
91, -106.48255782970227, 193, 0.4047319726783239, 62, 34437
92, -8.748386630206369, 88, 0.40068465295154065, 62, 34524
93, -0.4511261135339737, 100, 0.39667780642202527, 62, 34623
94, -108.01320898649283, 159, 0.392711028357805, 62, 34781
95, 21.19656437425874, 56, 0.38878391807422696, 62, 34836
96, -19.006389021873474, 26, 0.3848960788934847, 62, 34861
97, 10.038985565304756, 80, 0.38104711810454983, 62, 34940
98, -96.64291441300884, 268, 0.37723664692350434, 62, 35207
99, 4.086417119950056, 92, 0.37346428045426927, 62, 35298
100, -2.958740996196866, 86, 0.36972963764972655, 62, 35383
