episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
5101, 2380.0891110897064, 1, 5.476011849999992, 45, 1440322, 1000000, 42.75907516479492, 452.0853271484375
5102, 1999.9693840742111, 1, 23.58061965399999, 202, 1440524, 1000000, 41.69011688232422, 463.670166015625
5103, 2127.550419807434, 1, 21.75613688599998, 179, 1440703, 1000000, 41.59852600097656, 463.6172180175781
5104, 2322.067464083433, 1, 14.339975345999989, 116, 1440819, 1000000, 43.32390213012695, 462.0160217285156
5105, 928.4992374479771, 1, 62.497162653000004, 513, 1441332, 1000000, 42.25687026977539, 463.748046875
5106, 2116.3818225860596, 1, 19.55298543699999, 133, 1441465, 1000000, 42.839561462402344, 463.4650573730469
5107, 1879.8581039607525, 1, 30.783245852999983, 256, 1441721, 1000000, 42.11439514160156, 463.1297912597656
5108, -2498.5956397652626, 3, 15.742292873999986, 132, 1441853, 1000000, 42.76131820678711, 463.0123291015625
5109, 2388.815136194229, 1, 6.172515817000033, 53, 1441906, 1000000, 42.442562103271484, 462.91082763671875
5110, 999.8752307891846, 1, 61.62707111100002, 486, 1442392, 1000000, 41.61810302734375, 463.7912292480469
5111, 2222.9227806031704, 1, 23.980057795999983, 209, 1442601, 1000000, 42.41187286376953, 463.0796813964844
5112, 1612.1498987674713, 1, 48.84383377399996, 415, 1443016, 1000000, 42.17021942138672, 462.98907470703125
5113, 2417.849665105343, 1, 7.737796474999982, 65, 1443081, 1000000, 42.616722106933594, 462.7395935058594
5114, 2033.1495721042156, 1, 27.373930770000015, 235, 1443316, 1000000, 41.32572555541992, 462.7545471191406
5115, 1841.2224626541138, 1, 26.770783850999976, 227, 1443543, 1000000, 42.13972091674805, 462.7540588378906
5116, -2318.958610892296, 3, 6.92135443799998, 58, 1443601, 1000000, 42.24764633178711, 464.0472412109375
5117, 1596.5983377695084, 1, 38.619429728, 333, 1443934, 1000000, 42.08441925048828, 463.04833984375
5118, 2068.0543437600136, 1, 24.764281753999967, 210, 1444144, 1000000, 41.591941833496094, 463.0630187988281
5119, 2231.436069250107, 1, 21.376692057000014, 182, 1444326, 1000000, 42.15482711791992, 462.4970397949219
5120, 1796.427485615015, 1, 40.20513428900006, 339, 1444665, 1000000, 41.80781555175781, 463.2236328125
5121, -3221.099547147751, 3, 35.463311094999995, 293, 1444958, 1000000, 42.4498405456543, 463.3050231933594
5122, 2352.344008266926, 1, 13.281659077000086, 110, 1445068, 1000000, 41.90890121459961, 461.9516296386719
5123, 2067.5512795448303, 1, 17.348795950999943, 145, 1445213, 1000000, 42.09031677246094, 461.9441223144531
5124, 1608.3015628159046, 1, 47.425775305, 399, 1445612, 1000000, 41.707275390625, 463.46234130859375
5125, 2248.1434313356876, 1, 16.74361323400001, 139, 1445751, 1000000, 42.833370208740234, 463.5317077636719
5126, 2248.6841972470284, 1, 13.537967456999922, 113, 1445864, 1000000, 41.84193801879883, 462.4314880371094
5127, 2377.633304655552, 1, 12.953087459000017, 109, 1445973, 1000000, 44.06012725830078, 461.8778076171875
5128, 2034.2899581491947, 1, 23.563736741999946, 203, 1446176, 1000000, 42.121639251708984, 463.3822326660156
5129, 1200.8435842394829, 1, 42.010482995000075, 361, 1446537, 1000000, 41.788917541503906, 462.6250915527344
5130, 915.4864083528519, 1, 72.72617578699999, 630, 1447167, 1000000, 42.23954391479492, 463.0534362792969
5131, 2179.726738423109, 1, 22.135732297000004, 189, 1447356, 1000000, 42.60727310180664, 462.9996337890625
5132, -2570.270321369171, 3, 5.735660324000037, 48, 1447404, 1000000, 40.57530212402344, 461.741455078125
5133, 1308.3210260272026, 1, 43.01116370400007, 372, 1447776, 1000000, 42.17741012573242, 462.0873718261719
5134, 2168.5052064061165, 1, 19.59589203400003, 170, 1447946, 1000000, 41.95600128173828, 463.34454345703125
5135, -4168.1296119093895, 3, 69.85415716300008, 606, 1448552, 1000000, 42.222957611083984, 462.9120788574219
5136, 2423.1922022104263, 1, 5.516075635999869, 46, 1448598, 1000000, 40.0116081237793, 464.076416015625
5137, 646.6711072921753, 1, 59.47588447599992, 513, 1449111, 1000000, 41.71616744995117, 462.5605163574219
5138, 2309.8685473799706, 1, 8.924446073000126, 76, 1449187, 1000000, 43.42344665527344, 464.049560546875
5139, -1317.4337058067322, 5, 13.573696402999985, 119, 1449306, 1000000, 42.503150939941406, 463.33905029296875
5140, 1887.2734332084656, 1, 27.353369863999887, 237, 1449543, 1000000, 41.37429428100586, 463.4560241699219
5141, 904.4617429971695, 1, 53.241510657999925, 462, 1450005, 1000000, 41.66744613647461, 462.68133544921875
5142, 1847.425161510706, 1, 31.60435213100004, 272, 1450277, 1000000, 41.5976676940918, 462.65496826171875
5143, 2064.0805557370186, 1, 27.973966322000024, 243, 1450520, 1000000, 42.40128707885742, 463.0740051269531
5144, 1916.687566190958, 1, 28.79381576300011, 248, 1450768, 1000000, 42.53185272216797, 462.5927429199219
5145, 1836.4516896605492, 1, 29.997759847999987, 249, 1451017, 1000000, 42.442222595214844, 463.2892150878906
5146, -2932.03804564476, 3, 5.35980408599994, 45, 1451062, 1000000, 41.87916564941406, 462.81524658203125
