episode, reward, success, duration, n_steps, memory length, avg_critic_loss, avg_actor_loss
2201, 2318.036325275898, 1, 3.14129376411438, 140, 138, 0.2560346722602844, 362.0617980957031
2202, -4907.090629935265, 2, 39.2356903553009, 300, 436, 12.763373374938965, 14040.751953125
2203, -3328.034583747387, 2, 40.15538311004639, 365, 799, 11.422186851501465, 30191.333984375
2204, -2870.518918275833, 4, 94.7484667301178, 998, 1795, 7.614181995391846, 28183.1484375
2205, 474.16523826122284, 1, 39.92356991767883, 555, 2348, 6.336159706115723, 26932.041015625
2206, -387.9680394232273, 1, 45.385496377944946, 863, 3209, 6.746262550354004, 27144.841796875
2207, -4591.599308371544, 4, 69.1480565071106, 998, 4205, 6.195016860961914, 25826.39453125
2208, -3161.4078174829483, 2, 14.490747213363647, 333, 4536, 5.039721965789795, 25191.75390625
2209, 1986.562076151371, 1, 10.875859260559082, 246, 4780, 6.651772499084473, 25070.990234375
2210, 302.6475464105606, 1, 29.013149976730347, 677, 5455, 6.922728061676025, 24644.349609375
2211, -4002.285190075636, 3, 36.30975151062012, 745, 6198, 6.4293742179870605, 24531.19921875
2212, 2212.6583905518055, 1, 8.610065221786499, 169, 6365, 6.21083927154541, 23714.244140625
2213, 1527.8189705014229, 1, 24.359458684921265, 473, 6836, 7.054035663604736, 23387.048828125
2214, -6198.130660533905, 4, 47.31807279586792, 998, 7832, 6.686643600463867, 23538.056640625
2215, -2538.7298568487167, 4, 61.69082236289978, 998, 8828, 6.932760715484619, 23597.1328125
2216, 1705.7129956185818, 1, 17.296857118606567, 391, 9217, 7.0461931228637695, 23614.494140625
2217, -17.67210230231285, 1, 35.585055112838745, 904, 10119, 6.721014022827148, 23796.84765625
2218, -3417.7130293250084, 2, 13.786993980407715, 285, 10402, 5.941993236541748, 23128.04296875
2219, 1553.7165695428848, 1, 18.83720111846924, 445, 10845, 6.321709156036377, 23403.1953125
2220, -2706.1138149499893, 4, 44.7340612411499, 998, 11841, 6.469578742980957, 23110.560546875
2221, -3431.4993047714233, 2, 15.637200355529785, 324, 12163, 6.2626261711120605, 23091.98828125
2222, 1862.4152262210846, 1, 15.979833841323853, 322, 12483, 7.270997524261475, 23156.72265625
2223, -3098.6983102560043, 4, 45.51233434677124, 998, 13479, 6.595930576324463, 23110.123046875
2224, 1987.1157287061214, 1, 25.28400230407715, 318, 13795, 6.481093883514404, 22910.826171875
2225, 662.8635283708572, 1, 34.63318347930908, 676, 14469, 5.949458599090576, 22673.4296875
2226, -669.1604128777981, 1, 40.338441610336304, 973, 15440, 6.587114334106445, 22657.669921875
2227, -1858.2553334236145, 1, 33.65369701385498, 867, 16305, 6.698396682739258, 22620.04296875
2228, -3761.0346705019474, 4, 44.08741497993469, 998, 17301, 6.461735248565674, 22678.962890625
2229, 1524.8065739572048, 1, 31.60377264022827, 547, 17846, 6.5251665115356445, 22664.677734375
2230, -3174.9881349802017, 4, 72.38839197158813, 998, 18842, 6.325500965118408, 22408.349609375
2231, -3655.967751145363, 2, 14.734876871109009, 356, 19196, 6.672186374664307, 22414.8984375
2232, 2061.673536658287, 1, 12.89349913597107, 276, 19470, 5.846243858337402, 22244.84375
2233, 297.2550760805607, 1, 29.4333655834198, 579, 20047, 6.37399959564209, 22330.37109375
2234, 1298.4509802609682, 1, 32.439972162246704, 714, 20759, 6.620394229888916, 22088.673828125
2235, -3820.627321869135, 4, 48.35230302810669, 998, 21755, 6.648258686065674, 22186.93359375
2236, 1236.1031520366669, 1, 33.112380504608154, 567, 22320, 6.614804267883301, 22158.91796875
2237, -2871.76394328475, 4, 96.52135467529297, 998, 23316, 6.49209451675415, 21936.60546875
2238, 676.9622592329979, 1, 31.119479656219482, 568, 23882, 6.802775859832764, 21825.9609375
2239, -4125.536044001579, 4, 64.38318061828613, 998, 24878, 6.983052730560303, 22090.974609375
2240, 518.740798920393, 1, 68.6475555896759, 665, 25541, 6.419567108154297, 22060.794921875
2241, -3478.264968216419, 4, 74.87503266334534, 998, 26537, 6.443512439727783, 22050.05859375
2242, -3366.2002724409103, 4, 55.7564492225647, 998, 27533, 6.231636047363281, 22187.806640625
2243, -426.817450940609, 1, 26.538215160369873, 664, 28195, 6.066241264343262, 22213.98828125
2244, 1863.1648704111576, 1, 13.539660930633545, 335, 28528, 6.154240608215332, 22117.16796875
2245, -3750.6560618281364, 3, 23.277767181396484, 575, 29101, 5.874178886413574, 22118.595703125
2246, 1239.9377815127373, 1, 23.608884572982788, 602, 29701, 6.819798469543457, 22164.994140625
2247, 1158.2575363218784, 1, 22.211193799972534, 484, 30183, 6.6277618408203125, 22066.330078125
2248, -3993.93280094862, 4, 52.848323345184326, 998, 31179, 6.556356430053711, 22081.2265625
2249, 2336.1171438097954, 1, 8.105666637420654, 137, 31314, 6.367231369018555, 21936.271484375
2250, -111.53335231542587, 1, 46.6101713180542, 666, 31978, 6.585720539093018, 22133.892578125
2251, 1930.4722487926483, 1, 27.648744106292725, 326, 32302, 6.625389575958252, 21984.474609375
2252, 2062.519865781069, 1, 15.826087951660156, 247, 32547, 6.61337947845459, 21991.45703125
2253, 1033.8444003164768, 1, 41.3620548248291, 673, 33218, 6.190928936004639, 21953.42578125
2254, -4184.6478334367275, 2, 47.43458795547485, 739, 33955, 6.824468612670898, 21882.44140625
2255, 2053.5867381691933, 1, 16.310145139694214, 232, 34185, 6.703242778778076, 21778.54296875
2256, -3059.5784507989883, 3, 14.097061157226562, 204, 34387, 6.559001445770264, 21607.875
2257, 225.70716285705566, 1, 52.64521408081055, 622, 35007, 7.21276330947876, 21843.013671875
2258, 956.7519966065884, 1, 80.46839666366577, 712, 35717, 7.263610363006592, 21825.943359375
2259, 1915.904626429081, 1, 35.4226598739624, 335, 36050, 7.089813709259033, 21536.90234375
2260, 1156.219509497285, 1, 57.977015018463135, 656, 36704, 6.2650346755981445, 21608.4609375
2261, 897.4094601273537, 1, 42.1104953289032, 419, 37121, 7.105678558349609, 21574.169921875
2262, -4092.8889768123627, 4, 112.53852105140686, 998, 38117, 6.827338218688965, 21564.12890625
2263, -4796.170839905739, 3, 60.588078022003174, 488, 38603, 6.368503093719482, 21647.486328125
2264, 2180.9434155523777, 1, 28.7297625541687, 273, 38874, 7.352967739105225, 21592.529296875
2265, -3425.3219938874245, 3, 62.02887034416199, 591, 39463, 6.7602057456970215, 21570.453125
2266, 1987.8934629559517, 1, 25.196573734283447, 373, 39834, 6.7954607009887695, 21539.134765625
2267, 1767.3052182793617, 1, 13.178884267807007, 346, 40178, 6.9847893714904785, 21340.443359375
2268, -4598.577497035265, 4, 39.08301377296448, 998, 41174, 6.882902145385742, 21506.57421875
2269, 2076.7432310581207, 1, 13.656700611114502, 342, 41514, 6.763129234313965, 21610.376953125
2270, -937.9970113039017, 1, 38.55144643783569, 976, 42488, 7.189046382904053, 21705.1328125
2271, -4893.587383747101, 2, 17.37435531616211, 451, 42937, 6.434319496154785, 21674.541015625
2272, -5063.616847038269, 4, 37.19363617897034, 998, 43933, 7.1740827560424805, 21848.3671875
2273, 1887.935396015644, 1, 13.53581714630127, 353, 44284, 7.269165992736816, 21887.01171875
2274, -3367.4515444636345, 4, 38.059592723846436, 998, 45280, 6.869692325592041, 21929.06640625
