episode, reward, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
5401, 3919.652333468199, 1.5178353786468506, 50, 0.04996170339735633, 0, 100000, 47.21742248535156, -172646.40625
5402, -3766.958609431982, 2.6044178009033203, 135, 0.04996170339735633, 0, 100000, 48.09834671020508, -175661.0
5403, 3165.6723162409617, 9.686753511428833, 494, 0.04996170339735633, 0, 100000, 47.79080581665039, -177804.734375
5404, -5516.504797890782, 13.353276252746582, 682, 0.04996170339735633, 0, 100000, 47.36229705810547, -177794.28125
5405, 2692.425726186484, 13.866356134414673, 708, 0.04996170339735633, 0, 100000, 47.595130920410156, -176371.828125
5406, -3994.74046452716, 6.1542580127716064, 302, 0.04996170339735633, 0, 100000, 47.619686126708984, -177481.5
5407, 2953.0087396707386, 13.515502214431763, 667, 0.04996170339735633, 0, 100000, 46.1151008605957, -178103.5625
5408, -971.6111797876656, 35.96286988258362, 1768, 0.04996170339735633, 0, 100000, 46.55243682861328, -177703.421875
5409, -10482.390075102448, 35.629167556762695, 1801, 0.04996170339735633, 0, 100000, 45.39387512207031, -177713.125
5410, -4218.745537631214, 8.917756795883179, 435, 0.04996170339735633, 0, 100000, 45.5582160949707, -175977.125
5411, 3172.788813778665, 9.933985471725464, 463, 0.04996170339735633, 0, 100000, 45.04899215698242, -178029.0625
5412, -6813.338981092791, 9.574419021606445, 466, 0.04996170339735633, 0, 100000, 46.57184600830078, -177297.09375
5413, 2527.552029489074, 12.446096897125244, 591, 0.04996170339735633, 0, 100000, 45.377296447753906, -177088.984375
5414, 122.54920942219906, 22.396706104278564, 1214, 0.04996170339735633, 0, 100000, 44.11002731323242, -176961.71875
5415, -6244.745880063623, 15.815638303756714, 912, 0.04996170339735633, 0, 100000, 44.13029861450195, -177561.625
5416, 3159.2630162558053, 9.177510261535645, 506, 0.04996170339735633, 0, 100000, 44.50934600830078, -176345.8125
5417, 3218.5508151026443, 6.232750654220581, 325, 0.04996170339735633, 0, 100000, 42.733970642089844, -176089.953125
5418, 3985.876655101776, 0.09722304344177246, 4, 0.04996170339735633, 0, 100000, 26.966228485107422, -130509.359375
5419, 2477.5691792471334, 15.16551160812378, 850, 0.04996170339735633, 0, 100000, 43.28417205810547, -177999.828125
5420, 2839.0641339675058, 13.064317226409912, 747, 0.04996170339735633, 0, 100000, 43.04172897338867, -177426.515625
5421, -4166.69706701301, 5.581454038619995, 306, 0.04996170339735633, 0, 100000, 42.47456359863281, -177934.625
5422, 2751.327076581074, 13.621880292892456, 757, 0.04996170339735633, 0, 100000, 42.841026306152344, -177976.375
5423, 2231.9141086828895, 17.41702651977539, 998, 0.04996170339735633, 0, 100000, 41.86764144897461, -178653.8125
5424, 3060.612819689326, 7.650657415390015, 427, 0.04996170339735633, 0, 100000, 41.40538024902344, -179758.34375
5425, -4233.5335956811905, 3.8002066612243652, 205, 0.04996170339735633, 0, 100000, 41.78642272949219, -177540.46875
5426, 2103.3968174876645, 14.805896282196045, 813, 0.04996170339735633, 0, 100000, 41.505428314208984, -179072.3125
5427, -5026.078732252121, 3.9586026668548584, 221, 0.04996170339735633, 0, 100000, 42.50996780395508, -177720.875
5428, 1996.7023013215512, 14.069834232330322, 781, 0.04996170339735633, 0, 100000, 40.9174919128418, -179475.46875
5429, 1188.8342681638896, 10.999039888381958, 626, 0.04996170339735633, 0, 100000, 41.70634460449219, -179100.296875
5430, -4884.0448233466595, 10.714107036590576, 593, 0.04996170339735633, 0, 100000, 41.41768264770508, -179605.796875
5431, 3681.2083234936, 4.167042255401611, 219, 0.04996170339735633, 0, 100000, 42.81840896606445, -179454.484375
5432, 1752.9840961226728, 17.563377141952515, 966, 0.04996170339735633, 0, 100000, 41.86875534057617, -179638.59375
5433, 3996.744670277927, 0.08359432220458984, 4, 0.04996170339735633, 0, 100000, 26.524160385131836, -137561.84375
5434, 1579.0793106630445, 11.723554134368896, 654, 0.04996170339735633, 0, 100000, 40.16807556152344, -179712.078125
5435, -3535.0471276165918, 2.931093692779541, 160, 0.04996170339735633, 0, 100000, 41.92440414428711, -180097.28125
5436, 3519.6177478954196, 5.192808628082275, 282, 0.04996170339735633, 0, 100000, 39.19255065917969, -179342.921875
5437, 3110.2722762618214, 9.211772680282593, 510, 0.04996170339735633, 0, 100000, 40.0203742980957, -180681.234375
5438, 1052.2042171671055, 22.428287982940674, 1267, 0.04996170339735633, 0, 100000, 39.76076126098633, -179749.234375
5439, 3996.9340001121163, 0.0812997817993164, 4, 0.04996170339735633, 0, 100000, 32.29722595214844, -143433.90625
5440, 1598.277288912097, 17.37679624557495, 958, 0.04996170339735633, 0, 100000, 40.079498291015625, -180338.203125
5441, 3470.727264184272, 4.069228887557983, 222, 0.04996170339735633, 0, 100000, 38.9190559387207, -180983.421875
5442, 3988.4622118473053, 0.09887480735778809, 4, 0.04996170339735633, 0, 100000, 32.83469009399414, -137661.734375
5443, 973.0946829931345, 17.36026954650879, 972, 0.04996170339735633, 0, 100000, 38.91566848754883, -180003.46875
5444, 2479.980966363102, 15.837976455688477, 915, 0.04996170339735633, 0, 100000, 39.00593948364258, -179600.0625
5445, 2745.7376243164763, 13.130110740661621, 730, 0.04996170339735633, 0, 100000, 38.30857849121094, -180104.875
5446, -3817.755034073256, 5.29480504989624, 287, 0.04996170339735633, 0, 100000, 38.380496978759766, -178975.609375
5447, 3566.2218562867492, 5.048637390136719, 262, 0.04996170339735633, 0, 100000, 38.9176025390625, -178973.0
5448, 617.5764824231155, 16.92893671989441, 923, 0.04996170339735633, 0, 100000, 38.5306282043457, -179650.390625
5449, -3808.123320698738, 4.700440168380737, 262, 0.04996170339735633, 0, 100000, 38.81572723388672, -179623.859375
5450, 3690.065919307992, 4.104628086090088, 224, 0.04996170339735633, 0, 100000, 37.58263397216797, -179177.390625
5451, 1932.9751855945215, 17.15998363494873, 948, 0.04996170339735633, 0, 100000, 38.16504669189453, -179597.75
5452, 3991.205084145069, 0.13782811164855957, 4, 0.04996170339735633, 0, 100000, 28.251008987426758, -128407.28125
5453, -4440.851743936539, 4.613846778869629, 243, 0.04996170339735633, 0, 100000, 36.60680389404297, -178484.109375
