episode, reward, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
6201, 5879.518635407556, 1.5869824886322021, 73, 0.04996170339735633, 0, 100000, 16.157243728637695, 32687.39453125
6202, 3755.751334893983, 15.524922370910645, 802, 0.04996170339735633, 0, 100000, 16.382709503173828, 32537.10546875
6203, -888.5902531258762, 4.0158772468566895, 204, 0.04996170339735633, 0, 100000, 15.381357192993164, 32041.912109375
6204, 1683.5912007316947, 25.479674816131592, 1240, 0.04996170339735633, 0, 100000, 16.8969783782959, 32445.37109375
6205, 3872.422987565398, 11.112003326416016, 577, 0.04996170339735633, 0, 100000, 17.074161529541016, 32420.224609375
6206, 4240.439895020798, 17.663458585739136, 895, 0.04996170339735633, 0, 100000, 16.635095596313477, 32524.20703125
6207, -6773.968446579878, 39.123228549957275, 1998, 0.04996170339735633, 0, 100000, 16.360811233520508, 32840.6015625
6208, -2506.6318760132417, 9.932667016983032, 501, 0.04996170339735633, 0, 100000, 16.618146896362305, 33153.09765625
6209, 5239.638527581468, 9.261420249938965, 440, 0.04996170339735633, 0, 100000, 16.317880630493164, 33184.01171875
6210, 3351.4965278292075, 19.030613660812378, 949, 0.04996170339735633, 0, 100000, 16.980297088623047, 33044.67578125
6211, -343.6405613422394, 1.1922557353973389, 59, 0.04996170339735633, 0, 100000, 13.943130493164062, 32444.005859375
6212, 4606.97675414104, 9.86780333518982, 470, 0.04996170339735633, 0, 100000, 16.54118537902832, 32832.46484375
6213, 3359.8382900822908, 22.00057578086853, 1167, 0.04996170339735633, 0, 100000, 17.284677505493164, 32970.76171875
6214, -587.8966159820557, 1.8221251964569092, 101, 0.04996170339735633, 0, 100000, 16.306001663208008, 32453.7890625
6215, -1095.8122740592808, 6.8471457958221436, 383, 0.04996170339735633, 0, 100000, 16.813440322875977, 33168.546875
6216, 2927.3902885261923, 17.040627002716064, 969, 0.04996170339735633, 0, 100000, 16.792512893676758, 33271.69921875
6217, -2550.9204697498353, 18.518965005874634, 1100, 0.04996170339735633, 0, 100000, 17.56192970275879, 33510.76171875
