episode, reward, success, duration, n_steps, epsilon, success_count, memory length, avg_critic_loss, avg_actor_loss
801, 7974.212284088135, True, 0.04884529113769531, 4, 0, 0, 3, 0.0, 0.0
802, 6688.3476694226265, True, 18.588470697402954, 401, 0, 0, 403, 25.426166534423828, 11390.701171875
803, 7363.360371083021, True, 19.210187435150146, 283, 0, 0, 685, 32.52831268310547, 14529.744140625
804, -7431.136484026909, False, 2.9988481998443604, 46, 0, 0, 730, 29.78926658630371, 13303.541015625
805, 7768.933620780706, True, 10.935554504394531, 165, 0, 0, 894, 38.928585052490234, 13275.8740234375
806, -7747.122613966465, False, 13.79667592048645, 209, 0, 0, 1102, 39.96075439453125, 12494.1435546875
807, -8494.457584798336, False, 22.35560965538025, 341, 0, 0, 1442, 39.17340850830078, 12912.236328125
808, 6990.633694365621, True, 23.55524754524231, 360, 0, 0, 1801, 33.51905822753906, 13747.2080078125
809, 6374.738561749458, True, 15.954447746276855, 245, 0, 0, 2045, 32.75048065185547, 14051.8876953125
810, -9667.17418986559, False, 14.723366737365723, 225, 0, 0, 2269, 33.000694274902344, 14206.9306640625
811, -8234.99753499031, False, 18.133982181549072, 276, 0, 0, 2544, 32.44301986694336, 15416.71875
812, -8329.053160727024, False, 15.54113507270813, 238, 0, 0, 2781, 29.06653594970703, 15928.24609375
813, -7622.462460279465, False, 10.139915943145752, 157, 0, 0, 2937, 34.0687370300293, 16448.05859375
814, 7700.606982469559, True, 14.006617069244385, 214, 0, 0, 3150, 29.979257583618164, 16119.30859375
815, -8073.125608861446, False, 23.16610288619995, 376, 0, 0, 3525, 31.004716873168945, 15600.291015625
816, 7833.841892540455, True, 9.688682317733765, 165, 0, 0, 3689, 30.83070182800293, 15966.91015625
817, -8758.551401257515, False, 19.152721405029297, 321, 0, 0, 4009, 27.87215232849121, 15541.8798828125
818, -9246.716588497162, False, 15.009473085403442, 239, 0, 0, 4247, 27.20482063293457, 15929.5693359375
819, 7881.021464765072, True, 5.143035411834717, 82, 0, 0, 4328, 30.30893898010254, 16928.404296875
