episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
96, -3082.8817732334137, 2, 11, 251, 22883, 47883, 7.5508317947387695, 19.021791458129883
97, -3331.7676956653595, 2, 18, 396, 23279, 48279, 7.191697120666504, 19.08409309387207
98, -2717.678475379944, 2, 9, 207, 23486, 48486, 7.463770866394043, 19.224964141845703
99, -2534.170385837555, 2, 5, 120, 23606, 48606, 7.3073201179504395, 19.313772201538086
100, -3311.4828720092773, 2, 12, 296, 23902, 48902, 7.076800346374512, 19.3601016998291
101, 1822.8924793303013, 1, 8, 176, 24078, 49078, 7.66975212097168, 19.39984893798828
102, -2839.924512863159, 2, 4, 105, 24183, 49183, 7.45614767074585, 19.546733856201172
103, -3456.1438229084015, 2, 22, 452, 24635, 49635, 7.273140907287598, 19.652090072631836
104, -2742.034674882889, 2, 9, 202, 24837, 49837, 7.5270161628723145, 19.691631317138672
105, -3323.1472486257553, 2, 17, 397, 25234, 50234, 7.449416637420654, 19.89702796936035
106, -3553.8382482528687, 2, 13, 298, 25532, 50532, 7.50300407409668, 20.042980194091797
107, -2815.1601762771606, 2, 5, 122, 25654, 50654, 7.3912224769592285, 20.300922393798828
108, -2812.6256111860275, 3, 9, 214, 25868, 50868, 7.155351638793945, 20.185501098632812
109, -2883.7920639514923, 3, 8, 194, 26062, 51062, 7.451385974884033, 20.25290870666504
110, -2932.684433043003, 2, 19, 444, 26506, 51506, 7.363602161407471, 20.333621978759766
111, -3389.5640864372253, 2, 14, 329, 26835, 51835, 7.320611476898193, 20.502304077148438
112, -2703.020172715187, 2, 6, 141, 26976, 51976, 7.551723003387451, 20.64467430114746
113, -2757.5918251276016, 2, 8, 200, 27176, 52176, 7.2859015464782715, 20.6683406829834
114, -4400.586966872215, 2, 14, 312, 27488, 52488, 7.259334564208984, 20.654266357421875
115, -2726.7569482326508, 2, -9, 128, 27616, 52616, 6.949229717254639, 20.965253829956055
116, -2711.4204246997833, 2, 5, 114, 27730, 52730, 7.630244731903076, 20.98036766052246
117, -2890.146019220352, 3, 8, 197, 27927, 52927, 7.227413177490234, 21.078218460083008
118, -3252.979959309101, 2, 21, 468, 28395, 53395, 7.347468852996826, 21.12713050842285
119, -2800.106076478958, 3, 8, 206, 28601, 53601, 7.560497283935547, 21.282852172851562
120, -2832.142955303192, 2, 9, 197, 28798, 53798, 7.576458930969238, 21.474441528320312
121, -3440.661315202713, 2, 12, 269, 29067, 54067, 7.514437675476074, 21.391090393066406
122, -2801.956438779831, 2, 5, 113, 29180, 54180, 7.953110218048096, 21.60858154296875
123, 1918.4212596416473, 1, 17, 391, 29571, 54571, 7.349247455596924, 21.666105270385742
124, -2505.337335586548, 2, 3, 59, 29630, 54630, 6.699869632720947, 21.606931686401367
125, -2940.335047721863, 3, 8, 194, 29824, 54824, 7.857151508331299, 21.9079647064209
126, -2645.8125109672546, 2, 6, 124, 29948, 54948, 7.621222496032715, 22.008222579956055
127, -2916.491081237793, 2, 8, 202, 30150, 55150, 7.781710624694824, 21.944795608520508
128, -2893.881203174591, 3, 8, 193, 30343, 55343, 7.731565952301025, 21.973012924194336
129, -2892.6423494815826, 2, 8, 196, 30539, 55539, 7.231042385101318, 22.07063102722168
130, -2536.1366217136383, 2, 4, 111, 30650, 55650, 7.349307060241699, 22.029048919677734
131, -2491.7049823999405, 2, 5, 108, 30758, 55758, 7.963776111602783, 22.01270294189453
132, -2768.263065934181, 2, 5, 135, 30893, 55893, 7.972561359405518, 22.13943099975586
133, -4630.235437870026, 2, 12, 273, 31166, 56166, 7.694533348083496, 22.33700180053711
134, -2793.23957490921, 2, 5, 130, 31296, 56296, 8.122204780578613, 22.3430233001709
135, -3909.6644320487976, 2, 11, 253, 31549, 56549, 7.5490617752075195, 22.487224578857422
136, -2658.143921136856, 2, 5, 119, 31668, 56668, 8.182156562805176, 22.634212493896484
137, -2799.766991376877, 3, 9, 196, 31864, 56864, 8.035431861877441, 22.799163818359375
138, -2618.646425008774, 2, 4, 103, 31967, 56967, 7.3770036697387695, 22.86843490600586
139, -3522.849978685379, 2, 9, 316, 32283, 57283, 7.790262222290039, 22.863786697387695
140, -2347.063282907009, 2, 5, 100, 32383, 57383, 7.97900390625, 22.99228286743164
141, -3842.5235776901245, 2, 15, 322, 32705, 57705, 7.791799545288086, 22.998802185058594
142, 2412.9880405068398, 1, 3, 87, 32792, 57792, 7.786500930786133, 23.03356170654297
143, -3153.563186645508, 2, 11, 230, 33022, 58022, 7.960052967071533, 23.213420867919922
144, -3016.5796600580215, 2, 16, 346, 33368, 58368, 7.902040481567383, 23.44118881225586
145, -3550.065164089203, 2, 13, 293, 33661, 58661, 7.63680362701416, 23.4267635345459
146, -3647.416647195816, 2, 15, 346, 34007, 59007, 7.9692254066467285, 23.612245559692383
147, -2427.775494158268, 2, 5, 128, 34135, 59135, 8.011845588684082, 23.798593521118164
148, -3423.0661103725433, 2, 9, 222, 34357, 59357, 7.973724842071533, 23.871353149414062
149, -3054.6333640813828, 2, 14, 314, 34671, 59671, 7.729538917541504, 23.952425003051758
150, -2546.1689879894257, 2, 5, 117, 34788, 59788, 8.216255187988281, 23.955446243286133
151, -2367.7065269351006, 2, 5, 117, 34905, 59905, 7.698967933654785, 24.051794052124023
152, -3979.0491902828217, 2, 19, 428, 35333, 60333, 8.034927368164062, 24.023086547851562
153, -2872.4045085906982, 2, 5, 136, 35469, 60469, 7.887115478515625, 24.401323318481445
154, -2505.3454247117043, 2, 6, 130, 35599, 60599, 8.259801864624023, 24.294099807739258
155, -2850.7940328121185, 2, 5, 124, 35723, 60723, 7.766277313232422, 24.239648818969727
156, -2471.405608534813, 2, 5, 120, 35843, 60843, 8.231966018676758, 24.346948623657227
157, -3169.13416993618, 2, 14, 317, 36160, 61160, 7.96384859085083, 24.536754608154297
158, -2573.8633863925934, 2, -10, 109, 36269, 61269, 7.395398139953613, 24.536643981933594
159, -2521.511412024498, 2, 5, 112, 36381, 61381, 7.795960903167725, 24.56928062438965
160, -3010.597177028656, 2, 9, 198, 36579, 61579, 8.265409469604492, 24.752893447875977
161, -4123.982017278671, 2, 9, 196, 36775, 61775, 8.037274360656738, 24.637134552001953
162, -2648.139171242714, 2, -4, 129, 36904, 61904, 7.785064697265625, 24.812288284301758
163, -2854.670150279999, 3, 8, 198, 37102, 62102, 8.044710159301758, 24.969467163085938
164, -2695.854019165039, 2, 5, 122, 37224, 62224, 8.184158325195312, 24.92095184326172
165, 2296.345527499914, 1, 8, 185, 37409, 62409, 8.591599464416504, 25.034757614135742
166, -2631.308604955673, 2, 4, 89, 37498, 62498, 8.367410659790039, 25.023263931274414
167, -2580.464442253113, 2, 6, 143, 37641, 62641, 7.79236364364624, 25.119314193725586
168, -3542.4703278541565, 2, 15, 318, 37959, 62959, 8.008247375488281, 25.212413787841797
169, -3182.6842765808105, 2, 11, 222, 38181, 63181, 8.267594337463379, 25.340307235717773
170, 2393.1116928458214, 1, 4, 90, 38271, 63271, 8.313446044921875, 25.335269927978516
171, -3610.6358830928802, 2, 18, 374, 38645, 63645, 8.080225944519043, 25.557527542114258
172, -3017.3321940898895, 2, 6, 135, 38780, 63780, 8.484871864318848, 25.51375961303711
173, -2489.9108374118805, 2, 5, 107, 38887, 63887, 8.603087425231934, 25.769062042236328
174, -3450.136474132538, 2, 14, 317, 39204, 64204, 8.476558685302734, 25.618104934692383
175, -3654.6916420459747, 2, 15, 333, 39537, 64537, 7.946357250213623, 25.818431854248047
176, -3347.7898808717728, 2, 19, 413, 39950, 64950, 8.15917682647705, 25.9829044342041
177, -2400.54091244936, 2, 4, 108, 40058, 65058, 8.907825469970703, 26.185224533081055
178, -4099.772258043289, 2, 20, 431, 40489, 65489, 8.154470443725586, 26.16779136657715
179, 2300.874808371067, 1, 8, 177, 40666, 65666, 8.035792350769043, 26.309547424316406
180, -3556.904749393463, 2, 7, 160, 40826, 65826, 8.404695510864258, 26.358715057373047
181, -2600.039127588272, 2, 5, 121, 40947, 65947, 8.509989738464355, 26.37840461730957
182, -2704.5055227279663, 2, 5, 133, 41080, 66080, 7.815655708312988, 26.469789505004883
183, -3712.6414568424225, 2, 15, 322, 41402, 66402, 8.509509086608887, 26.529882431030273
184, -3204.7704536914825, 2, 12, 269, 41671, 66671, 8.033740997314453, 26.75031280517578
185, -2613.232927441597, 3, 9, 203, 41874, 66874, 8.367188453674316, 26.802114486694336
186, -2459.5841114521027, 2, 4, 107, 41981, 66981, 8.608817100524902, 26.9403133392334
187, -2840.810694217682, 2, 9, 206, 42187, 67187, 7.961246013641357, 26.91668128967285
188, -2647.436425447464, 2, 6, 138, 42325, 67325, 8.216171264648438, 26.956544876098633
189, -2472.791356563568, 2, 4, 104, 42429, 67429, 8.22748851776123, 27.065664291381836
190, -2414.930763244629, 2, 4, 109, 42538, 67538, 8.879319190979004, 27.246904373168945
191, -2550.763296842575, 2, 5, 114, 42652, 67652, 7.9340105056762695, 26.919471740722656
192, -2749.2801382541656, 2, 5, 131, 42783, 67783, 8.13951587677002, 27.280811309814453
193, -3443.7003977298737, 2, 14, 311, 43094, 68094, 8.588190078735352, 27.326627731323242
194, -2659.2060846090317, 2, 8, 195, 43289, 68289, 8.302956581115723, 27.44059944152832
195, -3440.826498031616, 2, 14, 319, 43608, 68608, 8.642399787902832, 27.478506088256836
196, 2395.3887301683426, 1, 4, 95, 43703, 68703, 8.523262977600098, 27.63222312927246
197, -2264.005455970764, 2, 2, 37, 43740, 68740, 9.59274673461914, 27.833974838256836
198, -2736.182825088501, 2, 10, 216, 43956, 68956, 8.529427528381348, 27.523950576782227
199, -3634.4862204790115, 2, 22, 482, 44438, 69438, 8.657200813293457, 27.676374435424805
200, -2950.5278314352036, 2, 10, 222, 44660, 69660, 8.546863555908203, 27.833627700805664
201, -2645.9490880966187, 2, 6, 103, 44763, 69763, 8.35547161102295, 27.810348510742188
202, -2346.992039203644, 2, 5, 113, 44876, 69876, 8.31689167022705, 27.843164443969727
203, -2690.930704832077, 2, 4, 101, 44977, 69977, 8.998773574829102, 28.141427993774414
204, 2384.075232744217, 1, 3, 82, 45059, 70059, 8.636890411376953, 28.136369705200195
205, -2670.1486020088196, 2, 3, 69, 45128, 70128, 8.079431533813477, 27.971235275268555
206, -3224.940596103668, 2, 14, 305, 45433, 70433, 8.402709007263184, 27.994285583496094
207, -4514.230566501617, 2, 21, 450, 45883, 70883, 8.825948715209961, 28.222620010375977
208, -2657.433895468712, 2, 5, 117, 46000, 71000, 8.651750564575195, 28.38437843322754
209, -3719.7116572856903, 2, 27, 587, 46587, 71587, 8.56112289428711, 28.406076431274414
210, -2599.425725698471, 2, 4, 99, 46686, 71686, 8.550460815429688, 28.691062927246094
211, -2730.3181099891663, 2, 6, 118, 46804, 71804, 8.219781875610352, 28.640647888183594
212, -3668.2854199409485, 2, 8, 182, 46986, 71986, 8.58572006225586, 28.59619903564453
213, -2593.566918849945, 2, 5, 120, 47106, 72106, 8.874680519104004, 28.707216262817383
214, -3839.940200328827, 2, 15, 323, 47429, 72429, 8.747310638427734, 28.835063934326172
215, -2643.7798243761063, 2, 5, 126, 47555, 72555, 8.364151000976562, 28.91748809814453
216, -3102.468100786209, 3, 8, 187, 47742, 72742, 8.481684684753418, 29.019779205322266
217, 2365.7516286969185, 1, 4, 97, 47839, 72839, 8.139680862426758, 28.837617874145508
218, -2873.1729323863983, 2, 7, 150, 47989, 72989, 8.338571548461914, 28.969436645507812
219, -4029.3062249422073, 2, 31, 663, 48652, 73652, 8.759510040283203, 29.16989517211914
220, -2503.864418745041, 2, -27, 118, 48770, 73770, 8.693802833557129, 29.47577476501465
221, -2860.8958995342255, 2, 6, 125, 48895, 73895, 8.87968921661377, 29.537242889404297
222, -2504.5467244386673, 2, 5, 126, 49021, 74021, 9.137372970581055, 29.57592010498047
223, -4815.350846529007, 2, 20, 426, 49447, 74447, 8.777706146240234, 29.587270736694336
224, -4788.554918885231, 2, 22, 458, 49905, 74905, 8.882455825805664, 29.832801818847656
225, -2537.8791066408157, 2, 5, 108, 50013, 75013, 9.22970199584961, 29.807645797729492
226, -2478.2177612781525, 2, 5, 108, 50121, 75121, 8.065315246582031, 29.804651260375977
227, -2540.6409923434258, 2, 6, 124, 50245, 75245, 8.74866008758545, 29.905614852905273
228, -3464.250239133835, 2, 15, 322, 50567, 75567, 8.793742179870605, 30.084083557128906
229, -3221.607409119606, 2, 12, 262, 50829, 75829, 8.913761138916016, 30.209793090820312
230, -2747.209601163864, 3, 9, 185, 51014, 76014, 8.983548164367676, 30.24372100830078
231, -3000.1180958747864, 3, 14, 296, 51310, 76310, 8.4519681930542, 30.376310348510742
232, -2593.964527606964, 2, 5, 123, 51433, 76433, 9.03540325164795, 30.634235382080078
233, -3508.78284573555, 2, 19, 398, 51831, 76831, 8.470513343811035, 30.55719757080078
234, -2355.5022119879723, 2, 5, 103, 51934, 76934, 8.776455879211426, 30.748046875
235, -2690.9010243415833, 2, 5, 104, 52038, 77038, 8.997976303100586, 30.780805587768555
236, 2370.019815862179, 1, 4, 84, 52122, 77122, 8.722126960754395, 30.896488189697266
237, -2785.2160930633545, 2, 8, 154, 52276, 77276, 8.432453155517578, 30.796558380126953
238, -2633.18888092041, 2, 4, 109, 52385, 77385, 8.524553298950195, 30.669130325317383
239, -2511.200375378132, 2, 6, 142, 52527, 77527, 8.923999786376953, 30.928997039794922
240, -2742.7135603427887, 3, 8, 177, 52704, 77704, 8.949628829956055, 31.103248596191406
241, -2421.388474881649, 3, 8, 184, 52888, 77888, 9.142989158630371, 30.999347686767578
242, -2402.7623072862625, 2, 4, 105, 52993, 77993, 8.547674179077148, 31.132444381713867
243, -2808.573540210724, 2, 5, 121, 53114, 78114, 9.065720558166504, 31.1282901763916
244, -2442.324755191803, 2, 5, 114, 53228, 78228, 8.74051570892334, 31.14813995361328
245, -2887.376984834671, 2, 5, 123, 53351, 78351, 8.614856719970703, 30.93684959411621
246, -2888.8874990940094, 2, 14, 304, 53655, 78655, 9.366161346435547, 31.324064254760742
247, -3267.275753259659, 2, 13, 288, 53943, 78943, 9.00374984741211, 31.471290588378906
248, -2388.8160709142685, 2, 5, 106, 54049, 79049, 8.81925106048584, 31.65981674194336
249, -2701.376627445221, 2, 5, 123, 54172, 79172, 8.909438133239746, 31.558977127075195
250, -3282.9667494297028, 2, 15, 311, 54483, 79483, 9.181204795837402, 31.60305404663086
251, -4208.092098593712, 2, 25, 546, 55029, 80029, 9.146750450134277, 31.74505615234375
252, -2469.8355572223663, 2, 4, 109, 55138, 80138, 9.257816314697266, 31.792814254760742
253, -4133.728092342615, 2, 34, 725, 55863, 80863, 9.022808074951172, 32.00836181640625
254, -2714.5216314792633, 2, 4, 110, 55973, 80973, 8.917628288269043, 32.095211029052734
255, -2424.2998658418655, 2, 4, 102, 56075, 81075, 9.523465156555176, 32.256202697753906
256, -2766.894276857376, 2, 5, 122, 56197, 81197, 9.305412292480469, 32.24022674560547
257, -2864.7292108535767, 2, 8, 188, 56385, 81385, 9.213091850280762, 32.30990219116211
258, -3141.3485711216927, 2, 17, 360, 56745, 81745, 8.97833251953125, 32.349456787109375
259, -2928.592781662941, 2, 14, 304, 57049, 82049, 8.74207878112793, 32.40204620361328
260, -2753.164561510086, 2, 5, 127, 57176, 82176, 9.150233268737793, 32.50511169433594
261, -3777.4179265499115, 2, 14, 316, 57492, 82492, 9.064179420471191, 32.664127349853516
262, -4138.335256576538, 2, 10, 198, 57690, 82690, 8.811257362365723, 32.72722244262695
263, -3196.031273841858, 2, 14, 307, 57997, 82997, 9.219122886657715, 32.9683837890625
264, -3210.7132999897003, 2, 14, 319, 58316, 83316, 8.64114761352539, 33.080936431884766
265, -2818.8995587825775, 2, 6, 125, 58441, 83441, 9.178967475891113, 33.14590835571289
266, -5035.760648608208, 2, 43, 908, 59349, 84349, 8.966747283935547, 33.278255462646484
267, -4186.752410233021, 2, 33, 696, 60045, 85045, 8.75722885131836, 33.523895263671875
268, -2402.321748971939, 2, 5, 116, 60161, 85161, 9.243048667907715, 33.55818176269531
269, -2647.154740333557, 2, 5, 114, 60275, 85275, 8.520695686340332, 33.679073333740234
270, -4485.490743160248, 2, 38, 797, 61072, 86072, 8.869256973266602, 33.786495208740234
271, -2799.8050367832184, 3, 9, 191, 61263, 86263, 8.620135307312012, 34.033599853515625
272, -2415.304922103882, 2, 5, 101, 61364, 86364, 8.385225296020508, 33.772369384765625
273, -3382.226271748543, 2, 11, 245, 61609, 86609, 9.06108570098877, 34.10395431518555
274, -2519.8480360507965, 2, 4, 103, 61712, 86712, 8.894527435302734, 34.121341705322266
275, -3729.6364451646805, 2, 12, 265, 61977, 86977, 9.263049125671387, 34.252445220947266
276, -2761.5321152210236, 2, 6, 136, 62113, 87113, 9.156216621398926, 34.09549331665039
277, -2700.041258573532, 2, 5, 114, 62227, 87227, 9.180925369262695, 34.523704528808594
278, -2814.8522428274155, 3, 13, 287, 62514, 87514, 9.030611038208008, 34.41167068481445
279, -3532.773324728012, 3, 8, 187, 62701, 87701, 9.336079597473145, 34.65196228027344
280, -2402.9171056747437, 2, 4, 107, 62808, 87808, 9.148831367492676, 34.48762893676758
281, -3551.136374592781, 3, 9, 202, 63010, 88010, 8.647229194641113, 34.488956451416016
282, 2397.536083817482, 1, 3, 84, 63094, 88094, 9.223077774047852, 34.642852783203125
283, -3720.429619073868, 2, 10, 220, 63314, 88314, 9.115222930908203, 34.65266036987305
284, -2537.78789126873, 2, 5, 109, 63423, 88423, 9.527627944946289, 34.8138542175293
285, -4080.20216858387, 2, 17, 364, 63787, 88787, 9.148551940917969, 34.80841827392578
286, -4384.23162651062, 2, 41, 877, 64664, 89664, 8.97188663482666, 34.95185470581055
287, -2973.1015589237213, 3, 8, 188, 64852, 89852, 8.963350296020508, 35.07013702392578
288, -2485.232110977173, 2, 4, 109, 64961, 89961, 9.136857986450195, 35.261573791503906
289, -2297.9753205776215, 3, 9, 179, 65140, 90140, 8.800145149230957, 35.332313537597656
290, -2738.7589750289917, 2, 6, 131, 65271, 90271, 9.242777824401855, 35.10750961303711
291, -2720.217852115631, 3, 9, 197, 65468, 90468, 8.940298080444336, 35.43989181518555
292, -2718.8980885744095, 2, 5, 127, 65595, 90595, 8.592281341552734, 35.139034271240234
293, -2879.53773021698, 3, 8, 189, 65784, 90784, 8.616813659667969, 35.510841369628906
294, 2357.852113723755, 1, 4, 92, 65876, 90876, 9.454161643981934, 35.4226188659668
295, -2513.5403645038605, 2, 2, 42, 65918, 90918, 9.503947257995605, 35.75197982788086
296, 175.76817977428436, 1, 19, 405, 66323, 91323, 8.978778839111328, 35.489139556884766
297, -3766.696257710457, 2, 13, 276, 66599, 91599, 8.994368553161621, 35.69947052001953
298, -4519.835663557053, 2, 30, 638, 67237, 92237, 9.268937110900879, 35.8183708190918
299, -2649.530059814453, 2, 5, 117, 67354, 92354, 8.630675315856934, 35.82240676879883
